date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
08/07/07,TOR,NYY,2.0,9.0,Josh Towers,Roger Clemens,133.0,-141.0
08/06/07,TOR,NYY,4.0,5.0,Jesse Litsch,Andy Pettitte,131.0,-139.0
08/05/07,TOR,TEX,4.0,1.0,Dustin McGowan,Brandon McCarthy,-161.0,153.0
08/04/07,TOR,TEX,9.0,5.0,Shaun Marcum,Willie Eyre,-201.0,185.0
08/03/07,TOR,TEX,6.0,4.0,Roy Halladay,Kevin Millwood,-208.0,190.0
08/01/07,TB,TOR,6.0,2.0,Jason Hammel,Josh Towers,108.0,-116.0
07/31/07,TB,TOR,0.0,2.0,Edwin Jackson,Jesse Litsch,116.0,-124.0
07/30/07,TB,TOR,5.0,4.0,Andy Sonnanstine,Dustin McGowan,116.0,-124.0
07/29/07,CHW,TOR,1.0,4.0,Javier Vazquez,Shaun Marcum,-123.0,115.0
07/28/07,CHW,TOR,2.0,0.0,Mark Buehrle,Roy Halladay,130.0,-138.0
07/27/07,CHW,TOR,4.0,3.0,Jon Garland,Josh Towers,-114.0,106.0
07/25/07,TOR,MIN,13.0,1.0,Jesse Litsch,Carlos Silva,-116.0,108.0
07/24/07,TOR,MIN,7.0,0.0,Dustin McGowan,Scott Baker,-115.0,107.0
07/23/07,TOR,MIN,6.0,4.0,Shaun Marcum,Johan Santana,130.0,-138.0
07/22/07,TOR,SEA,8.0,0.0,Roy Halladay,Felix Hernandez,-130.0,122.0
07/21/07,TOR,SEA,1.0,0.0,Josh Towers,Jeff Weaver,-127.0,119.0
07/20/07,TOR,SEA,2.0,4.0,Jesse Litsch,Miguel Batista,-116.0,108.0
07/19/07,NYY,TOR,2.0,3.0,Chien-Ming Wang,Dustin McGowan,-225.0,207.0
07/18/07,NYY,TOR,6.0,1.0,Roger Clemens,Shaun Marcum,-182.0,174.0
07/17/07,NYY,TOR,3.0,2.0,Andy Pettitte,Roy Halladay,-124.0,116.0
07/16/07,NYY,TOR,6.0,4.0,Kei Igawa,Josh Towers,-158.0,150.0
07/15/07,BOS,TOR,1.0,2.0,Josh Beckett,Jesse Litsch,-205.0,189.0
07/14/07,BOS,TOR,9.0,4.0,Daisuke Matsuzaka,Dustin McGowan,-197.0,184.0
07/13/07,BOS,TOR,5.0,6.0,Julian Tavarez,Shaun Marcum,-130.0,122.0
07/12/07,BOS,TOR,7.0,4.0,Tim Wakefield,Roy Halladay,-113.0,105.0
07/08/07,TOR,CLE,1.0,0.0,Josh Towers,Paul Byrd,112.0,-120.0
07/07/07,TOR,CLE,4.0,9.0,Shaun Marcum,Roberto Hernandez,108.0,-116.0
07/06/07,TOR,CLE,8.0,6.0,Roy Halladay,Cliff Lee,-161.0,153.0
07/04/07,OAK,TOR,3.0,10.0,Joe Kennedy,Dustin McGowan,-118.0,110.0
07/03/07,OAK,TOR,3.0,1.0,Joe Blanton,Jesse Litsch,-160.0,152.0
07/02/07,OAK,TOR,7.0,11.0,Lenny DiNardo,Josh Towers,-121.0,113.0
07/01/07,SEA,TOR,2.0,1.0,Jeff Weaver,Shaun Marcum,100.0,-108.0
06/30/07,SEA,TOR,8.0,3.0,Miguel Batista,Roy Halladay,131.0,-139.0
06/29/07,SEA,TOR,5.0,3.0,Jarrod Washburn,Dustin McGowan,-135.0,127.0
06/28/07,MIN,TOR,8.0,5.0,Carlos Silva,A.J. Burnett,-103.0,-105.0
06/27/07,MIN,TOR,4.0,5.0,Boof Bonser,Josh Towers,-134.0,126.0
06/26/07,MIN,TOR,2.0,1.0,Scott Baker,Shaun Marcum,-122.0,114.0
06/25/07,MIN,TOR,5.0,8.0,Kevin Slowey,Roy Halladay,133.0,-141.0
06/24/07,TOR,COL,5.0,0.0,Dustin McGowan,Josh Fogg,-119.0,111.0
06/23/07,TOR,COL,11.0,6.0,Ty Taubenheim,Aaron Cook,110.0,-118.0
06/22/07,TOR,COL,9.0,8.0,Josh Towers,Jason Hirsh,-107.0,-101.0
06/21/07,TOR,LAD,4.0,8.0,Shaun Marcum,Chad Billingsley,-136.0,128.0
06/20/07,TOR,LAD,12.0,1.0,Roy Halladay,Hong-Chih Kuo,-167.0,159.0
06/19/07,TOR,LAD,1.0,10.0,Dustin McGowan,Brad Penny,109.0,-117.0
06/17/07,TOR,WAS,2.0,4.0,Josh Towers,Micah Bowie,-160.0,152.0
06/16/07,TOR,WAS,7.0,3.0,Shaun Marcum,Levale Speigner,-201.0,185.0
06/15/07,TOR,WAS,7.0,2.0,Roy Halladay,Mike Bacsik,-275.0,255.0
06/13/07,SF,TOR,4.0,7.0,Tim Lincecum,Dustin McGowan,-129.0,121.0
06/12/07,SF,TOR,3.0,2.0,Noah Lowry,A.J. Burnett,-107.0,-101.0
06/11/07,SF,TOR,4.0,3.0,Matt Morris,Josh Towers,-138.0,130.0
06/10/07,LAD,TOR,5.0,11.0,Jason Schmidt,Roy Halladay,-112.0,104.0
06/09/07,LAD,TOR,0.0,1.0,Derek Lowe,Shaun Marcum,-151.0,143.0
06/08/07,LAD,TOR,4.0,3.0,Brad Penny,Dustin McGowan,-180.0,172.0
06/07/07,TOR,TB,3.0,5.0,A.J. Burnett,Edwin Jackson,-228.0,210.0
06/06/07,TOR,TB,2.0,6.0,Tomo Ohka,Scott Kazmir,-104.0,-104.0
06/05/07,TOR,TB,12.0,11.0,Roy Halladay,Andy Sonnanstine,-235.0,217.0
06/03/07,TOR,CHW,4.0,3.0,Shaun Marcum,John Danks,-141.0,133.0
06/02/07,TOR,CHW,9.0,3.0,Dustin McGowan,Jose Contreras,116.0,-124.0
06/01/07,TOR,CHW,0.0,3.0,A.J. Burnett,Javier Vazquez,-133.0,125.0
05/31/07,TOR,CHW,2.0,0.0,Roy Halladay,Mark Buehrle,-138.0,130.0
05/30/07,TOR,NYY,5.0,10.0,Jesse Litsch,Tyler Clippard,143.0,-151.0
05/29/07,TOR,NYY,3.0,2.0,Shaun Marcum,Andy Pettitte,150.0,-158.0
05/28/07,TOR,NYY,7.0,2.0,Dustin McGowan,Matt DeSalvo,125.0,-133.0
05/27/07,MIN,TOR,4.0,2.0,Carlos Silva,A.J. Burnett,118.0,-126.0
05/26/07,MIN,TOR,8.0,9.0,Ramon Ortiz,Tomo Ohka,-123.0,115.0
05/25/07,MIN,TOR,4.0,3.0,Scott Baker,Jesse Litsch,-156.0,148.0
05/24/07,BAL,TOR,4.0,5.0,Jeremy Guthrie,Shaun Marcum,-141.0,133.0
05/23/07,BAL,TOR,5.0,2.0,Steve Trachsel,Dustin McGowan,-128.0,120.0
05/22/07,BAL,TOR,4.0,6.0,Daniel Cabrera,A.J. Burnett,-107.0,-101.0
05/20/07,PHI,TOR,5.0,3.0,Adam Eaton,Jesse Litsch,-139.0,131.0
05/19/07,PHI,TOR,2.0,13.0,Jamie Moyer,Shaun Marcum,-137.0,129.0
05/18/07,PHI,TOR,5.0,3.0,Jon Lieber,Dustin McGowan,-163.0,155.0
05/16/07,TOR,BAL,2.0,1.0,A.J. Burnett,Brian Burres,-178.0,170.0
05/15/07,TOR,BAL,2.0,1.0,Jesse Litsch,Daniel Cabrera,105.0,-113.0
05/14/07,TOR,BAL,5.0,3.0,Tomo Ohka,Erik Bedard,120.0,-128.0
05/13/07,TOR,TB,1.0,2.0,Shaun Marcum,Jae Seo,-146.0,138.0
05/12/07,TOR,TB,5.0,4.0,Dustin McGowan,Edwin Jackson,-127.0,119.0
05/11/07,TOR,TB,5.0,1.0,A.J. Burnett,Scott Kazmir,-136.0,128.0
05/10/07,TOR,BOS,0.0,8.0,Roy Halladay,Tim Wakefield,-149.0,141.0
05/09/07,TOR,BOS,3.0,9.0,Tomo Ohka,Daisuke Matsuzaka,149.0,-157.0
05/08/07,TOR,BOS,2.0,9.0,Victor Zambrano,Josh Beckett,158.0,-166.0
05/06/07,TEX,TOR,3.0,2.0,Kameron Loe,A.J. Burnett,106.0,-114.0
05/05/07,TEX,TOR,11.0,4.0,Vicente Padilla,Roy Halladay,143.0,-151.0
05/04/07,TEX,TOR,7.0,1.0,Brandon McCarthy,Tomo Ohka,-115.0,107.0
05/03/07,CLE,TOR,6.0,5.0,Cliff Lee,Dustin McGowan,-155.0,147.0
05/02/07,CLE,TOR,7.0,6.0,Jake Westbrook,Victor Zambrano,-164.0,156.0
05/01/07,CLE,TOR,12.0,4.0,CC Sabathia,A.J. Burnett,-138.0,130.0
04/30/07,TOR,TEX,6.0,1.0,Roy Halladay,Vicente Padilla,-191.0,180.0
04/29/07,TOR,TEX,7.0,3.0,Tomo Ohka,Brandon McCarthy,-136.0,128.0
04/28/07,TOR,TEX,8.0,9.0,Gustavo Chacin,Kevin Millwood,-117.0,109.0
04/27/07,TOR,TEX,3.0,5.0,Josh Towers,Robinson Tejeda,-114.0,106.0
04/26/07,NYY,TOR,0.0,6.0,Phil Hughes,A.J. Burnett,-164.0,156.0
04/24/07,BOS,TOR,3.0,10.0,Julian Tavarez,Roy Halladay,112.0,-120.0
04/23/07,BOS,TOR,3.0,7.0,Tim Wakefield,Tomo Ohka,-206.0,188.0
04/22/07,BAL,TOR,7.0,3.0,Steve Trachsel,Gustavo Chacin,106.0,-114.0
04/21/07,BAL,TOR,5.0,2.0,Adam Loewen,Josh Towers,-116.0,108.0
04/20/07,BAL,TOR,5.0,4.0,Daniel Cabrera,A.J. Burnett,-130.0,122.0
04/19/07,TOR,BOS,3.0,5.0,Roy Halladay,Julian Tavarez,-175.0,167.0
04/18/07,TOR,BOS,1.0,4.0,Tomo Ohka,Tim Wakefield,129.0,-137.0
04/17/07,TOR,BOS,2.0,1.0,Gustavo Chacin,Daisuke Matsuzaka,140.0,-148.0
04/15/07,TOR,DET,2.0,1.0,Josh Towers,Nate Robertson,109.0,-117.0
04/14/07,TOR,DET,7.0,10.0,A.J. Burnett,Chad Durbin,-164.0,156.0
04/13/07,TOR,DET,2.0,1.0,Roy Halladay,Jeremy Bonderman,-142.0,134.0
04/12/07,TOR,DET,4.0,5.0,Tomo Ohka,Mike Maroth,-128.0,120.0
04/11/07,TOR,KC,7.0,4.0,Gustavo Chacin,Jorge De La Rosa,-167.0,159.0
04/10/07,TOR,KC,3.0,6.0,Josh Towers,Zack Greinke,-145.0,137.0
04/09/07,TOR,KC,9.0,1.0,A.J. Burnett,Odalis Perez,-201.0,185.0
04/08/07,TB,TOR,3.0,6.0,Scott Kazmir,Roy Halladay,129.0,-137.0
04/07/07,TB,TOR,5.0,8.0,Casey Fossum,Tomo Ohka,100.0,-108.0
04/06/07,TB,TOR,6.0,5.0,James Shields,Gustavo Chacin,-104.0,-104.0
04/04/07,DET,TOR,10.0,9.0,Nate Robertson,A.J. Burnett,101.0,-109.0
04/02/07,DET,TOR,3.0,5.0,Jeremy Bonderman,Roy Halladay,101.0,-109.0
09/30/07,HOU,ATL,3.0,0.0,Felipe Paulino,Buddy Carlyle,103.0,-111.0
09/29/07,HOU,ATL,3.0,2.0,Brandon Backe,Jeff Bennett,102.0,-110.0
09/28/07,HOU,ATL,2.0,7.0,Matt Albers,Jo-Jo Reyes,-110.0,102.0
09/27/07,CIN,HOU,3.0,4.0,Matt Belisle,Wandy Rodriguez,-109.0,101.0
09/26/07,CIN,HOU,6.0,7.0,Tom Shearn,Juan Gutierrez,-111.0,103.0
09/25/07,CIN,HOU,5.0,8.0,Homer Bailey,Felipe Paulino,-140.0,132.0
09/23/07,STL,HOU,4.0,3.0,Todd Wellemeyer,Roy Oswalt,146.0,-154.0
09/22/07,STL,HOU,7.0,4.0,Brad Thompson,Matt Albers,104.0,-112.0
09/21/07,STL,HOU,3.0,6.0,Joel Pineiro,Brandon Backe,-103.0,-105.0
09/20/07,STL,HOU,1.0,18.0,Braden Looper,Wandy Rodriguez,-125.0,117.0
09/19/07,HOU,MIL,5.0,4.0,Juan Gutierrez,David Bush,130.0,-138.0
09/18/07,HOU,MIL,1.0,9.0,Felipe Paulino,Ben Sheets,161.0,-169.0
09/17/07,HOU,MIL,0.0,6.0,Matt Albers,Yovani Gallardo,140.0,-148.0
09/16/07,HOU,PIT,15.0,3.0,Brandon Backe,Paul Maholm,-108.0,100.0
09/15/07,HOU,PIT,9.0,7.0,Wandy Rodriguez,Matt Morris,-143.0,135.0
09/14/07,HOU,PIT,3.0,4.0,Roy Oswalt,Ian Snell,-163.0,155.0
09/13/07,HOU,CHC,2.0,6.0,Woody Williams,Steve Trachsel,100.0,-108.0
09/12/07,HOU,CHC,2.0,3.0,Matt Albers,Rich Hill,137.0,-145.0
09/11/07,HOU,CHC,5.0,4.0,Brandon Backe,Jason Marquis,126.0,-134.0
09/09/07,NYM,HOU,4.0,1.0,Pedro Martinez,Roy Oswalt,-109.0,101.0
09/08/07,NYM,HOU,3.0,1.0,Tom Glavine,Woody Williams,-176.0,168.0
09/07/07,NYM,HOU,11.0,3.0,Mike Pelfrey,Wandy Rodriguez,-135.0,127.0
09/05/07,MIL,HOU,14.0,2.0,Yovani Gallardo,Matt Albers,-168.0,160.0
09/04/07,MIL,HOU,5.0,3.0,Carlos Villanueva,Brandon Backe,-158.0,150.0
09/03/07,MIL,HOU,7.0,9.0,Ben Sheets,Roy Oswalt,-124.0,116.0
09/02/07,CHC,HOU,6.0,5.0,Rich Hill,Woody Williams,-175.0,167.0
09/01/07,CHC,HOU,4.0,3.0,Jason Marquis,Troy Patton,-160.0,152.0
08/31/07,CHC,HOU,1.0,6.0,Sean Marshall,Wandy Rodriguez,-154.0,146.0
08/30/07,HOU,STL,2.0,1.0,Matt Albers,Joel Pineiro,109.0,-117.0
08/29/07,HOU,STL,7.0,0.0,Roy Oswalt,Kip Wells,-159.0,151.0
08/28/07,HOU,STL,0.0,7.0,Woody Williams,Braden Looper,100.0,-108.0
08/26/07,HOU,PIT,5.0,4.0,Wandy Rodriguez,Tony Armas,-163.0,155.0
08/25/07,HOU,PIT,1.0,4.0,Troy Patton,Matt Morris,-117.0,109.0
08/24/07,HOU,PIT,3.0,8.0,Matt Albers,Ian Snell,111.0,-119.0
08/23/07,HOU,WAS,6.0,7.0,Juan Gutierrez,John Lannan,-123.0,115.0
08/22/07,HOU,WAS,3.0,2.0,Woody Williams,Mike Bacsik,-134.0,126.0
08/21/07,HOU,WAS,6.0,11.0,Wandy Rodriguez,Joel Hanrahan,-153.0,145.0
08/20/07,HOU,WAS,0.0,7.0,Jason Jennings,Tim Redding,-123.0,115.0
08/19/07,SD,HOU,5.0,3.0,Greg Maddux,Matt Albers,-174.0,166.0
08/18/07,SD,HOU,2.0,3.0,Justin Germano,Roy Oswalt,114.0,-122.0
08/17/07,SD,HOU,1.0,3.0,Jake Peavy,Woody Williams,-245.0,227.0
08/16/07,LAD,HOU,6.0,2.0,Derek Lowe,Wandy Rodriguez,-140.0,132.0
08/15/07,LAD,HOU,6.0,3.0,Brad Penny,Jason Jennings,-210.0,192.0
08/14/07,LAD,HOU,4.0,7.0,Brett Tomko,Matt Albers,-155.0,147.0
08/13/07,LAD,HOU,1.0,4.0,Chad Billingsley,Roy Oswalt,-103.0,-105.0
08/12/07,HOU,MIL,6.0,4.0,Woody Williams,Claudio Vargas,-109.0,101.0
08/11/07,HOU,MIL,4.0,7.0,Wandy Rodriguez,Jeff Suppan,-113.0,105.0
08/10/07,HOU,MIL,4.0,5.0,Jason Jennings,David Bush,100.0,-108.0
08/08/07,HOU,CHC,8.0,2.0,Roy Oswalt,Carlos Zambrano,-105.0,-103.0
08/07/07,HOU,CHC,5.0,2.0,Woody Williams,Sean Marshall,111.0,-119.0
08/06/07,HOU,CHC,2.0,1.0,Wandy Rodriguez,Rich Hill,107.0,-115.0
08/05/07,MIA,HOU,6.0,5.0,Scott Olsen,Matt Albers,-125.0,117.0
08/04/07,MIA,HOU,6.0,5.0,Sergio Mitre,Jason Jennings,-149.0,141.0
08/03/07,MIA,HOU,2.0,8.0,Dontrelle Willis,Roy Oswalt,102.0,-110.0
08/02/07,ATL,HOU,11.0,12.0,Jo-Jo Reyes,Woody Williams,-161.0,153.0
08/01/07,ATL,HOU,12.0,3.0,Buddy Carlyle,Wandy Rodriguez,-156.0,148.0
07/31/07,ATL,HOU,12.0,4.0,Chuck James,Chris Sampson,-168.0,160.0
07/29/07,HOU,SD,11.0,18.0,Jason Jennings,Tim Stauffer,-127.0,119.0
07/28/07,HOU,SD,3.0,1.0,Roy Oswalt,Greg Maddux,-147.0,139.0
07/27/07,HOU,SD,4.0,9.0,Woody Williams,Jake Peavy,149.0,-157.0
07/26/07,HOU,SD,7.0,1.0,Wandy Rodriguez,David Wells,-123.0,115.0
07/25/07,HOU,LAD,2.0,1.0,Matt Albers,Derek Lowe,135.0,-143.0
07/24/07,HOU,LAD,7.0,4.0,Jason Jennings,Mark Hendrickson,-101.0,-107.0
07/23/07,HOU,LAD,2.0,10.0,Chris Sampson,Chad Billingsley,101.0,-109.0
07/22/07,PIT,HOU,0.0,1.0,Shane Youman,Woody Williams,-114.0,106.0
07/21/07,PIT,HOU,7.0,3.0,Paul Maholm,Wandy Rodriguez,-110.0,102.0
07/20/07,PIT,HOU,1.0,2.0,Tom Gorzelanny,Roy Oswalt,-116.0,106.0
07/18/07,WAS,HOU,7.0,6.0,Jason Bergmann,Jason Jennings,105.0,-113.0
07/17/07,WAS,HOU,2.0,4.0,Tim Redding,Chris Sampson,115.0,-123.0
07/16/07,WAS,HOU,4.0,3.0,Mike Bacsik,Woody Williams,101.0,-109.0
07/15/07,CHC,HOU,7.0,6.0,Jason Marquis,Wandy Rodriguez,-132.0,124.0
07/14/07,CHC,HOU,9.0,3.0,Ted Lilly,Roy Oswalt,-105.0,-103.0
07/13/07,CHC,HOU,6.0,0.0,Carlos Zambrano,Jason Jennings,-174.0,166.0
07/08/07,HOU,NYM,8.0,3.0,Roy Oswalt,Dave Williams,-166.0,158.0
07/07/07,HOU,NYM,3.0,5.0,Woody Williams,Tom Glavine,107.0,-115.0
07/06/07,HOU,NYM,4.0,0.0,Wandy Rodriguez,Mike Pelfrey,-117.0,109.0
07/05/07,HOU,NYM,2.0,6.0,Jason Jennings,John Maine,119.0,-127.0
07/04/07,HOU,PHI,3.0,8.0,Chris Sampson,Cole Hamels,112.0,-120.0
07/03/07,HOU,PHI,5.0,4.0,Roy Oswalt,Adam Eaton,-157.0,149.0
07/02/07,HOU,PHI,7.0,5.0,Woody Williams,Jamie Moyer,116.0,-124.0
07/01/07,HOU,COL,12.0,0.0,Wandy Rodriguez,Rodrigo Lopez,-133.0,125.0
06/30/07,HOU,COL,0.0,5.0,Jason Jennings,Jeff Francis,-108.0,100.0
06/29/07,HOU,COL,9.0,8.0,Chris Sampson,Josh Fogg,-142.0,134.0
06/28/07,HOU,COL,8.0,5.0,Roy Oswalt,Aaron Cook,-157.0,149.0
06/27/07,MIL,HOU,6.0,3.0,Jeff Suppan,Woody Williams,-151.0,143.0
06/26/07,MIL,HOU,11.0,5.0,Claudio Vargas,Wandy Rodriguez,-138.0,130.0
06/25/07,MIL,HOU,6.0,1.0,Ben Sheets,Jason Jennings,-171.0,163.0
06/24/07,TEX,HOU,9.0,12.0,Robinson Tejeda,Chris Sampson,-106.0,-102.0
06/23/07,TEX,HOU,7.0,2.0,Jamey Wright,Roy Oswalt,143.0,-151.0
06/22/07,TEX,HOU,11.0,3.0,Kevin Millwood,Woody Williams,-125.0,117.0
06/20/07,LAA,HOU,8.0,4.0,Ervin Santana,Wandy Rodriguez,-191.0,180.0
06/19/07,LAA,HOU,5.0,9.0,Bartolo Colon,Jason Jennings,-156.0,148.0
06/18/07,LAA,HOU,10.0,9.0,John Lackey,Chris Sampson,-215.0,197.0
06/17/07,HOU,SEA,10.0,3.0,Roy Oswalt,Jarrod Washburn,-140.0,132.0
06/16/07,HOU,SEA,9.0,4.0,Woody Williams,Cha Seung Baek,110.0,-118.0
06/15/07,HOU,SEA,5.0,1.0,Wandy Rodriguez,Felix Hernandez,130.0,-138.0
06/14/07,HOU,OAK,5.0,6.0,Jason Jennings,Chad Gaudin,110.0,-118.0
06/13/07,HOU,OAK,3.0,7.0,Chris Sampson,Joe Blanton,106.0,-114.0
06/12/07,HOU,OAK,5.0,4.0,Roy Oswalt,Joe Kennedy,-161.0,153.0
06/11/07,CHC,HOU,2.0,1.0,Carlos Zambrano,Woody Williams,-191.0,180.0
06/10/07,CHW,HOU,6.0,3.0,Mark Buehrle,Wandy Rodriguez,-154.0,146.0
06/09/07,CHW,HOU,2.0,3.0,Jon Garland,Jason Jennings,-149.0,141.0
06/08/07,CHW,HOU,2.0,5.0,John Danks,Chris Sampson,-115.0,107.0
06/07/07,COL,HOU,7.0,6.0,Josh Fogg,Roy Oswalt,148.0,-156.0
06/06/07,COL,HOU,8.0,7.0,Aaron Cook,Woody Williams,-153.0,145.0
06/05/07,COL,HOU,1.0,4.0,Jason Hirsh,Wandy Rodriguez,-132.0,124.0
06/03/07,HOU,STL,6.0,8.0,Jason Jennings,Braden Looper,-131.0,123.0
06/02/07,HOU,STL,8.0,3.0,Chris Sampson,Kip Wells,-144.0,136.0
06/01/07,HOU,STL,1.0,8.0,Roy Oswalt,Adam Wainwright,-175.0,167.0
05/31/07,HOU,CIN,10.0,2.0,Woody Williams,Bronson Arroyo,103.0,-111.0
05/30/07,HOU,CIN,3.0,4.0,Wandy Rodriguez,Aaron Harang,-115.0,107.0
05/29/07,HOU,CIN,1.0,2.0,Jason Jennings,Matt Belisle,-143.0,135.0
05/27/07,ARI,HOU,8.0,4.0,Livan Hernandez,Roy Oswalt,137.0,-145.0
05/26/07,ARI,HOU,5.0,4.0,Brandon Webb,Chris Sampson,-174.0,166.0
05/25/07,ARI,HOU,13.0,3.0,Edgar Gonzalez,Woody Williams,-135.0,127.0
05/24/07,ARI,HOU,9.0,1.0,Micah Owings,Wandy Rodriguez,-120.0,112.0
05/23/07,SF,HOU,9.0,1.0,Barry Zito,Matt Albers,-145.0,137.0
05/22/07,SF,HOU,4.0,2.0,Tim Lincecum,Roy Oswalt,108.0,-116.0
05/21/07,SF,HOU,4.0,0.0,Noah Lowry,Chris Sampson,-129.0,121.0
05/20/07,HOU,TEX,1.0,14.0,Woody Williams,Brandon McCarthy,-130.0,122.0
05/19/07,HOU,TEX,6.0,1.0,Wandy Rodriguez,John Koronka,-155.0,147.0
05/18/07,HOU,TEX,4.0,7.0,Matt Albers,Robinson Tejeda,-116.0,108.0
05/17/07,HOU,SF,1.0,2.0,Roy Oswalt,Tim Lincecum,-174.0,166.0
05/16/07,HOU,SF,2.0,1.0,Chris Sampson,Noah Lowry,-106.0,-102.0
05/15/07,HOU,SF,6.0,5.0,Woody Williams,Matt Morris,-102.0,-106.0
05/13/07,HOU,ARI,5.0,2.0,Wandy Rodriguez,Doug Davis,-130.0,122.0
05/12/07,HOU,ARI,10.0,4.0,Roy Oswalt,Livan Hernandez,-186.0,178.0
