date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
08/20/02,TOR,KC,5.0,6.0,Justin Miller,Miguel Asencio,-125.0,115.0
08/19/02,TOR,KC,2.0,0.0,Pete Walker,Paul Byrd,115.0,-125.0
08/18/02,TEX,TOR,10.0,7.0,A. Myette,Esteban Loaiza,-105.0,-105.0
08/17/02,TEX,TOR,9.0,5.0,Rob Bell,S. Parris,-135.0,125.0
08/16/02,TEX,TOR,6.0,5.0,Kenny Rogers,Roy Halladay,-115.0,105.0
08/14/02,OAK,TOR,4.0,2.0,Tim Hudson,Pete Walker,-280.0,260.0
08/13/02,OAK,TOR,5.0,4.0,Barry Zito,Chris Carpenter,-270.0,250.0
08/12/02,OAK,TOR,1.0,2.0,Aaron Harang,Esteban Loaiza,-210.0,193.0
08/11/02,TOR,LAA,0.0,1.0,Roy Halladay,Jarrod Washburn,115.0,-125.0
08/10/02,TOR,LAA,4.0,11.0,S. Parris,John Lackey,135.0,-145.0
08/09/02,TOR,LAA,5.0,4.0,Pete Walker,Ramon Ortiz,145.0,-155.0
08/08/02,TOR,SEA,1.0,3.0,Chris Carpenter,Jamie Moyer,170.0,-180.0
08/07/02,TOR,SEA,4.0,5.0,Esteban Loaiza,Joel Pineiro,200.0,-220.0
08/06/02,TOR,SEA,14.0,12.0,Roy Halladay,James Baldwin,-110.0,100.0
08/05/02,TOR,BAL,7.0,1.0,S. Parris,Rodrigo Lopez,125.0,-135.0
08/04/02,TOR,BAL,5.0,4.0,Pete Walker,J. Stephens,-160.0,150.0
08/03/02,TOR,BAL,4.0,8.0,Chris Carpenter,Travis Driskill,-155.0,145.0
08/02/02,TOR,BAL,8.0,9.0,Esteban Loaiza,Scott Erickson,-140.0,130.0
08/01/02,KC,TOR,2.0,3.0,Runelvys Hernandez,Roy Halladay,150.0,-160.0
07/31/02,KC,TOR,2.0,9.0,S. Sedlacek,S. Parris,-115.0,105.0
07/30/02,KC,TOR,4.0,13.0,Miguel Asencio,Pete Walker,-115.0,105.0
07/29/02,KC,TOR,4.0,1.0,Paul Byrd,Chris Carpenter,-125.0,115.0
07/28/02,MIN,TOR,4.0,0.0,Johan Santana,Esteban Loaiza,-175.0,165.0
07/27/02,MIN,TOR,5.0,4.0,Eric Milton,Roy Halladay,-125.0,115.0
07/26/02,MIN,TOR,10.0,5.0,Joe Mays,S. Parris,-160.0,150.0
07/24/02,BAL,TOR,2.0,5.0,Travis Driskill,Chris Carpenter,-105.0,-105.0
07/22/02,BAL,TOR,3.0,6.0,Jason Johnson,Roy Halladay,120.0,-130.0
07/21/02,TOR,TB,5.0,7.0,Pete Walker,Jorge Sosa,-185.0,175.0
07/20/02,TOR,TB,12.0,10.0,S. Parris,L. Delosantos,-185.0,175.0
07/19/02,TOR,TB,11.0,8.0,Esteban Loaiza,Joe Kennedy,-135.0,125.0
07/18/02,TOR,BAL,5.0,4.0,Chris Carpenter,Travis Driskill,-135.0,125.0
07/17/02,TOR,BAL,7.0,1.0,Roy Halladay,Jason Johnson,-160.0,150.0
07/16/02,TOR,NYY,6.0,7.0,Pete Walker,Jeff Weaver,190.0,-210.0
07/15/02,TOR,NYY,8.0,5.0,S. Parris,Orlando Hernandez,190.0,-210.0
07/14/02,TOR,BOS,6.0,5.0,Esteban Loaiza,Pedro Martinez,290.0,-320.0
07/13/02,TOR,BOS,4.0,1.0,Chris Carpenter,Frank Castillo,135.0,-145.0
07/12/02,TOR,BOS,5.0,0.0,Roy Halladay,Derek Lowe,130.0,-140.0
07/11/02,TOR,BOS,3.0,10.0,Pete Walker,J. Burkett,135.0,-145.0
07/07/02,NYY,TOR,10.0,6.0,Jeff Weaver,Chris Carpenter,-230.0,210.0
07/06/02,NYY,TOR,3.0,8.0,Andy Pettitte,S. Parris,-230.0,210.0
07/05/02,NYY,TOR,6.0,3.0,Orlando Hernandez,Esteban Loaiza,-230.0,210.0
07/04/02,BOS,TOR,9.0,5.0,Derek Lowe,Pete Walker,-250.0,230.0
07/03/02,BOS,TOR,5.0,2.0,J. Burkett,Roy Halladay,-115.0,105.0
07/02/02,BOS,TOR,6.0,4.0,Sun-Woo Kim,M. Smith,-165.0,155.0
07/02/02,BOS,TOR,2.0,1.0,Tim Wakefield,Chris Carpenter,-160.0,150.0
07/01/02,BOS,TOR,4.0,0.0,Pedro Martinez,S. Parris,-360.0,330.0
06/30/02,TOR,WAS,7.0,5.0,Esteban Loaiza,Tomo Ohka,-105.0,-105.0
06/29/02,TOR,WAS,5.0,4.0,Pete Walker,M. Yoshii,-115.0,105.0
06/28/02,TOR,WAS,1.0,2.0,Roy Halladay,Tony Armas,-145.0,135.0
06/27/02,TB,TOR,6.0,4.0,Paul Wilson,Chris Carpenter,115.0,-125.0
06/26/02,TB,TOR,4.0,2.0,Tanyon Sturtze,S. Parris,115.0,-125.0
06/25/02,TB,TOR,11.0,20.0,Jorge Sosa,Esteban Loaiza,-110.0,100.0
06/23/02,ARI,TOR,3.0,9.0,Brian Anderson,Roy Halladay,110.0,-120.0
06/22/02,ARI,TOR,3.0,6.0,Miguel Batista,Chris Carpenter,-180.0,170.0
06/21/02,ARI,TOR,4.0,3.0,Rick Helling,S. Parris,-180.0,170.0
06/20/02,LAD,TOR,2.0,1.0,Odalis Perez,Esteban Loaiza,-200.0,188.0
06/19/02,LAD,TOR,5.0,2.0,Kazuhisa Ishii,Justin Miller,-210.0,193.0
06/18/02,LAD,TOR,1.0,2.0,Andy Ashby,Roy Halladay,-135.0,125.0
06/16/02,WAS,TOR,6.0,5.0,Javier Vazquez,S. Parris,-190.0,180.0
06/15/02,WAS,TOR,9.0,3.0,Carl Pavano,Esteban Loaiza,-105.0,-105.0
06/14/02,WAS,TOR,8.0,2.0,Tomo Ohka,Justin Miller,-140.0,130.0
06/12/02,TOR,SF,3.0,6.0,Roy Halladay,Livan Hernandez,-115.0,105.0
06/11/02,TOR,SF,2.0,9.0,Brandon Lyon,Ryan Jensen,125.0,-135.0
06/10/02,TOR,SF,6.0,5.0,Esteban Loaiza,Kirk Rueter,120.0,-130.0
06/09/02,TOR,COL,3.0,2.0,Justin Miller,Shawn Chacon,-115.0,105.0
06/08/02,TOR,COL,3.0,1.0,Pete Walker,John Thomson,-110.0,100.0
06/07/02,TOR,COL,8.0,0.0,Roy Halladay,Mike Hampton,-135.0,125.0
06/06/02,TOR,TB,5.0,4.0,Luke Prokopec,Joe Kennedy,-125.0,115.0
06/05/02,TOR,TB,6.0,8.0,Esteban Loaiza,Wilson Alvarez,-185.0,175.0
06/04/02,TOR,TB,3.0,1.0,Justin Miller,Paul Wilson,-130.0,120.0
06/03/02,TOR,TB,6.0,1.0,Pete Walker,Tanyon Sturtze,-155.0,145.0
06/02/02,DET,TOR,6.0,7.0,Jeff Weaver,Roy Halladay,-105.0,-105.0
06/01/02,DET,TOR,1.0,4.0,Mark Redman,Luke Prokopec,-135.0,125.0
05/31/02,DET,TOR,2.0,4.0,Adam Bernero,Esteban Loaiza,-105.0,-105.0
05/29/02,TOR,BOS,4.0,7.0,Justin Miller,J. Burkett,155.0,-165.0
05/28/02,TOR,BOS,4.0,6.0,Pete Walker,Pedro Martinez,270.0,-300.0
05/27/02,TOR,BOS,6.0,8.0,Roy Halladay,Frank Castillo,-125.0,115.0
05/26/02,TOR,CLE,1.0,3.0,Luke Prokopec,Bartolo Colon,140.0,-150.0
05/25/02,TOR,CLE,0.0,3.0,Esteban Loaiza,CC Sabathia,-125.0,115.0
05/24/02,TOR,CLE,2.0,5.0,Justin Miller,Ryan Drese,-115.0,105.0
05/22/02,NYY,TOR,3.0,8.0,Adrian Hernandez,Roy Halladay,-125.0,115.0
05/21/02,NYY,TOR,4.0,1.0,Mike Mussina,Luke Prokopec,-280.0,260.0
05/20/02,NYY,TOR,6.0,3.0,Sterling Hitchcock,Brandon Lyon,-230.0,210.0
05/19/02,TOR,OAK,11.0,0.0,Esteban Loaiza,Tim Hudson,130.0,-140.0
05/18/02,TOR,OAK,6.0,3.0,Justin Miller,M. Fyhrie,-105.0,-105.0
05/17/02,TOR,OAK,7.0,1.0,Roy Halladay,Mark Mulder,-115.0,105.0
05/16/02,TOR,SEA,2.0,15.0,Luke Prokopec,Joel Pineiro,175.0,-185.0
05/15/02,TOR,SEA,6.0,8.0,Brandon Lyon,Jamie Moyer,-155.0,145.0
05/14/02,TOR,SEA,6.0,3.0,Esteban Loaiza,Freddy Garcia,175.0,-185.0
05/12/02,OAK,TOR,4.0,11.0,Cory Lidle,Roy Halladay,-130.0,120.0
05/11/02,OAK,TOR,7.0,4.0,Barry Zito,Justin Miller,-210.0,193.0
05/10/02,OAK,TOR,2.0,6.0,Mark Mulder,Luke Prokopec,-200.0,188.0
05/09/02,SEA,TOR,8.0,7.0,Jamie Moyer,Brandon Lyon,-220.0,200.0
05/08/02,SEA,TOR,5.0,4.0,Freddy Garcia,M. Smith,-270.0,250.0
05/07/02,SEA,TOR,1.0,4.0,James Baldwin,Roy Halladay,-175.0,165.0
05/05/02,TOR,LAA,2.0,8.0,Luke Prokopec,Ramon Ortiz,135.0,-145.0
05/04/02,TOR,LAA,4.0,1.0,Justin Miller,Scott Schoeneweis,120.0,-130.0
05/03/02,TOR,LAA,4.0,6.0,Brandon Lyon,Aaron Sele,105.0,-115.0
05/02/02,TOR,TEX,3.0,5.0,M. Smith,Rob Bell,105.0,-115.0
05/01/02,TOR,TEX,1.0,8.0,Roy Halladay,Dave Burba,-140.0,130.0
04/30/02,TOR,TEX,3.0,10.0,Luke Prokopec,Kenny Rogers,115.0,-125.0
04/28/02,LAA,TOR,8.0,5.0,Scott Schoeneweis,Brandon Lyon,-125.0,115.0
04/27/02,LAA,TOR,11.0,4.0,Aaron Sele,Justin Miller,-130.0,120.0
04/26/02,LAA,TOR,4.0,0.0,Kevin Appier,M. Smith,-140.0,130.0
04/25/02,TEX,TOR,11.0,9.0,Dave Burba,Roy Halladay,105.0,-115.0
04/24/02,TEX,TOR,3.0,2.0,Kenny Rogers,Luke Prokopec,-160.0,150.0
04/23/02,TEX,TOR,1.0,2.0,Ismael Valdez,Brandon Lyon,-135.0,125.0
04/21/02,NYY,TOR,9.0,2.0,Roger Clemens,Chris Carpenter,-220.0,200.0
04/20/02,NYY,TOR,4.0,5.0,Ted Lilly,Roy Halladay,-140.0,130.0
04/19/02,NYY,TOR,6.0,5.0,Mike Mussina,Luke Prokopec,-270.0,250.0
04/17/02,TOR,BOS,3.0,10.0,Scott Eyre,Darren Oliver,105.0,-115.0
04/16/02,TOR,BOS,3.0,14.0,Brandon Lyon,Frank Castillo,110.0,-120.0
04/14/02,TB,TOR,5.0,4.0,Wilson Alvarez,Roy Halladay,140.0,-150.0
04/13/02,TB,TOR,4.0,5.0,Tanyon Sturtze,Luke Prokopec,110.0,-120.0
04/12/02,TB,TOR,7.0,14.0,R. Rupe,Brian Cooper,-130.0,-130.0
04/11/02,TOR,NYY,11.0,3.0,Scott Eyre,Roger Clemens,175.0,-185.0
04/10/02,TOR,NYY,9.0,7.0,Brandon Lyon,Andy Pettitte,190.0,-210.0
04/09/02,TOR,NYY,2.0,5.0,Roy Halladay,Mike Mussina,165.0,-175.0
04/08/02,TOR,NYY,3.0,16.0,Luke Prokopec,David Wells,160.0,-170.0
04/07/02,TOR,MIN,6.0,10.0,Brian Cooper,Brad Radke,115.0,-125.0
04/06/02,TOR,MIN,5.0,7.0,Scott Eyre,Kyle Lohse,-115.0,105.0
04/05/02,TOR,MIN,3.0,4.0,Brandon Lyon,Rick Reed,-115.0,105.0
04/04/02,TOR,MIN,7.0,2.0,Roy Halladay,Joe Mays,-125.0,115.0
04/01/02,BOS,TOR,11.0,12.0,Pedro Martinez,Chris Carpenter,-250.0,230.0
09/29/02,SF,HOU,7.0,0.0,Ryan Jensen,Roy Oswalt,190.0,-210.0
09/28/02,SF,HOU,5.0,2.0,Kirk Rueter,Kirk Saarloos,-200.0,188.0
09/27/02,SF,HOU,2.0,1.0,Jason Schmidt,Wade Miller,-135.0,125.0
09/25/02,HOU,MIL,7.0,5.0,Pete Munro,Nick Neugebaur,-210.0,193.0
09/24/02,HOU,MIL,1.0,3.0,Roy Oswalt,Wayne Franklin,-350.0,320.0
09/23/02,HOU,MIL,8.0,6.0,D. Mlicki,Glendon Rusch,-145.0,135.0
09/22/02,STL,HOU,7.0,3.0,C. Finley,Kirk Saarloos,-140.0,130.0
09/21/02,STL,HOU,3.0,6.0,Matt Morris,Wade Miller,120.0,-130.0
09/20/02,STL,HOU,9.0,3.0,Woody Williams,Pete Munro,-160.0,150.0
09/19/02,MIL,HOU,5.0,4.0,Wayne Franklin,Roy Oswalt,270.0,-300.0
09/18/02,MIL,HOU,1.0,3.0,Glendon Rusch,Brad Lidge,115.0,-125.0
09/17/02,MIL,HOU,5.0,4.0,Ben Sheets,Kirk Saarloos,125.0,-135.0
09/15/02,HOU,STL,8.0,0.0,Wade Miller,Matt Morris,-130.0,120.0
09/14/02,HOU,STL,1.0,2.0,Pete Munro,Woody Williams,-105.0,-105.0
09/13/02,HOU,STL,2.0,3.0,Roy Oswalt,Jason Simontacchi,-180.0,170.0
09/12/02,HOU,STL,6.0,3.0,Carlos Hernandez,C. Finley,-115.0,105.0
09/11/02,HOU,COL,6.0,8.0,Kirk Saarloos,Aaron Cook,-190.0,180.0
09/10/02,HOU,COL,11.0,4.0,Wade Miller,Denny Neagle,-200.0,188.0
09/09/02,HOU,COL,6.0,5.0,Pete Munro,Mike Hampton,-180.0,170.0
09/08/02,LAD,HOU,2.0,6.0,Kazuhisa Ishii,Roy Oswalt,140.0,-150.0
09/07/02,LAD,HOU,1.0,6.0,Omar Daal,Carlos Hernandez,-155.0,145.0
09/06/02,LAD,HOU,3.0,2.0,Hideo Nomo,Kirk Saarloos,-160.0,150.0
09/05/02,SD,HOU,0.0,5.0,Jake Peavy,Wade Miller,155.0,-165.0
09/04/02,SD,HOU,5.0,1.0,Brett Tomko,Pete Munro,125.0,-135.0
09/03/02,SD,HOU,2.0,6.0,Brian Lawrence,Roy Oswalt,155.0,-165.0
09/02/02,TEX,HOU,7.0,2.0,Chan Ho Park,Jeriome Robertson,-120.0,110.0
09/01/02,HOU,LAD,1.0,2.0,Carlos Hernandez,Hideo Nomo,-105.0,-105.0
08/31/02,HOU,LAD,0.0,4.0,Kirk Saarloos,Omar Daal,-120.0,110.0
08/30/02,HOU,LAD,8.0,4.0,Wade Miller,Andy Ashby,-155.0,145.0
08/29/02,HOU,SD,5.0,0.0,Pete Munro,Brian Lawrence,-155.0,145.0
08/28/02,HOU,SD,2.0,1.0,Roy Oswalt,Jake Peavy,-270.0,250.0
08/27/02,HOU,SD,6.0,11.0,Carlos Hernandez,B. Bynum,-190.0,180.0
08/25/02,HOU,CIN,1.0,0.0,Kirk Saarloos,Ryan Dempster,-155.0,145.0
08/24/02,HOU,CIN,3.0,5.0,Wade Miller,Jimmy Haynes,-210.0,193.0
08/23/02,HOU,CIN,6.0,4.0,Pete Munro,Shawn Estes,-155.0,145.0
08/22/02,HOU,CHC,9.0,1.0,Roy Oswalt,S. Smyth,-250.0,230.0
08/21/02,HOU,CHC,4.0,0.0,Carlos Hernandez,Mark Prior,120.0,-130.0
08/20/02,HOU,CHC,12.0,14.0,Kirk Saarloos,Carlos Zambrano,-145.0,135.0
08/19/02,CIN,HOU,5.0,7.0,Jared Fernandez,Wade Miller,130.0,-140.0
08/18/02,CIN,HOU,2.0,1.0,Jimmy Haynes,Carlos Hernandez,100.0,-110.0
08/17/02,CIN,HOU,1.0,6.0,Shawn Estes,Roy Oswalt,145.0,-155.0
08/16/02,CIN,HOU,9.0,3.0,Brian Moehler,D. Mlicki,-110.0,100.0
08/15/02,CHC,HOU,6.0,4.0,Mark Prior,Kirk Saarloos,-155.0,145.0
08/14/02,CHC,HOU,3.0,4.0,Carlos Zambrano,Wade Miller,110.0,-120.0
08/13/02,CHC,HOU,4.0,5.0,Matt Clement,Pete Munro,-135.0,125.0
08/12/02,CHC,HOU,6.0,9.0,Kerry Wood,Roy Oswalt,100.0,-110.0
08/11/02,HOU,ATL,3.0,13.0,D. Mlicki,Kevin Millwood,140.0,-150.0
08/10/02,HOU,ATL,8.0,5.0,Kirk Saarloos,Jason Marquis,-120.0,110.0
08/09/02,HOU,ATL,5.0,6.0,Wade Miller,Damian Moss,-130.0,120.0
08/08/02,HOU,MIA,3.0,4.0,Pete Munro,Julian Tavarez,-185.0,175
08/07/02,HOU,MIA,7.0,2.0,Roy Oswalt,A.J. Burnett,-160.0,150
08/06/02,HOU,MIA,2.0,0.0,D. Mlicki,Josh Beckett,-115.0,105
08/04/02,WAS,HOU,4.0,5.0,Javier Vazquez,Kirk Saarloos,-155.0,145.0
08/03/02,WAS,HOU,3.0,5.0,Bartolo Colon,Wade Miller,-125.0,115.0
08/02/02,WAS,HOU,3.0,1.0,Britt Reames,Pete Munro,135.0,-145.0
08/01/02,NYM,HOU,1.0,3.0,Pedro Astacio,Roy Oswalt,105.0,-115.0
07/31/02,NYM,HOU,10.0,0.0,Shawn Estes,D. Mlicki,-120.0,110.0
07/30/02,NYM,HOU,3.0,16.0,Jeff D'Amico,Kirk Saarloos,-115.0,105.0
07/28/02,HOU,PIT,4.0,0.0,Wade Miller,Kip Wells,-180.0,170.0
07/27/02,HOU,PIT,3.0,0.0,Roy Oswalt,Jason Anderson,-240.0,220.0
07/26/02,HOU,PIT,4.0,3.0,D. Mlicki,Josh Fogg,-140.0,130.0
07/25/02,HOU,PIT,8.0,0.0,Kirk Saarloos,Kris Benson,-140.0,130.0
07/24/02,HOU,MIL,8.0,12.0,Nelson Cruz,Ruben Quevedo,-190.0,180.0
07/23/02,HOU,MIL,7.0,4.0,Pete Munro,J. Wright,-190.0,180.0
07/22/02,HOU,MIL,3.0,1.0,Wade Miller,Glendon Rusch,-220.0,200.0
07/21/02,CHC,HOU,3.0,2.0,Jon Lieber,Roy Oswalt,100.0,-110.0
07/20/02,CHC,HOU,2.0,3.0,Carlos Zambrano,Kirk Saarloos,-140.0,130.0
07/19/02,CHC,HOU,5.0,0.0,Mark Prior,Nelson Cruz,-145.0,135.0
07/18/02,MIL,HOU,2.0,4.0,J. Wright,Pete Munro,120.0,-130.0
07/17/02,MIL,HOU,3.0,7.0,Glendon Rusch,Wade Miller,145.0,-155.0
07/16/02,HOU,PIT,3.0,7.0,Roy Oswalt,Josh Fogg,-180.0,170.0
07/15/02,HOU,PIT,4.0,5.0,Nelson Cruz,Kris Benson,-145.0,135.0
07/14/02,HOU,CIN,3.0,8.0,Tim Redding,Jared Fernandez,-145.0,135.0
07/13/02,HOU,CIN,2.0,1.0,Pete Munro,Jimmy Haynes,-130.0,120.0
07/12/02,HOU,CIN,6.0,3.0,Wade Miller,Ryan Dempster,-165.0,155.0
07/11/02,HOU,CIN,4.0,3.0,Roy Oswalt,Elmer Dessens,-180.0,170.0
07/07/02,PIT,HOU,1.0,6.0,Jason Anderson,Wade Miller,110.0,-120.0
07/06/02,PIT,HOU,2.0,10.0,Kip Wells,Nelson Cruz,110.0,-120.0
07/05/02,PIT,HOU,4.0,3.0,Kris Benson,Tim Redding,110.0,-120.0
07/04/02,PIT,HOU,6.0,8.0,Joe Beimel,Pete Munro,100.0,-110.0
07/03/02,CIN,HOU,4.0,11.0,Chris Reitsma,Roy Oswalt,135.0,-145.0
07/02/02,CIN,HOU,5.0,6.0,J. Hamilton,Wade Miller,125.0,-135.0
07/01/02,CIN,HOU,7.0,5.0,Jimmy Haynes,Carlos Hernandez,-105.0,-105.0
06/29/02,TEX,HOU,5.0,8.0,Dave Burba,Kirk Saarloos,-140.0,130.0
06/28/02,TEX,HOU,5.0,6.0,Chan Ho Park,Roy Oswalt,120.0,-130.0
06/27/02,HOU,ARI,7.0,4.0,Nelson Cruz,Rick Helling,-135.0,125.0
06/26/02,HOU,ARI,1.0,9.0,Wade Miller,Randy Johnson,170.0,-180.0
06/25/02,HOU,ARI,7.0,3.0,Tim Redding,Curt Schilling,190.0,-210.0
06/23/02,HOU,SEA,5.0,10.0,Kirk Saarloos,Joel Pineiro,160.0,-170.0
06/22/02,HOU,SEA,3.0,2.0,Roy Oswalt,Rafael Soriano,-115.0,105.0
06/21/02,HOU,SEA,0.0,8.0,Carlos Hernandez,Jamie Moyer,125.0,-135.0
06/20/02,MIL,HOU,3.0,9.0,J. Wright,Wade Miller,150.0,-160.0
06/19/02,MIL,HOU,8.0,1.0,Glendon Rusch,Tim Redding,125.0,-135.0
06/18/02,MIL,HOU,7.0,1.0,Ben Sheets,Kirk Saarloos,110.0,-120.0
06/17/02,MIL,HOU,5.0,2.0,Jolbert Cabrera,Roy Oswalt,170.0,-180.0
06/16/02,HOU,TEX,7.0,6.0,Carlos Hernandez,Kenny Rogers,-155.0,145.0
06/15/02,HOU,TEX,4.0,0.0,Wade Miller,Ismael Valdez,-130.0,120.0
06/14/02,HOU,TEX,6.0,9.0,Tim Redding,Dave Burba,-145.0,135.0
06/12/02,HOU,CHC,5.0,4.0,Roy Oswalt,Mark Prior,-155.0,145.0
06/11/02,HOU,CHC,5.0,9.0,Carlos Hernandez,Jason Bere,-145.0,135.0
06/10/02,HOU,CHC,4.0,2.0,Wade Miller,Kerry Wood,115.0,-125.0
06/09/02,OAK,HOU,7.0,6.0,Tim Hudson,Tim Redding,-140.0,130.0
06/08/02,OAK,HOU,5.0,1.0,Aaron Harang,Shane Reynolds,-120.0,110.0
06/07/02,OAK,HOU,5.0,3.0,Mark Mulder,Roy Oswalt,120.0,-130.0
06/05/02,ARI,HOU,5.0,4.0,Randy Johnson,Carlos Hernandez,-230.0,210.0
06/04/02,ARI,HOU,4.0,6.0,Rick Helling,Wade Miller,-110.0,100.0
06/03/02,ARI,HOU,10.0,4.0,Curt Schilling,Tim Redding,-230.0,210.0
06/02/02,CHC,HOU,4.0,2.0,Matt Clement,Shane Reynolds,-110.0,100.0
06/01/02,CHC,HOU,3.0,7.0,Mark Prior,Roy Oswalt,110.0,-120.0
05/31/02,CHC,HOU,1.0,4.0,Jason Bere,Carlos Hernandez,120.0,-130.0
05/29/02,HOU,STL,10.0,5.0,Wade Miller,Garrett Stephenson,-135.0,125.0
05/28/02,HOU,STL,1.0,4.0,Shane Reynolds,Matt Morris,100.0,-110.0
05/27/02,HOU,STL,3.0,4.0,Roy Oswalt,D. Kile,-155.0,145.0
05/26/02,HOU,CHC,7.0,5.0,Carlos Hernandez,Jason Bere,-180.0,170.0
05/25/02,HOU,CHC,1.0,5.0,D. Mlicki,Kerry Wood,120.0,-130.0
05/24/02,HOU,CHC,4.0,5.0,Tim Redding,Jon Lieber,-130.0,120.0
05/23/02,STL,HOU,5.0,4.0,Matt Morris,Shane Reynolds,-155.0,145.0
05/22/02,STL,HOU,3.0,2.0,D. Kile,Roy Oswalt,105.0,-115.0
05/21/02,STL,HOU,3.0,1.0,Jason Simontacchi,Carlos Hernandez,105.0,-115.0
05/19/02,HOU,PIT,3.0,5.0,D. Mlicki,Kip Wells,-165.0,155.0
05/18/02,HOU,PIT,2.0,1.0,Tim Redding,Kris Benson,-170.0,160.0
05/17/02,HOU,PIT,7.0,4.0,Shane Reynolds,Dave Williams,-210.0,193.0
05/16/02,HOU,PIT,3.0,1.0,Roy Oswalt,Josh Fogg,-210.0,193.0
05/15/02,HOU,PHI,6.0,2.0,Carlos Hernandez,Vicente Padilla,-125.0,115.0
05/14/02,HOU,PHI,5.0,1.0,D. Mlicki,Randy Wolf,-140.0,130.0
05/13/02,HOU,PHI,17.0,3.0,Tim Redding,Brandon Duckworth,-115.0,105.0
05/12/02,PIT,HOU,1.0,5.0,Dave Williams,Shane Reynolds,130.0,-140.0
05/11/02,PIT,HOU,4.0,2.0,Josh Fogg,Roy Oswalt,150.0,-160.0
05/10/02,PIT,HOU,5.0,1.0,Jason Anderson,Carlos Hernandez,150.0,-160.0
05/09/02,PHI,HOU,3.0,1.0,Randy Wolf,D. Mlicki,100.0,-110.0
