date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
07/21/04,NYY,TOR,10.0,3.0,Javier Vazquez,Pat Hentgen,-260.0,230.0
07/20/04,OAK,TOR,1.0,0.0,Rich Harden,David Bush,-165.0,150.0
07/19/04,OAK,TOR,3.0,5.0,Kirk Saarloos,Josh Towers,-155.0,140.0
07/18/04,TEX,TOR,7.0,5.0,Kenny Rogers,Miguel Batista,-155.0,140.0
07/17/04,TEX,TOR,4.0,0.0,Ricardo Rodriguez,Ted Lilly,-135.0,125.0
07/16/04,TEX,TOR,11.0,2.0,Ryan Drese,Roy Halladay,-110.0,100.0
07/11/04,TOR,LAA,2.0,5.0,Miguel Batista,John Lackey,-110.0,100.0
07/10/04,TOR,LAA,2.0,11.0,Ted Lilly,Kelvim Escobar,105.0,-115.0
07/09/04,TOR,LAA,4.0,5.0,Roy Halladay,Bartolo Colon,-135.0,125.0
07/08/04,TOR,SEA,10.0,8.0,David Bush,Ryan Franklin,-130.0,120.0
07/07/04,TOR,SEA,12.0,4.0,Josh Towers,Travis Blackley,-120.0,110.0
07/06/04,TOR,SEA,7.0,6.0,Miguel Batista,Jamie Moyer,-120.0,110.0
07/04/04,WAS,TOR,6.0,4.0,Shawn Hill,Ted Lilly,130.0,-140.0
07/03/04,WAS,TOR,0.0,2.0,Tony Armas,Roy Halladay,125.0,-135.0
07/02/04,WAS,TOR,2.0,0.0,Livan Hernandez,David Bush,-145.0,135.0
07/01/04,TB,TOR,0.0,14.0,Mark Hendrickson,Miguel Batista,-115.0,105.0
06/30/04,TB,TOR,6.0,2.0,Dewon Brazelton,Josh Towers,-140.0,130.0
06/29/04,TB,TOR,0.0,4.0,John Halama,Ted Lilly,-120.0,110.0
06/28/04,TB,TOR,10.0,2.0,Victor Zambrano,Roy Halladay,105.0,-115.0
06/27/04,TOR,WAS,4.0,9.0,Pat Hentgen,Livan Hernandez,100.0,-110.0
06/26/04,TOR,WAS,10.0,5.0,Miguel Batista,Scott Downs,-155.0,140.0
06/25/04,TOR,WAS,3.0,1.0,Josh Towers,Zach Day,-110.0,100.0
06/24/04,TOR,TB,13.0,19.0,Ted Lilly,John Halama,-125.0,115.0
06/23/04,TOR,TB,2.0,1.0,Roy Halladay,Victor Zambrano,-165.0,150.0
06/22/04,TOR,TB,1.0,5.0,Pat Hentgen,Chad Gaudin,-110.0,100.0
06/20/04,SD,TOR,0.0,3.0,Brian Lawrence,Miguel Batista,-145.0,135.0
06/19/04,SD,TOR,3.0,2.0,Dennis Tankersley,Josh Towers,-155.0,140.0
06/18/04,SD,TOR,2.0,3.0,David Wells,Ted Lilly,-155.0,140.0
06/17/04,SF,TOR,8.0,5.0,Dustin Hermanson,Roy Halladay,120.0,-130.0
06/16/04,SF,TOR,10.0,2.0,Kirk Rueter,Pat Hentgen,-135.0,125.0
06/15/04,SF,TOR,4.0,3.0,Jason Schmidt,Miguel Batista,-200.0,185.0
06/13/04,TOR,ARI,3.0,5.0,Ted Lilly,Randy Johnson,130.0,-140.0
06/12/04,TOR,ARI,15.0,4.0,Roy Halladay,Andrew Good,-200.0,185.0
06/11/04,TOR,ARI,2.0,3.0,Pat Hentgen,Steve Sparks,-135.0,125.0
06/10/04,TOR,LAD,1.0,6.0,Josh Towers,Kazuhisa Ishii,100.0,-110.0
06/09/04,TOR,LAD,4.0,0.0,Miguel Batista,Jose Lima,-130.0,120.0
06/08/04,TOR,LAD,7.0,1.0,Ted Lilly,Hideo Nomo,-120.0,110.0
06/06/04,OAK,TOR,8.0,3.0,Mark Redman,Jason Kershner,-165.0,150.0
06/05/04,OAK,TOR,4.0,0.0,Tim Hudson,Pat Hentgen,-230.0,210.0
06/04/04,OAK,TOR,1.0,6.0,Rich Harden,Josh Towers,-175.0,160.0
06/03/04,OAK,TOR,2.0,1.0,Barry Zito,Miguel Batista,-175.0,160.0
06/02/04,SEA,TOR,3.0,5.0,Joel Pineiro,Ted Lilly,-145.0,135.0
06/01/04,SEA,TOR,5.0,6.0,Gil Meche,Jason Kershner,125.0,-135.0
05/31/04,SEA,TOR,6.0,2.0,Jamie Moyer,Pat Hentgen,-170.0,155.0
05/30/04,TOR,TEX,2.0,4.0,Justin Miller,Kenny Rogers,110.0,-120.0
05/29/04,TOR,TEX,6.0,2.0,Miguel Batista,Juan Dominguez,-135.0,125.0
05/28/04,TOR,TEX,5.0,4.0,Ted Lilly,R.A. Dickey,-130.0,120.0
05/27/04,TOR,LAA,3.0,2.0,Roy Halladay,Jarrod Washburn,-120.0,110.0
05/26/04,TOR,LAA,6.0,5.0,Pat Hentgen,Bartolo Colon,130.0,-140.0
05/24/04,TOR,LAA,6.0,5.0,Justin Miller,John Lackey,-110.0,100.0
05/23/04,BOS,TOR,7.0,2.0,Tim Wakefield,Miguel Batista,-165.0,150.0
05/22/04,BOS,TOR,5.0,2.0,Pedro Martinez,Ted Lilly,-230.0,210.0
05/21/04,BOS,TOR,11.0,5.0,Bronson Arroyo,Roy Halladay,-105.0,-105.0
05/19/04,TOR,MIN,5.0,6.0,Justin Miller,Kyle Lohse,-125.0,115.0
05/18/04,TOR,MIN,5.0,3.0,Miguel Batista,Johan Santana,105.0,-115.0
05/17/04,TOR,MIN,5.0,9.0,Ted Lilly,Brad Radke,-115.0,105.0
05/16/04,TOR,BOS,3.0,1.0,Roy Halladay,Pedro Martinez,125.0,-135.0
05/15/04,TOR,BOS,0.0,4.0,Pat Hentgen,Bronson Arroyo,115.0,-125.0
05/14/04,TOR,BOS,3.0,9.0,Justin Miller,Derek Lowe,110.0,-120.0
05/13/04,TOR,BOS,12.0,6.0,Miguel Batista,Curt Schilling,160.0,-175.0
05/12/04,KC,TOR,4.0,3.0,Jeremy Affeldt,Ted Lilly,-115.0,105.0
05/11/04,KC,TOR,5.0,1.0,Dennys Reyes,Roy Halladay,165.0,-180.0
05/10/04,KC,TOR,3.0,9.0,Brian Anderson,Pat Hentgen,-115.0,105.0
05/09/04,TOR,CHW,5.0,2.0,Justin Miller,Esteban Loaiza,125.0,-135.0
05/08/04,TOR,CHW,4.0,2.0,Miguel Batista,Scott Schoeneweis,100.0,-110.0
05/07/04,TOR,CHW,5.0,4.0,Ted Lilly,Jon Garland,100.0,-110.0
05/05/04,TOR,KC,10.0,3.0,Roy Halladay,Brian Anderson,-185.0,170.0
05/04/04,TOR,KC,5.0,4.0,Pat Hentgen,Darrell May,-110.0,100.0
05/03/04,TOR,KC,2.0,3.0,Justin Miller,Jimmy Gobble,-115.0,105.0
05/02/04,CHW,TOR,3.0,2.0,Jon Garland,Miguel Batista,-130.0,120.0
05/01/04,CHW,TOR,6.0,10.0,Dan Wright,Ted Lilly,-115.0,105.0
05/01/04,CHW,TOR,4.0,3.0,Mark Buehrle,Roy Halladay,115.0,-125.0
04/29/04,CHW,TOR,6.0,4.0,Esteban Loaiza,Pat Hentgen,-180.0,165.0
04/28/04,MIN,TOR,9.0,5.0,Kyle Lohse,Justin Miller,-125.0,115.0
04/27/04,MIN,TOR,7.0,4.0,Johan Santana,Miguel Batista,-140.0,130.0
04/26/04,MIN,TOR,1.0,6.0,Brad Radke,Ted Lilly,-125.0,115.0
04/25/04,BAL,TOR,3.0,15.0,Sidney Ponson,Roy Halladay,100.0,-110.0
04/24/04,BAL,TOR,4.0,5.0,Erik Bedard,Pat Hentgen,-130.0,120.0
04/23/04,BAL,TOR,11.0,3.0,Eric DuBose,Josh Towers,-155.0,140.0
04/22/04,TOR,BOS,7.0,3.0,Miguel Batista,Curt Schilling,160.0,-175.0
04/21/04,TOR,BOS,2.0,4.0,Ted Lilly,Tim Wakefield,120.0,-130.0
04/20/04,TOR,BOS,2.0,4.0,Roy Halladay,Pedro Martinez,100.0,-110.0
04/18/04,TOR,BAL,0.0,7.0,Pat Hentgen,Eric DuBose,-105.0,-105.0
04/17/04,TOR,BAL,3.0,5.0,Josh Towers,Kurt Ainsworth,-130.0,120.0
04/16/04,TOR,BAL,2.0,11.0,Miguel Batista,Matt Riley,-140.0,130.0
04/15/04,DET,TOR,0.0,11.0,Jason Johnson,Roy Halladay,155.0,-170.0
04/14/04,DET,TOR,5.0,3.0,Nate Robertson,Ted Lilly,120.0,-130.0
04/13/04,DET,TOR,5.0,7.0,Jeremy Bonderman,Pat Hentgen,110.0,-120.0
04/11/04,BOS,TOR,6.0,4.0,Curt Schilling,Miguel Batista,-220.0,200.0
04/10/04,BOS,TOR,4.0,1.0,Pedro Martinez,Roy Halladay,-155.0,140.0
04/09/04,BOS,TOR,5.0,10.0,Bronson Arroyo,Ted Lilly,-145.0,135.0
04/07/04,TOR,DET,3.0,6.0,Pat Hentgen,Jeremy Bonderman,-170.0,155.0
04/06/04,TOR,DET,3.0,7.0,Miguel Batista,Mike Maroth,-190.0,175.0
04/05/04,TOR,DET,0.0,7.0,Roy Halladay,Jason Johnson,-250.0,220.0
10/21/04,STL,HOU,5.0,2.0,Jeff Suppan,Roger Clemens,-107.0,100.0
10/20/04,STL,HOU,6.0,4.0,Matt Morris,Pete Munro,-230.0,212.0
10/18/04,HOU,STL,3.0,0.0,Brandon Backe,Woody Williams,142.0,-153.0
10/17/04,HOU,STL,6.0,5.0,Roy Oswalt,Jason Marquis,-163.0,151.0
10/16/04,HOU,STL,5.0,2.0,Roger Clemens,Jeff Suppan,-157.0,146.0
10/14/04,STL,HOU,6.0,4.0,Matt Morris,Pete Munro,-230.0,212.0
10/13/04,STL,HOU,10.0,7.0,Woody Williams,Brandon Backe,-230.0,212.0
10/11/04,ATL,HOU,3.0,12.0,Jaret Wright,Roy Oswalt,112.0,-120.0
10/10/04,HOU,ATL,5.0,6.0,Roger Clemens,Russ Ortiz,-180.0,167.0
10/09/04,HOU,ATL,8.0,5.0,Brandon Backe,John Thomson,-110.0,103.0
10/07/04,ATL,HOU,4.0,2.0,Mike Hampton,Roy Oswalt,-104.0,-103.0
10/06/04,ATL,HOU,3.0,9.0,Jaret Wright,Roger Clemens,112.0,-120.0
10/03/04,HOU,COL,5.0,3.0,Brandon Backe,Jamey Wright,-300.0,270.0
10/02/04,HOU,COL,9.0,3.0,Roy Oswalt,Shawn Estes,-320.0,280.0
10/01/04,HOU,COL,4.0,2.0,Pete Munro,Joe Kennedy,-180.0,165.0
09/29/04,HOU,STL,6.0,4.0,Roger Clemens,Jeff Suppan,-175.0,160.0
09/28/04,HOU,STL,2.0,1.0,Brandon Backe,Dan Haren,-120.0,110.0
09/27/04,HOU,STL,10.0,3.0,Roy Oswalt,Woody Williams,-140.0,130.0
09/26/04,MIL,HOU,7.0,11.0,Victor Santos,Carlos Hernandez,150.0,-165.0
09/25/04,MIL,HOU,8.0,0.0,Wes Obermueller,Pete Munro,170.0,-185.0
09/24/04,MIL,HOU,0.0,1.0,Doug Davis,Roger Clemens,185.0,-200.0
09/23/04,SF,HOU,3.0,7.0,Jason Schmidt,Brandon Backe,-220.0,200.0
09/22/04,SF,HOU,5.0,1.0,Noah Lowry,Roy Oswalt,120.0,-130.0
09/21/04,SF,HOU,9.0,2.0,Brett Tomko,Carlos Hernandez,-155.0,140.0
09/19/04,HOU,MIL,1.0,0.0,Roger Clemens,Doug Davis,-270.0,240.0
09/18/04,HOU,MIL,4.0,3.0,Pete Munro,Gary Glover,-230.0,210.0
09/17/04,HOU,MIL,2.0,1.0,Roy Oswalt,Ben Sheets,-210.0,190.0
09/16/04,STL,HOU,3.0,8.0,Jason Marquis,Brandon Backe,-180.0,165.0
09/15/04,STL,HOU,4.0,2.0,Matt Morris,Carlos Hernandez,-185.0,170.0
09/14/04,STL,HOU,5.0,7.0,Jeff Suppan,Roger Clemens,-120.0,110.0
09/12/04,PIT,HOU,4.0,5.0,Dave Williams,Roy Oswalt,215.0,-240.0
09/11/04,PIT,HOU,5.0,2.0,Ryan Vogelsong,Brandon Backe,165.0,-180.0
09/10/04,PIT,HOU,6.0,1.0,John Van Benschoten,Pete Munro,165.0,-180.0
09/09/04,PIT,HOU,2.0,9.0,Josh Fogg,Tim Redding,130.0,-140.0
09/09/04,PIT,HOU,3.0,1.0,Oliver Perez,Carlos Hernandez,100.0,-110.0
09/08/04,HOU,CIN,5.0,2.0,Roger Clemens,Jose Acevedo,-350.0,310.0
09/07/04,HOU,CIN,9.0,7.0,Roy Oswalt,Paul Wilson,-330.0,290.0
09/06/04,HOU,CIN,11.0,5.0,Brandon Backe,Aaron Harang,-175.0,160.0
09/05/04,HOU,PIT,10.0,5.0,Pete Munro,Kip Wells,-185.0,170.0
09/04/04,HOU,PIT,6.0,5.0,Carlos Hernandez,Josh Fogg,-180.0,165.0
09/03/04,HOU,PIT,8.0,6.0,Roger Clemens,Oliver Perez,-170.0,155.0
09/01/04,CIN,HOU,3.0,9.0,Paul Wilson,Roy Oswalt,190.0,-210.0
08/31/04,CIN,HOU,0.0,8.0,Aaron Harang,Brandon Backe,100.0,-110.0
08/30/04,CIN,HOU,3.0,11.0,Luke Hudson,Pete Munro,115.0,-125.0
08/29/04,CHC,HOU,3.0,10.0,Matt Clement,Carlos Hernandez,-185.0,170.0
08/28/04,CHC,HOU,6.0,7.0,Carlos Zambrano,Roger Clemens,-130.0,120.0
08/27/04,CHC,HOU,7.0,15.0,Kerry Wood,Roy Oswalt,-155.0,140.0
08/26/04,CHC,HOU,8.0,3.0,Mark Prior,Brandon Backe,210.0,190.0
08/25/04,HOU,PHI,7.0,4.0,Pete Munro,Eric Milton,110.0,-110.0
08/24/04,HOU,PHI,4.0,2.0,Carlos Hernandez,Brett Myers,-115.0,105.0
08/23/04,HOU,PHI,8.0,4.0,Roger Clemens,Cory Lidle,-180.0,165.0
08/22/04,HOU,CHC,6.0,11.0,Roy Oswalt,Kerry Wood,-120.0,110.0
08/21/04,HOU,CHC,4.0,3.0,Brandon Backe,Mark Prior,145.0,-160.0
08/20/04,HOU,CHC,2.0,9.0,Pete Munro,Glendon Rusch,-120.0,110.0
08/19/04,PHI,HOU,10.0,12.0,Brett Myers,Carlos Hernandez,-120.0,110.0
08/18/04,PHI,HOU,8.0,9.0,Cory Lidle,Roger Clemens,135.0,-145.0
08/17/04,PHI,HOU,0.0,5.0,Randy Wolf,Roy Oswalt,120.0,-130.0
08/15/04,WAS,HOU,4.0,5.0,Livan Hernandez,Pete Munro,-140.0,130.0
08/14/04,WAS,HOU,8.0,3.0,Tony Armas,Carlos Hernandez,-105.0,-105.0
08/13/04,WAS,HOU,6.0,5.0,Jon Rauch,Roger Clemens,175.0,-190.0
08/12/04,NYM,HOU,2.0,1.0,Victor Zambrano,Andy Pettitte,120.0,-130.0
08/11/04,NYM,HOU,4.0,5.0,Matt Ginter,Roy Oswalt,160.0,-175.0
08/10/04,NYM,HOU,7.0,3.0,Steve Trachsel,Pete Munro,-125.0,115.0
08/08/04,HOU,WAS,2.0,5.0,Roger Clemens,Sun-Woo Kim,-300.0,250.0
08/07/04,HOU,WAS,3.0,8.0,Andy Pettitte,Jon Rauch,-240.0,215.0
08/06/04,HOU,WAS,4.0,0.0,Roy Oswalt,Rocky Biddle,-270.0,240.0
08/05/04,HOU,ATL,5.0,6.0,Darren Oliver,Mike Hampton,115.0,-125.0
08/04/04,HOU,ATL,4.0,5.0,Pete Munro,John Thomson,-105.0,-105.0
08/03/04,HOU,ATL,3.0,2.0,Roger Clemens,Russ Ortiz,-120.0,110.0
08/01/04,CIN,HOU,5.0,7.0,Paul Wilson,Roy Oswalt,140.0,-155.0
07/31/04,CIN,HOU,0.0,8.0,Brandon Claussen,Darren Oliver,125.0,-135.0
07/30/04,CIN,HOU,3.0,2.0,Aaron Harang,Pete Munro,-105.0,-105.0
07/29/04,HOU,ARI,4.0,6.0,Tim Redding,Lance Cormier,-260.0,230.0
07/28/04,HOU,ARI,6.0,1.0,Roger Clemens,Casey Fossum,-300.0,270.0
07/27/04,HOU,ARI,10.0,3.0,Roy Oswalt,Edgar Gonzalez,-330.0,290.0
07/26/04,HOU,ARI,1.0,4.0,Andy Pettitte,Brandon Webb,-230.0,210.0
07/25/04,HOU,MIL,9.0,1.0,Pete Munro,Doug Davis,-130.0,120.0
07/24/04,HOU,MIL,6.0,3.0,Tim Redding,Ben Hendrickson,-145.0,135.0
07/23/04,HOU,MIL,6.0,7.0,Roger Clemens,Chris Capuano,-190.0,175.0
07/22/04,ARI,HOU,3.0,10.0,Edgar Gonzalez,Roy Oswalt,190.0,-210.0
07/21/04,ARI,HOU,2.0,5.0,Brandon Webb,Andy Pettitte,130.0,-140.0
07/20/04,HOU,LAD,5.0,7.0,Pete Munro,Jeff Weaver,100.0,-110.0
07/19/04,HOU,LAD,6.0,7.0,Brandon Duckworth,Wilson Alvarez,105.0,-115.0
07/18/04,HOU,SD,5.0,3.0,Roger Clemens,Brian Lawrence,-155.0,140.0
07/17/04,HOU,SD,4.0,7.0,Roy Oswalt,David Wells,-140.0,130.0
07/16/04,HOU,SD,1.0,5.0,Andy Pettitte,Jake Peavy,-135.0,125.0
07/11/04,LAD,HOU,7.0,4.0,Jose Lima,Roy Oswalt,120.0,-130.0
07/10/04,LAD,HOU,3.0,1.0,Wilson Alvarez,Roger Clemens,125.0,-135.0
07/09/04,LAD,HOU,2.0,3.0,Jeff Weaver,Andy Pettitte,-105.0,-105.0
07/08/04,LAD,HOU,7.0,2.0,Edwin Jackson,Brandon Duckworth,-130.0,120.0
07/07/04,SD,HOU,1.0,5.0,Jake Peavy,Roy Oswalt,100.0,-110.0
07/06/04,SD,HOU,5.0,3.0,Ismael Valdez,Pete Munro,-115.0,105.0
07/05/04,SD,HOU,2.0,1.0,Brian Lawrence,Roger Clemens,110.0,-120.0
07/04/04,HOU,TEX,3.0,18.0,Andy Pettitte,Joaquin Benoit,-175.0,160.0
07/03/04,HOU,TEX,10.0,8.0,Jeremy Griffiths,Ricardo Rodriguez,-115.0,105.0
07/02/04,HOU,TEX,7.0,5.0,Roy Oswalt,Ryan Drese,-155.0,140.0
07/01/04,CHC,HOU,5.0,4.0,Mark Prior,Pete Munro,-175.0,160.0
06/30/04,CHC,HOU,2.0,3.0,Matt Clement,Roger Clemens,-105.0,-105.0
06/29/04,CHC,HOU,7.0,5.0,Glendon Rusch,Andy Pettitte,100.0,-110.0
06/27/04,TEX,HOU,0.0,1.0,Ryan Drese,Roy Oswalt,110.0,-120.0
06/26/04,TEX,HOU,8.0,7.0,John Wasdin,Tim Redding,-110.0,100.0
06/25/04,TEX,HOU,3.0,1.0,Kenny Rogers,Wade Miller,100.0,-110.0
06/24/04,HOU,PIT,3.0,2.0,Roger Clemens,Sean Burnett,-250.0,220.0
06/23/04,HOU,PIT,2.0,7.0,Pete Munro,Ryan Vogelsong,-185.0,170.0
06/22/04,HOU,PIT,5.0,4.0,Roy Oswalt,Kris Benson,-200.0,185.0
06/21/04,HOU,PIT,7.0,5.0,Tim Redding,Josh Fogg,-170.0,155.0
06/20/04,HOU,LAA,3.0,1.0,Wade Miller,Jarrod Washburn,110.0,-120.0
06/19/04,HOU,LAA,4.0,6.0,Roger Clemens,Ramon Ortiz,-175.0,160.0
06/18/04,HOU,LAA,5.0,0.0,Pete Munro,Kelvim Escobar,105.0,-115.0
06/17/04,HOU,CHC,4.0,5.0,Roy Oswalt,Glendon Rusch,-190.0,175.0
06/16/04,HOU,CHC,1.0,4.0,Tim Redding,Greg Maddux,100.0,-110.0
06/15/04,HOU,CHC,2.0,4.0,Wade Miller,Carlos Zambrano,-105.0,-105.0
06/14/04,HOU,CHC,2.0,7.0,Roger Clemens,Mark Prior,-125.0,115.0
06/13/04,MIL,HOU,4.0,5.0,Ben Sheets,Pete Munro,-160.0,145.0
06/12/04,MIL,HOU,7.0,4.0,Chris Capuano,Roy Oswalt,185.0,-200.0
06/11/04,MIL,HOU,9.0,3.0,Doug Davis,Tim Redding,115.0,-125.0
06/09/04,SEA,HOU,0.0,3.0,Freddy Garcia,Wade Miller,-120.0,110.0
06/08/04,SEA,HOU,0.0,1.0,Joel Pineiro,Roger Clemens,130.0,-140.0
06/07/04,SEA,HOU,5.0,0.0,Clint Nageotte,Brandon Duckworth,110.0,-120.0
06/06/04,STL,HOU,2.0,3.0,Jeff Suppan,Roy Oswalt,110.0,-120.0
06/05/04,STL,HOU,10.0,4.0,Jason Marquis,Tim Redding,-115.0,105.0
06/04/04,STL,HOU,5.0,3.0,Matt Morris,Wade Miller,-125.0,115.0
06/02/04,CHC,HOU,1.0,5.0,Matt Clement,Roger Clemens,105.0,-115.0
06/01/04,CHC,HOU,3.0,5.0,Glendon Rusch,Brandon Duckworth,-105.0,-105.0
05/31/04,CHC,HOU,3.0,1.0,Greg Maddux,Roy Oswalt,125.0,-135.0
05/30/04,HOU,STL,7.0,1.0,Tim Redding,Matt Morris,100.0,-110.0
05/29/04,HOU,STL,3.0,10.0,Wade Miller,Woody Williams,-155.0,140.0
05/28/04,HOU,STL,1.0,2.0,Roger Clemens,Chris Carpenter,-155.0,140.0
05/26/04,HOU,CHC,7.0,3.0,Andy Pettitte,Greg Maddux,-135.0,125.0
05/25/04,HOU,CHC,5.0,0.0,Roy Oswalt,Carlos Zambrano,-120.0,110.0
05/24/04,CIN,HOU,7.0,5.0,Jose Acevedo,Tim Redding,105.0,-115.0
05/23/04,CIN,HOU,7.0,0.0,Cory Lidle,Wade Miller,140.0,-155.0
05/22/04,CIN,HOU,8.0,7.0,Aaron Harang,Roger Clemens,150.0,-165.0
05/21/04,CIN,HOU,7.0,4.0,Todd Van Poppel,Andy Pettitte,145.0,-160.0
