date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
09/03/99,WAS,HOU,1.0,8.0,Dan Smith,Mike Hampton,185,-202.0
09/01/99,HOU,NYM,5.0,9.0,C. Holt,Octavio Dotel,105,-115
08/31/99,HOU,NYM,6.0,2.0,Jose Lima,Kenny Rogers,-135,125
08/30/99,HOU,NYM,1.0,17.0,Shane Reynolds,M. Yoshii,-150,140
08/29/99,HOU,MIA,10.0,4.0,Mike Hampton,A. Fernandez,-220,200
08/28/99,HOU,MIA,2.0,5.0,Scott Elarton,A.J. Burnett,-240,220
08/27/99,HOU,MIA,1.0,3.0,C. Holt,Ryan Dempster,-210,193
08/27/99,HOU,MIA,3.0,2.0,Jose Lima,D. Springer,-270,250
08/25/99,NYM,HOU,4.0,0.0,Kenny Rogers,Shane Reynolds,-115,105.0
08/24/99,NYM,HOU,1.0,5.0,M. Yoshii,Mike Hampton,115,-125.0
08/23/99,NYM,HOU,3.0,2.0,Al Leiter,Scott Elarton,-110,100.0
08/21/99,MIA,HOU,4.0,5.0,D. Springer,Jose Lima,175,-185.0
08/20/99,MIA,HOU,4.0,6.0,Ryan Dempster,Shane Reynolds,175,-185.0
08/19/99,HOU,MIL,5.0,6.0,C. Holt,S. Karl,-185,175
08/18/99,HOU,MIL,6.0,4.0,Mike Hampton,Hideo Nomo,-180,170
08/17/99,HOU,MIL,8.0,6.0,Scott Elarton,Cal Eldred,-225,205
08/16/99,HOU,MIL,2.0,0.0,Jose Lima,K. Peterson,-190,180
08/15/99,HOU,PIT,0.0,2.0,Shane Reynolds,Todd Ritchie,-190,180
08/14/99,HOU,PIT,7.0,1.0,C. Holt,Kris Benson,-150,140
08/13/99,HOU,PIT,5.0,6.0,Mike Hampton,F. Cordova,-185,175
08/11/99,ATL,HOU,8.0,5.0,Greg Maddux,Jose Lima,-150,140.0
08/10/99,ATL,HOU,6.0,4.0,Tom Glavine,Shane Reynolds,-115,105.0
08/09/99,ATL,HOU,5.0,3.0,John Smoltz,C. Holt,-165,155.0
08/08/99,CHC,HOU,2.0,6.0,Micah Bowie,Mike Hampton,205,-225.0
08/07/99,CHC,HOU,4.0,10.0,K. Tapani,Scott Elarton,125,-135.0
08/06/99,CHC,HOU,6.0,0.0,A. Lorraine,S. Bergman,125,-135.0
08/06/99,CHC,HOU,1.0,6.0,Kyle Farnsworth,Jose Lima,180,-192.0
08/05/99,HOU,LAD,7.0,0.0,Shane Reynolds,Ismael Valdez,-150,140
08/04/99,HOU,LAD,1.0,2.0,C. Holt,Kevin Brown,135,-145
08/03/99,HOU,LAD,7.0,2.0,Mike Hampton,Darren Dreifort,-185,175
08/01/99,SD,HOU,10.0,3.0,R. Deago,Jose Lima,165,-175.0
07/31/99,SD,HOU,5.0,8.0,Matt Herges,Scott Elarton,-110,100.0
07/30/99,SD,HOU,1.0,5.0,Matt Clement,Shane Reynolds,130,-140.0
07/29/99,COL,HOU,4.0,2.0,D. Kile,C. Holt,100,-110.0
07/28/99,COL,HOU,8.0,16.0,R. Ramirez,Mike Hampton,155,-165.0
07/27/99,COL,HOU,3.0,6.0,B. Bohanon,Jose Lima,145,-155.0
07/26/99,COL,HOU,5.0,8.0,B.M. Jones,Scott Elarton,125,-135.0
07/25/99,HOU,SD,5.0,2.0,Shane Reynolds,Matt Herges,-145,135
07/24/99,HOU,SD,5.0,2.0,C. Holt,Matt Clement,-140,130
07/23/99,HOU,SD,7.0,4.0,Mike Hampton,Brian Boehringer,-235,215
07/22/99,HOU,ARI,1.0,2.0,Jose Lima,An. Benes,-185,175
07/21/99,HOU,ARI,4.0,7.0,Scott Elarton,A. Reynoso,-165,155
07/20/99,HOU,CLE,1.0,7.0,Shane Reynolds,Bartolo Colon,105,-115
07/19/99,HOU,CLE,3.0,2.0,C. Holt,M. Langston,-115,105
07/18/99,HOU,CLE,2.0,0.0,Mike Hampton,Jaret Wright,-130,120
07/17/99,HOU,DET,3.0,2.0,Jose Lima,Dave Borkowski,-240,220
07/16/99,HOU,DET,2.0,1.0,Scott Elarton,Justin Thompson,-170,160
07/15/99,HOU,DET,8.0,6.0,Shane Reynolds,D. Mlicki,-230,210
07/11/99,KC,HOU,3.0,7.0,Jeff Suppan,Jose Lima,135,-145.0
07/10/99,KC,HOU,2.0,3.0,Kevin Appier,Mike Hampton,125,-135.0
07/09/99,KC,HOU,5.0,6.0,Jay Witasick,Shane Reynolds,155,-165.0
07/08/99,ARI,HOU,8.0,7.0,A. Reynoso,Scott Elarton,-105,-105.0
07/07/99,ARI,HOU,13.0,7.0,Brian Anderson,Wade Miller,-115,105.0
07/06/99,ARI,HOU,1.0,3.0,Omar Daal,Jose Lima,110,-120.0
07/05/99,CIN,HOU,5.0,2.0,Ron Villone,C. Holt,-120,110.0
07/04/99,CIN,HOU,3.0,5.0,S. Avery,Shane Reynolds,110,-120.0
07/03/99,CIN,HOU,10.0,0.0,P. Harnisch,Scott Elarton,-115,105.0
07/02/99,CIN,HOU,5.0,7.0,S. Parris,Jose Lima,-125,115.0
07/01/99,HOU,STL,4.0,10.0,C. Holt,K. Bottenfield,-105,-105
06/30/99,HOU,STL,11.0,3.0,Mike Hampton,Jose Jimenez,-185,175
06/29/99,HOU,STL,5.0,4.0,Shane Reynolds,Juan Acevedo,-185,175
06/27/99,HOU,CIN,2.0,5.0,Jose Lima,P. Harnisch,-150,140
06/26/99,HOU,CIN,1.0,8.0,S. Bergman,S. Parris,-115,105
06/25/99,HOU,CIN,7.0,10.0,C. Holt,Brett Tomko,-140,130
06/24/99,HOU,CIN,0.0,3.0,Mike Hampton,Ron Villone,-190,180
06/23/99,STL,HOU,4.0,8.0,Juan Acevedo,Shane Reynolds,125,-135.0
06/22/99,STL,HOU,4.0,3.0,Kent Mercker,Jose Lima,150,-160.0
06/21/99,STL,HOU,5.0,3.0,K. Bottenfield,S. Bergman,-125,115.0
06/20/99,HOU,WAS,11.0,3.0,C. Holt,Dan Smith,-160,150
06/19/99,HOU,WAS,5.0,2.0,Mike Hampton,Carl Pavano,-175,165
06/18/99,HOU,WAS,5.0,0.0,Shane Reynolds,Dustin Hermanson,-175,165
06/17/99,HOU,ATL,5.0,8.0,Jose Lima,Kevin Millwood,-150,140.0
06/16/99,HOU,ATL,1.0,3.0,S. Bergman,Greg Maddux,115,-125.0
06/15/99,HOU,ATL,3.0,4.0,C. Holt,Tom Glavine,-105,-105.0
06/14/99,HOU,ATL,10.0,4.0,Mike Hampton,Odalis Perez,-145,135.0
06/13/99,HOU,SD,4.0,3.0,Shane Reynolds,Jay Witasick,-,-
06/12/99,HOU,SD,3.0,2.0,Jose Lima,Brian Boehringer,-235,215
06/11/99,HOU,SD,2.0,1.0,S. Bergman,Woody Williams,-160,150
06/09/99,CHW,HOU,4.0,13.0,James Baldwin,Mike Hampton,115,-125.0
06/08/99,CHW,HOU,4.0,3.0,J. Navarro,Shane Reynolds,130,-140.0
06/07/99,CHW,HOU,2.0,8.0,J. Snyder,Jose Lima,135,-145.0
06/06/99,MIN,HOU,13.0,6.0,LaTroy Hawkins,S. Bergman,165,-175.0
06/05/99,MIN,HOU,5.0,6.0,D. Perkins,C. Holt,155,-165.0
06/04/99,MIN,HOU,6.0,7.0,Eric Milton,Mike Hampton,185,-202.0
06/03/99,MIL,HOU,4.0,1.0,S. Woodard,Shane Reynolds,160,-170.0
06/02/99,MIL,HOU,1.0,9.0,Cal Eldred,Jose Lima,170,-180.0
06/01/99,MIL,HOU,0.0,3.0,S. Karl,S. Bergman,135,-145.0
05/30/99,PIT,HOU,7.0,3.0,Kris Benson,Mike Hampton,160,-170.0
05/29/99,PIT,HOU,5.0,1.0,F. Cordova,Shane Reynolds,120,-130.0
05/28/99,PIT,HOU,6.0,5.0,Todd Ritchie,Jose Lima,140,-150.0
05/27/99,HOU,COL,3.0,4.0,C. Holt,B.M. Jones,-155,145
05/26/99,HOU,COL,3.0,2.0,S. Bergman,Pedro Astacio,-140,130
05/25/99,HOU,COL,2.0,1.0,Mike Hampton,D. Kile,-180,170
05/24/99,HOU,COL,5.0,2.0,Shane Reynolds,B. Bohanon,-160,150
05/23/99,SF,HOU,1.0,4.0,Shawn Estes,Jose Lima,150,-160.0
05/22/99,SF,HOU,3.0,1.0,Russ Ortiz,C. Holt,-135,125.0
05/21/99,SF,HOU,4.0,3.0,M. Gardner,S. Bergman,120,-130.0
05/20/99,LAD,HOU,3.0,4.0,Chan Ho Park,Mike Hampton,115,-125.0
05/19/99,LAD,HOU,5.0,2.0,Kevin Brown,Shane Reynolds,-150,140.0
05/18/99,LAD,HOU,3.0,11.0,C. Perez,Jose Lima,115,-125.0
05/16/99,HOU,SF,4.0,5.0,S. Bergman,Russ Ortiz,-140,130
05/15/99,HOU,SF,10.0,5.0,Mike Hampton,M. Gardner,-180,170
05/14/99,HOU,SF,7.0,4.0,Shane Reynolds,Kirk Rueter,-170,160
05/12/99,HOU,PIT,6.0,2.0,Jose Lima,Jason Schmidt,-165,155
05/11/99,HOU,PIT,19.0,8.0,S. Bergman,Todd Ritchie,-160,150
05/10/99,HOU,PIT,6.0,0.0,Mike Hampton,P. Schourek,-180,170
05/09/99,HOU,WAS,2.0,4.0,C. Holt,Carl Pavano,-170,160
05/08/99,HOU,WAS,5.0,6.0,Shane Reynolds,Dustin Hermanson,-170,160
05/07/99,HOU,WAS,5.0,2.0,Jose Lima,Miguel Batista,-220,200
05/05/99,NYM,HOU,4.0,5.0,B.J. Jones,S. Bergman,-135,125.0
05/04/99,NYM,HOU,1.0,6.0,Al Leiter,Mike Hampton,-120,110.0
05/03/99,NYM,HOU,5.0,3.0,Rick Reed,C. Holt,-135,125.0
05/02/99,MIA,HOU,2.0,3.0,A. Fernandez,Shane Reynolds,150,-160.0
05/01/99,MIA,HOU,4.0,6.0,D. Springer,Jose Lima,165,-175.0
04/30/99,MIA,HOU,1.0,8.0,Brian Meadows,S. Bergman,135,-145.0
04/29/99,HOU,ARI,5.0,2.0,Mike Hampton,Omar Daal,-125,115
04/28/99,HOU,ARI,6.0,10.0,C. Holt,An. Benes,-120,110
04/27/99,HOU,ARI,11.0,0.0,Shane Reynolds,A. Reynoso,-160,150
04/26/99,HOU,ARI,5.0,2.0,Jose Lima,T. Stottlemyre,-120,110
04/25/99,CIN,HOU,7.0,6.0,P. Harnisch,S. Bergman,-115,105.0
04/24/99,CIN,HOU,3.0,4.0,S. Avery,Mike Hampton,115,-125.0
04/23/99,CIN,HOU,7.0,5.0,Jason Bere,C. Holt,110,-120.0
04/21/99,CHC,HOU,3.0,10.0,S. Sanders,Shane Reynolds,120,-130.0
04/20/99,CHC,HOU,4.0,10.0,Jon Lieber,Jose Lima,-110,100.0
04/18/99,HOU,STL,8.0,4.0,Mike Hampton,Donovan Osborne,-155,145
04/17/99,HOU,STL,5.0,8.0,C. Holt,Jose Jimenez,-140,130
04/16/99,HOU,STL,3.0,5.0,Shane Reynolds,Darren Oliver,-165,155
