date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
06/18/01,BAL,TOR,3.0,2.0,Sidney Ponson,S. Parris,-130.0,120.0
06/17/01,WAS,TOR,4.0,1.0,Tony Armas,Chris Michalak,-120.0,110.0
06/16/01,WAS,TOR,7.0,2.0,M. Blank,Esteban Loaiza,120.0,-130.0
06/15/01,WAS,TOR,3.0,9.0,Javier Vazquez,Chris Carpenter,-115.0,105.0
06/13/01,TOR,ATL,12.0,5.0,J. Hamilton,Tom Glavine,110.0,-120.0
06/12/01,TOR,ATL,0.0,3.0,S. Parris,Odalis Perez,115.0,-125.0
06/11/01,TOR,ATL,9.0,4.0,Chris Michalak,J. Burkett,125.0,-135.0
06/10/01,TOR,MIA,2.0,7.0,Esteban Loaiza,Brad Penny,-125.0,115.0
06/09/01,TOR,MIA,1.0,6.0,Chris Carpenter,A.J. Burnett,-120.0,110.0
06/08/01,TOR,MIA,7.0,6.0,J. Hamilton,C. Smith,100.0,-110.0
06/07/01,TOR,TB,8.0,7.0,S. Parris,B. Rekar,-200.0,188.0
06/06/01,TOR,TB,2.0,6.0,Chris Michalak,Joe Kennedy,-210.0,193.0
06/05/01,TOR,TB,13.0,1.0,Esteban Loaiza,Aquilino Lopez,-190.0,180.0
06/03/01,TOR,BOS,4.0,5.0,Chris Carpenter,D. Cone,-165.0,155.0
06/02/01,TOR,BOS,1.0,2.0,J. Hamilton,Tim Wakefield,110.0,-120.0
06/01/01,TOR,BOS,4.0,6.0,S. Parris,Frank Castillo,100.0,-110.0
05/31/01,TOR,BOS,5.0,11.0,Chris Michalak,Hideo Nomo,-110.0,100.0
05/30/01,CHW,TOR,4.0,3.0,James Baldwin,Esteban Loaiza,-110.0,100.0
05/29/01,CHW,TOR,0.0,4.0,Kip Wells,Chris Carpenter,110.0,-120.0
05/28/01,CHW,TOR,6.0,3.0,Jon Garland,J. Hamilton,120.0,-130.0
05/27/01,BOS,TOR,4.0,2.0,Tim Wakefield,S. Parris,-135.0,125.0
05/26/01,BOS,TOR,0.0,5.0,Frank Castillo,Chris Michalak,-125.0,115.0
05/25/01,BOS,TOR,4.0,0.0,Hideo Nomo,Esteban Loaiza,-130.0,120.0
05/24/01,TOR,CHW,1.0,3.0,Chris Carpenter,Kip Wells,-160.0,150.0
05/23/01,TOR,CHW,9.0,6.0,J. Hamilton,David Wells,-120.0,110.0
05/21/01,TOR,CHW,10.0,3.0,S. Parris,Rocky Biddle,-135.0,125.0
05/20/01,TEX,TOR,3.0,2.0,Pat Mahomes,Chris Michalak,100.0,-110.0
05/19/01,TEX,TOR,5.0,6.0,Rick Helling,Esteban Loaiza,-110.0,100.0
05/18/01,TEX,TOR,3.0,9.0,A. Myette,Chris Carpenter,105.0,-115.0
05/17/01,LAA,TOR,4.0,2.0,Ramon Ortiz,J. Hamilton,-130.0,120.0
05/16/01,LAA,TOR,3.0,1.0,Scott Schoeneweis,S. Parris,-130.0,120.0
05/15/01,LAA,TOR,3.0,9.0,Ismael Valdez,Chris Michalak,-120.0,110.0
05/13/01,TOR,SEA,5.0,7.0,Esteban Loaiza,Jamie Moyer,-105.0,-105.0
05/12/01,TOR,SEA,7.0,11.0,Chris Carpenter,Freddy Garcia,-110.0,100.0
05/11/01,TOR,SEA,2.0,7.0,J. Hamilton,Paul Abbott,-115.0,105.0
05/10/01,TOR,OAK,8.0,14.0,S. Parris,Barry Zito,115.0,-125.0
05/09/01,TOR,OAK,5.0,8.0,Chris Michalak,Tim Hudson,-106.0,-110.0
05/08/01,TOR,OAK,5.0,8.0,Esteban Loaiza,Mark Mulder,-120.0,110.0
05/06/01,SEA,TOR,3.0,11.0,John Halama,Chris Carpenter,-130.0,120.0
05/05/01,SEA,TOR,7.0,5.0,Freddy Garcia,J. Hamilton,-150.0,140.0
05/04/01,SEA,TOR,3.0,8.0,Paul Abbott,S. Parris,-140.0,130.0
05/03/01,OAK,TOR,3.0,2.0,Tim Hudson,Chris Michalak,-140.0,130.0
05/02/01,OAK,TOR,6.0,0.0,Mark Mulder,Esteban Loaiza,-105.0,-105.0
05/01/01,OAK,TOR,4.0,5.0,Cory Lidle,Chris Carpenter,-110.0,100.0
04/30/01,TOR,KC,3.0,6.0,J. Hamilton,Jeff Suppan,-160.0,150.0
04/29/01,TOR,LAA,2.0,0.0,S. Parris,Scott Schoeneweis,-120.0,110.0
04/28/01,TOR,LAA,1.0,4.0,Chris Michalak,Ramon Ortiz,-140.0,130.0
04/27/01,TOR,LAA,12.0,4.0,Esteban Loaiza,Jarrod Washburn,-155.0,145.0
04/25/01,TOR,TEX,8.0,5.0,Chris Carpenter,Kenny Rogers,-125.0,115.0
04/24/01,TOR,TEX,7.0,5.0,J. Hamilton,Doug Davis,-125.0,115.0
04/22/01,KC,TOR,5.0,1.0,D. Reichert,Esteban Loaiza,110.0,-120.0
04/21/01,KC,TOR,5.0,4.0,B. Stein,S. Parris,-115.0,105.0
04/20/01,KC,TOR,4.0,12.0,M. Suzuki,Chris Carpenter,-110.0,100.0
04/19/01,TOR,NYY,5.0,6.0,J. Hamilton,Roger Clemens,130.0,-140.0
04/18/01,TOR,NYY,7.0,2.0,Chris Michalak,Orlando Hernandez,110.0,-120.0
04/17/01,TOR,NYY,6.0,5.0,Esteban Loaiza,Randy Keisler,-135.0,125.0
04/15/01,TOR,KC,2.0,4.0,Chris Carpenter,B. Stein,-175.0,165.0
04/14/01,TOR,KC,5.0,4.0,J. Hamilton,M. Suzuki,-150.0,140.0
04/13/01,TOR,KC,2.0,1.0,Chris Michalak,Jeff Suppan,-145.0,135.0
04/11/01,TOR,TB,3.0,4.0,Esteban Loaiza,R. Rupe,-210.0,193.0
04/10/01,TOR,TB,3.0,2.0,Chris Carpenter,B. Rekar,-180.0,170.0
04/09/01,TOR,TB,8.0,1.0,J. Hamilton,Paul Wilson,-145.0,135.0
04/08/01,NYY,TOR,16.0,5.0,Roger Clemens,S. Parris,-190.0,180.0
04/07/01,NYY,TOR,2.0,3.0,Orlando Hernandez,Chris Michalak,-180.0,170.0
04/06/01,NYY,TOR,4.0,13.0,C. Parker,Esteban Loaiza,-120.0,110.0
04/05/01,TB,TOR,0.0,11.0,B. Rekar,Chris Carpenter,105.0,-115.0
04/04/01,TB,TOR,8.0,11.0,Paul Wilson,J. Hamilton,-115.0,105.0
04/03/01,TB,TOR,8.0,1.0,Aquilino Lopez,S. Parris,110.0,-120.0
04/01/01,TOR,TEX,8.0,1.0,Esteban Loaiza,Rick Helling,120.0,-130.0
10/12/01,ATL,HOU,6.0,2.0,J. Burkett,Shane Reynolds,-110.0,100.0
10/10/01,HOU,ATL,0.0,1.0,D. Mlicki,Tom Glavine,115.0,-125.0
10/09/01,HOU,ATL,4.0,7.0,Wade Miller,Greg Maddux,-115.0,105.0
10/07/01,STL,HOU,2.0,9.0,D. Kile,Shane Reynolds,-145.0,135.0
10/06/01,STL,HOU,10.0,6.0,Dustin Hermanson,Ron Villone,-145.0,135.0
10/05/01,STL,HOU,1.0,2.0,Woody Williams,Wade Miller,-125.0,115.0
10/04/01,HOU,SF,2.0,10.0,D. Mlicki,Russ Ortiz,110.0,-120.0
10/03/01,HOU,SF,8.0,11.0,Tim Redding,Jason Schmidt,100.0,-110.0
10/02/01,HOU,SF,1.0,4.0,Shane Reynolds,Kirk Rueter,-160.0,150.0
09/30/01,CHC,HOU,7.0,6.0,Jason Bere,Wade Miller,130.0,-140.0
09/29/01,CHC,HOU,6.0,2.0,Kerry Wood,D. Mlicki,-135.0,125.0
09/28/01,CHC,HOU,6.0,2.0,Jon Lieber,Roy Oswalt,125.0,-135.0
09/27/01,CHC,HOU,5.0,6.0,K. Tapani,Shane Reynolds,120.0,-130.0
09/26/01,HOU,STL,1.0,5.0,Ron Villone,D. Kile,105.0,-115.0
09/25/01,HOU,STL,2.0,3.0,Wade Miller,Woody Williams,-155.0,145.0
09/24/01,HOU,STL,9.0,3.0,D. Mlicki,Matt Morris,105.0,-115.0
09/23/01,HOU,CHC,7.0,6.0,Tim Redding,Jon Lieber,-115.0,105.0
09/22/01,HOU,CHC,8.0,4.0,Shane Reynolds,K. Tapani,-160.0,150.0
09/21/01,HOU,CHC,4.0,12.0,Ron Villone,Jose Cruz,-115.0,105.0
09/20/01,SF,HOU,4.0,5.0,Kirk Rueter,Wade Miller,130.0,-140.0
09/19/01,SF,HOU,3.0,10.0,Livan Hernandez,D. Mlicki,-135.0,125.0
09/18/01,SF,HOU,2.0,3.0,Russ Ortiz,Roy Oswalt,125.0,-135.0
09/09/01,HOU,MIL,8.0,0.0,Roy Oswalt,J.C. D'Amico,-260.0,240.0
09/08/01,HOU,MIL,2.0,7.0,Ron Villone,Ruben Quevedo,-170.0,160.0
09/07/01,HOU,MIL,5.0,3.0,Wade Miller,M. Suzuki,-260.0,240.0
09/06/01,HOU,MIL,3.0,4.0,Shane Reynolds,R. Coppinger,-220.0,200.0
09/05/01,CIN,HOU,3.0,10.0,Chris Reitsma,D. Mlicki,105.0,-115.0
09/04/01,CIN,HOU,1.0,7.0,Dennys Reyes,Roy Oswalt,215.0,-235.0
09/03/01,CIN,HOU,3.0,2.0,Elmer Dessens,Ron Villone,130.0,-140.0
09/02/01,MIL,HOU,0.0,1.0,M. Suzuki,Wade Miller,175.0,-185.0
09/01/01,MIL,HOU,4.0,3.0,R. Coppinger,Shane Reynolds,160.0,-170.0
08/31/01,MIL,HOU,2.0,3.0,J. Wright,D. Mlicki,125.0,-135.0
08/30/01,HOU,CIN,6.0,1.0,Roy Oswalt,Dennys Reyes,-250.0,230.0
08/29/01,HOU,CIN,6.0,2.0,Carlos Hernandez,Elmer Dessens,-190.0,180.0
08/28/01,HOU,CIN,6.0,4.0,Wade Miller,Leonard Davis,-200.0,188.0
08/26/01,PIT,HOU,1.0,3.0,Dave Williams,Ron Villone,140.0,-150.0
08/25/01,PIT,HOU,8.0,2.0,Todd Ritchie,D. Mlicki,130.0,-140.0
08/24/01,PIT,HOU,1.0,5.0,Jason Anderson,Roy Oswalt,200.0,-220.0
08/23/01,PHI,HOU,1.0,2.0,Brandon Duckworth,Carlos Hernandez,110.0,-120.0
08/22/01,PHI,HOU,2.0,1.0,Robert Person,Wade Miller,125.0,-135.0
08/21/01,PHI,HOU,2.0,8.0,Nelson Figueroa,Pedro Astacio,110.0,-120.0
08/19/01,HOU,PIT,12.0,2.0,Roy Oswalt,Todd Ritchie,-210.0,193.0
08/18/01,HOU,PIT,3.0,0.0,Carlos Hernandez,Jason Anderson,-250.0,230.0
08/17/01,HOU,PIT,6.0,5.0,D. Mlicki,T. McKnight,-190.0,180.0
08/16/01,HOU,PIT,4.0,3.0,Wade Miller,Joe Beimel,-260.0,240.0
08/15/01,HOU,CHC,1.0,5.0,Pedro Astacio,Jon Lieber,-125.0,115.0
08/14/01,HOU,CHC,1.0,3.0,Roy Oswalt,J. Taverez,-180.0,170.0
08/13/01,HOU,CHC,9.0,5.0,Shane Reynolds,Jason Bere,-130.0,120.0
08/12/01,MIA,HOU,5.0,10.0,Matt Clement,D. Mlicki,100.0,-110.0
08/11/01,MIA,HOU,13.0,5.0,Ryan Dempster,Brian Powell,-130.0,120.0
08/10/01,MIA,HOU,2.0,7.0,A.J. Burnett,Pedro Astacio,-120.0,110.0
08/09/01,ATL,HOU,5.0,6.0,J. Burkett,Roy Oswalt,-120.0,110.0
08/08/01,ATL,HOU,1.0,2.0,Tom Glavine,Shane Reynolds,-130.0,120.0
08/07/01,ATL,HOU,6.0,5.0,Greg Maddux,D. Mlicki,-210.0,193.0
08/05/01,HOU,WAS,4.0,1.0,Wade Miller,B. Munoz,-230.0,210.0
08/04/01,HOU,WAS,4.0,1.0,Roy Oswalt,Tomo Ohka,-220.0,200.0
08/03/01,HOU,WAS,6.0,2.0,Shane Reynolds,Tony Armas,-155.0,145.0
08/02/01,HOU,NYM,4.0,3.0,Pedro Astacio,Steve Trachsel,-155.0,145.0
08/01/01,HOU,NYM,2.0,8.0,Tim Redding,Bruce Chen,-150.0,140.0
07/31/01,HOU,NYM,3.0,2.0,D. Mlicki,Glendon Rusch,-135.0,125.0
07/29/01,PIT,HOU,4.0,1.0,Todd Ritchie,Wade Miller,145.0,-155.0
07/28/01,PIT,HOU,3.0,12.0,Jason Anderson,T. McKnight,120.0,-130.0
07/28/01,PIT,HOU,9.0,8.0,Bronson Arroyo,Roy Oswalt,165.0,-175.0
07/27/01,PIT,HOU,3.0,2.0,Joe Beimel,Shane Reynolds,160.0,-170.0
07/26/01,PIT,HOU,2.0,3.0,Jason Schmidt,D. Mlicki,-110.0,100.0
07/25/01,STL,HOU,10.0,2.0,Dustin Hermanson,Tim Redding,-120.0,110.0
07/24/01,STL,HOU,1.0,2.0,Matt Morris,Wade Miller,-120.0,110.0
07/23/01,HOU,CHC,2.0,6.0,Roy Oswalt,Kerry Wood,-140.0,130.0
07/22/01,HOU,CHC,3.0,0.0,Shane Reynolds,Jason Bere,-130.0,120.0
07/21/01,HOU,CHC,4.0,5.0,D. Mlicki,K. Tapani,-120.0,110.0
07/20/01,HOU,CHC,5.0,2.0,Tim Redding,Jon Lieber,-105.0,-105.0
07/19/01,HOU,STL,1.0,4.0,Wade Miller,Matt Morris,-145.0,135.0
07/18/01,HOU,STL,17.0,11.0,Roy Oswalt,Mike Matthews,-175.0,165.0
07/17/01,HOU,CLE,4.0,10.0,Shane Reynolds,Bartolo Colon,100.0,-110.0
07/16/01,HOU,CLE,10.0,8.0,Scott Elarton,C. Nagy,-110.0,100.0
07/15/01,HOU,CLE,5.0,3.0,Tim Redding,Jake Westbrook,-105.0,-105.0
07/14/01,HOU,SD,6.0,8.0,Wade Miller,Kevin Jarvis,-210.0,193.0
07/13/01,HOU,SD,11.0,3.0,Roy Oswalt,Woody Williams,-205.0,190.0
07/12/01,HOU,SD,4.0,7.0,Shane Reynolds,B.J. Jones,-175.0,165.0
07/08/01,KC,HOU,5.0,14.0,Chad Durbin,Scott Elarton,130.0,-140.0
07/07/01,KC,HOU,8.0,10.0,Paul Byrd,Tim Redding,140.0,-150.0
07/06/01,KC,HOU,3.0,8.0,D. Reichert,Wade Miller,155.0,-165.0
07/05/01,HOU,ARI,5.0,1.0,Roy Oswalt,Robert Ellis,-160.0,150.0
07/04/01,HOU,ARI,2.0,3.0,Shane Reynolds,Randy Johnson,140.0,-150.0
07/03/01,HOU,ARI,6.0,5.0,Scott Elarton,Curt Schilling,150.0,-160.0
07/02/01,MIL,HOU,4.0,6.0,Jimmy Haynes,Tim Redding,105.0,-115.0
07/01/01,MIL,HOU,1.0,6.0,P. Rigdon,Wade Miller,150.0,-160.0
06/30/01,MIL,HOU,4.0,7.0,Allen Levrault,Roy Oswalt,130.0,-140.0
06/29/01,MIL,HOU,6.0,1.0,Ben Sheets,Shane Reynolds,100.0,-110.0
06/27/01,ARI,HOU,7.0,5.0,Curt Schilling,Scott Elarton,-210.0,193.0
06/26/01,ARI,HOU,7.0,10.0,Nick Bierbrodt,D. Mlicki,-135.0,125.0
06/25/01,ARI,HOU,0.0,6.0,Miguel Batista,Wade Miller,110.0,-120.0
06/24/01,HOU,CIN,7.0,5.0,Tim Redding,Jose Acevedo,-150.0,140.0
06/23/01,HOU,CIN,9.0,3.0,Shane Reynolds,Brian Reith,-160.0,150.0
06/22/01,HOU,CIN,5.0,7.0,Scott Elarton,Elmer Dessens,-135.0,125.0
06/21/01,HOU,CIN,7.0,8.0,T. McKnight,Leonard Davis,-165.0,155.0
06/20/01,HOU,COL,7.0,2.0,Wade Miller,Ron Villone,-155.0,145.0
06/19/01,HOU,COL,6.0,4.0,Roy Oswalt,Shawn Chacon,-125.0,115.0
06/18/01,HOU,COL,13.0,5.0,Shane Reynolds,Pedro Astacio,-125.0,115.0
06/17/01,HOU,TEX,2.0,6.0,Scott Elarton,Darren Oliver,-150.0,140.0
06/16/01,HOU,TEX,2.0,1.0,T. McKnight,Doug Davis,-140.0,130.0
06/15/01,HOU,TEX,9.0,12.0,Wade Miller,Rick Helling,-145.0,135.0
06/14/01,MIN,HOU,3.0,8.0,Joe Mays,Roy Oswalt,-135.0,125.0
06/13/01,MIN,HOU,3.0,1.0,Eric Milton,Shane Reynolds,-125.0,115.0
06/12/01,MIN,HOU,7.0,0.0,Brad Radke,Scott Elarton,-140.0,130.0
06/10/01,TEX,HOU,5.0,6.0,Doug Davis,Wade Miller,120.0,-130.0
06/09/01,TEX,HOU,16.0,4.0,Rick Helling,K. Bottenfield,-120.0,110.0
06/08/01,TEX,HOU,4.0,5.0,Kenny Rogers,Roy Oswalt,100.0,-110.0
06/07/01,COL,HOU,1.0,2.0,Shawn Chacon,Shane Reynolds,-125.0,115.0
06/06/01,COL,HOU,9.0,8.0,B. Bohanon,Scott Elarton,-115.0,105.0
06/05/01,COL,HOU,9.0,4.0,Mike Hampton,Wade Miller,-150.0,140.0
06/03/01,HOU,LAD,8.0,9.0,K. Bottenfield,Eric Gagne,-135.0,125.0
06/02/01,HOU,LAD,2.0,1.0,Roy Oswalt,Darren Dreifort,-115.0,105.0
06/01/01,HOU,LAD,10.0,9.0,Scott Elarton,Luke Prokopec,-120.0,110.0
05/31/01,SD,HOU,4.0,8.0,W. Serrano,Shane Reynolds,-115.0,105.0
05/30/01,SD,HOU,4.0,7.0,B.J. Jones,Wade Miller,110.0,-120.0
05/29/01,SD,HOU,5.0,4.0,Kevin Jarvis,K. Bottenfield,-110.0,100.0
05/27/01,LAD,HOU,5.0,4.0,Darren Dreifort,Scott Elarton,100.0,-110.0
05/26/01,LAD,HOU,7.0,2.0,Luke Prokopec,Shane Reynolds,105.0,-115.0
05/25/01,LAD,HOU,4.0,1.0,Chan Ho Park,Wade Miller,110.0,-120.0
05/23/01,HOU,SD,6.0,7.0,K. Bottenfield,Kevin Jarvis,-130.0,120.0
05/22/01,HOU,SD,2.0,6.0,Scott Elarton,Woody Williams,-135.0,125.0
05/21/01,HOU,SD,6.0,7.0,Shane Reynolds,Adam Eaton,-150.0,140.0
05/20/01,HOU,CIN,5.0,6.0,Jose Lima,Elmer Dessens,-140.0,130.0
05/19/01,HOU,CIN,6.0,3.0,Wade Miller,Chris Reitsma,-180.0,170.0
05/18/01,HOU,CIN,4.0,7.0,K. Bottenfield,O. Fernandez,-160.0,150.0
05/17/01,CHC,HOU,2.0,4.0,Jason Bere,Scott Elarton,105.0,-115.0
05/16/01,CHC,HOU,2.0,6.0,J. Taverez,Shane Reynolds,100.0,-110.0
05/15/01,CHC,HOU,7.0,9.0,K. Tapani,Jose Lima,-110.0,100.0
05/14/01,CIN,HOU,4.0,6.0,Chris Reitsma,Wade Miller,120.0,-130.0
05/13/01,CIN,HOU,3.0,4.0,Jim Brower,K. Bottenfield,100.0,-110.0
05/12/01,CIN,HOU,5.0,4.0,O. Fernandez,Scott Elarton,100.0,-110.0
