date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
05/06/03,HOU,PIT,10.0,9.0,Kirk Saarloos,Kip Wells,-140.0,130.0
05/05/03,HOU,PIT,8.0,1.0,Wade Miller,Kris Benson,-175.0,165.0
05/04/03,HOU,MIA,5.0,2.0,Roy Oswalt,Michael Tejera,-230.0,210.0
05/03/03,HOU,MIA,5.0,2.0,Tim Redding,Justin Wayne,-175.0,165.0
05/02/03,HOU,MIA,4.0,3.0,Scott Linebrink,Brad Penny,-125.0,115.0
05/01/03,HOU,ATL,7.0,8.0,Jeriome Robertson,Shane Reynolds,-105.0,-105.0
04/30/03,HOU,ATL,1.0,11.0,Wade Miller,Mike Hampton,-155.0,145.0
04/29/03,HOU,ATL,1.0,3.0,Roy Oswalt,Greg Maddux,-130.0,120.0
04/27/03,WAS,HOU,3.0,6.0,Tomo Ohka,Tim Redding,-120.0,110.0
04/26/03,WAS,HOU,3.0,2.0,Claudio Vargas,Scott Linebrink,-115.0,105.0
04/25/03,WAS,HOU,10.0,2.0,Zach Day,Jeriome Robertson,-115.0,105.0
04/24/03,NYM,HOU,7.0,4.0,Pedro Astacio,Wade Miller,135.0,-145.0
04/23/03,NYM,HOU,4.0,2.0,Al Leiter,Roy Oswalt,115.0,-125.0
04/22/03,NYM,HOU,2.0,6.0,D. Cone,Tim Redding,100.0,-110.0
04/20/03,MIL,HOU,5.0,4.0,Ben Sheets,Jeriome Robertson,110.0,-120.0
04/19/03,MIL,HOU,3.0,2.0,Todd Ritchie,Wade Miller,170.0,-180.0
04/18/03,MIL,HOU,5.0,11.0,Glendon Rusch,Roy Oswalt,190.0,-210.0
04/17/03,MIL,HOU,4.0,2.0,Matt Kinney,Tim Redding,135.0,-145.0
04/16/03,SF,HOU,5.0,8.0,Kirk Rueter,Brian Moehler,-165.0,155.0
04/15/03,SF,HOU,8.0,4.0,Kurt Ainsworth,Jeriome Robertson,-155.0,145.0
04/14/03,SF,HOU,4.0,2.0,Damian Moss,Wade Miller,105.0,-115.0
04/13/03,HOU,STL,8.0,11.0,Roy Oswalt,Jason Simontacchi,-220.0,200.0
04/12/03,HOU,STL,0.0,3.0,Tim Redding,Woody Williams,-105.0,-105.0
04/11/03,HOU,STL,3.0,2.0,Brian Moehler,Matt Morris,130.0,-140.0
04/10/03,HOU,CIN,4.0,2.0,Jeriome Robertson,Danny Graves,-145.0,135.0
04/09/03,HOU,CIN,4.0,3.0,Wade Miller,Jason Anderson,-250.0,230.0
04/08/03,HOU,CIN,1.0,2.0,Roy Oswalt,Ryan Dempster,-250.0,230.0
04/05/03,STL,HOU,1.0,2.0,Matt Morris,Tim Redding,-170.0,160.0
04/04/03,STL,HOU,5.0,6.0,Brett Tomko,Brian Moehler,-140.0,130.0
04/03/03,HOU,COL,5.0,10.0,Jeriome Robertson,Nelson Cruz,-175.0,165.0
04/02/03,HOU,COL,8.0,7.0,Wade Miller,Aaron Cook,-250.0,230.0
04/01/03,HOU,COL,10.0,4.0,Roy Oswalt,Jason Jennings,-220.0,200.0
10/05/03,ATL,CHC,1.0,5.0,Mike Hampton,Kerry Wood,-105.0,-105.0
10/04/03,CHC,ATL,4.0,6.0,Matt Clement,Russ Ortiz,100.0,-110.0
10/03/03,CHC,ATL,3.0,1.0,Mark Prior,Greg Maddux,-145.0,135.0
10/01/03,ATL,CHC,5.0,3.0,Mike Hampton,Carlos Zambrano,-160.0,145.0
09/30/03,ATL,CHC,2.0,4.0,Russ Ortiz,Kerry Wood,-130.0,120.0
09/28/03,PHI,ATL,2.0,5.0,Kevin Millwood,Greg Maddux,125.0,-135.0
09/27/03,PHI,ATL,7.0,6.0,Amaury Telemaco,Mike Hampton,125.0,-135.0
09/26/03,PHI,ATL,0.0,6.0,Vicente Padilla,Horacio Ramirez,110.0,-120.0
09/24/03,ATL,WAS,9.0,1.0,Russ Ortiz,Zach Day,-165.0,150.0
09/23/03,ATL,WAS,2.0,0.0,Shane Reynolds,Javier Vazquez,-105.0,-105.0
09/22/03,ATL,MIA,3.0,6.0,Mike Hampton,Mark Redman,-140.0,130.0
09/21/03,ATL,MIA,8.0,0.0,Greg Maddux,Carl Pavano,-160.0,145.0
09/20/03,ATL,MIA,5.0,6.0,Horacio Ramirez,Brad Penny,-135.0,125.0
09/19/03,ATL,MIA,1.0,0.0,Russ Ortiz,Josh Beckett,-120.0,110.0
09/17/03,WAS,ATL,4.0,14.0,T.J. Tucker,Mike Hampton,130.0,-140.0
09/16/03,WAS,ATL,5.0,4.0,Tomo Ohka,Greg Maddux,125.0,-135.0
09/15/03,WAS,ATL,6.0,10.0,Livan Hernandez,Horacio Ramirez,-120.0,110.0
09/14/03,MIA,ATL,4.0,8.0,Josh Beckett,Shane Reynolds,-145.0,135.0
09/13/03,MIA,ATL,8.0,3.0,Dontrelle Willis,Russ Ortiz,-110.0,100.0
09/12/03,MIA,ATL,5.0,4.0,Brad Penny,Mike Hampton,-105.0,-105.0
09/11/03,ATL,PHI,3.0,8.0,Greg Maddux,Brett Myers,-160.0,145.0
09/10/03,ATL,PHI,4.0,2.0,Horacio Ramirez,Vicente Padilla,-115.0,105.0
09/09/03,ATL,PHI,5.0,18.0,Shane Reynolds,Randy Wolf,-115.0,105.0
09/08/03,ATL,PHI,6.0,4.0,Russ Ortiz,Kevin Millwood,-110.0,100.0
09/07/03,ATL,PIT,2.0,1.0,Mike Hampton,Kip Wells,-190.0,-175.0
09/06/03,ATL,PIT,9.0,2.0,Greg Maddux,J. Damico,-220.0,200.0
09/05/03,ATL,PIT,3.0,5.0,Shane Reynolds,Brian Meadows,-200.0,185.0
09/05/03,ATL,PIT,3.0,2.0,Horacio Ramirez,Oliver Perez,-190.0,175.0
09/03/03,NYM,ATL,9.0,3.0,Steve Trachsel,Russ Ortiz,140.0,-155.0
09/02/03,NYM,ATL,3.0,1.0,Al Leiter,Mike Hampton,125.0,-135.0
09/01/03,NYM,ATL,3.0,2.0,Jeremy Griffiths,Greg Maddux,190.0,-210.0
08/31/03,PIT,ATL,4.0,10.0,J. Damico,Shane Reynolds,135.0,-145.0
08/30/03,PIT,ATL,6.0,13.0,Oliver Perez,Horacio Ramirez,135.0,-145.0
08/29/03,PIT,ATL,6.0,5.0,Salomon Torres,Russ Ortiz,155.0,-170.0
08/28/03,ATL,NYM,1.0,3.0,Mike Hampton,Al Leiter,-175.0,160.0
08/27/03,ATL,NYM,4.0,1.0,Greg Maddux,Aaron Heilman,-250.0,220.0
08/26/03,ATL,NYM,5.0,6.0,Shane Reynolds,Jae Seo,-185.0,170.0
08/24/03,COL,ATL,6.0,12.0,Denny Stark,Russ Ortiz,130.0,-140.0
08/23/03,COL,ATL,4.0,5.0,Chin-Hui Tsao,Mike Hampton,135.0,-135.0
08/22/03,COL,ATL,3.0,9.0,Jason Jennings,Greg Maddux,120.0,-130.0
08/21/03,SF,ATL,4.0,3.0,Jason Schmidt,Horacio Ramirez,-160.0,145.0
08/20/03,SF,ATL,2.0,1.0,Jesse Foppert,Shane Reynolds,-105.0,-105.0
08/19/03,SF,ATL,5.0,4.0,Jerome Williams,Russ Ortiz,105.0,-115.0
08/18/03,ATL,ARI,6.0,1.0,Mike Hampton,Miguel Batista,-145.0,135.0
08/17/03,ATL,ARI,0.0,2.0,Greg Maddux,Curt Schilling,110.0,-120.0
08/16/03,ATL,ARI,10.0,6.0,Horacio Ramirez,Elmer Dessens,-135.0,125.0
08/15/03,ATL,ARI,10.0,4.0,Shane Reynolds,Randy Johnson,125.0,-135.0
08/14/03,ATL,SD,7.0,4.0,Russ Ortiz,Jake Peavy,-200.0,185.0
08/13/03,ATL,SD,7.0,1.0,Mike Hampton,Kevin Jarvis,-190.0,180.0
08/12/03,ATL,SD,4.0,14.0,Greg Maddux,Adam Eaton,205.0,-215.0
08/10/03,STL,ATL,3.0,2.0,Woody Williams,Horacio Ramirez,-130.0,120.0
08/09/03,STL,ATL,3.0,1.0,Garrett Stephenson,Shane Reynolds,-105.0,-105.0
08/08/03,STL,ATL,2.0,7.0,Jeff Fassero,Russ Ortiz,120.0,-130.0
08/07/03,MIL,ATL,1.0,7.0,Wes Obermueller,Mike Hampton,150.0,-165.0
08/06/03,MIL,ATL,2.0,10.0,Wayne Franklin,Greg Maddux,190.0,-210.0
08/05/03,MIL,ATL,4.0,3.0,Matt Kinney,Horacio Ramirez,150.0,-160.0
08/03/03,ATL,LAD,4.0,8.0,Russ Ortiz,S. Mullen,-240.0,220.0
08/02/03,ATL,LAD,6.0,4.0,Mike Hampton,Andy Ashby,-175.0,165.0
08/01/03,ATL,LAD,2.0,0.0,Greg Maddux,Hideo Nomo,-155.0,145.0
07/28/03,WAS,ATL,8.0,10.0,Javier Vazquez,Mike Hampton,-115.0,105.0
07/27/03,WAS,ATL,13.0,10.0,Tomo Ohka,Greg Maddux,155.0,-165.0
07/26/03,WAS,ATL,4.0,15.0,Zach Day,Shane Reynolds,110.0,-120.0
07/25/03,WAS,ATL,9.0,8.0,Claudio Vargas,Horacio Ramirez,115.0,-125.0
07/24/03,ATL,MIA,5.0,2.0,Russ Ortiz,Brad Penny,-170.0,160.0
07/23/03,ATL,MIA,4.0,5.0,Mike Hampton,Mark Redman,-135.0,125.0
07/22/03,ATL,CHC,8.0,4.0,Greg Maddux,Sergio Mitre,-220.0,200.0
07/21/03,ATL,CHC,6.0,15.0,Shane Reynolds,Shawn Estes,-170.0,160.0
07/20/03,ATL,NYM,11.0,8.0,Horacio Ramirez,Al Leiter,-200.0,188.0
07/19/03,ATL,NYM,7.0,4.0,Russ Ortiz,Tom Glavine,-220.0,200.0
07/18/03,ATL,NYM,11.0,4.0,Mike Hampton,Jae Seo,-185.0,175.0
07/17/03,ATL,NYM,3.0,2.0,Greg Maddux,Steve Trachsel,-230.0,210.0
07/13/03,CHC,ATL,2.0,7.0,Carlos Zambrano,Shane Reynolds,-115.0,105.0
07/12/03,CHC,ATL,7.0,3.0,Matt Clement,Horacio Ramirez,105.0,-115.0
07/11/03,CHC,ATL,5.0,9.0,Mark Prior,Mike Hampton,-155.0,145.0
07/10/03,CHC,ATL,3.0,13.0,Shawn Estes,Greg Maddux,140.0,-150.0
07/09/03,NYM,ATL,3.0,6.0,Tom Glavine,Russ Ortiz,140.0,-150.0
07/08/03,NYM,ATL,3.0,5.0,J. Roach,Shane Reynolds,155.0,-165.0
07/07/03,NYM,ATL,3.0,7.0,Jae Seo,Horacio Ramirez,140.0,-150.0
07/06/03,ATL,WAS,7.0,5.0,Mike Hampton,Tim Drew,-180.0,170.0
07/05/03,ATL,WAS,3.0,2.0,Greg Maddux,Javier Vazquez,-145.0,135.0
07/04/03,ATL,WAS,8.0,6.0,Russ Ortiz,Tomo Ohka,-180.0,170.0
07/03/03,ATL,WAS,4.0,5.0,Shane Reynolds,Claudio Vargas,-120.0,110.0
07/02/03,MIA,ATL,1.0,2.0,Dontrelle Willis,Horacio Ramirez,-145.0,135.0
07/01/03,MIA,ATL,20.0,1.0,Josh Beckett,Mike Hampton,115.0,-125.0
06/30/03,MIA,ATL,8.0,1.0,Mark Redman,Greg Maddux,130.0,-140.0
06/29/03,TB,ATL,0.0,2.0,Jorge Sosa,Russ Ortiz,215.0,-235.0
06/28/03,TB,ATL,9.0,7.0,Victor Zambrano,Shane Reynolds,130.0,-140.0
06/27/03,TB,ATL,2.0,8.0,Geremi Gonzalez,Horacio Ramirez,140.0,-150.0
06/26/03,ATL,PHI,1.0,8.0,Mike Hampton,Randy Wolf,-135.0,125.0
06/25/03,ATL,PHI,1.0,8.0,Greg Maddux,Vicente Padilla,-155.0,145.0
06/24/03,ATL,PHI,5.0,3.0,Russ Ortiz,Kevin Millwood,-135.0,125.0
06/22/03,ATL,BAL,3.0,9.0,Shane Reynolds,Jason Johnson,-170.0,160.0
06/21/03,ATL,BAL,10.0,2.0,Horacio Ramirez,Rodrigo Lopez,-165.0,155.0
06/20/03,ATL,BAL,6.0,3.0,Greg Maddux,Sidney Ponson,-175.0,165.0
06/19/03,PHI,ATL,3.0,2.0,Vicente Padilla,Mike Hampton,-120.0,110.0
06/18/03,PHI,ATL,1.0,6.0,Kevin Millwood,Russ Ortiz,-120.0,110.0
06/17/03,PHI,ATL,5.0,4.0,Brett Myers,Shane Reynolds,-105.0,-105.0
06/15/03,SEA,ATL,2.0,1.0,Gil Meche,Greg Maddux,-115.0,105.0
06/14/03,SEA,ATL,1.0,3.0,Jamie Moyer,Mike Hampton,-170.0,160.0
06/13/03,SEA,ATL,2.0,1.0,Freddy Garcia,Russ Ortiz,-130.0,120.0
06/12/03,OAK,ATL,2.0,4.0,Barry Zito,Shane Reynolds,-170.0,160.0
06/11/03,OAK,ATL,6.0,11.0,Ted Lilly,Horacio Ramirez,-115.0,105.0
06/10/03,OAK,ATL,4.0,3.0,Tim Hudson,Greg Maddux,-110.0,100.0
06/08/03,ATL,PIT,6.0,5.0,Russ Ortiz,Josh Fogg,-190.0,180.0
06/07/03,ATL,PIT,8.0,6.0,Shane Reynolds,Kip Wells,-180.0,170.0
06/05/03,ATL,TEX,8.0,4.0,Mike Hampton,Victor Santos,-175.0,165.0
06/04/03,ATL,TEX,5.0,2.0,Greg Maddux,John Thomson,-175.0,165.0
06/03/03,ATL,TEX,6.0,5.0,Russ Ortiz,Ismael Valdez,-175.0,165.0
06/01/03,NYM,ATL,10.0,4.0,Al Leiter,Horacio Ramirez,105.0,-115.0
05/31/03,NYM,ATL,4.0,2.0,Jae Seo,Mike Hampton,130.0,-140.0
05/30/03,NYM,ATL,2.0,5.0,Tom Glavine,Greg Maddux,130.0,-140.0
05/28/03,ATL,CIN,15.0,3.0,Russ Ortiz,J. Austin,-210.0,193.0
05/27/03,ATL,CIN,3.0,2.0,Shane Reynolds,Jimmy Haynes,-210.0,193.0
05/26/03,ATL,CIN,6.0,7.0,Mike Hampton,John Riedling,-205.0,190.0
05/25/03,ATL,NYM,3.0,1.0,Greg Maddux,Jae Seo,-200.0,188.0
05/24/03,ATL,NYM,10.0,4.0,Horacio Ramirez,Tom Glavine,-155.0,145.0
05/23/03,ATL,NYM,5.0,6.0,Russ Ortiz,Steve Trachsel,-230.0,210.0
05/22/03,CIN,ATL,4.0,9.0,Ryan Dempster,Shane Reynolds,140.0,-150.0
05/21/03,CIN,ATL,9.0,3.0,John Riedling,Mike Hampton,135.0,-145.0
05/20/03,CIN,ATL,9.0,8.0,Danny Graves,Greg Maddux,135.0,-145.0
05/18/03,SD,ATL,3.0,6.0,Brian Lawrence,Russ Ortiz,155.0,-165.0
05/17/03,SD,ATL,2.0,12.0,C. Loewer,Shane Reynolds,155.0,-165.0
05/16/03,SD,ATL,4.0,6.0,Jake Peavy,Mike Hampton,140.0,-150.0
05/15/03,SD,ATL,6.0,15.0,R. Deago,Horacio Ramirez,145.0,-155.0
05/14/03,LAD,ATL,5.0,1.0,Kevin Brown,Greg Maddux,-120.0,110.0
05/13/03,LAD,ATL,1.0,3.0,Kazuhisa Ishii,Russ Ortiz,-110.0,100.0
05/12/03,LAD,ATL,4.0,11.0,Hideo Nomo,Shane Reynolds,-135.0,125.0
05/11/03,ATL,SF,7.0,3.0,Mike Hampton,Jason Schmidt,110.0,-120.0
05/10/03,ATL,SF,6.0,3.0,Horacio Ramirez,Kirk Rueter,-120.0,110.0
05/09/03,ATL,SF,2.0,9.0,Greg Maddux,Jesse Foppert,-165.0,155.0
05/08/03,ATL,COL,5.0,2.0,Russ Ortiz,Shawn Chacon,-145.0,135.0
05/08/03,ATL,COL,12.0,6.0,Shane Reynolds,Nelson Cruz,-155.0,145.0
05/06/03,ATL,COL,3.0,2.0,Mike Hampton,Aaron Cook,-170.0,160.0
05/04/03,ARI,ATL,4.0,7.0,Elmer Dessens,Greg Maddux,120.0,-130.0
05/03/03,ARI,ATL,7.0,6.0,Curt Schilling,Russ Ortiz,-175.0,165.0
05/02/03,ARI,ATL,2.0,4.0,Brandon Webb,Horacio Ramirez,-110.0,100.0
04/27/03,ATL,MIL,7.0,1.0,Russ Ortiz,Glendon Rusch,-210.0,193.0
04/26/03,ATL,MIL,3.0,2.0,Horacio Ramirez,Wayne Franklin,-190.0,180.0
04/25/03,ATL,MIL,5.0,12.0,Shane Reynolds,Ben Sheets,-185.0,175.0
04/24/03,ATL,STL,4.0,3.0,Mike Hampton,Woody Williams,115.0,-125.0
04/23/03,ATL,STL,4.0,2.0,Greg Maddux,Matt Morris,-110.0,100.0
04/22/03,ATL,STL,5.0,3.0,Russ Ortiz,Garrett Stephenson,-145.0,135.0
04/20/03,ATL,PHI,8.0,1.0,Shane Reynolds,Brandon Duckworth,-120.0,110.0
04/19/03,ATL,PHI,0.0,4.0,Mike Hampton,Vicente Padilla,100.0,-110.0
04/18/03,ATL,PHI,5.0,4.0,Greg Maddux,Randy Wolf,-135.0,125.0
04/17/03,WAS,ATL,8.0,14.0,Livan Hernandez,Russ Ortiz,100.0,-110.0
04/16/03,WAS,ATL,2.0,3.0,Tomo Ohka,Horacio Ramirez,-135.0,125.0
04/15/03,WAS,ATL,1.0,2.0,Tony Armas,Shane Reynolds,-140.0,130.0
04/13/03,MIA,ATL,1.0,7.0,Mark Redman,Greg Maddux,115.0,-125.0
04/12/03,MIA,ATL,12.0,5.0,Carl Pavano,Russ Ortiz,130.0,-140.0
04/11/03,MIA,ATL,7.0,4.0,Brad Penny,Horacio Ramirez,100.0,-110.0
04/10/03,PHI,ATL,2.0,6.0,Joe Roa,Trey Hodges,-125.0,115.0
04/09/03,PHI,ATL,16.0,2.0,Vicente Padilla,Greg Maddux,-110.0,100.0
04/08/03,PHI,ATL,4.0,3.0,Randy Wolf,Jason Marquis,-140.0,130.0
04/07/03,ATL,MIA,3.0,0.0,Russ Ortiz,Carl Pavano,-180.0,170.0
04/06/03,ATL,MIA,13.0,4.0,Horacio Ramirez,Brad Penny,-150.0,140.0
04/05/03,ATL,MIA,1.0,17.0,Greg Maddux,Josh Beckett,-185.0,175.0
04/04/03,ATL,MIA,12.0,7.0,Jason Marquis,Michael Tejera,-155.0,145.0
04/03/03,ATL,WAS,0.0,4.0,Russ Ortiz,Javier Vazquez,-145.0,135.0
04/02/03,ATL,WAS,0.0,3.0,Horacio Ramirez,Zach Day,-165.0,155.0
03/31/03,ATL,WAS,2.0,10.0,Greg Maddux,Tony Armas,-200.0,188.0
09/28/03,NYY,BAL,3.0,1.0,David Wells,Eric DuBose,-180.0,165.0
09/27/03,NYY,BAL,6.0,2.0,Roger Clemens,Jason Johnson,-190.0,175.0
09/26/03,NYY,BAL,2.0,3.0,Jorge De Paula,Rodrigo Lopez,-145.0,135.0
09/26/03,NYY,BAL,11.0,2.0,Andy Pettitte,Damian Moss,-210.0,190.0
09/25/03,BOS,BAL,14.0,3.0,Derek Lowe,Omar Daal,-250.0,220.0
09/24/03,BOS,BAL,3.0,7.0,J. Burkett,Pat Hentgen,-190.0,175.0
09/23/03,BOS,BAL,6.0,5.0,Tim Wakefield,Eric DuBose,-210.0,190.0
09/22/03,BOS,BAL,7.0,5.0,Jeff Suppan,Jason Johnson,-175.0,160.0
09/17/03,BAL,NYY,5.0,3.0,Eric DuBose,David Wells,155.0,-170.0
09/16/03,BAL,NYY,3.0,6.0,Jason Johnson,Roger Clemens,160.0,-175.0
09/15/03,BAL,NYY,1.0,13.0,Rodrigo Lopez,Andy Pettitte,170.0,-185.0
09/10/03,BAL,BOS,0.0,5.0,Jason Johnson,Pedro Martinez,210.0,-230.0
09/09/03,BAL,BOS,2.0,9.0,Damian Moss,Derek Lowe,150.0,-165.0
09/08/03,BAL,BOS,13.0,10.0,Rodrigo Lopez,J. Burkett,135.0,-145.0
09/07/03,BAL,SEA,2.0,1.0,Pat Hentgen,Freddy Garcia,120.0,-130.0
09/06/03,BAL,SEA,3.0,1.0,Eric DuBose,Jamie Moyer,140.0,-155.0
09/05/03,BAL,SEA,4.0,6.0,Jason Johnson,Gil Meche,125.0,-135.0
09/04/03,BAL,OAK,7.0,5.0,Damian Moss,John Halama,135.0,-145.0
09/03/03,BAL,OAK,9.0,0.0,Rodrigo Lopez,Tim Hudson,175.0,-190.0
09/02/03,BAL,OAK,0.0,2.0,Pat Hentgen,Barry Zito,165.0,-180.0
08/31/03,SEA,BAL,3.0,0.0,Jamie Moyer,Jason Johnson,-190.0,175.0
08/30/03,SEA,BAL,13.0,1.0,Gil Meche,Damian Moss,-180.0,165.0
08/29/03,SEA,BAL,3.0,2.0,Ryan Franklin,Eric DuBose,-165.0,150.0
08/28/03,OAK,BAL,6.0,4.0,John Halama,Rodrigo Lopez,-155.0,140.0
08/27/03,OAK,BAL,6.0,2.0,Barry Zito,Pat Hentgen,-210.0,190.0
08/26/03,OAK,BAL,2.0,1.0,Rich Harden,Jason Johnson,-170.0,155.0
08/25/03,NYY,BAL,5.0,2.0,Andy Pettitte,Damian Moss,-240.0,215.0
08/24/03,NYY,BAL,7.0,0.0,Jose Contreras,Eric DuBose,-200.0,185.0
08/23/03,NYY,BAL,2.0,7.0,Mike Mussina,Rodrigo Lopez,-240.0,215.0
08/22/03,NYY,BAL,3.0,4.0,David Wells,Pat Hentgen,-210.0,190.0
08/21/03,BAL,TB,5.0,4.0,Jason Johnson,Chad Gaudin,-155.0,140.0
08/20/03,BAL,TB,9.0,5.0,Damian Moss,Victor Zambrano,-115.0,105.0
08/19/03,BAL,TB,2.0,9.0,Eric DuBose,Geremi Gonzalez,-125.0,115.0
08/17/03,BAL,NYY,0.0,8.0,Rodrigo Lopez,Mike Mussina,160.0,-175.0
08/16/03,BAL,NYY,4.0,5.0,Pat Hentgen,Sterling Hitchcock,120.0,-130.0
08/15/03,BAL,NYY,4.0,6.0,Jason Johnson,Roger Clemens,165.0,-180.0
08/14/03,BAL,NYY,5.0,8.0,Damian Moss,Andy Pettitte,150.0,-165.0
08/13/03,TB,BAL,6.0,5.0,Geremi Gonzalez,Rick Helling,-130.0,120.0
08/12/03,TB,BAL,4.0,2.0,Rob Bell,Rodrigo Lopez,115.0,-125.0
08/11/03,TB,BAL,4.0,3.0,Joe Kennedy,Pat Hentgen,100.0,-110.0
08/10/03,BOS,BAL,3.0,5.0,Jeff Suppan,Jason Johnson,-170.0,155.0
08/09/03,BOS,BAL,6.0,4.0,Tim Wakefield,Damian Moss,-190.0,175.0
08/08/03,BOS,BAL,2.0,4.0,Casey Fossum,Eric DuBose,-180.0,165.0
08/08/03,BOS,BAL,4.0,10.0,Derek Lowe,Rick Helling,-180.0,165.0
08/07/03,BAL,MIN,5.0,3.0,Rodrigo Lopez,Rick Reed,-116.0,106.0
08/06/03,BAL,MIN,3.0,7.0,Pat Hentgen,Kyle Lohse,-120.0,110.0
08/05/03,BAL,MIN,3.0,2.0,Jason Johnson,Kenny Rogers,-125.0,115.0
08/04/03,BAL,MIN,2.0,3.0,Damian Moss,Brad Radke,100.0,-110.0
08/03/03,BAL,BOS,5.0,7.0,Rick Helling,Tim Wakefield,145.0,-155.0
08/02/03,BAL,BOS,11.0,2.0,Rodrigo Lopez,Derek Lowe,145.0,-155.0
08/01/03,BAL,BOS,2.0,1.0,Pat Hentgen,J. Burkett,135.0,-145.0
07/31/03,MIN,BAL,10.0,9.0,Kenny Rogers,Jason Johnson,-120.0,110.0
07/30/03,MIN,BAL,5.0,1.0,Brad Radke,Sidney Ponson,-115.0,105.0
07/29/03,MIN,BAL,5.0,7.0,Johan Santana,Rick Helling,-180.0,170.0
07/24/03,NYY,BAL,3.0,5.0,Roger Clemens,Sidney Ponson,-190.0,180.0
07/23/03,NYY,BAL,4.0,2.0,Andy Pettitte,Rick Helling,-210.0,193.0
07/22/03,BAL,TEX,12.0,6.0,Rodrigo Lopez,John Thomson,-130.0,120.0
07/21/03,BAL,TEX,3.0,2.0,Pat Hentgen,R.A. Dickey,-135.0,125.0
07/20/03,BAL,LAA,7.0,6.0,Jason Johnson,John Lackey,110.0,-120.0
07/19/03,BAL,LAA,8.0,4.0,Sidney Ponson,Kevin Appier,-120.0,110.0
07/18/03,BAL,LAA,6.0,5.0,Rick Helling,Jarrod Washburn,150.0,-160.0
07/17/03,BAL,LAA,2.0,1.0,Rodrigo Lopez,Ramon Ortiz,120.0,-130.0
07/13/03,OAK,BAL,1.0,0.0,Barry Zito,Jason Johnson,-220.0,200.0
07/12/03,OAK,BAL,5.0,3.0,John Halama,Pat Hentgen,-165.0,155.0
07/11/03,OAK,BAL,2.0,0.0,Tim Hudson,Rodrigo Lopez,-210.0,193.0
07/10/03,SEA,BAL,1.0,4.0,Freddy Garcia,Sidney Ponson,-185.0,175.0
07/09/03,SEA,BAL,2.0,7.0,Ryan Franklin,Rick Helling,-200.0,188.0
07/08/03,SEA,BAL,6.0,5.0,Joel Pineiro,Jason Johnson,-220.0,200.0
07/01/03,BAL,NYY,7.0,3.0,Rodrigo Lopez,Mike Mussina,200.0,-220.0
06/30/03,BAL,NYY,5.0,6.0,Sidney Ponson,Andy Pettitte,145.0,-155.0
06/29/03,BAL,PHI,3.0,4.0,Rick Helling,Kevin Millwood,150.0,-160.0
06/28/03,BAL,PHI,5.0,9.0,Pat Hentgen,Brett Myers,140.0,-150.0
06/27/03,BAL,PHI,2.0,4.0,Jason Johnson,Brandon Duckworth,100.0,-110.0
06/15/03,BAL,MIL,5.0,4.0,Rodrigo Lopez,Ben Sheets,-125.0,115.0
06/14/03,BAL,MIL,3.0,8.0,Jason Johnson,Ruben Quevedo,-165.0,155.0
06/13/03,BAL,MIL,7.0,2.0,Sidney Ponson,Glendon Rusch,-185.0,175.0
06/12/03,BAL,CHC,6.0,1.0,Rick Helling,Carlos Zambrano,120.0,-130.0
06/11/03,BAL,CHC,6.0,7.0,Omar Daal,Matt Clement,110.0,-120.0
06/10/03,BAL,CHC,0.0,4.0,Pat Hentgen,Shawn Estes,100.0,-110.0
06/08/03,STL,BAL,11.0,10.0,Matt Morris,Jason Johnson,-220.0,200.0
06/07/03,STL,BAL,1.0,8.0,Garrett Stephenson,Sidney Ponson,-140.0,130.0
06/06/03,STL,BAL,8.0,6.0,Brett Tomko,Rick Helling,-170.0,160.0
06/01/03,BAL,TEX,5.0,4.0,Sidney Ponson,Colby Lewis,-130.0,120.0
05/31/03,BAL,TEX,7.0,1.0,Rick Helling,Joaquin Benoit,105.0,-115.0
05/30/03,BAL,TEX,8.0,1.0,Omar Daal,John Thomson,100.0,-110.0
05/29/03,BAL,TEX,4.0,8.0,Pat Hentgen,Ismael Valdez,100.0,-110.0
05/28/03,BAL,LAA,6.0,2.0,Jason Johnson,Ramon Ortiz,110.0,-120.0
05/27/03,BAL,LAA,12.0,4.0,Sidney Ponson,Aaron Sele,-105.0,-105.0
05/25/03,TEX,BAL,10.0,13.0,Joaquin Benoit,Rick Helling,-175.0,165.0
05/24/03,TEX,BAL,3.0,10.0,John Thomson,Omar Daal,-175.0,165.0
05/23/03,TEX,BAL,5.0,3.0,Ismael Valdez,Pat Hentgen,-165.0,155.0
05/22/03,LAA,BAL,4.0,7.0,Ramon Ortiz,Jason Johnson,-180.0,170.0
05/21/03,LAA,BAL,6.0,7.0,Aaron Sele,Sidney Ponson,-150.0,140.0
05/20/03,LAA,BAL,7.0,6.0,Kevin Appier,Rick Helling,-175.0,165.0
05/18/03,BAL,TB,8.0,9.0,Omar Daal,Joe Kennedy,-140.0,130.0
05/17/03,BAL,TB,2.0,0.0,Pat Hentgen,Geremi Gonzalez,-155.0,145.0
05/16/03,BAL,TB,1.0,5.0,Jason Johnson,Seth McClung,-165.0,155.0
05/15/03,CHW,BAL,8.0,2.0,Bartolo Colon,Sidney Ponson,-170.0,160.0
05/14/03,CHW,BAL,5.0,1.0,Dan Wright,Rick Helling,-150.0,140.0
05/13/03,CHW,BAL,1.0,0.0,Esteban Loaiza,Omar Daal,-175.0,165.0
