"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Jason Grilli","Marlins","5","5","25.2","5.61","3.86","2.10",".303","71.4 %","","","6.31","6.36","","-0.2","521"
"Charles Nagy","Indians","13","13","67.0","3.49","2.42","1.34",".346","64.7 %","","","6.31","5.02","","0.4","397"
"Carl Pavano","Expos","8","8","42.2","7.59","3.38","1.48",".377","65.5 %","","","6.33","4.76","","0.4","790"
"Dave Mlicki","- - -","29","29","159.0","5.26","4.19","1.98",".307","70.3 %","","","6.34","6.42","","-1.3","569"
"Steve Woodard","Indians","10","10","49.2","4.53","1.63","0.91",".354","59.5 %","","","6.34","4.08","","0.8","1285"
"Tim Redding","Astros","9","9","45.1","8.14","3.97","1.99",".328","63.9 %","","","6.35","5.50","","0.1","573"
"Pete Harnisch","Reds","7","7","35.1","4.33","4.33","2.29",".305","69.3 %","","","6.37","6.93","","-0.4","1005374"
"Brett Tomko","Mariners","4","4","18.1","6.38","4.42","2.95",".306","82.0 %","","","6.38","7.36","","-0.3","1056"
"Joe Beimel","Pirates","15","15","71.1","3.28","4.42","1.26",".318","64.1 %","","","6.43","5.82","","-0.2","979"
"Dennys Reyes","Reds","6","6","27.2","7.16","5.53","0.65",".351","55.8 %","","","6.51","4.35","","0.4","444"
"Jaret Wright","Indians","7","7","29.0","5.59","6.83","0.62",".347","65.2 %","","","6.52","4.98","","0.2","415"
"Dicky Gonzalez","Mets","7","7","38.2","3.72","2.79","0.70",".324","57.1 %","","","6.52","4.24","","0.5","777"
"Dave Burba","Indians","27","27","137.2","6.80","3.33","0.98",".354","59.0 %","","","6.54","4.13","","2.2","1239"
"Tim Drew","Indians","6","6","25.2","4.56","3.51","2.81",".299","58.7 %","","","6.66","7.61","","-0.5","380"
"Rob Bell","- - -","27","27","149.2","5.83","3.85","1.92",".306","65.3 %","","","6.67","5.96","","-0.2","1492"
"J.C. Romero","Twins","11","11","56.1","5.59","3.51","1.28",".306","56.0 %","","","6.71","4.88","","0.4","754"
"Brett Jodie","- - -","3","3","12.0","4.50","4.50","4.50",".182","93.8 %","","","6.75","10.05","","-0.5","1006415"
"Chris Peters","Expos","6","6","27.2","4.23","3.90","1.95",".337","71.1 %","","","6.83","6.45","","-0.2","1010225"
"Kent Bottenfield","Astros","9","9","43.1","6.44","2.49","2.70",".308","58.7 %","","","6.85","6.49","","-0.3","1001226"
"Johan Santana","Twins","4","4","19.2","5.95","2.29","2.75",".295","69.4 %","","","6.86","6.61","","-0.2","755"
"Ron Villone","- - -","12","12","57.1","9.89","5.02","1.41",".388","63.0 %","","","6.91","4.62","","0.7","1010"
"Andy Benes","Cardinals","19","19","97.2","6.45","5.07","2.12",".285","65.3 %","","","6.91","6.49","","-0.8","1144"
"Osvaldo Fernandez","Reds","14","14","69.0","3.78","4.04","0.91",".333","60.6 %","","","6.91","4.88","","0.6","1004000"
"Brian Meadows","Royals","10","10","50.1","3.75","2.15","2.15",".343","65.0 %","","","6.97","6.09","","-0.1","998"
"Scott Elarton","- - -","24","24","132.2","5.90","4.00","2.31",".274","64.9 %","","","7.06","6.54","","-0.9","426"
"Rick Ankiel","Cardinals","6","6","24.0","10.13","9.38","2.63",".290","74.1 %","","","7.13","8.09","","-0.6","1142"
"Mike Judd","- - -","3","3","11.1","3.97","7.15","2.38",".310","59.6 %","","","7.15","8.26","","-0.3","1006639"
"Adam Johnson","Twins","4","4","20.0","6.75","4.50","2.70",".286","67.7 %","","","7.20","7.40","","-0.4","733"
"Gary Knotts","Marlins","1","1","5.0","16.20","1.80","1.80",".455","65.8 %","","","7.20","3.85","","0.1","1428"
"Scott Winchester","Reds","1","1","5.0","1.80","0.00","7.20",".278","100.0 %","","","7.20","13.05","","-0.3","1014120"
"Omar Olivares","Pirates","12","12","63.2","6.50","3.39","1.27",".332","58.3 %","","","7.21","4.90","","0.4","1009771"
"Brian Bohanon","Rockies","19","19","96.0","4.41","4.41","1.88",".322","66.7 %","","","7.22","6.47","","-0.2","1001126"
"Jake Westbrook","Indians","6","6","28.2","6.91","3.45","1.26",".374","60.3 %","","","7.22","4.79","","0.3","412"
"Ryan Glynn","Rangers","9","9","40.2","2.88","5.53","1.33",".307","61.8 %","","","7.30","6.17","","-0.1","686"
"Aaron Myette","Rangers","15","15","71.1","7.70","4.54","1.39",".326","61.6 %","","","7.32","5.32","","0.3","1263"
"Jared Fernandez","Reds","2","2","7.1","0.00","7.36","1.23",".267","44.1 %","","","7.36","7.28","","-0.1","324"
"Nate Cornejo","Tigers","10","10","42.2","4.64","5.91","2.11",".344","70.0 %","","","7.38","7.24","","-0.7","462"
"Nick Neugebauer","Brewers","2","2","6.0","16.50","9.00","1.50",".417","66.0 %","","","7.50","4.55","","0.1","698"
"Ryan Kohlmeier","Orioles","1","1","4.2","3.86","1.93","3.86",".250","71.4 %","","","7.71","8.41","","-0.1","1007082"
"Travis Harper","Devil Rays","2","2","7.0","2.57","3.86","6.43",".385","63.6 %","","","7.71","13.05","","-0.4","1211"
"Heath Murray","Tigers","4","4","16.1","3.86","2.76","1.65",".350","62.0 %","","","7.71","5.68","","0.0","1510"
"Sun-Woo Kim","Red Sox","2","2","10.1","3.48","2.61","0.00",".366","52.6 %","","","7.84","3.44","","0.2","197"
"Brian Reith","Reds","8","8","39.1","4.81","3.66","2.97",".314","66.3 %","","","8.01","7.65","","-0.7","347"
"Jim Parque","White Sox","5","5","28.0","4.82","3.21","2.25",".296","57.6 %","","","8.04","6.51","","-0.2","250"
"Ramiro Mendoza","Yankees","2","2","9.2","11.17","1.86","2.79",".464","65.2 %","","","8.38","5.22","","0.0","836"
"Ramon Martinez","Pirates","4","4","15.2","5.17","9.19","2.30",".261","66.9 %","","","8.62","8.67","","-0.5","1008193"
"Justin Duchscherer","Rangers","2","2","10.1","6.97","1.74","1.74",".324","52.6 %","","","8.71","5.47","","0.0","910"
"Al Levine","Angels","1","1","3.0","3.00","3.00","6.00",".222","90.9 %","","","9.00","12.05","","-0.2","20"
"Jeff Williams","Dodgers","1","1","6.0","0.00","4.50","1.50",".304","56.6 %","","","9.00","7.22","","-0.1","674"
"Jeff Wallace","Devil Rays","1","1","5.0","12.60","10.80","3.60",".300","73.2 %","","","9.00","9.05","","-0.2","1013550"
"Denny Stark","Mariners","3","3","11.2","5.40","1.54","2.31",".357","50.6 %","","","9.26","5.71","","0.0","452"
"Brad Thomas","Twins","5","5","16.1","3.31","7.71","3.31",".255","67.7 %","","","9.37","9.85","","-0.7","757"
"Matt Perisho","Tigers","4","4","15.1","1.76","3.52","1.17",".328","39.0 %","","","10.57","5.92","","-0.1","1423"
"Joaquin Benoit","Rangers","1","1","5.0","7.20","5.40","5.40",".313","73.5 %","","","10.80","11.05","","-0.2","1437"
"Mike Morgan","Diamondbacks","1","1","4.0","2.25","0.00","2.25",".412","45.5 %","","","11.25","5.80","","0.0","67"
"Ryan Vogelsong","Pirates","2","2","6.0","10.50","9.00","1.50",".450","41.1 %","","","12.00","5.88","","0.0","1011"
"Willie Blair","Tigers","4","4","17.0","6.35","4.76","1.59",".409","43.5 %","","","12.18","5.87","","-0.1","1001033"
"Brian Rose","Devil Rays","3","3","11.0","4.91","5.73","2.45",".419","54.6 %","","","12.27","7.41","","-0.2","1011201"
"Don Wengert","Pirates","4","4","16.0","2.25","3.37","1.12",".431","47.0 %","","","12.37","5.30","","0.0","1013777"
"Pat Mahomes","Rangers","4","4","15.0","3.60","3.60","1.80",".435","47.2 %","","","12.60","6.05","","0.0","291"
"Will Cunnane","Brewers","1","1","4.0","9.00","2.25","2.25",".462","30.3 %","","","13.50","5.05","","0.0","274"
"Cal Eldred","White Sox","2","2","6.0","9.00","4.50","1.50",".524","54.2 %","","","13.50","6.22","","0.0","1653"
"Carlos Zambrano","Cubs","1","1","4.0","6.75","9.00","2.25",".250","15.2 %","","","15.75","7.80","","-0.1","305"
"Brian Powell","Astros","1","1","3.0","9.00","9.00","3.00",".400","30.3 %","","","18.00","8.38","","-0.1","490"
"Christian Parker","Yankees","1","1","3.0","3.00","3.00","6.00",".429","32.3 %","","","21.00","12.05","","-0.2","1009998"
"Carlton Loewer","Padres","2","2","4.1","2.08","6.23","4.15",".478","30.3 %","","","24.92","10.66","","-0.2","1713"
"Joe Borowski","Cubs","1","1","1.2","5.40","16.20","5.40",".625","39.5 %","","","32.40","15.05","","-0.1","267"
"Brett Hinchliffe","Mets","1","1","2.0","9.00","4.50","9.00",".636","36.6 %","","","36.00","17.05","","-0.2","1005840"
