"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Josh Tomlin","Indians","16","16","93.1","7.71","0.96","1.54",".304","61.1 %","38.5 %","15.4 %","4.53","4.00","3.15","1.0","9388"
"Justin Verlander","Tigers","32","32","206.0","6.95","2.84","0.79",".317","66.8 %","39.6 %","6.8 %","4.54","3.74","4.19","2.9","8700"
"Marco Gonzales","Cardinals","5","5","25.2","8.42","5.96","0.70",".338","76.4 %","32.1 %","6.3 %","4.56","4.38","4.91","0.2","15467"
"Nick Tropeano","Astros","4","4","21.2","5.40","3.74","0.00",".279","58.6 %","40.3 %","0.0 %","4.57","3.32","5.09","0.4","12385"
"A.J. Burnett","Phillies","34","34","213.2","8.00","4.04","0.84",".302","67.5 %","50.9 %","11.3 %","4.59","4.14","3.95","1.6","512"
"Kyle Kendrick","Phillies","32","32","199.0","5.47","2.58","1.13",".290","70.5 %","44.6 %","11.0 %","4.61","4.57","4.35","0.9","6230"
"Tim Lincecum","Giants","26","26","144.2","8.09","3.79","1.06",".304","70.4 %","47.5 %","13.6 %","4.67","4.19","3.73","0.4","5705"
"Tony Cingrani","Reds","11","11","59.2","8.75","4.68","1.81",".298","79.5 %","36.3 %","16.2 %","4.68","5.36","4.28","-0.2","12555"
"Ubaldo Jimenez","Orioles","22","22","120.0","8.03","5.48","1.05",".289","73.3 %","41.4 %","11.5 %","4.73","4.79","4.53","0.3","3374"
"Kris Johnson","Twins","3","3","13.1","8.10","6.08","1.35",".366","81.9 %","43.9 %","22.2 %","4.73","5.31","4.19","-0.1","886"
"John Danks","White Sox","32","32","193.2","5.99","3.44","1.16",".291","71.9 %","42.3 %","10.4 %","4.74","4.76","4.62","0.5","6329"
"Paul Maholm","Dodgers","8","8","43.2","3.50","3.71","1.65",".289","69.7 %","52.9 %","16.7 %","4.74","6.04","5.02","-0.7","8678"
"Robbie Erlin","Padres","11","11","58.2","6.90","2.30","0.77",".328","68.0 %","41.7 %","8.5 %","4.76","3.52","3.66","0.8","10354"
"Chase Whitley","Yankees","12","12","58.2","6.60","1.84","0.92",".361","72.6 %","46.9 %","9.7 %","4.76","3.81","3.79","0.8","10982"
"Pedro Hernandez","Rockies","1","1","5.2","3.18","3.18","0.00",".316","66.7 %","61.1 %","0.0 %","4.76","4.01","5.11","0.1","4578"
"Billy Buckner","Padres","1","1","5.2","6.35","6.35","1.59",".278","81.4 %","55.6 %","25.0 %","4.76","6.13","4.71","-0.1","8253"
"Jimmy Nelson","Brewers","12","12","68.0","7.41","2.51","0.79",".330","66.6 %","48.6 %","8.7 %","4.76","3.82","3.93","0.9","10547"
"Mike Minor","Braves","25","25","145.1","7.43","2.72","1.30",".323","74.4 %","40.6 %","12.9 %","4.77","4.39","3.90","0.2","10021"
"Anthony Ranaudo","Red Sox","7","7","39.1","3.43","3.66","2.29",".225","82.9 %","34.1 %","14.3 %","4.81","6.89","5.79","-0.7","11424"
"Felix Doubront","- - -","14","14","70.2","5.48","3.82","1.27",".282","69.2 %","38.7 %","10.9 %","4.84","5.11","4.88","-0.2","1478"
"Nick Martinez","Rangers","24","24","128.2","4.76","3.50","1.26",".286","68.4 %","33.6 %","8.8 %","4.90","5.13","5.28","-0.1","12730"
"Erik Bedard","Rays","15","15","72.2","7.93","3.47","1.24",".313","67.7 %","34.2 %","9.5 %","4.95","4.40","4.40","0.2","126"
"Marco Estrada","Brewers","18","18","107.0","7.74","2.94","2.27",".253","77.8 %","34.1 %","17.3 %","4.96","5.73","4.25","-0.6","1118"
"Brandon Cumpton","Pirates","10","10","56.0","5.46","2.41","0.16",".340","63.1 %","44.4 %","2.0 %","4.98","3.22","4.09","0.9","11366"
"Travis Wood","Cubs","31","31","173.2","7.57","3.94","1.04",".320","66.5 %","34.4 %","8.8 %","5.03","4.38","4.51","1.1","9884"
"Yusmeiro Petit","Giants","12","12","68.0","9.79","1.46","1.46",".309","59.1 %","35.1 %","13.1 %","5.03","3.59","3.01","0.9","4020"
"Allen Webster","Red Sox","11","11","59.0","5.49","4.27","0.46",".297","65.3 %","46.0 %","4.9 %","5.03","4.35","4.97","0.3","3993"
"Cesar Ramos","Rays","7","7","30.1","6.23","5.04","1.19",".281","64.5 %","38.4 %","10.0 %","5.04","5.24","5.16","-0.2","3357"
"Jenrry Mejia","Mets","7","7","37.1","9.16","4.82","1.21",".324","74.1 %","51.4 %","17.9 %","5.06","4.61","3.79","0.0","8476"
"Zeke Spruill","Diamondbacks","1","1","5.1","5.06","3.38","0.00",".417","75.0 %","65.2 %","0.0 %","5.06","3.13","3.83","0.1","3873"
"Yohan Pino","Twins","11","11","60.1","7.46","2.09","1.19",".314","63.0 %","28.6 %","8.8 %","5.07","3.94","4.08","0.7","6955"
"Dustin McGowan","Blue Jays","8","8","39.0","5.77","3.92","1.15",".320","72.9 %","36.4 %","7.8 %","5.08","5.06","5.42","0.0","8600"
"Kevin Correia","- - -","26","26","143.1","4.58","2.13","1.07",".315","66.4 %","42.2 %","8.5 %","5.09","4.47","4.65","0.6","1767"
"Colby Lewis","Rangers","29","29","170.1","7.03","2.54","1.32",".339","69.0 %","33.0 %","10.1 %","5.18","4.46","4.36","1.0","1259"
"Brad Penny","Marlins","4","4","19.0","4.26","5.21","0.47",".302","64.2 %","54.8 %","6.3 %","5.21","4.61","4.96","0.0","535"
"Erasmo Ramirez","Mariners","14","14","67.1","7.35","4.41","1.47",".310","75.3 %","38.3 %","12.6 %","5.21","5.32","4.79","-0.4","10314"
"CC Sabathia","Yankees","8","8","46.0","9.39","1.96","1.96",".350","70.7 %","48.3 %","23.3 %","5.28","4.78","3.11","0.1","404"
"Clay Buchholz","Red Sox","28","28","170.1","6.97","2.85","0.90",".315","62.1 %","46.6 %","9.2 %","5.34","4.01","4.04","1.6","3543"
"Brandon Workman","Red Sox","15","15","80.2","7.03","3.90","1.12",".299","61.0 %","40.8 %","10.8 %","5.36","4.52","4.33","0.3","11428"
"Dan Straily","- - -","8","8","43.2","7.83","3.71","1.85",".241","65.3 %","35.8 %","14.5 %","5.36","5.45","4.52","-0.2","9460"
"Ricky Nolasco","Twins","27","27","159.0","6.51","2.15","1.25",".351","69.7 %","41.8 %","11.6 %","5.38","4.30","3.97","1.0","3830"
"Jhoulys Chacin","Rockies","11","11","63.1","5.97","3.98","1.14",".285","66.8 %","42.9 %","11.6 %","5.40","4.82","4.53","0.2","2608"
"Scott Carroll","White Sox","19","19","106.2","4.05","3.04","0.93",".317","62.3 %","53.9 %","11.0 %","5.40","4.84","4.66","0.2","888"
"Jeff Francis","Reds","1","1","5.0","7.20","0.00","1.80",".267","55.6 %","31.3 %","12.5 %","5.40","4.13","3.51","0.0","4684"
"Drew VerHagen","Tigers","1","1","5.0","7.20","5.40","0.00",".385","62.5 %","41.7 %","0.0 %","5.40","3.33","4.07","0.1","13424"
"Daniel Norris","Blue Jays","1","1","3.1","2.70","5.40","0.00",".100","33.3 %","44.4 %","0.0 %","5.40","4.33","6.19","0.0","13475"
"Franklin Morales","Rockies","22","22","118.2","6.22","4.25","1.37",".317","70.2 %","42.3 %","14.0 %","5.46","5.21","4.59","0.0","5088"
"Mike Bolsinger","Diamondbacks","9","9","49.1","8.21","2.74","1.28",".344","62.9 %","53.2 %","17.1 %","5.47","4.06","3.25","0.4","11137"
"Liam Hendriks","- - -","6","6","25.2","5.96","2.45","1.05",".289","61.0 %","38.8 %","8.8 %","5.61","4.50","4.61","0.2","3548"
"Taylor Jordan","Nationals","5","5","25.2","5.96","2.81","1.05",".330","60.3 %","53.2 %","11.1 %","5.61","4.50","4.28","0.1","10466"
"Zach McAllister","Indians","15","15","73.0","7.40","3.21","0.86",".328","59.5 %","41.7 %","7.7 %","5.67","3.80","4.10","1.0","2895"
"Robbie Ross Jr.","Rangers","12","12","60.0","6.30","3.60","1.20",".325","61.0 %","55.7 %","14.3 %","5.70","4.97","4.39","-0.1","6819"
"Yohan Flande","Rockies","10","10","53.0","5.09","2.38","0.85",".282","55.7 %","57.3 %","12.8 %","5.77","4.08","3.76","0.5","5057"
"Scott Baker","Rangers","8","8","40.1","4.91","1.56","2.01",".282","67.6 %","26.4 %","12.7 %","5.80","5.54","4.81","-0.2","6176"
"Samuel Deduno","- - -","9","9","42.2","5.70","4.22","1.05",".296","63.9 %","58.6 %","13.5 %","5.91","5.01","4.56","-0.1","5285"
"Juan Nicasio","Rockies","14","14","73.0","5.67","3.21","1.85",".311","68.8 %","46.2 %","18.5 %","5.92","5.65","4.35","-0.4","7731"
"Brandon Morrow","Blue Jays","6","6","27.1","8.56","5.60","0.66",".359","65.6 %","53.2 %","8.7 %","5.93","4.05","4.14","0.2","9346"
"Christian Bergman","Rockies","10","10","54.2","5.10","1.65","1.48",".333","66.8 %","32.7 %","10.5 %","5.93","4.74","4.55","0.2","10925"
"Andre Rienzo","White Sox","11","11","57.1","6.75","4.08","1.41",".300","63.4 %","43.9 %","14.1 %","5.97","5.24","4.58","-0.3","3507"
"Stephen Fife","Dodgers","1","1","6.0","7.50","1.50","4.50",".235","100.0 %","55.0 %","60.0 %","6.00","8.97","3.50","-0.2","8077"
"Justin Masterson","- - -","25","25","125.1","8.26","4.81","0.86",".346","64.3 %","58.2 %","15.2 %","6.03","4.50","4.04","0.4","2038"
"Randy Wolf","Marlins","4","4","20.2","6.10","2.18","1.74",".366","64.6 %","38.0 %","14.8 %","6.10","5.02","4.12","-0.1","976"
"Joe Saunders","Rangers","8","8","39.2","4.99","4.54","1.82",".367","71.0 %","45.2 %","16.3 %","6.13","6.23","5.14","-0.5","4366"
"David Holmberg","Reds","5","5","23.1","4.63","5.01","3.09",".197","83.9 %","35.5 %","21.1 %","6.17","9.00","6.56","-0.9","7725"
"Trevor Cahill","Diamondbacks","17","17","87.0","8.07","4.45","0.83",".352","59.2 %","48.7 %","11.0 %","6.31","4.16","4.00","0.5","6249"
"Edwin Jackson","Cubs","27","27","139.2","7.93","4.00","1.16",".355","61.6 %","39.4 %","12.1 %","6.38","4.44","4.09","0.5","1841"
"Jacob Turner","- - -","18","18","93.0","5.42","2.90","1.16",".351","61.2 %","47.8 %","12.5 %","6.39","4.61","4.20","0.0","10185"
"Miles Mikolas","Rangers","10","10","57.1","5.97","2.83","1.26",".299","57.5 %","40.2 %","11.1 %","6.44","4.77","4.51","0.1","9803"
"Erik Johnson","White Sox","5","5","23.2","6.85","5.70","0.38",".356","61.0 %","43.2 %","4.2 %","6.46","4.32","5.02","0.2","12520"
"Bruce Chen","Royals","7","7","34.2","5.97","2.86","1.30",".370","66.7 %","33.3 %","9.4 %","6.49","4.72","4.73","0.0","769"
"Anthony Swarzak","Twins","4","4","18.0","4.00","2.50","0.00",".389","54.6 %","40.0 %","0.0 %","6.50","3.08","4.86","0.4","7466"
"Tyler Lyons","Cardinals","4","4","22.0","8.18","2.86","1.23",".303","56.0 %","45.6 %","11.1 %","6.55","4.18","3.92","0.1","11334"
"Randall Delgado","Diamondbacks","4","4","16.1","4.41","3.86","0.55",".387","65.4 %","40.0 %","4.2 %","6.61","4.23","5.25","0.1","5985"
"Wandy Rodriguez","Pirates","6","6","26.2","6.75","2.70","3.37",".310","64.5 %","42.4 %","25.6 %","6.75","7.41","4.34","-0.8","2586"
"Phil Irwin","Rangers","1","1","4.0","4.50","4.50","2.25",".357","79.0 %","33.3 %","16.7 %","6.75","7.63","6.24","-0.1","9489"
"Tom Wilhelmsen","Mariners","2","2","4.0","9.00","11.25","0.00",".273","50.0 %","45.5 %","0.0 %","6.75","4.88","5.50","0.0","9975"
"Chris Heston","Giants","1","1","4.0","4.50","4.50","0.00",".400","62.5 %","53.3 %","0.0 %","6.75","3.63","4.25","0.0","10302"
"Eddie Butler","Rockies","3","3","16.0","1.69","3.94","1.13",".328","66.2 %","51.6 %","13.3 %","6.75","5.69","5.23","-0.1","13453"
"Andrew Heaney","Marlins","5","5","24.2","5.84","2.55","2.19",".308","66.5 %","44.4 %","21.4 %","6.93","6.21","4.45","-0.5","15423"
"Sean O'Sullivan","Phillies","2","2","11.2","5.40","1.54","2.31",".324","62.5 %","36.8 %","18.8 %","6.94","5.79","4.14","-0.1","9137"
"Kevin Slowey","Marlins","2","2","9.0","7.00","2.00","1.00",".259","34.9 %","33.3 %","7.1 %","7.00","3.69","4.17","0.1","9918"
"Anthony DeSclafani","Marlins","5","5","24.1","6.29","1.85","1.48",".325","54.1 %","31.3 %","11.4 %","7.40","4.61","4.25","-0.1","13050"
"Brandon Maurer","Mariners","7","7","32.1","4.73","3.90","1.39",".330","56.0 %","39.5 %","10.0 %","7.52","5.39","5.29","-0.3","4878"
"Robbie Ray","Tigers","6","6","26.0","5.88","3.46","1.04",".380","59.4 %","35.1 %","7.7 %","7.62","4.48","4.83","0.1","11486"
"Jake Buchanan","Astros","2","2","9.1","2.89","2.89","1.93",".314","63.4 %","61.1 %","40.0 %","7.71","6.56","4.44","-0.2","10962"
"Trevor May","Twins","9","9","43.1","8.72","4.15","1.45",".374","58.7 %","34.6 %","12.3 %","7.89","4.82","4.34","0.2","6398"
"Rudy Owens","Astros","1","1","5.2","1.59","3.18","1.59",".333","66.0 %","29.2 %","7.7 %","7.94","6.66","7.20","-0.1","5226"
"Mike Pelfrey","Twins","5","5","23.2","3.80","6.85","1.90",".286","61.9 %","43.7 %","15.2 %","7.99","7.57","6.55","-0.6","5203"
"Joe Wieland","Padres","2","2","7.2","7.04","5.87","3.52",".304","74.1 %","38.5 %","27.3 %","8.22","8.61","5.30","-0.3","6109"
"Ivan Nova","Yankees","4","4","20.2","5.23","2.61","2.61",".371","66.5 %","49.3 %","26.1 %","8.27","6.91","4.51","-0.4","1994"
"Jonathan Pettibone","Phillies","2","2","9.0","6.00","3.00","2.00",".417","58.1 %","48.6 %","28.6 %","9.00","5.69","3.76","-0.1","7106"
"Christian Friedrich","Rockies","3","3","13.1","9.45","5.40","2.03",".419","42.6 %","35.6 %","16.7 %","9.45","5.98","4.73","-0.1","7942"
"Lucas Harrell","Astros","3","3","12.1","6.57","6.57","1.46",".370","55.6 %","50.0 %","18.2 %","9.49","5.97","4.96","-0.2","7541"
"Logan Darnell","Twins","4","4","18.0","9.50","3.50","2.50",".397","55.2 %","46.8 %","33.3 %","9.50","5.97","3.38","-0.2","11261"
"Tanner Scheppers","Rangers","4","4","18.1","6.38","3.93","1.96",".359","55.6 %","54.4 %","19.0 %","9.82","6.35","4.93","-0.2","10267"
"Tim Stauffer","Padres","3","3","8.0","11.25","4.50","1.12",".440","51.3 %","30.8 %","9.1 %","10.12","4.13","4.21","0.0","6432"
"Carlos Villanueva","Cubs","5","5","19.2","6.86","1.37","0.92",".447","48.5 %","35.3 %","6.7 %","10.53","3.54","4.10","0.3","4138"
"Jair Jurrjens","Rockies","2","2","9.1","8.68","2.89","3.86",".485","70.7 %","36.1 %","30.8 %","10.61","8.06","4.21","-0.3","5556"
"Carlos Frias","Dodgers","2","2","6.2","5.40","1.35","1.35",".444","47.6 %","55.6 %","12.5 %","10.80","4.33","3.87","0.0","3547"
"Brian Flynn","Marlins","1","1","4.0","6.75","4.50","0.00",".500","50.0 %","50.0 %","0.0 %","11.25","3.13","4.06","0.1","12027"
"Felipe Paulino","White Sox","4","4","18.1","6.87","5.89","2.95",".414","60.6 %","40.8 %","23.1 %","11.29","7.99","5.49","-0.6","3777"
"Donn Roach","Padres","1","1","3.0","0.00","6.00","3.00",".300","53.6 %","60.0 %","100.0 %","12.00","10.47","6.54","-0.2","10620"
"Taylor Hill","Nationals","1","1","4.2","7.71","3.86","0.00",".556","46.2 %","55.6 %","0.0 %","13.50","3.35","4.14","0.1","12515"
"Buck Farmer","Tigers","2","2","6.1","9.95","4.26","1.42",".455","34.3 %","36.4 %","10.0 %","15.63","5.34","5.24","0.0","14814"
"Charlie Leesman","White Sox","1","1","2.2","0.00","3.37","3.37",".533","46.5 %","37.5 %","16.7 %","20.25","9.13","7.04","-0.1","9124"
"Aaron Brooks","Royals","1","1","0.2","0.00","40.50","0.00",".833","30.0 %","33.3 %","0.0 %","94.50","25.63","27.49","-0.2","12272"
