"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Stephen Fife","Dodgers","5","5","26.2","6.75","4.05","0.68",".291","85.6 %","40.8 %","7.4 %","2.70","4.14","4.66","0.2","8077"
"Matt Harvey","Mets","10","10","59.1","10.62","3.94","0.76",".262","81.3 %","38.1 %","9.6 %","2.73","3.30","3.49","1.3","11713"
"Johnny Cueto","Reds","33","33","217.0","7.05","2.03","0.62",".296","78.8 %","48.9 %","7.9 %","2.78","3.27","3.65","4.7","6893"
"Matt Cain","Giants","32","32","219.1","7.92","2.09","0.86",".259","79.0 %","37.4 %","8.4 %","2.79","3.40","3.82","3.7","4732"
"Jered Weaver","Angels","30","30","188.2","6.77","2.15","0.95",".241","79.2 %","36.0 %","8.6 %","2.81","3.75","4.18","2.9","4235"
"Kyle Lohse","Cardinals","33","33","211.0","6.10","1.62","0.81",".262","77.2 %","40.5 %","8.2 %","2.86","3.51","3.96","3.6","739"
"Steve Johnson","Orioles","4","4","22.0","10.23","4.09","1.23",".265","87.2 %","23.5 %","12.0 %","2.86","3.96","3.85","0.4","4053"
"Andy Pettitte","Yankees","12","12","75.1","8.24","2.51","0.96",".278","80.2 %","56.3 %","13.3 %","2.87","3.48","3.27","1.6","840"
"Gio Gonzalez","Nationals","32","32","199.1","9.35","3.43","0.41",".267","74.1 %","48.2 %","5.8 %","2.89","2.82","3.38","5.0","7448"
"Chris Tillman","Orioles","15","15","86.0","6.91","2.51","1.26",".221","71.4 %","34.5 %","10.7 %","2.93","4.25","4.34","1.3","5279"
"Jordan Zimmermann","Nationals","32","32","195.2","7.04","1.98","0.83",".288","79.3 %","43.4 %","9.2 %","2.94","3.51","3.78","3.3","4505"
"Eric Stults","- - -","15","15","91.2","5.11","2.45","0.69",".259","74.9 %","39.9 %","7.0 %","2.95","3.84","4.45","1.3","8011"
"Brandon Morrow","Blue Jays","21","21","124.2","7.80","2.96","0.87",".252","77.3 %","41.1 %","8.6 %","2.96","3.65","4.03","2.4","9346"
"Aneury Rodriguez","Astros","1","1","6.0","9.00","3.00","3.00",".000","100.0 %","23.1 %","22.2 %","3.00","6.43","4.30","-0.1","8948"
"Neftali Feliz","Rangers","7","7","41.2","7.78","4.97","0.86",".217","81.9 %","36.4 %","7.5 %","3.02","4.41","5.03","0.6","18"
"Cole Hamels","Phillies","31","31","215.1","9.03","2.17","1.00",".290","78.1 %","43.4 %","11.9 %","3.05","3.30","3.23","4.6","4972"
"A.J. Griffin","Athletics","15","15","82.1","7.00","2.08","1.09",".264","81.3 %","37.5 %","10.2 %","3.06","3.85","4.02","1.4","11132"
"Chris Sale","White Sox","29","29","191.0","9.00","2.36","0.90",".294","80.4 %","44.7 %","11.7 %","3.06","3.27","3.23","4.7","10603"
"Felix Hernandez","Mariners","33","33","232.0","8.65","2.17","0.54",".308","75.0 %","48.9 %","7.7 %","3.06","2.84","3.20","6.1","4772"
"Jeff Niemann","Rays","8","8","38.0","8.05","2.84","0.47",".264","65.5 %","51.4 %","6.3 %","3.08","3.09","3.65","0.9","8591"
"Jeremy Hellickson","Rays","31","31","177.0","6.31","3.00","1.27",".261","82.7 %","41.8 %","12.4 %","3.10","4.60","4.44","1.2","4371"
"Ted Lilly","Dodgers","8","8","48.2","5.73","3.51","0.55",".224","64.4 %","41.4 %","5.5 %","3.14","3.92","4.77","0.7","833"
"Cliff Lee","Phillies","30","30","211.0","8.83","1.19","1.11",".309","78.6 %","45.0 %","11.8 %","3.16","3.13","3.06","5.0","1636"
"Stephen Strasburg","Nationals","28","28","159.1","11.13","2.71","0.85",".311","75.5 %","44.2 %","11.5 %","3.16","2.82","2.81","4.0","10131"
"Brandon McCarthy","Athletics","18","18","111.0","5.92","1.95","0.81",".295","77.1 %","40.5 %","8.1 %","3.24","3.76","4.23","1.8","4662"
"Matt Harrison","Rangers","32","32","213.1","5.61","2.49","0.93",".284","78.6 %","49.0 %","10.5 %","3.29","4.03","4.13","3.2","5551"
"Hiroki Kuroda","Yankees","33","33","219.2","6.84","2.09","1.02",".281","77.7 %","52.3 %","13.0 %","3.32","3.86","3.67","3.8","3283"
"Wade Miley","Diamondbacks","29","29","186.0","6.87","1.60","0.63",".299","71.5 %","42.4 %","6.6 %","3.34","3.04","3.70","4.3","8779"
"Miguel Gonzalez","Orioles","15","15","93.2","6.25","2.88","1.25",".254","83.0 %","36.1 %","11.2 %","3.36","4.63","4.65","0.9","7024"
"Ryan Vogelsong","Giants","31","31","189.2","7.50","2.94","0.81",".284","76.0 %","43.5 %","8.2 %","3.37","3.70","4.15","2.5","1011"
"Madison Bumgarner","Giants","32","32","208.1","8.25","2.12","0.99",".276","73.5 %","47.9 %","11.7 %","3.37","3.50","3.45","3.1","5524"
"Jake Peavy","White Sox","32","32","219.0","7.97","2.01","1.11",".272","76.3 %","36.5 %","9.7 %","3.37","3.73","3.99","4.4","1051"
"Duane Below","Tigers","1","1","2.2","10.12","0.00","3.37",".400","0.0 %","27.3 %","33.3 %","3.37","5.72","2.50","0.0","3124"
"CC Sabathia","Yankees","28","28","200.0","8.87","1.98","0.99",".288","71.6 %","48.2 %","12.5 %","3.38","3.33","3.20","4.7","404"
"Ryan Dempster","- - -","28","28","173.0","7.96","2.71","0.99",".277","75.7 %","43.5 %","10.7 %","3.38","3.69","3.77","2.8","517"
"Jon Niese","Mets","30","30","190.1","7.33","2.32","1.04",".272","76.5 %","48.3 %","12.6 %","3.40","3.80","3.64","2.7","4424"
"Bartolo Colon","Athletics","24","24","152.1","5.38","1.36","1.00",".286","76.3 %","45.7 %","9.1 %","3.43","3.82","4.17","2.4","375"
"Colby Lewis","Rangers","16","16","105.0","7.97","1.20","1.37",".279","73.5 %","33.0 %","11.2 %","3.43","3.88","3.89","2.1","1259"
"Jason Hammel","Orioles","20","20","118.0","8.62","3.20","0.69",".291","73.9 %","53.2 %","9.7 %","3.43","3.29","3.46","2.6","4538"
"Doug Fister","Tigers","26","26","161.2","7.63","2.06","0.84",".296","71.0 %","51.0 %","11.6 %","3.45","3.42","3.39","3.4","9425"
"Ben Sheets","Braves","9","9","49.1","6.39","2.37","1.09",".303","78.1 %","40.8 %","12.2 %","3.47","4.11","3.99","0.5","710"
"Jarrod Parker","Athletics","29","29","181.1","6.95","3.13","0.55",".290","74.3 %","44.3 %","6.8 %","3.47","3.43","3.95","3.6","4913"
"Zack Greinke","- - -","34","34","212.1","8.48","2.29","0.76",".306","74.5 %","49.2 %","10.2 %","3.48","3.10","3.22","5.0","1943"
"Mat Latos","Reds","33","33","209.1","7.95","2.75","1.07",".266","75.5 %","45.6 %","11.8 %","3.48","3.85","3.79","3.1","3815"
"A.J. Burnett","Pirates","31","31","202.1","8.01","2.76","0.80",".294","74.1 %","56.9 %","12.7 %","3.51","3.52","3.40","3.0","512"
"James Shields","Rays","33","33","227.2","8.82","2.29","0.99",".292","71.9 %","52.3 %","13.4 %","3.52","3.47","3.24","4.2","7059"
"Scott Diamond","Twins","27","27","173.0","4.68","1.61","0.88",".292","73.3 %","53.4 %","11.4 %","3.54","3.94","3.93","2.2","5089"
"Chad Billingsley","Dodgers","25","25","149.2","7.70","2.71","0.66",".308","72.3 %","45.4 %","7.4 %","3.55","3.34","3.84","2.8","5842"
"Ross Detwiler","Nationals","27","27","151.0","5.66","2.74","0.77",".270","68.5 %","52.3 %","8.7 %","3.58","3.95","4.28","1.7","2859"
"Aaron Harang","Dodgers","31","31","179.2","6.56","4.26","0.70",".277","72.3 %","38.6 %","6.3 %","3.61","4.14","4.95","2.0","1451"
"Tim Hudson","Braves","28","28","179.0","5.13","2.41","0.60",".270","71.1 %","55.5 %","8.3 %","3.62","3.78","4.10","2.1","921"
"Erasmo Ramirez","Mariners","8","8","47.0","7.85","1.53","0.96",".250","59.0 %","37.0 %","9.4 %","3.64","3.24","3.52","1.1","10314"
"Yovani Gallardo","Brewers","33","33","204.0","9.00","3.57","1.15",".290","78.4 %","47.7 %","14.9 %","3.66","3.94","3.55","2.6","8173"
"Lance Lynn","Cardinals","29","29","169.0","9.27","3.30","0.80",".316","76.4 %","43.9 %","10.3 %","3.67","3.47","3.57","2.8","2520"
"Homer Bailey","Reds","33","33","208.0","7.27","2.25","1.12",".290","73.6 %","44.9 %","11.5 %","3.68","3.97","3.94","2.7","8362"
"Kyle McPherson","Pirates","3","3","14.2","6.14","3.07","1.23",".302","81.4 %","42.2 %","10.5 %","3.68","4.53","4.66","0.0","5009"
"Paul Maholm","- - -","31","31","188.0","6.70","2.54","0.96",".280","75.5 %","51.2 %","12.9 %","3.69","4.01","3.84","2.0","8678"
"Shaun Marcum","Brewers","21","21","124.0","7.91","2.98","1.16",".280","75.0 %","35.4 %","10.6 %","3.70","4.10","4.21","1.6","6204"
"Chris Carpenter","Cardinals","3","3","17.0","6.35","1.59","1.06",".264","76.9 %","38.9 %","9.1 %","3.71","4.09","4.47","0.2","1292"
"Chris Capuano","Dodgers","33","33","198.1","7.35","2.45","1.13",".284","73.2 %","40.3 %","11.1 %","3.72","3.95","3.97","2.7","1701"
"Mark Buehrle","Marlins","31","31","202.1","5.56","1.78","1.16",".270","74.8 %","41.3 %","11.4 %","3.74","4.18","4.17","1.5","225"
"Max Scherzer","Tigers","32","32","187.2","11.08","2.88","1.10",".333","76.5 %","36.5 %","11.6 %","3.74","3.27","3.23","4.4","3137"
"Tommy Milone","Athletics","31","31","190.0","6.49","1.71","1.14",".310","73.6 %","38.1 %","10.7 %","3.74","3.93","4.02","2.8","7608"
"Bronson Arroyo","Reds","32","32","202.0","5.75","1.56","1.16",".286","76.7 %","41.4 %","10.6 %","3.74","4.08","4.19","2.6","978"
"Joe Kelly","Cardinals","16","16","91.1","5.81","3.15","0.89",".304","71.8 %","53.1 %","12.5 %","3.74","4.20","4.08","0.6","9761"
"Marco Estrada","Brewers","23","23","129.1","9.26","1.74","1.18",".303","71.1 %","33.1 %","10.2 %","3.76","3.33","3.51","3.2","1118"
"Lucas Harrell","Astros","32","32","193.2","6.51","3.62","0.60",".289","70.8 %","57.2 %","9.7 %","3.76","3.75","3.89","2.8","7541"
"Mike Fiers","Brewers","22","22","126.2","9.45","2.56","0.85",".320","73.2 %","32.5 %","8.6 %","3.77","3.13","3.51","3.1","7754"
"David Phelps","Yankees","11","11","57.1","8.48","3.61","1.26",".272","80.6 %","42.9 %","13.8 %","3.77","4.49","4.16","0.6","6316"
"Trevor Cahill","Diamondbacks","32","32","200.0","7.02","3.33","0.72",".289","71.4 %","61.2 %","12.3 %","3.78","3.85","3.76","2.6","6249"
"Drew Smyly","Tigers","18","18","95.0","8.34","2.46","1.14",".289","71.9 %","39.9 %","10.6 %","3.79","3.77","3.87","1.8","11760"
"Wandy Rodriguez","- - -","33","33","203.2","6.01","2.43","0.93",".281","70.1 %","47.8 %","10.1 %","3.80","3.95","4.11","2.4","2586"
"Chris Archer","Rays","4","4","23.2","11.79","3.04","0.76",".294","60.3 %","43.4 %","10.5 %","3.80","2.71","2.79","0.7","6345"
"Matt Moore","Rays","31","31","177.1","8.88","4.11","0.91",".293","72.9 %","37.4 %","8.6 %","3.81","3.93","4.35","2.7","1890"
"Josh Johnson","Marlins","31","31","191.1","7.76","3.06","0.66",".302","71.9 %","46.2 %","8.4 %","3.81","3.40","3.73","3.1","4567"
"Jeff Samardzija","Cubs","28","28","174.2","9.27","2.89","1.03",".296","73.0 %","44.6 %","12.8 %","3.81","3.55","3.38","2.7","3254"
"C.J. Wilson","Angels","34","34","202.1","7.70","4.05","0.85",".281","70.0 %","50.3 %","10.8 %","3.83","4.04","4.10","2.2","3580"
"Jason Vargas","Mariners","33","33","217.1","5.84","2.28","1.45",".254","78.6 %","40.2 %","12.8 %","3.85","4.69","4.45","1.1","8044"
"Yusmeiro Petit","Giants","1","1","4.2","1.93","7.71","0.00",".412","81.8 %","37.5 %","0.0 %","3.86","5.24","7.13","0.0","4020"
"Anibal Sanchez","- - -","31","31","195.2","7.68","2.21","0.92",".310","70.2 %","46.4 %","10.7 %","3.86","3.53","3.60","3.4","3284"
"Jeff Karstens","Pirates","15","15","83.1","6.37","1.62","0.76",".290","69.5 %","37.3 %","7.5 %","3.89","3.35","3.89","1.4","5879"
"Dan Straily","Athletics","7","7","39.1","7.32","3.66","2.52",".225","90.7 %","30.0 %","16.7 %","3.89","6.48","5.30","-0.4","9460"
"Kyle Kendrick","Phillies","25","25","145.2","6.55","2.41","1.24",".277","74.2 %","47.8 %","12.6 %","3.89","4.35","4.17","1.2","6230"
"Danny Duffy","Royals","6","6","27.2","9.11","5.86","0.65",".329","75.2 %","34.7 %","6.1 %","3.90","3.96","4.77","0.5","3542"
"Yu Darvish","Rangers","29","29","191.1","10.40","4.19","0.66",".295","70.5 %","46.2 %","9.1 %","3.90","3.29","3.52","4.6","13074"
"Matt Garza","Cubs","18","18","103.2","8.33","2.78","1.30",".271","74.3 %","47.3 %","16.3 %","3.91","4.17","3.59","1.0","3340"
"Jaime Garcia","Cardinals","20","20","121.2","7.25","2.22","0.52",".339","69.1 %","53.7 %","7.2 %","3.92","2.97","3.39","2.8","8137"
"Mark Rogers","Brewers","7","7","39.0","9.46","3.23","1.15",".298","77.3 %","39.6 %","12.2 %","3.92","3.81","3.69","0.6","4083"
"Adam Wainwright","Cardinals","32","32","198.2","8.34","2.36","0.68",".315","67.8 %","50.8 %","9.9 %","3.94","3.10","3.23","4.1","2233"
"Chad Jenkins","Blue Jays","3","3","13.2","5.27","3.29","1.32",".237","77.5 %","45.0 %","18.2 %","3.95","5.14","4.42","0.0","10326"
"Jose Quintana","White Sox","22","22","129.1","5.43","2.78","0.97",".311","74.2 %","47.9 %","11.7 %","3.97","4.29","4.25","1.5","11423"
"Jake Westbrook","Cardinals","28","28","174.2","5.46","2.68","0.62",".312","70.9 %","58.1 %","10.0 %","3.97","3.80","3.92","2.1","412"
"Cole DeVries","Twins","16","16","85.2","5.99","1.89","1.58",".257","70.9 %","30.9 %","11.8 %","3.99","4.81","4.71","0.5","8201"
"Clayton Richard","Padres","33","33","218.2","4.40","1.73","1.28",".272","71.4 %","53.8 %","15.0 %","3.99","4.62","4.16","0.4","3551"
"Wei-Yin Chen","Orioles","32","32","192.2","7.19","2.66","1.35",".274","72.8 %","37.1 %","11.7 %","4.02","4.42","4.34","2.3","13071"
"Ian Kennedy","Diamondbacks","33","33","208.1","8.08","2.38","1.21",".306","74.9 %","37.3 %","10.8 %","4.02","4.04","4.13","2.5","6986"
"Alex Cobb","Rays","23","23","136.1","7.00","2.64","0.73",".295","68.5 %","58.8 %","12.8 %","4.03","3.67","3.54","2.2","6562"
"Edwin Jackson","Nationals","31","31","189.2","7.97","2.75","1.09",".278","71.2 %","47.3 %","11.7 %","4.03","3.85","3.79","2.1","1841"
"James McDonald","Pirates","29","29","171.0","7.95","3.58","1.05",".268","71.3 %","39.4 %","10.8 %","4.05","4.09","4.17","1.3","5523"
"Joe Saunders","- - -","28","28","174.2","5.77","2.01","1.08",".305","71.6 %","43.1 %","10.2 %","4.07","4.08","4.25","2.1","4366"
"Dillon Gee","Mets","17","17","109.2","7.96","2.38","0.98",".301","68.9 %","50.3 %","12.8 %","4.10","3.71","3.54","1.6","7396"
"Mike Minor","Braves","30","30","179.1","7.28","2.81","1.30",".252","70.6 %","35.4 %","11.7 %","4.12","4.38","4.32","1.2","10021"
"John Lannan","Nationals","6","6","32.2","4.68","3.86","0.00",".303","70.6 %","56.9 %","0.0 %","4.13","3.71","4.70","0.4","7080"
"Edinson Volquez","Padres","32","32","182.2","8.57","5.17","0.69",".292","73.1 %","50.6 %","9.9 %","4.14","4.06","4.20","1.5","3990"
"Franklin Morales","Red Sox","9","9","45.2","9.26","3.55","1.77",".254","71.1 %","41.7 %","17.3 %","4.14","4.91","4.02","0.2","5088"
"Chris Young","Mets","20","20","115.0","6.26","2.82","1.25",".287","73.6 %","22.3 %","7.7 %","4.15","4.50","5.36","1.2","3196"
"Barry Zito","Giants","32","32","184.1","5.57","3.42","0.98",".281","73.0 %","40.4 %","8.7 %","4.15","4.49","4.92","0.9","944"
"Wade LeBlanc","Marlins","9","9","47.1","5.13","2.47","0.76",".316","70.0 %","36.1 %","5.9 %","4.18","3.88","4.89","0.6","5221"
"Phil Hughes","Yankees","32","32","191.1","7.76","2.16","1.65",".286","73.9 %","32.4 %","12.4 %","4.19","4.56","4.35","2.4","7450"
"Luis Mendoza","Royals","25","25","146.0","5.86","2.96","0.92",".308","72.3 %","51.6 %","11.7 %","4.19","4.30","4.25","1.4","3126"
"Vance Worley","Phillies","23","23","133.0","7.24","3.18","0.81",".340","72.6 %","46.0 %","9.8 %","4.20","3.85","4.04","1.9","6435"
"Kevin Correia","Pirates","28","28","160.2","4.76","2.41","1.12",".267","68.7 %","51.5 %","12.9 %","4.20","4.51","4.31","0.5","1767"
"Zach McAllister","Indians","22","22","125.1","7.90","2.73","1.36",".304","64.7 %","40.5 %","12.1 %","4.24","4.24","4.11","1.4","2895"
"Kevin Millwood","Mariners","28","28","161.0","5.98","3.13","0.73",".304","67.5 %","44.7 %","7.6 %","4.25","3.91","4.42","2.3","106"
"Travis Wood","Cubs","26","26","156.0","6.87","3.12","1.44",".244","71.9 %","34.3 %","12.7 %","4.27","4.84","4.62","0.4","9884"
"Gavin Floyd","White Sox","29","29","168.0","7.71","3.37","1.18",".299","74.9 %","47.2 %","12.8 %","4.29","4.46","4.26","1.9","3886"
"Nathan Eovaldi","- - -","22","22","119.1","5.88","3.54","0.75",".317","73.4 %","45.5 %","8.1 %","4.30","4.13","4.56","1.1","9132"
"Dan Haren","Angels","30","30","176.2","7.23","1.94","1.43",".302","70.9 %","39.6 %","12.8 %","4.33","4.24","4.00","1.8","1757"
"David Huff","Indians","4","4","20.2","4.79","1.74","2.18",".310","72.0 %","37.3 %","14.7 %","4.35","5.90","5.17","-0.1","4257"
"Garrett Richards","Angels","9","9","53.0","5.77","4.58","1.02",".311","70.4 %","48.0 %","11.1 %","4.42","4.98","5.01","0.0","9784"
"Jacob Turner","- - -","10","10","55.0","5.89","2.62","1.47",".241","63.7 %","45.2 %","14.3 %","4.42","4.79","4.34","0.2","10185"
"Randall Delgado","Braves","17","17","91.2","7.17","4.12","0.79",".299","70.3 %","50.2 %","10.7 %","4.42","4.14","4.21","0.8","5985"
"Blake Beavan","Mariners","26","26","152.1","3.96","1.42","1.36",".282","74.2 %","36.6 %","10.5 %","4.43","4.85","5.01","0.6","338"
"Jhoulys Chacin","Rockies","14","14","69.0","5.87","4.17","1.30",".311","79.0 %","38.5 %","11.6 %","4.43","5.15","5.10","0.3","2608"
"Samuel Deduno","Twins","15","15","79.0","6.49","6.04","1.14",".266","77.0 %","58.3 %","21.3 %","4.44","5.50","4.73","-0.2","5285"
"Ricky Nolasco","Marlins","31","31","191.0","5.89","2.21","0.85",".309","69.3 %","46.6 %","9.1 %","4.48","3.87","4.17","2.2","3830"
"Tommy Hanson","Braves","31","31","174.2","8.30","3.66","1.39",".314","74.1 %","39.8 %","13.5 %","4.48","4.57","4.24","0.7","9129"
"Roy Halladay","Phillies","25","25","156.1","7.60","2.07","1.04",".301","69.1 %","44.7 %","12.0 %","4.49","3.69","3.60","2.6","1303"
"Carlos Villanueva","Blue Jays","16","16","92.0","8.41","2.45","1.76",".282","76.3 %","33.2 %","15.1 %","4.50","4.62","3.97","0.8","4138"
"Eric Hacker","Giants","1","1","6.0","10.50","3.00","0.00",".444","70.0 %","35.3 %","0.0 %","4.50","1.76","2.25","0.2","8743"
"Travis Blackley","Athletics","15","15","79.1","6.24","2.61","0.91",".282","65.7 %","45.5 %","9.5 %","4.54","4.00","4.25","1.0","3234"
"Carlos Zambrano","Marlins","20","20","115.0","6.50","5.24","0.70",".268","68.7 %","48.7 %","9.2 %","4.54","4.68","4.91","0.3","305"
"Joe Wieland","Padres","5","5","27.2","7.81","2.93","1.63",".263","69.0 %","41.0 %","15.6 %","4.55","4.79","4.14","0.0","6109"
"Clay Buchholz","Red Sox","29","29","189.1","6.13","3.04","1.19",".283","69.7 %","47.6 %","13.0 %","4.56","4.65","4.43","0.8","3543"
"Mike Leake","Reds","30","30","179.0","5.83","2.06","1.31",".306","71.0 %","48.9 %","16.7 %","4.58","4.42","3.82","1.4","10130"
"Kip Wells","Padres","7","7","37.1","4.58","4.82","1.45",".285","72.8 %","47.7 %","13.6 %","4.58","5.85","5.49","-0.4","1012"
"Rick Porcello","Tigers","31","31","176.1","5.46","2.25","0.82",".344","69.0 %","53.2 %","11.5 %","4.59","3.91","3.89","2.8","2717"
"Drew Hutchison","Blue Jays","11","11","58.2","7.52","3.07","1.23",".291","72.8 %","44.6 %","15.1 %","4.60","4.48","4.03","0.5","10732"
"Charlie Morton","Pirates","9","9","50.1","4.47","1.97","0.89",".317","66.2 %","56.5 %","12.5 %","4.65","4.17","4.04","0.3","4676"
"Josh Beckett","- - -","28","28","170.1","6.97","2.75","1.11",".294","69.4 %","42.5 %","10.8 %","4.65","4.15","4.22","2.0","510"
"Bud Norris","Astros","29","29","168.1","8.82","3.53","1.23",".301","72.1 %","39.2 %","12.0 %","4.65","4.23","4.12","1.7","9492"
"Kyle Drabek","Blue Jays","13","13","71.1","5.93","5.93","1.26",".269","73.3 %","54.1 %","16.1 %","4.67","5.62","5.07","-0.2","4359"
"Joe Blanton","- - -","30","30","190.1","7.85","1.61","1.37",".309","67.9 %","44.6 %","15.5 %","4.68","3.90","3.36","2.4","4849"
"Derek Holland","Rangers","27","27","171.2","7.60","2.62","1.68",".261","68.6 %","42.9 %","15.6 %","4.72","4.75","4.08","1.3","4141"
"J.A. Happ","- - -","24","24","137.2","8.96","3.33","1.24",".317","71.3 %","44.5 %","12.5 %","4.77","4.05","3.88","1.8","7410"
"Jeremy Guthrie","- - -","29","29","169.1","5.05","2.50","1.49",".297","69.6 %","40.6 %","13.3 %","4.78","5.10","4.78","0.7","2072"
"Aaron Laffey","Blue Jays","16","16","86.0","4.29","3.14","1.47",".271","70.2 %","50.2 %","16.1 %","4.81","5.48","4.85","-0.1","6248"
"Jason Berken","Cubs","4","4","18.2","5.30","2.89","1.45",".313","62.0 %","50.0 %","13.6 %","4.82","5.13","4.77","0.0","5673"
"Jon Lester","Red Sox","33","33","205.1","7.28","2.98","1.10",".312","67.6 %","49.2 %","13.9 %","4.82","4.11","3.82","2.5","4930"
"Jerome Williams","Angels","15","15","91.1","6.31","2.66","0.99",".309","66.7 %","55.1 %","12.3 %","4.83","4.10","3.98","0.9","1137"
"Johan Santana","Mets","21","21","117.0","8.54","3.00","1.31",".301","68.8 %","33.1 %","11.7 %","4.85","4.09","4.02","1.7","755"
"Henderson Alvarez","Blue Jays","31","31","187.1","3.80","2.59","1.39",".291","70.1 %","57.0 %","18.1 %","4.85","5.18","4.42","0.3","5669"
"Felix Doubront","Red Sox","29","29","161.0","9.34","3.97","1.34",".312","70.0 %","43.7 %","15.9 %","4.86","4.37","3.81","1.3","1478"
"Tyler Chatwood","Rockies","12","12","51.2","5.75","4.88","1.05",".288","67.5 %","56.4 %","16.7 %","4.88","4.95","4.47","0.2","4338"
"Tyler Cloyd","Phillies","6","6","33.0","8.18","1.91","2.18",".275","77.9 %","32.3 %","17.0 %","4.91","5.25","4.19","0.0","8536"
"Patrick Corbin","Diamondbacks","17","17","95.1","6.99","1.98","1.23",".325","70.8 %","44.7 %","13.7 %","4.91","4.10","3.79","1.0","9323"
"Jake Odorizzi","Royals","2","2","7.1","4.91","4.91","1.23",".280","75.5 %","26.9 %","8.3 %","4.91","5.41","6.04","0.0","6397"
"Justin Masterson","Indians","34","34","206.1","6.94","3.84","0.79",".309","66.4 %","55.7 %","11.4 %","4.93","4.16","4.15","2.3","2038"
"Drew Pomeranz","Rockies","22","22","96.2","7.73","4.28","1.30",".289","70.6 %","43.9 %","13.6 %","4.93","4.81","4.49","0.7","11426"
"Erik Bedard","Pirates","24","24","125.2","8.45","4.01","1.00",".314","66.5 %","43.3 %","11.5 %","5.01","4.07","4.05","1.0","126"
"Ivan Nova","Yankees","28","28","170.1","8.08","2.96","1.48",".331","72.5 %","45.2 %","16.6 %","5.02","4.60","3.92","1.5","1994"
"Dylan Axelrod","White Sox","7","7","39.1","6.86","2.97","1.37",".292","72.6 %","43.2 %","12.5 %","5.03","4.85","4.66","0.2","9303"
"Edgar Gonzalez","Astros","6","6","25.0","6.48","2.88","1.08",".263","63.4 %","46.2 %","10.7 %","5.04","4.17","4.26","0.2","1727"
