"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Jose Quintana","White Sox","32","32","208.0","7.83","2.16","0.95",".293","79.0 %","40.4 %","9.5 %","3.20","3.56","4.03","4.7","11423"
"Julio Teheran","Braves","30","30","188.0","7.99","1.96","1.05",".260","77.8 %","39.1 %","10.0 %","3.21","3.69","4.13","3.2","6797"
"Lance McCullers","Astros","14","14","81.0","11.78","5.00","0.56",".383","81.4 %","57.3 %","11.9 %","3.22","3.00","3.06","2.1","14120"
"Bryan Mitchell","Yankees","5","5","25.0","3.96","4.32","0.36",".301","68.3 %","48.2 %","3.7 %","3.24","4.23","5.51","0.4","11479"
"Julio Urias","Dodgers","15","15","69.1","10.00","3.50","0.52",".349","76.3 %","41.2 %","6.9 %","3.25","3.02","3.66","1.8","14765"
"Mike Montgomery","- - -","7","7","35.2","8.58","3.53","1.51",".244","76.5 %","57.4 %","30.0 %","3.28","4.86","3.60","0.1","4869"
"Anthony DeSclafani","Reds","20","20","123.1","7.66","2.19","1.17",".295","78.3 %","41.9 %","12.6 %","3.28","3.96","3.99","1.9","13050"
"Cole Hamels","Rangers","32","32","200.2","8.97","3.45","1.08",".299","79.1 %","49.6 %","14.0 %","3.32","3.98","3.85","3.0","4972"
"Carlos Carrasco","Indians","25","25","146.1","9.23","2.09","1.29",".289","75.6 %","48.5 %","16.3 %","3.32","3.72","3.32","2.5","6632"
"Steven Wright","Red Sox","24","24","156.2","7.30","3.27","0.69",".279","69.3 %","43.7 %","7.1 %","3.33","3.77","4.57","2.7","8185"
"Chris Sale","White Sox","32","32","226.2","9.25","1.79","1.07",".279","76.6 %","41.2 %","11.9 %","3.34","3.46","3.58","5.1","10603"
"John Lackey","Cubs","29","29","188.1","8.60","2.53","1.10",".255","76.2 %","41.0 %","12.9 %","3.35","3.81","3.80","3.1","1507"
"Drew Pomeranz","- - -","30","30","169.1","9.78","3.45","1.17",".270","80.1 %","46.4 %","13.7 %","3.35","3.83","3.73","2.8","11426"
"Josh Smith","Reds","2","2","8.0","4.50","3.38","1.13",".200","79.0 %","15.4 %","5.9 %","3.38","4.90","6.81","0.0","10946"
"Jameson Taillon","Pirates","18","18","104.0","7.36","1.47","1.13",".287","78.4 %","52.4 %","15.5 %","3.38","3.71","3.43","1.7","11674"
"Ervin Santana","Twins","30","30","181.1","7.40","2.63","0.94",".285","74.1 %","42.6 %","9.9 %","3.38","3.81","4.21","3.2","3200"
"Steven Matz","Mets","22","22","132.1","8.77","2.11","0.95",".313","77.0 %","51.1 %","13.7 %","3.40","3.39","3.30","2.8","13361"
"Yu Darvish","Rangers","17","17","100.1","11.84","2.78","1.08",".290","73.3 %","40.4 %","12.0 %","3.41","3.09","3.19","2.7","13074"
"Daniel Norris","Tigers","13","13","68.1","9.35","2.77","1.32",".332","80.5 %","38.3 %","12.7 %","3.42","3.89","3.92","1.1","13475"
"Joe Ross","Nationals","19","19","105.0","7.97","2.49","0.77",".319","76.7 %","42.6 %","9.6 %","3.43","3.49","3.87","2.1","12972"
"Ariel Miranda","Mariners","10","10","55.0","6.38","2.95","1.80",".203","80.3 %","30.8 %","13.4 %","3.44","5.31","5.19","0.2","17526"
"Bartolo Colon","Mets","33","33","190.1","6.01","1.51","1.13",".292","76.4 %","43.0 %","11.5 %","3.45","4.00","4.18","2.8","375"
"Marco Estrada","Blue Jays","29","29","176.0","8.44","3.32","1.18",".234","75.8 %","33.5 %","9.9 %","3.48","4.15","4.64","3.0","1118"
"Kenta Maeda","Dodgers","32","32","175.2","9.17","2.56","1.02",".283","75.6 %","43.9 %","11.8 %","3.48","3.58","3.70","3.3","18498"
"Raisel Iglesias","Reds","5","5","28.1","9.21","2.22","1.27",".361","84.8 %","38.4 %","12.9 %","3.49","3.68","3.66","0.5","17130"
"Blake Snell","Rays","19","19","89.0","9.91","5.16","0.51",".356","73.0 %","36.5 %","5.6 %","3.54","3.39","4.35","1.9","13543"
"Tyler Anderson","Rockies","19","19","114.1","7.79","2.20","0.94",".318","75.1 %","50.9 %","12.4 %","3.54","3.59","3.64","2.5","12880"
"Nick Tropeano","Angels","13","13","68.1","8.96","4.08","1.84",".309","91.1 %","33.3 %","15.1 %","3.56","5.27","4.87","0.1","12385"
"Danny Duffy","Royals","26","26","161.2","9.30","2.06","1.45",".286","81.4 %","36.2 %","13.8 %","3.56","3.99","3.84","2.3","3542"
"Stephen Strasburg","Nationals","24","24","147.2","11.15","2.68","0.91",".294","73.6 %","39.5 %","10.6 %","3.60","2.92","3.20","3.9","10131"
"Brandon McCarthy","Dodgers","9","9","40.0","9.90","5.63","0.45",".239","68.5 %","36.7 %","5.6 %","3.60","3.62","4.47","0.7","4662"
"Christian Bergman","Rockies","1","1","5.0","12.60","1.80","3.60",".222","100.0 %","27.3 %","33.3 %","3.60","6.15","2.95","0.0","10925"
"Kevin Gausman","Orioles","30","30","179.2","8.72","2.35","1.40",".308","81.2 %","44.1 %","15.4 %","3.61","4.10","3.77","3.0","14107"
"Scott Feldman","Astros","5","5","24.2","5.47","4.01","1.09",".302","67.0 %","41.9 %","10.0 %","3.65","4.85","5.29","0.2","6283"
"Jerad Eickhoff","Phillies","33","33","197.1","7.62","1.92","1.37",".278","76.4 %","40.7 %","13.1 %","3.65","4.19","4.15","2.9","12664"
"Brad Peacock","Astros","5","5","24.2","7.66","4.01","1.46",".206","71.4 %","43.3 %","12.5 %","3.65","4.89","4.94","0.1","5401"
"Ian Kennedy","Royals","33","33","195.2","8.46","3.04","1.52",".268","83.1 %","33.2 %","12.8 %","3.68","4.67","4.67","1.6","6986"
"Jake Odorizzi","Rays","33","33","187.2","7.96","2.59","1.39",".271","79.0 %","36.6 %","12.0 %","3.69","4.31","4.44","2.1","6397"
"Colby Lewis","Rangers","19","19","116.1","5.65","2.17","1.47",".241","75.4 %","34.1 %","11.1 %","3.71","4.81","5.14","0.9","1259"
"Jeremy Hellickson","Phillies","32","32","189.0","7.33","2.14","1.14",".274","72.5 %","40.7 %","12.7 %","3.71","3.98","3.99","3.3","4371"
"Chris Tillman","Orioles","30","30","172.0","7.33","3.45","0.99",".282","77.0 %","41.2 %","10.5 %","3.77","4.23","4.54","2.4","5279"
"Miguel Gonzalez","White Sox","23","23","133.2","6.33","2.36","0.74",".289","70.9 %","40.0 %","6.8 %","3.77","3.73","4.67","2.6","7024"
"Dan Straily","Reds","31","31","183.0","7.57","3.39","1.48",".244","81.3 %","32.5 %","12.1 %","3.79","4.87","5.00","1.1","9460"
"James Paxton","Mariners","20","20","121.0","8.70","1.79","0.67",".347","66.3 %","48.1 %","8.2 %","3.79","2.80","3.35","3.5","11828"
"Jeff Samardzija","Giants","32","32","203.1","7.39","2.39","1.06",".285","74.3 %","46.5 %","11.9 %","3.81","3.85","3.96","2.7","3254"
"Felix Hernandez","Mariners","25","25","153.1","7.16","3.82","1.12",".271","73.5 %","50.2 %","14.5 %","3.82","4.63","4.45","1.0","4772"
"Jason Hammel","Cubs","30","30","166.2","7.78","2.86","1.35",".267","76.0 %","42.1 %","13.8 %","3.83","4.48","4.34","1.5","4538"
"Adam Conley","Marlins","25","25","133.1","8.37","4.19","0.88",".299","77.3 %","38.2 %","8.5 %","3.85","4.20","4.84","1.5","14457"
"Sean Manaea","Athletics","24","24","139.2","7.73","2.38","1.22",".285","75.1 %","44.5 %","13.8 %","3.87","4.08","3.95","1.9","15873"
"Danny Salazar","Indians","25","25","137.1","10.55","4.13","1.05",".307","76.4 %","47.8 %","12.8 %","3.87","3.74","3.74","2.5","5867"
"Tyler Chatwood","Rockies","27","27","158.0","6.66","3.99","0.85",".286","73.1 %","57.2 %","12.4 %","3.87","4.32","4.37","2.0","4338"
"Gerrit Cole","Pirates","21","21","116.0","7.60","2.79","0.54",".345","71.1 %","45.6 %","6.8 %","3.88","3.33","4.02","2.5","13125"
"Matt Shoemaker","Angels","27","27","160.0","8.04","1.69","1.01",".315","74.2 %","39.8 %","10.3 %","3.88","3.52","3.86","3.4","4776"
"CC Sabathia","Yankees","30","30","179.2","7.61","3.26","1.10",".288","75.7 %","50.1 %","12.6 %","3.91","4.28","4.31","2.6","404"
"Zach Davies","Brewers","28","28","163.1","7.44","2.09","1.10",".302","72.0 %","45.5 %","12.4 %","3.97","3.89","3.94","2.7","13183"
"Brandon Finnegan","Reds","31","31","172.0","7.59","4.40","1.52",".256","77.0 %","38.1 %","14.9 %","3.98","5.19","4.87","0.3","16208"
"David Price","Red Sox","35","35","230.0","8.92","1.96","1.17",".310","73.6 %","43.7 %","13.5 %","3.99","3.60","3.52","4.4","3184"
"Alex Wood","Dodgers","10","10","56.1","9.91","3.04","0.80",".327","67.1 %","53.0 %","12.5 %","3.99","3.27","3.30","1.2","13781"
"Tim Adleman","Reds","13","13","69.2","6.07","2.58","1.68",".252","80.5 %","36.4 %","13.7 %","4.00","5.30","5.15","0.0","10968"
"Luis Cessa","Yankees","9","9","51.2","6.10","1.39","1.92",".242","79.3 %","45.0 %","19.3 %","4.01","5.14","4.21","0.2","13345"
"Chris Devenski","Astros","5","5","24.2","7.66","2.92","0.36",".301","68.6 %","31.5 %","3.3 %","4.01","3.07","4.56","0.6","12763"
"Chris Archer","Rays","33","33","201.1","10.42","3.00","1.34",".296","72.5 %","47.8 %","16.2 %","4.02","3.81","3.41","3.2","6345"
"Carlos Rodon","White Sox","28","28","165.0","9.16","2.95","1.25",".330","75.6 %","44.1 %","13.8 %","4.04","4.01","3.89","2.6","16137"
"Ivan Nova","- - -","26","26","148.0","7.30","1.64","1.34",".306","74.0 %","52.2 %","16.7 %","4.07","4.15","3.70","2.2","1994"
"Matt Moore","- - -","33","33","198.1","8.08","3.27","1.13",".285","74.5 %","38.2 %","10.4 %","4.08","4.17","4.56","2.3","1890"
"Kendall Graveman","Athletics","31","31","186.0","5.23","2.27","1.06",".289","74.4 %","52.1 %","12.9 %","4.11","4.39","4.38","1.7","15514"
"Hisashi Iwakuma","Mariners","33","33","199.0","6.65","2.08","1.27",".311","75.7 %","40.8 %","11.9 %","4.12","4.27","4.41","2.4","13048"
"Vince Velasquez","Phillies","24","24","131.0","10.44","3.09","1.44",".325","76.2 %","34.8 %","14.9 %","4.12","3.96","3.67","2.2","11189"
"Rubby de la Rosa","Diamondbacks","10","10","48.0","8.81","3.56","1.31",".254","73.8 %","51.8 %","17.1 %","4.13","4.52","4.05","0.4","3862"
"Charlie Morton","Phillies","4","4","17.1","9.87","4.15","0.52",".326","69.4 %","62.8 %","14.3 %","4.15","3.09","3.01","0.4","4676"
"Tyler Skaggs","Angels","10","10","49.2","9.06","4.17","0.91",".331","76.8 %","43.0 %","10.4 %","4.17","3.95","4.25","0.7","10190"
"Chad Kuhl","Pirates","14","14","70.2","6.75","2.55","0.89",".304","72.3 %","44.3 %","8.9 %","4.20","3.95","4.53","1.0","14975"
"Lucas Harrell","- - -","9","9","47.0","6.89","4.79","0.77",".302","73.5 %","44.3 %","8.7 %","4.21","4.57","5.10","0.4","7541"
"Taijuan Walker","Mariners","25","25","134.1","7.97","2.48","1.81",".267","72.7 %","44.1 %","17.6 %","4.22","4.99","4.28","0.6","11836"
"Paul Clemens","- - -","14","14","67.2","6.65","3.72","1.86",".272","78.6 %","40.6 %","15.4 %","4.26","5.78","5.33","-0.2","8037"
"Steven Brault","Pirates","7","7","31.2","7.39","3.98","1.14",".337","72.9 %","42.7 %","12.5 %","4.26","4.66","4.70","0.1","15291"
"Albert Suarez","Giants","12","12","61.0","5.75","2.80","1.48",".251","72.6 %","51.1 %","16.9 %","4.28","4.98","4.46","-0.1","6175"
"Mike Foltynewicz","Braves","22","22","123.1","8.10","2.55","1.31",".301","74.6 %","41.2 %","13.2 %","4.31","4.24","4.18","1.3","10811"
"Chase Anderson","Brewers","30","30","149.2","7.10","3.13","1.62",".287","74.6 %","36.0 %","14.6 %","4.33","5.04","4.75","0.6","6895"
"Tom Koehler","Marlins","33","33","176.2","7.49","4.23","1.12",".298","73.3 %","42.2 %","12.1 %","4.33","4.60","4.69","1.1","6570"
"Collin McHugh","Astros","33","33","184.2","8.63","2.63","1.22",".338","75.2 %","41.3 %","11.8 %","4.34","3.95","4.09","3.1","7531"
"Trevor Bauer","Indians","28","28","173.2","7.83","3.21","0.98",".289","69.3 %","48.9 %","12.2 %","4.35","4.02","4.10","2.6","12703"
"Marcus Stroman","Blue Jays","32","32","204.0","7.32","2.38","0.93",".308","68.6 %","60.1 %","16.5 %","4.37","3.71","3.41","3.6","13431"
"Zack Greinke","Diamondbacks","26","26","158.2","7.60","2.33","1.30",".294","71.9 %","45.9 %","13.9 %","4.37","4.12","3.98","2.2","1943"
"Joe Musgrove","Astros","10","10","57.2","7.34","2.34","1.40",".293","75.7 %","44.3 %","14.3 %","4.37","4.48","4.27","0.6","12970"
"Martin Perez","Rangers","33","33","198.2","4.67","3.44","0.82",".286","67.4 %","53.2 %","10.4 %","4.39","4.50","4.77","1.9","6902"
"Ricky Nolasco","- - -","32","32","197.2","6.56","2.00","1.18",".294","68.5 %","43.1 %","11.1 %","4.42","4.14","4.41","2.6","3830"
"Josh Tomlin","Indians","29","29","173.0","6.09","1.04","1.87",".275","70.6 %","43.7 %","17.8 %","4.42","4.90","4.14","0.9","9388"
"Wade LeBlanc","Mariners","8","8","44.2","6.85","1.81","2.42",".267","84.2 %","33.1 %","19.0 %","4.43","5.72","4.58","-0.2","5221"
"Yordano Ventura","Royals","32","32","186.0","6.97","3.77","1.11",".297","73.8 %","50.2 %","12.8 %","4.45","4.59","4.59","1.4","11855"
"Mat Latos","- - -","12","12","64.2","5.01","3.90","1.39",".268","75.3 %","43.7 %","12.3 %","4.45","5.39","5.46","0.1","3815"
"R.A. Dickey","Blue Jays","29","29","169.1","6.70","3.35","1.49",".281","71.4 %","42.0 %","14.7 %","4.46","5.03","4.75","1.0","1245"
"Mike Fiers","Astros","30","30","164.2","7.27","2.24","1.42",".311","73.7 %","41.0 %","15.5 %","4.48","4.46","4.10","1.8","7754"
"Yusmeiro Petit","Nationals","1","1","6.0","7.50","1.50","3.00",".200","93.8 %","52.9 %","28.6 %","4.50","6.31","3.92","-0.1","4020"
"Vance Worley","Orioles","4","4","22.0","6.95","4.09","1.23",".250","65.9 %","49.2 %","13.6 %","4.50","4.87","4.77","0.1","6435"
"Chase Whitley","Rays","1","1","4.0","9.00","0.00","2.25",".385","87.0 %","28.6 %","12.5 %","4.50","4.40","4.48","0.0","10982"
"Matt Garza","Brewers","19","19","101.2","6.20","3.19","0.97",".311","63.3 %","54.8 %","11.5 %","4.51","4.33","4.49","1.3","3340"
"Ross Stripling","Dodgers","14","14","75.2","6.54","2.74","0.95",".291","67.9 %","48.5 %","11.1 %","4.52","4.02","4.23","0.9","13273"
"Dylan Bundy","Orioles","14","14","71.2","9.04","3.77","1.88",".257","78.7 %","38.6 %","18.1 %","4.52","5.24","4.45","0.4","12917"
"Luke Weaver","Cardinals","8","8","35.2","11.10","2.78","1.51",".371","65.0 %","31.3 %","18.8 %","4.54","3.79","3.10","0.6","16918"
"Dallas Keuchel","Astros","26","26","168.0","7.71","2.57","1.07",".304","68.4 %","56.7 %","16.4 %","4.55","3.87","3.53","2.7","9434"
"Scott Kazmir","Dodgers","26","26","136.1","8.85","3.43","1.39",".298","74.4 %","40.8 %","15.0 %","4.56","4.48","4.19","1.2","4897"
"Nathan Karns","Mariners","15","15","81.0","9.33","4.22","0.89",".324","71.7 %","38.9 %","9.5 %","4.56","3.84","4.28","1.3","12638"
"Gio Gonzalez","Nationals","32","32","177.1","8.68","2.99","0.96",".316","67.6 %","47.6 %","12.5 %","4.57","3.76","3.80","2.9","7448"
"Jon Gray","Rockies","29","29","168.0","9.91","3.16","0.96",".308","66.4 %","43.5 %","12.8 %","4.61","3.60","3.61","3.6","14916"
"Jimmy Nelson","Brewers","32","32","179.1","7.03","4.32","1.25",".299","71.3 %","49.4 %","14.5 %","4.62","5.12","4.91","0.7","10547"
"Adam Wainwright","Cardinals","33","33","198.2","7.29","2.67","1.00",".330","69.5 %","43.8 %","11.8 %","4.62","3.93","4.06","2.9","2233"
"Michael Wacha","Cardinals","24","24","132.1","7.48","3.06","0.88",".324","66.6 %","47.3 %","10.7 %","4.62","3.80","4.06","2.0","14078"
"Francisco Liriano","- - -","29","29","161.0","9.22","4.75","1.40",".295","71.8 %","52.1 %","18.2 %","4.64","4.87","4.27","0.6","3201"
"Doug Fister","Astros","32","32","180.1","5.74","3.09","1.20",".299","72.1 %","45.3 %","11.8 %","4.64","4.75","4.89","1.1","9425"
"Mike Leake","Cardinals","30","30","176.2","6.37","1.53","1.02",".318","65.6 %","53.7 %","13.5 %","4.69","3.83","3.76","2.5","10130"
"Ross Detwiler","Athletics","7","7","38.1","4.93","3.05","0.70",".313","70.1 %","43.5 %","7.0 %","4.70","4.16","5.01","0.5","2859"
"Hector Santiago","- - -","33","33","182.0","7.12","3.91","1.63",".260","74.0 %","34.1 %","12.0 %","4.70","5.31","5.46","0.5","4026"
"Eduardo Rodriguez","Red Sox","20","20","107.0","8.41","3.36","1.35",".278","70.2 %","31.6 %","11.1 %","4.71","4.43","4.72","1.2","13164"
"Jaime Garcia","Cardinals","30","30","165.2","7.61","2.99","1.36",".309","72.1 %","56.6 %","19.8 %","4.73","4.54","3.85","1.1","8137"
"Braden Shipley","Diamondbacks","11","11","62.1","5.49","3.61","1.88",".276","77.2 %","40.0 %","18.1 %","4.76","5.89","5.10","-0.4","15158"
"Colin Rea","- - -","19","19","101.2","7.08","3.81","1.06",".291","66.6 %","45.0 %","12.0 %","4.78","4.61","4.72","0.7","12317"
"Aaron Nola","Phillies","20","20","111.0","9.81","2.35","0.81",".334","60.6 %","55.2 %","12.8 %","4.78","3.08","3.08","2.8","16149"
"Ryan Vogelsong","Pirates","14","14","67.2","6.92","3.99","1.20",".275","65.6 %","40.2 %","11.0 %","4.79","4.80","5.09","0.4","1011"
"Chad Bettis","Rockies","32","32","186.0","6.68","2.85","1.06",".310","68.1 %","51.2 %","13.9 %","4.79","4.26","4.14","2.5","10587"
"Matt Andriese","Rays","19","19","105.0","7.71","1.89","1.29",".325","69.2 %","42.4 %","11.9 %","4.80","3.95","4.09","1.7","12022"
"John Gant","Braves","7","7","30.0","8.70","4.20","1.20",".310","64.4 %","40.7 %","16.0 %","4.80","4.45","4.10","0.2","13684"
"Matt Boyd","Tigers","18","18","91.2","7.76","2.45","1.67",".292","72.9 %","37.4 %","13.3 %","4.81","4.78","4.70","0.9","15440"
"Michael Pineda","Yankees","32","32","175.2","10.61","2.72","1.38",".339","70.7 %","45.8 %","17.0 %","4.82","3.80","3.30","3.2","5372"
"Christian Friedrich","Padres","23","23","128.1","7.01","3.58","0.91",".296","66.3 %","44.7 %","8.8 %","4.84","4.14","4.73","1.8","7942"
"Luis Perdomo","Padres","20","20","117.0","6.23","2.31","1.38",".316","70.8 %","61.1 %","22.5 %","4.85","4.69","3.82","0.5","14682"
"Matt Harvey","Mets","17","17","92.2","7.38","2.43","0.78",".353","65.2 %","40.8 %","8.2 %","4.86","3.47","4.11","1.9","11713"
"Wily Peralta","Brewers","23","23","127.2","6.56","3.03","1.34",".336","72.9 %","50.0 %","17.1 %","4.86","4.71","4.22","0.9","7738"
"Drew Smyly","Rays","30","30","175.1","8.57","2.52","1.64",".291","67.7 %","31.3 %","12.7 %","4.88","4.49","4.51","2.0","11760"
"Robbie Ray","Diamondbacks","32","32","174.1","11.25","3.67","1.24",".352","68.7 %","45.7 %","15.5 %","4.90","3.76","3.45","3.1","11486"
"Jordan Zimmermann","Tigers","18","18","102.1","5.45","2.29","1.23",".299","65.4 %","43.6 %","10.6 %","4.93","4.53","4.90","1.3","4505"
"Cesar Ramos","Rangers","4","4","20.0","6.30","4.50","1.80",".349","75.7 %","44.8 %","20.0 %","4.95","5.85","4.91","-0.1","3357"
"Tyler Glasnow","Pirates","4","4","16.1","8.82","5.51","1.10",".295","67.5 %","50.0 %","13.3 %","4.96","5.17","5.10","0.0","14374"
"Wei-Yin Chen","Marlins","22","22","123.1","7.30","1.75","1.61",".302","70.7 %","40.5 %","14.9 %","4.96","4.50","4.18","0.9","13071"
"Phil Klein","Phillies","2","2","9.0","6.00","3.00","0.00",".400","66.7 %","35.7 %","0.0 %","5.00","2.81","4.85","0.3","12675"
"Clay Buchholz","Red Sox","21","21","116.2","6.17","3.55","1.54",".272","69.3 %","42.1 %","13.2 %","5.01","5.32","5.26","0.3","3543"
"Archie Bradley","Diamondbacks","26","26","141.2","9.08","4.26","1.02",".338","69.6 %","45.1 %","12.8 %","5.02","4.10","4.10","1.8","12918"
"Cesar Vargas","Padres","7","7","34.0","7.41","3.97","1.32",".343","76.0 %","53.8 %","17.9 %","5.03","4.82","4.28","0.1","14099"
"Matt Wisler","Braves","26","26","155.2","6.65","2.83","1.50",".281","69.5 %","40.0 %","13.8 %","5.03","4.86","4.71","0.4","12804"
