Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
BAL,0.27264852740394,15.695533450360838,56.98108055393018,0.7701080553930174,2.1031012287887654
DET,0.26733450292397665,12.647953216374269,50.82904483430799,0.7460200779727095,1.6315204678362578
KC,0.2640612802498048,9.536690085870413,49.63368462138954,0.7180725995316161,0.6694574551131929
MIL,0.26169510328997697,14.72130833970926,55.71614384085692,0.7590621652639633,1.892425401683244
ATL,0.2658078618662749,14.365907421013961,52.95977222630419,0.7689970609845702,2.553728875826598
CHW,0.26336216415163777,17.243099006256898,61.032940743467066,0.7507583732057417,1.9071586308428417
CHC,0.2733178939034046,16.766627078384793,54.415281076801264,0.7733471892319874,1.937965162311956
TEX,0.2688609625668449,23.971836007130126,76.17932263814615,0.8009823529411764,2.25445632798574
HOU,0.25634517487639624,13.772569126533602,50.74034059696026,0.7284079838857351,1.7605749862662512
OAK,0.26192711765846105,11.868773018026747,58.95483620856754,0.7333498740065905,2.0555146346191115
NYY,0.27774006116207955,21.135096240330995,77.26821370750135,0.8051820471307789,2.2748875697067823
Mets,0.25824038284557344,13.344008834897846,52.58991349162525,0.7376948279035523,1.7182587888827543
BOS,0.28507310002070824,18.953406502381448,79.67943673638435,0.8271203147649616,2.7003313315386213
WAS,0.2523367603860681,9.044901384809064,43.65778430549727,0.7073631976500212,1.4916701636592535
CLE,0.2737309741248097,19.50951293759513,70.69140030441399,0.7958909817351599,3.2701484018264835
PIT,0.2600685920577617,9.715002005615725,45.2577216205375,0.7183018451664659,1.360649819494585
SF,0.25840323974082074,8.891360691144707,46.023974082073444,0.7009706263498923,1.1963930885529162
COL,0.2703101328574261,9.435256791592305,45.52964505254808,0.7499799722387468,0.9940511600237956
STL,0.2698519321054532,12.760743950884795,53.54261466233297,0.7597481040086678,2.4171542072950527
MIA,0.2733784424585082,11.185117636330476,56.85701258435164,0.7497054532190409,1.691646908626664
TOR,0.26472904518950435,11.927660349854227,60.8228862973761,0.7388719023323617,1.6340561224489791
ARI,0.2587601287391139,15.778682317304053,54.57970465732677,0.7554591063990913,1.5501325255585006
SEA,0.26144732686668165,13.3006993006993,60.11594856756147,0.7246092939318747,1.9704263478457031
LAD,0.2514136820162971,9.266249763122987,39.624028804244844,0.7135654728065188,0.7663824142505208
MIN,0.2598720740337506,10.253493013972058,45.81183088368717,0.7162092179277809,1.0439484667029582
CIN,0.25923113749521265,16.88012255840674,57.78513979318269,0.7795656836461125,1.9907315204902343
LAA,0.2701680298719772,11.068456614509246,57.993954480796596,0.7331963015647228,1.7150248933143666
SD,0.26109139545251897,9.039901917075346,44.131520285332144,0.7342686134641104,1.7629068212215784
PHI,0.2699000194137061,14.960590176664724,63.658124635993005,0.7768165404775773,2.78423607066589
TB,0.27179239712124004,12.720059051485515,59.08931537183982,0.7509555268499724,1.8894630005536082
