"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Angel Pagan","Mets","91","25","0","13","11","18",".275",".720","0.4","4","2918"
"Mark Kotsay","- - -","402","111","6","49","32","45",".276",".732","0.2","2","1042"
"Runelvys Hernandez","Astros","4","1","0","1","1","2",".250",".650","0.1","0","1528"
"Matt Palmer","Giants","4","1","0","0","1","2",".250",".650","0.1","0","4457"
"Dana Eveland","Athletics","4","1","0","0","1","2",".250",".650","0.1","0","5508"
"James Shields","Rays","4","1","0","1","1","0",".250",".650","0.1","0","7059"
"Troy Tulowitzki","Rockies","377","99","8","46","38","56",".263",".732","0.5","1","3531"
"Raul Casanova","Mets","55","15","1","6","6","10",".273",".708","0.2","0","680"
"Billy Butler","Royals","443","122","11","55","33","57",".275",".724","-1.1","0","7399"
"Asdrubal Cabrera","Indians","352","91","6","47","46","77",".259",".713","1.4","4","4962"
"Jeremy Hermida","Marlins","502","125","17","61","48","138",".249",".729","0.0","6","7208"
"Jamey Carroll","Indians","347","96","1","36","34","65",".277",".700","1.8","7","1591"
"Gerald Laird","Rangers","344","95","6","41","23","63",".276",".727","1.4","2","1698"
"DeWayne Wise","White Sox","129","32","6","18","8","32",".248",".742","0.0","9","1554"
"Brendan Harris","Twins","434","115","7","49","39","98",".265",".721","1.0","1","2178"
"Jose Guillen","Royals","598","158","20","97","23","106",".264",".738","-0.9","2","57"
"Chris Duncan","Cardinals","222","55","6","27","34","52",".248",".711","-0.4","2","2722"
"Brandon Moss","- - -","236","58","8","34","21","70",".246",".741","0.6","1","4467"
"Blake DeWitt","Dodgers","368","97","9","52","45","68",".264",".728","1.6","3","7485"
"Gregg Zaun","Blue Jays","245","58","6","30","38","38",".237",".700","0.9","2","580"
"Miguel Tejada","Astros","632","179","13","66","24","72",".283",".729","2.5","7","941"
"Kevin Millar","Orioles","531","124","20","72","71","93",".234",".717","-0.2","0","529"
"Edgar Gonzalez","Padres","325","89","7","33","25","76",".274",".713","0.7","1","2963"
"Kevin Kouzmanoff","Padres","624","162","23","84","23","139",".260",".732","2.2","0","5995"
"Chone Figgins","Angels","453","125","1","22","62","80",".276",".685","3.2","34","1580"
"Gregor Blanco","Braves","430","108","1","38","74","99",".251",".676","1.2","13","3123"
"Marco Scutaro","Blue Jays","517","138","7","60","57","65",".267",".697","3.0","7","1555"
"Tony Clark","- - -","151","34","3","24","31","55",".225",".677","-0.1","0","182"
"Henry Blanco","Cubs","120","35","3","12","6","22",".292",".717","0.6","0","81"
"Alexi Casilla","Twins","385","108","7","50","31","45",".281",".707","1.4","7","5248"
"Howie Clark","Twins","8","2","0","1","0","2",".250",".750","0.1","0","1533"
"Mike Parisi","Cardinals","4","1","0","2","0","1",".250",".750","0.0","0","8070"
"A.J. Pierzynski","White Sox","534","150","13","60","19","71",".281",".728","1.0","1","746"
"Carl Crawford","Rays","443","121","8","57","30","60",".273",".718","2.7","25","1201"
"Julio Lugo","Red Sox","261","70","1","22","34","51",".268",".685","0.3","12","565"
"Richie Sexson","- - -","280","62","12","36","43","86",".221",".703","-1.1","1","709"
"Emmanuel Burriss","Giants","240","68","1","18","23","24",".283",".686","0.8","13","2917"
"Orlando Cabrera","White Sox","661","186","8","57","56","71",".281",".705","3.3","19","766"
"Ryan Freel","Reds","131","39","0","10","8","18",".298",".699","0.2","6","1207"
"David Eckstein","- - -","324","86","2","27","31","32",".265",".692","-0.1","2","10"
"Travis Buck","Athletics","155","35","7","25","11","38",".226",".723","0.9","1","4646"
"Chad Tracy","Diamondbacks","273","73","8","39","16","49",".267",".722","-0.6","0","1888"
"Ivan Rodriguez","- - -","398","110","7","35","23","67",".276",".714","1.3","10","1275"
"Matt Tolbert","Twins","113","32","0","6","7","19",".283",".712","0.3","7","7365"
"Mark Teahen","Royals","572","146","15","59","46","131",".255",".715","-0.3","4","4511"
"Jason Botts","Rangers","38","6","2","5","8","18",".158",".699","-0.2","0","2907"
"David Dellucci","Indians","336","80","11","47","24","76",".238",".711","0.0","3","1402"
"Willie Bloomquist","Mariners","165","46","0","9","25","29",".279",".662","0.5","14","1066"
"Sal Fasano","Indians","46","12","0","6","3","17",".261",".687","0.0","0","1205"
"Jose Bautista","- - -","370","88","15","54","40","91",".238",".718","0.1","1","1887"
"Adam Jones","Orioles","477","129","9","57","23","108",".270",".711","1.5","10","6368"
"Wilson Betemit","Yankees","189","50","6","25","6","56",".265",".718","-0.3","0","1861"
"Ramon Hernandez","Orioles","463","119","15","65","32","62",".257",".714","0.9","0","918"
"Steve Pearce","Pirates","109","27","4","15","5","22",".248",".716","-0.1","2","9957"
"Robinson Cano","Yankees","597","162","14","72","26","65",".271",".715","0.0","2","3269"
"Brayan Pena","Braves","14","4","0","0","1","2",".286",".690","0.0","0","3231"
"Daryle Ward","Cubs","102","22","4","17","16","24",".216",".721","-0.2","0","579"
"Maicer Izturis","Angels","290","78","3","37","26","27",".269",".691","1.3","11","2437"
"Mark Ellis","Athletics","442","103","12","41","53","65",".233",".694","2.8","14","1443"
"Brian Schneider","Mets","335","86","9","38","42","53",".257",".707","0.7","0","795"
"Paul McAnulty","Padres","135","28","3","13","26","41",".207",".682","-0.1","0","4409"
"Jolbert Cabrera","Reds","115","29","3","12","8","29",".252",".710","0.0","2","373"
"Victor Martinez","Indians","266","74","2","35","24","32",".278",".701","0.7","0","393"
"Michael Cuddyer","Twins","249","62","3","36","25","40",".249",".699","-0.3","5","1534"
"Justin Huber","Padres","61","15","2","8","3","19",".246",".696","0.0","0","3147"
"Damion Easley","Mets","316","85","6","44","19","38",".269",".692","0.0","0","464"
"Aaron Cunningham","Athletics","80","20","1","14","6","24",".250",".710","0.2","2","4087"
"Edgar Renteria","Tigers","503","136","10","55","37","64",".270",".699","1.1","6","1178"
"Craig Counsell","Brewers","248","56","1","14","46","42",".226",".658","0.7","3","52"
"John Bowker","Giants","326","83","10","43","19","74",".255",".708","-0.8","1","8276"
"Erick Aybar","Angels","346","96","3","39","14","45",".277",".699","2.1","7","4082"
"Brian Horwitz","Giants","36","8","2","4","5","10",".222",".698","0.0","0","7938"
"Miguel Olivo","Royals","306","78","12","41","7","82",".255",".722","0.6","7","1638"
"Jason Bartlett","Rays","454","130","1","37","22","69",".286",".690","1.8","20","8219"
"Matt Morris","Pirates","7","2","0","1","0","4",".286",".714","0.1","0","1172"
"Zack Greinke","Royals","7","2","0","0","0","1",".286",".714","0.1","0","1943"
"Aaron Hill","Blue Jays","205","54","2","20","16","31",".263",".685","0.6","4","6104"
"Randy Ruiz","Twins","62","17","1","7","6","21",".274",".693","0.1","0","2761"
"Rod Barajas","Blue Jays","349","87","11","49","17","61",".249",".704","1.4","0","45"
"Juan Rivera","Angels","256","63","12","45","16","33",".246",".720","-1.0","1","843"
"Luis Castillo","Mets","298","73","3","28","50","35",".245",".660","0.4","17","513"
"Pedro Feliz","Phillies","425","106","14","58","33","54",".249",".705","1.3","0","1112"
"Alberto Gonzalez","- - -","101","26","1","10","8","14",".257",".685","0.2","0","4906"
"Jeff Salazar","Diamondbacks","128","27","2","12","21","41",".211",".675","-0.2","0","4507"
"Chris Shelton","Rangers","97","21","2","11","17","33",".216",".663","0.0","1","1891"
"Brian Anderson","White Sox","181","42","8","26","10","45",".232",".709","0.4","5","6144"
"Dan Johnson","- - -","26","5","2","4","3","7",".192",".699","0.1","0","2167"
"Franklin Gutierrez","Indians","399","99","8","41","27","87",".248",".691","2.1","9","3255"
"David Newhan","Astros","104","27","2","12","6","28",".260",".701","-0.2","1","2009"
"Brandon Jones","Braves","116","31","1","17","7","28",".267",".709","-0.5","1","6987"
"Alex Cintron","Orioles","133","38","1","10","7","15",".286",".682","-0.7","0","50"
"Jesus Flores","Nationals","301","77","8","59","15","78",".256",".698","0.2","0","4166"
"Scott Moore","Orioles","8","1","1","1","1","3",".125",".722","0.0","0","4390"
"Ronny Cedeno","Cubs","216","58","2","28","18","41",".269",".680","0.0","4","2179"
"Shawn Riggans","Rays","135","30","6","24","12","30",".222",".694","0.0","0","3393"
"Eric Chavez","Athletics","89","22","2","14","6","18",".247",".688","0.0","0","906"
"Daric Barton","Athletics","446","101","9","47","65","99",".226",".674","0.6","2","5928"
"Geoff Blum","Astros","325","78","14","53","21","54",".240",".705","1.1","1","550"
"Jeff Larish","Tigers","104","27","2","16","7","34",".260",".681","-0.4","2","5128"
"Gary Matthews Jr.","Angels","426","103","8","46","45","95",".242",".675","-0.9","8","153"
"Ruben Gotay","Braves","102","24","2","8","13","32",".235",".665","-0.1","1","3417"
"Drew Macias","Padres","20","4","2","5","2","6",".200",".750","0.1","0","5451"
"Adam Kennedy","Cardinals","339","95","2","36","21","43",".280",".692","1.4","7","19"
"Luis Rodriguez","Padres","202","58","0","12","13","13",".287",".677","0.2","1","2364"
"Yuniesky Betancourt","Mariners","559","156","7","51","17","42",".279",".691","0.1","4","8585"
"Bill Hall","Brewers","404","91","15","55","37","124",".225",".689","0.7","5","1605"
"Nick Evans","Mets","109","28","2","9","7","24",".257",".706","0.2","0","7595"
"Yorvit Torrealba","Rockies","236","58","6","31","12","44",".246",".687","0.0","0","1135"
"Alfredo Amezaga","Marlins","311","82","3","32","19","47",".264",".679","1.2","8","1"
"Andy Phillips","- - -","78","18","3","10","6","14",".231",".679","-0.1","0","2075"
"Jason Varitek","Red Sox","423","93","13","43","52","122",".220",".672","0.8","0","217"
"Delwyn Young","Dodgers","126","31","1","7","14","34",".246",".663","-0.1","0","4563"
"Juan Uribe","White Sox","324","80","7","40","22","64",".247",".682","0.3","1","454"
"Jeremy Reed","Mariners","286","77","2","31","18","38",".269",".674","0.2","2","4730"
"Aaron Boone","Nationals","232","56","6","28","18","52",".241",".683","-0.1","0","311"
"Emil Brown","Athletics","402","98","13","59","27","65",".244",".682","-0.3","4","1197"
"Luis Valbuena","Mariners","49","12","0","1","4","11",".245",".662","0.0","0","4969"
"Brandon Inge","Tigers","347","71","11","51","43","94",".205",".672","0.9","4","470"
"Esteban Loaiza","- - -","6","2","0","1","0","1",".333",".667","0.1","0","1310"
"Franquelis Osoria","Pirates","6","2","0","1","0","3",".333",".667","0.1","0","2860"
"Nick Blackburn","Twins","3","1","0","0","0","0",".333",".667","0.0","0","4270"
"Sean Marshall","Cubs","15","5","0","1","0","7",".333",".667","0.2","0","5905"
"Scott Feldman","Rangers","3","1","0","0","0","1",".333",".667","0.0","0","6283"
"Edwin Bellorin","Rockies","3","1","0","0","0","0",".333",".667","0.0","0","7242"
"Geoff Jenkins","Phillies","293","72","9","29","24","68",".246",".694","0.3","1","690"
"Augie Ojeda","Diamondbacks","231","56","0","17","26","24",".242",".642","0.4","0","297"
"Joe Dillon","Brewers","75","16","1","6","13","21",".213",".630","0.0","1","2384"
"Scott Podsednik","Rockies","162","41","1","15","16","28",".253",".656","-0.4","12","1095"
"John Buck","Royals","370","83","9","48","38","96",".224",".669","0.2","0","2041"
"Kevin Mench","Blue Jays","115","28","0","10","14","18",".243",".677","0.0","2","1261"
"Bryan LaHair","Mariners","136","34","3","10","13","40",".250",".661","-0.2","0","5462"
"Eugenio Velez","Giants","275","72","1","30","14","40",".262",".681","-0.3","15","3893"
"Cliff Pennington","Athletics","99","24","0","9","13","18",".242",".632","-0.3","4","3395"
"Juan Pierre","Dodgers","375","106","1","28","22","24",".283",".655","0.0","40","443"
"Jack Wilson","Pirates","305","83","1","22","13","27",".272",".659","1.1","2","1017"
"Craig Monroe","Twins","163","33","8","29","16","48",".202",".679","-0.7","0","1464"
"Darin Erstad","Astros","322","89","4","31","14","68",".276",".672","0.6","2","11"
"Mike Redmond","Twins","129","37","0","12","5","11",".287",".655","-0.1","0","538"
"Ryan Raburn","Tigers","182","43","4","20","16","49",".236",".666","-0.4","3","2218"
"Freddy Sanchez","Pirates","569","154","9","52","21","63",".271",".669","0.5","0","1624"
"Jonny Gomes","Rays","154","28","8","21","15","46",".182",".666","-0.9","8","1845"
"Ross Gload","Royals","388","106","3","37","23","39",".273",".664","-1.6","3","1538"
"Jose Castillo","- - -","426","105","6","37","27","81",".246",".668","-0.3","2","1866"
"Jason Kendall","Brewers","516","127","2","49","50","45",".246",".651","2.4","8","993"
"Chris Gomez","Pirates","183","50","1","20","13","30",".273",".655","-0.2","0","1208"
"Brad Thompson","Cardinals","12","3","0","2","2","6",".250",".607","0.2","1","4911"
"Kendrys Morales","Angels","61","13","3","8","4","7",".213",".666","-0.5","0","8610"
"Miguel Cairo","Mariners","221","55","0","23","18","32",".249",".646","0.2","5","1412"
"Jeff Clement","Mariners","203","46","5","23","15","63",".227",".654","-0.7","0","4652"
"Robb Quinlan","Angels","164","43","1","11","14","28",".262",".637","-0.5","4","1779"
"Carlos Gomez","Twins","577","149","7","59","25","142",".258",".657","2.7","33","4881"
"Jeff Keppinger","Reds","459","122","3","43","30","24",".266",".657","-1.0","3","3856"
"Kevin Cash","Red Sox","142","32","3","15","18","50",".225",".647","0.1","0","1593"
"Jason Michaels","- - -","286","64","8","53","27","65",".224",".652","0.0","2","1399"
"Dave Roberts","Giants","107","24","0","9","20","18",".224",".621","-0.2","5","670"
"Felix Pie","Cubs","83","20","1","10","7","29",".241",".637","-0.2","3","3751"
"Austin Kearns","Nationals","313","68","7","32","35","63",".217",".627","0.4","2","332"
"Jack Hannahan","Athletics","436","95","9","47","55","131",".218",".647","1.3","2","3692"
"Wil Nieves","Nationals","176","46","1","20","13","29",".261",".650","0.1","0","1556"
"Mark Johnson","Cardinals","17","5","0","2","1","2",".294",".627","0.0","0","240"
"Bobby Crosby","Athletics","556","132","7","61","47","96",".237",".645","1.3","7","1818"
"Wes Helms","Marlins","251","61","5","31","17","65",".243",".645","0.1","0","94"
"Jeff Francoeur","Braves","599","143","11","71","39","111",".239",".653","-1.2","0","4792"
"Chad Moeller","Yankees","91","21","1","9","7","18",".231",".640","0.0","0","66"
"Shannon Stewart","Blue Jays","175","42","1","14","22","18",".240",".628","-0.2","3","1322"
"Jason LaRue","Cardinals","164","35","4","21","15","20",".213",".643","0.4","0","337"
"Mitch Maier","Royals","91","26","0","9","2","18",".286",".634","-0.5","0","5588"
"Cesar Izturis","Cardinals","414","109","1","24","29","26",".263",".628","1.0","24","656"
"Paul Lo Duca","- - -","173","42","0","15","15","11",".243",".616","-0.9","1","662"
"Esteban German","Royals","216","53","0","22","18","42",".245",".640","-0.3","7","1449"
"Tug Hulett","Mariners","49","11","1","2","5","17",".224",".615","-0.2","0","7451"
"Dan Ortmeier","Giants","64","14","0","5","7","18",".219",".628","-0.3","2","4694"
"Eric Byrnes","Diamondbacks","206","43","6","23","16","36",".209",".641","-1.0","4","905"
"Jay Payton","Orioles","338","82","7","41","22","53",".243",".637","0.9","8","890"
"Robinson Cancel","Mets","49","12","1","5","3","6",".245",".635","0.0","1","2011"
"Justin Christian","Yankees","40","10","0","6","3","4",".250",".627","-0.1","7","8297"
"Toby Hall","White Sox","127","33","2","7","6","19",".260",".634","-0.3","0","1210"
"Mark Hendrickson","Marlins","35","9","0","1","1","21",".257",".649","0.3","0","1574"
"Luke Montz","Nationals","21","3","1","3","5","9",".143",".593","0.1","0","6601"
"Jamie Burke","Mariners","92","24","1","8","5","7",".261",".629","-0.1","0","6"
"Melky Cabrera","Yankees","414","103","8","37","29","58",".249",".641","0.2","9","4022"
"Braden Looper","Cardinals","63","16","0","4","4","21",".254",".632","0.8","0","526"
"Gary Bennett","Dodgers","21","4","1","4","2","0",".190",".642","0.0","0","420"
"Brad Wilkerson","- - -","264","58","4","28","35","68",".220",".634","-0.8","3","804"
"Pablo Ozuna","- - -","96","25","1","9","3","8",".260",".634","-0.5","1","1469"
"Endy Chavez","Mets","270","72","1","12","17","22",".267",".638","0.9","6","768"
"Carlos Ruiz","Phillies","320","70","4","31","44","38",".219",".620","0.4","1","2579"
"Emilio Bonifacio","- - -","169","41","0","14","14","46",".243",".633","-0.3","7","4054"
"Adam Wainwright","Cardinals","60","16","1","6","2","20",".267",".636","0.6","0","2233"
"Nick Hundley","Padres","198","47","5","24","11","52",".237",".636","0.7","0","3376"
"Paul Bako","Reds","299","65","6","35","34","90",".217",".626","-0.1","0","676"
"Jeff Baisley","Athletics","43","11","0","5","4","7",".256",".598","-0.4","0","9684"
"Carlos Gonzalez","Athletics","302","73","4","26","13","81",".242",".634","0.9","4","7287"
"Michael Aubrey","Indians","45","9","2","3","5","5",".200",".613","-0.4","0","6049"
"Curtis Thigpen","Blue Jays","17","3","1","1","1","8",".176",".616","0.1","0","8260"
"Wilkin Castillo","Reds","32","9","0","1","1","5",".281",".616","-0.1","0","5124"
"Omar Quintanilla","Rockies","210","50","2","15","15","46",".238",".635","-0.2","0","6335"
"Jonathan Van Every","Red Sox","17","4","0","5","1","6",".235",".631","0.0","0","3409"
"Willy Taveras","Rockies","479","120","1","26","36","79",".251",".604","-0.2","68","1876"
"Travis Hafner","Indians","198","39","5","24","27","55",".197",".628","-1.0","1","1573"
"Kory Casto","Nationals","163","35","2","16","19","36",".215",".610","-0.6","1","6597"
"German Duran","Rangers","143","33","3","16","7","32",".231",".624","-0.8","1","3919"
"Matt Treanor","Marlins","206","49","2","23","18","53",".238",".607","0.1","1","2265"
"Brendan Ryan","Cardinals","197","48","0","10","16","31",".244",".596","0.5","7","6073"
"Angel Berroa","Dodgers","226","52","1","16","20","41",".230",".614","-0.9","0","591"
"Jake Peavy","Padres","49","13","0","2","3","12",".265",".608","0.5","0","1051"
"Josh Phelps","Cardinals","34","9","0","1","2","11",".265",".600","-0.3","0","1318"
"Rajai Davis","- - -","214","52","3","19","8","40",".243",".618","0.7","29","3708"
"Tadahito Iguchi","- - -","310","72","2","24","26","75",".232",".598","0.0","8","8581"
"Brad Ausmus","Astros","216","47","3","24","25","41",".218",".600","-0.2","0","546"
"Kenji Johjima","Mariners","379","86","7","39","19","33",".227",".609","0.0","2","5811"
"Joey Gathright","Royals","279","71","0","22","20","40",".254",".584","0.2","21","3913"
"Brad Hennessey","Giants","8","2","0","1","0","2",".250",".625","0.1","1","3720"
"Kevin Slowey","Twins","8","2","0","2","0","1",".250",".625","0.1","0","9918"
"CC Sabathia","- - -","51","12","2","7","0","12",".235",".627","0.4","0","404"
"Jose Vidro","Mariners","308","72","7","45","18","36",".234",".612","-1.3","2","802"
"Robinzon Diaz","- - -","10","3","0","1","0","2",".300",".600","0.1","1","3248"
"Reggie Willits","Angels","108","21","0","7","21","26",".194",".552","-0.3","2","5590"
"Sean Rodriguez","Angels","167","34","3","10","14","55",".204",".593","0.0","3","6589"
"Eric Bruntlett","Phillies","212","46","2","15","21","35",".217",".594","0.1","9","1753"
"Michael Bourn","Astros","467","107","5","29","37","111",".229",".588","0.0","41","6387"
"Buck Coats","Blue Jays","5","1","0","0","1","2",".200",".533","0.1","1","2945"
"Raul Chavez","Pirates","116","30","1","10","4","14",".259",".606","0.3","0","553"
"Manny Parra","Brewers","53","12","0","6","2","18",".226",".613","0.5","0","4279"
"Danny Ardoin","Dodgers","51","12","1","4","2","10",".235",".592","0.0","1","585"
"Adam Eaton","Phillies","28","5","0","1","5","6",".179",".553","0.3","0","1029"
"Adam Everett","Twins","127","27","2","20","12","15",".213",".601","0.3","0","1430"
"Pete Orr","Nationals","75","19","0","7","2","16",".253",".589","-0.3","1","2748"
"So Taguchi","Phillies","91","20","0","9","8","14",".220",".580","-0.3","3","1186"
"Brett Gardner","Yankees","127","29","0","16","8","30",".228",".582","1.1","13","9927"
"Khalil Greene","Padres","389","83","10","35","22","100",".213",".599","-0.7","5","1826"
"Donnie Murphy","Athletics","103","19","3","13","11","38",".184",".574","-0.1","2","4704"
"Jeff Mathis","Angels","283","55","9","42","30","90",".194",".593","0.3","2","3448"
"Matt Antonelli","Padres","57","11","1","3","5","11",".193",".573","-0.4","0","9343"
"Jason Marquis","Cubs","59","12","2","10","3","17",".203",".598","0.5","0","105"
"Brandon Fahey","Orioles","106","24","0","12","3","25",".226",".601","-0.8","0","4746"
"Andy Marte","Indians","235","52","3","17","14","52",".221",".583","-0.2","1","3203"
"Robert Andino","Marlins","63","13","2","9","4","23",".206",".587","0.1","0","4900"
"Trot Nixon","Mets","35","6","1","1","6","9",".171",".578","0.0","1","204"
"Chip Ambres","Padres","41","8","0","0","7","15",".195",".532","0.2","1","2042"
"Ronny Paulino","Pirates","118","25","2","18","11","24",".212",".582","0.0","0","2129"
"Michael Barrett","Padres","94","19","2","9","9","16",".202",".571","-0.4","0","762"
"Wladimir Balentien","Mariners","243","49","7","24","16","79",".202",".592","-1.5","0","3131"
"Luis Rivas","Pirates","206","45","3","20","13","27",".218",".578","-0.8","3","753"
"Greg Reynolds","Rockies","15","3","0","0","1","5",".200",".583","0.1","0","5712"
"Jose Molina","Yankees","268","58","3","18","12","52",".216",".576","0.4","0","25"
"Luis Maza","Dodgers","79","18","1","4","5","11",".228",".561","-0.5","0","2416"
"Alex Romero","Diamondbacks","135","31","1","12","3","20",".230",".591","-1.1","4","3129"
"Humberto Quintero","Astros","168","38","2","12","6","34",".226",".567","0.1","0","1824"
"Mike Lamb","- - -","247","58","1","32","17","33",".235",".596","-1.1","0","1258"
"Roger Bernadina","Nationals","76","16","0","2","9","21",".211",".544","-0.5","4","6421"
"Chris Getz","White Sox","7","2","0","1","0","1",".286",".571","0.0","1","3388"
"Chris Burke","Diamondbacks","165","32","2","12","27","33",".194",".582","-0.3","5","2164"
"Justin Ruggiano","Rays","76","15","2","7","4","27",".197",".576","0.1","2","7620"
"Seth McClung","Brewers","19","5","0","0","0","10",".263",".579","0.2","0","1657"
"Mike Hampton","Braves","24","5","0","4","2","11",".208",".561","0.2","0","430"
"Hong-Chih Kuo","Dodgers","12","3","0","0","0","4",".250",".583","0.1","0","7016"
"Luis Hernandez","Orioles","79","19","0","3","7","11",".241",".549","-0.2","2","3206"
"Corey Patterson","Reds","366","75","10","34","16","57",".205",".582","-1.1","14","300"
"Matt Diaz","Braves","135","33","2","14","3","32",".244",".568","-0.8","4","1771"
"Jonathan Herrera","Rockies","61","14","0","3","4","10",".230",".556","-0.2","1","4182"
"Brent Lillibridge","Braves","80","16","1","8","3","23",".200",".576","-0.2","2","3501"
"Jeremy Guthrie","Orioles","5","1","0","0","0","3",".200",".600","0.0","0","2072"
"George Kottaras","Red Sox","5","1","0","0","0","2",".200",".600","0.0","0","5506"
"Luis Cruz","Pirates","67","15","0","3","3","2",".224",".546","-0.2","1","3188"
"Rico Washington","Cardinals","19","3","0","3","3","6",".158",".536","-0.2","0","2017"
"Eric Patterson","- - -","130","25","1","15","17","36",".192",".530","-0.5","10","9072"
"Buddy Carlyle","Braves","9","2","0","0","1","1",".222",".522","0.1","0","2010"
"Josh Bard","Padres","178","36","1","16","18","25",".202",".549","-0.4","0","1578"
"Shelley Duncan","Yankees","57","10","1","6","7","13",".175",".542","-0.3","0","3620"
"Mike Rabelo","Marlins","109","22","3","10","8","25",".202",".550","-0.7","0","3693"
"Cory Sullivan","Rockies","23","5","0","4","0","5",".217",".554","-0.2","1","1940"
"Jason Tyner","Indians","2","0","0","0","0","0",".000",".333","-0.1","0","1232"
"Sean Kazmar","Padres","39","8","0","2","5","14",".205",".520","-0.1","0","7349"
"Brent Clevlen","Tigers","24","5","0","1","3","8",".208",".505","0.1","0","4863"
"Paul Janish","Reds","80","15","1","6","7","18",".188",".520","-0.4","0","7412"
"Collin Balester","Nationals","15","3","0","1","1","8",".200",".494","0.2","0","6883"
"Bronson Arroyo","Reds","61","12","1","6","4","21",".197",".541","0.5","1","978"
"Guillermo Quiroz","Orioles","134","25","2","14","12","34",".187",".527","-0.7","0","7989"
"Jason Ellison","Rangers","13","3","0","2","1","1",".231",".516","0.0","0","1704"
"Brandon Wood","Angels","150","30","5","13","4","43",".200",".551","-0.5","4","6592"
"Wes Bankston","Athletics","59","12","1","4","2","15",".203",".543","-0.3","0","4661"
"Shawn Estes","Padres","9","2","0","0","0","3",".222",".556","0.1","0","873"
"Marlon Anderson","Mets","138","29","1","10","9","27",".210",".530","-0.3","2","947"
"Omar Vizquel","Giants","266","59","0","23","24","29",".222",".550","-0.9","5","411"
"Callix Crabbe","Padres","34","6","0","2","4","6",".176",".488","-0.4","1","4448"
"John McDonald","Blue Jays","186","39","1","18","10","25",".210",".524","-0.7","3","395"
"Dan Haren","Diamondbacks","76","16","0","6","3","15",".211",".540","0.4","0","1757"
"Andruw Jones","Dodgers","209","33","3","14","27","76",".158",".505","-1.1","0","96"
"Norris Hopper","Reds","50","10","0","1","5","6",".200",".486","-0.6","1","2450"
"Robby Hammock","Diamondbacks","42","8","0","2","5","9",".190",".506","-0.2","0","1686"
"Jon Garland","Angels","2","0","0","1","1","0",".000",".333","0.0","0","232"
"Jason Wood","Marlins","2","0","0","0","1","1",".000",".333","0.0","0","1999"
"Jonathan Broxton","Dodgers","2","0","0","0","1","0",".000",".333","0.0","0","4759"
"Nathan Haynes","Rays","44","10","0","3","3","12",".227",".504","-0.2","4","17"
"Livan Hernandez","- - -","19","5","0","2","0","1",".263",".526","0.1","0","1116"
"J.R. Towles","Astros","146","20","4","16","16","40",".137",".503","-0.4","0","7348"
"Morgan Ensberg","Yankees","74","15","1","4","6","22",".203",".506","-0.7","0","556"
"Jorge Velandia","- - -","15","3","0","0","1","4",".200",".517","0.0","0","900"
"Andy LaRoche","- - -","223","37","5","18","24","37",".166",".508","-1.2","2","6444"
"Juan Castro","- - -","161","31","2","16","11","26",".193",".513","-1.3","0","315"
"Argenis Reyes","Mets","110","24","1","3","4","20",".218",".504","-0.1","2","3285"
"Scott Hatteberg","Reds","52","9","0","7","7","7",".173",".493","-0.2","0","916"
"Tony Gwynn","Brewers","42","8","0","1","4","7",".190",".485","0.1","3","6141"
"Aaron Cook","Rockies","60","14","0","4","2","21",".233",".508","0.3","0","1571"
"Wily Mo Pena","Nationals","195","40","2","10","10","48",".205",".509","-1.4","0","344"
"Chris Aguila","Mets","12","2","0","0","2","4",".167",".452","-0.1","0","2143"
"John Danks","White Sox","6","1","0","0","1","2",".167",".452","0.0","0","6329"
"Bobby Wilson","Angels","6","1","0","1","1","3",".167",".452","0.0","0","6564"
"Freddy Sandoval","Angels","6","1","0","0","1","0",".167",".452","-0.1","0","6863"
"Ivan Ochoa","Giants","120","24","0","3","4","28",".200",".511","-0.7","0","2199"
"Jose Cruz","Astros","49","6","0","1","11","9",".122",".426","-0.1","0","1296"
"Rob Mackowiak","Nationals","53","7","1","4","8","17",".132",".462","-0.5","0","995"
"Rob Bowen","Athletics","91","16","1","9","4","38",".176",".504","-0.2","0","1817"
"Gil Meche","Royals","4","1","0","1","0","1",".250",".500","0.0","0","1089"
"R.A. Dickey","Mariners","4","1","0","0","0","0",".250",".500","0.0","0","1245"
"Kason Gabbard","Rangers","4","1","0","0","0","1",".250",".500","0.0","0","3418"
"Brian Bannister","Royals","4","1","0","0","0","0",".250",".500","0.0","0","5718"
"Jerry Owens","White Sox","16","4","0","1","0","4",".250",".500","0.1","2","6002"
"Garrett Olson","Orioles","3","1","0","1","0","0",".333",".583","0.0","0","9889"
"Jason Repko","Dodgers","18","3","0","0","2","9",".167",".472","0.0","1","2628"
"Cha Seung Baek","- - -","29","5","1","2","1","7",".172",".510","0.2","0","8214"
"Luke Carlin","Padres","94","14","1","6","10","34",".149",".472","-0.1","0","4666"
"Ben Broussard","Rangers","82","13","3","8","5","20",".159",".493","-1.0","0","312"
"Danny Richar","Reds","36","8","0","3","0","9",".222",".500","-0.3","1","3767"
"Brian Myrow","Padres","21","3","1","3","2","5",".143",".494","-0.2","0","3702"
"Jason Smith","Royals","28","6","0","1","0","12",".214",".500","-0.1","0","1227"
"Cole Hamels","Phillies","76","17","0","3","0","29",".224",".484","0.3","0","4972"
"Jamie D'Antona","Diamondbacks","17","3","0","1","2","4",".176",".440","-0.3","0","5851"
