Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
Expos,0.2694840848806366,12.231716559302766,48.575217885562715,0.7571320575975751,0.9677339901477834
Devil Rays,0.27499132521225556,10.147840531561462,47.729974160206716,0.7556871539313399,0.7569029162052415
Mets,0.27968778824944857,16.35893322638861,69.97413274513735,0.802185081211149,3.4360336875877286
Giants,0.2708062164236378,14.90023023791251,60.58576362240982,0.7953536070606291,1.7655794320798164
Diamondbacks,0.2765697014105148,18.226598278072906,70.16339989008976,0.8046363802894303,2.4886426085363618
Dodgers,0.2657882742142988,16.559639772100716,61.4712369049807,0.7606984010292227,2.051553023341297
Phillies,0.27644233550253067,13.67588575560376,64.56037599421548,0.7839425162689804,2.3175885755603765
Indians,0.2911944649446494,16.809040590405903,75.1560885608856,0.8446970479704795,3.304206642066422
White Sox,0.276981396172927,13.60896527285613,60.277994330262224,0.7641240255138202,1.3527639971651315
Marlins,0.26677007089480737,8.444912818547614,41.91013604138724,0.7289624449128187,0.7720636137191033
Pirates,0.2605773356738833,14.963136337039204,57.151355568558614,0.7582650672908134,1.8123073922371762
Rockies,0.28697328619131807,19.105480259281084,70.04144568846985,0.8266146140247498,0.3991357297191121
Royals,0.28165682788051216,12.919807965860597,68.37162162162163,0.7802681365576103,2.2455725462304414
Cubs,0.2593710144927536,16.70680044593088,57.32017837235229,0.7537186176142695,1.397658862876254
Angels,0.2519576006252442,13.292301680343884,50.56604142243064,0.7075476748729972,0.93915592028136
Mariners,0.2696175534333788,22.030241018644837,68.79422464756708,0.8148724420190996,2.1269895407003188
Tigers,0.26195407598672077,17.33714496495758,57.48930284028034,0.7690724824787901,1.4092954629288088
Yankees,0.2824590462322534,17.452129595922823,76.40607935930106,0.8194979978157992,2.630888241718238
Blue Jays,0.28332928107315025,16.763781177950115,67.96311045902327,0.8108474114441417,2.2957870467407253
Cardinals,0.26106199261992624,15.316236162361623,53.53726937269373,0.7599256457564575,1.5847601476014759
Twins,0.26395432211101,7.561419472247498,44.71392174704277,0.7109050045495904,0.07290263876251134
Rangers,0.2925614935409662,21.554061228101222,81.36259069191294,0.8386800566271455,2.6080339762873828
Reds,0.2724130124777183,16.849376114081995,64.37326203208556,0.7934108734402852,2.8825490196078434
Braves,0.2676608859566447,17.01300659754948,61.82827521206409,0.7810629594721962,2.235098963242224
Astros,0.265546875,12.859751506024097,55.85316265060241,0.7714700677710843,2.3272778614457836
Red Sox,0.2788967101635728,14.148869693071127,63.16743245726889,0.7989014886969308,2.2419959566256207
Athletics,0.2554729361370716,19.787383177570092,67.87830996884735,0.7980864485981309,1.6373247663551405
Padres,0.2516179730799683,10.335510688836104,43.99564528899446,0.7227302058590657,1.415241488519398
Brewers,0.27351095159212213,12.398490704951223,58.319160684704585,0.7756092398306643,1.6168047119455176
Orioles,0.27790559102340884,16.592377635906367,65.70555233120527,0.7926095956664732,2.812826465467208
