Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
TOR,0.2801617647058823,16.561145510835914,69.41486068111455,0.8057292956656347,1.8476586687306504
ARI,0.26412518692587056,10.204657124546037,43.706045716727196,0.7456541337321088,1.0360179448835718
MIA,0.2659593692022265,13.260667903525047,60.18274582560297,0.7513389610389609,2.5024860853432283
KC,0.2740128252106999,13.29497984609747,62.46097471601318,0.7623145840967387,1.3833455478197143
NYY,0.27644038004750593,21.47933491686461,74.13515439429929,0.8298603325415675,2.835510688836105
PIT,0.2633361912184982,10.076383476227592,44.01039230969083,0.7429033515198753,1.5624058196934274
LAD,0.2455642829230168,8.168229777256741,41.14517389605313,0.6690160218835484,1.0633645955451347
SF,0.26677656099903946,13.831892411143134,54.11392891450528,0.7669479346781941,2.3804995196926035
TEX,0.26813599500935753,21.464545643584945,68.44354335620712,0.7910180910792264,2.6462466209191104
STL,0.280297563597277,15.9561089215335,62.328914367610174,0.808507882479398,3.1168935865281253
DET,0.23677869846402586,12.08023443815683,40.53354890864996,0.6752825383993534,0.21837105901374296
Mets,0.24589657387580302,7.2201284796573875,37.2372591006424,0.6822710920770876,0.3970021413276231
BOS,0.2882908582089553,21.874067164179106,82.95261194029852,0.8544701492537312,3.19490671641791
CLE,0.2537651987529228,9.71278254091972,40.5448168355417,0.714087295401403,0.9977981293842552
TB,0.26627535388791923,10.984293193717278,54.61062633313942,0.7222369594725616,1.6374636416521229
ATL,0.2836741929793615,21.1518786382078,75.01799259128596,0.8225833480331627,3.5339036867172338
COL,0.27109953563496875,17.458308096103373,69.00747022006864,0.8064161114476078,1.9726024631536438
PHI,0.2610451916124367,14.32411424439624,62.045191612436724,0.7605902024584239,2.3520065075921903
MIN,0.276944069813566,11.40420468068227,57.4587465291551,0.7672998809996036,1.9644783815946048
HOU,0.2642910170749814,17.10040831477357,63.21083890126207,0.7717746844840386,2.6152375649591693
CHC,0.2616786030061892,13.4104774535809,49.98231653404067,0.7457219274977894,1.453006189213086
WAS,0.25949885364921665,10.979747802827664,50.19258693160106,0.7266547573557508,1.311998471532289
LAA,0.26827945508100143,11.858063328424153,52.534793814432994,0.7428092783505154,1.7972017673048601
MIL,0.256907354733848,16.14912637139374,55.6046322633076,0.7505975213327917,1.2835026412027637
OAK,0.25414326923076924,15.689423076923076,65.35365384615385,0.7424811538461537,1.5315384615384615
CHW,0.2621449893390192,21.108315565031983,68.88891257995735,0.7794972281449895,2.2966950959488277
BAL,0.26741851186914023,12.10752044683822,52.79413524835428,0.7248242569319772,1.2003590664272892
CIN,0.2342426573426574,9.251515151515152,34.57738927738928,0.6812878787878787,0.512773892773893
SEA,0.27066815062140603,13.244110554628087,66.81506214060471,0.7560554628083842,3.1739380448896304
SD,0.2575336003560303,7.649532710280374,40.54383622607922,0.7106292834890965,1.782821539830885
