Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
Giants,0.2610727699530516,12.062206572769954,54.09839593114241,0.7506934663536776,1.5201682316118934
Cubs,0.27075401650021697,13.127659574468085,51.94919669995658,0.7548979591836733,1.4631350412505428
Padres,0.2618776371308017,12.954852320675105,56.2289029535865,0.747779535864979,2.2917510548523206
Orioles,0.28153142618500726,14.682188348298183,63.234704531217375,0.7737153894341199,2.181854249321361
White Sox,0.2821797651309847,21.022764227642277,71.42944896115628,0.8099065943992774,1.890532971996387
Nationals,0.2601257935574888,15.286621208558664,56.162238419938866,0.760871384904773,2.0629438043733836
Rangers,0.28201312957382696,16.235686612139475,73.25656478691347,0.791778303917348,2.0182522600086092
Diamondbacks,0.26646820809248556,12.48766859344894,55.19980732177264,0.7552142581888247,1.091849710982659
Cardinals,0.270436371016846,14.36046275624112,56.90379541303024,0.7726513091130507,1.9465800690075095
Dodgers,0.27950966079862605,10.801631601545727,54.99592099613568,0.7932127522541866,1.9135465865178187
Mariners,0.2743454410674573,16.238139362490735,67.03873239436619,0.7546317642698294,2.450166790214974
Red Sox,0.27166786253776437,16.229984894259818,64.06098942598187,0.7929612915407855,1.799452416918429
Indians,0.2778249496981891,16.033534540576795,63.91526939414263,0.8046874580818242,2.3304270064833448
Rockies,0.2724337139539385,13.13218502032127,59.44106831817302,0.7778219469711632,1.6315076446680858
Marlins,0.26850059737156506,15.592393468737555,58.357825567502985,0.7706264436479492,2.2219832735961766
Astros,0.25377909109435504,13.080293458324842,51.38149582229468,0.7364917464846138,1.950356633380884
Pirates,0.2614504027130139,11.304366256888512,51.68567189487071,0.7182346333192031,1.1707503179313268
Phillies,0.26841609880749584,21.35370528109029,69.98679727427599,0.8023279386712097,2.920741056218058
Blue Jays,0.28508428740623765,16.928740623766284,66.28464271614686,0.810259376233715,2.566344255823135
Braves,0.2695889335630864,19.05896994064714,69.24296381390006,0.7882067777139575,2.27474631437871
Yankees,0.2874575331617501,17.776677885567214,75.29122945951296,0.8320900811720451,2.5363690358344875
Royals,0.27240368545103927,8.440111420612814,48.1984143989715,0.7416873794728949,1.4923719734304695
Mets,0.2699753664495114,17.32878664495114,67.79885993485343,0.793709486970684,3.101465798045602
Twins,0.28934215396002966,12.430236861584012,62.09122871946706,0.7774711324944487,2.2257772020725386
Reds,0.2567887766554433,17.392817059483725,54.363187429854094,0.7736884399551065,1.561257014590348
Tigers,0.2764592675635276,17.321748878923767,66.63471599402092,0.7851789985052312,2.201812406576981
Athletics,0.2601737149106817,14.235508567262121,59.214728399562524,0.7517918337586584,1.6156944950783818
Angels,0.2760406767458603,11.944924406047516,57.81947444204464,0.7626659467242621,1.379409647228222
Devil Rays,0.25726352321685014,13.450694112015318,47.1230253709909,0.7366424126376254,0.925825753949258
Brewers,0.25590825482279045,13.243382682817407,44.823463436518615,0.7405448631673397,1.3003813369223869
