"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Adam Lind","Blue Jays","60","22","2","8","5","12",".367","1.015","0.5","0","8027"
"David Ortiz","Red Sox","558","160","54","137","119","117",".287","1.049","5.3","1","745"
"Lance Berkman","Astros","536","169","45","136","98","106",".315","1.041","6.1","3","548"
"Scott Hairston","Diamondbacks","15","6","0","2","1","5",".400",".971","0.0","0","1926"
"Chipper Jones","Braves","411","133","26","86","61","73",".324","1.005","3.9","6","97"
"Kevin Reese","Yankees","12","5","0","1","1","1",".417",".917","-0.1","1","2977"
"Jim Thome","White Sox","490","141","42","109","107","147",".288","1.014","4.8","0","409"
"Jermaine Dye","White Sox","539","170","44","120","59","118",".315","1.006","3.0","7","911"
"Miguel Cabrera","Marlins","576","195","26","114","86","108",".339",".998","6.3","9","1744"
"Scott Elarton","Royals","3","1","0","0","0","0",".333","1.000","0.1","0","426"
"Brandon Duckworth","Royals","3","1","0","0","0","0",".333","1.000","0.1","0","954"
"Matt Holliday","Rockies","602","196","34","114","47","110",".326",".973","3.5","10","1873"
"Barry Bonds","Giants","367","99","26","77","115","51",".270",".999","3.2","3","1109"
"Garrett Atkins","Rockies","602","198","29","120","79","76",".329",".965","5.4","4","1790"
"Carlos Beltran","Mets","510","140","41","116","95","99",".275",".982","7.8","18","589"
"Jason Giambi","Yankees","446","113","37","113","110","106",".253",".971","3.0","2","818"
"Greg Dobbs","Mariners","27","10","0","3","0","4",".370",".948","0.2","0","2158"
"Wes Helms","Marlins","240","79","10","47","21","55",".329",".965","1.8","0","94"
"Nick Johnson","Nationals","500","145","23","77","110","99",".290",".948","4.9","10","828"
"Ryan Theriot","Cubs","134","44","3","16","17","18",".328",".934","1.6","13","3811"
"Alex Escobar","Nationals","87","31","4","18","8","18",".356",".969","0.1","2","383"
"Brian McCann","Braves","442","147","24","93","41","54",".333",".961","4.3","2","4810"
"Kevin Thompson","Yankees","30","9","1","6","6","9",".300",".917","0.5","2","7044"
"Russ Ortiz","- - -","6","2","0","2","2","1",".333",".833","0.2","0","1124"
"Chris Duncan","Cardinals","280","82","22","43","30","69",".293",".952","2.3","0","2722"
"Josh Bard","- - -","249","83","9","40","30","42",".333",".926","2.7","1","1578"
"Andy Cannizaro","Yankees","8","2","1","1","1","1",".250",".958","0.0","0","7068"
"Joe Mauer","Twins","521","181","13","84","79","54",".347",".936","5.8","8","1857"
"Norris Hopper","Reds","39","14","1","5","6","4",".359",".896","0.4","2","2450"
"Jon Garland","White Sox","5","1","1","2","0","3",".200","1.000","0.1","0","232"
"Paul Konerko","White Sox","566","177","35","113","60","104",".313",".932","3.0","1","242"
"Brent Clevlen","Tigers","39","11","3","6","2","15",".282",".958","0.4","0","4863"
"Jason Bay","Pirates","570","163","35","109","102","156",".286",".928","5.2","11","1717"
"Derek Jeter","Yankees","623","214","14","97","69","102",".343",".900","6.1","34","826"
"Frank Thomas","Athletics","466","126","39","114","81","81",".270",".926","2.4","0","255"
"Carlos Guillen","Tigers","543","174","19","85","71","87",".320",".920","5.8","20","1079"
"Justin Morneau","Twins","592","190","34","130","53","93",".321",".934","3.8","3","1737"
"Daryle Ward","- - -","130","40","7","26","15","27",".308",".926","0.3","0","579"
"Esteban German","Royals","279","91","3","34","40","49",".326",".880","1.6","7","1449"
"Alex Rodriguez","Yankees","572","166","35","121","90","139",".290",".914","3.8","15","1274"
"Chase Utley","Phillies","658","203","32","102","63","132",".309",".906","7.2","15","1679"
"Olmedo Saenz","Dodgers","179","53","11","48","14","47",".296",".927","1.2","0","937"
"Bobby Abreu","- - -","548","163","15","107","124","138",".297",".886","3.6","30","945"
"Vladimir Guerrero","Angels","607","200","33","116","50","68",".329",".934","3.5","15","778"
"Moises Alou","Giants","345","104","22","74","28","31",".301",".923","1.3","2","261"
"Mark Mulder","Cardinals","25","7","1","5","5","8",".280",".880","0.7","0","932"
"Alexi Casilla","Twins","4","1","0","0","2","1",".250",".750","0.0","0","5248"
"Brian Bannister","Mets","12","4","0","2","0","3",".333",".917","0.2","0","5718"
"Grady Sizemore","Indians","655","190","28","76","78","153",".290",".907","7.9","22","2197"
"David Wright","Mets","582","181","26","116","66","113",".311",".912","4.7","20","3787"
"David Dellucci","Phillies","264","77","13","39","28","62",".292",".899","1.3","1","1402"
"Pat Burrell","Phillies","462","119","29","95","98","131",".258",".890","1.5","0","949"
"Aramis Ramirez","Cubs","594","173","38","119","50","63",".291",".912","3.7","2","1002"
"Greg Norton","Devil Rays","294","87","17","45","35","69",".296",".895","1.2","1","1388"
"Shane Youman","Pirates","7","3","0","1","0","3",".429",".857","0.1","0","3888"
"Adam LaRoche","Braves","492","140","32","90","55","128",".285",".915","2.2","0","1904"
"Hideki Matsui","Yankees","172","52","8","29","27","23",".302",".887","0.7","1","1659"
"J.D. Drew","Dodgers","494","140","20","100","89","106",".283",".891","4.2","2","1152"
"John Hattig","Blue Jays","24","8","0","3","5","8",".333",".823","0.2","0","2563"
"Vernon Wells","Blue Jays","611","185","32","106","54","90",".303",".899","5.8","17","1326"
"David Ross","Reds","247","63","21","52","37","75",".255",".932","2.6","0","1551"
"Ryan Church","Nationals","196","54","10","35","26","60",".276",".891","1.9","6","2106"
"Brad Hawpe","Rockies","499","146","22","84","74","123",".293",".898","2.7","5","1885"
"Chris Coste","Phillies","198","65","7","32","10","31",".328",".881","1.5","0","7243"
"Juan Rivera","Angels","448","139","23","85","33","59",".310",".887","2.4","0","843"
"Ray Durham","Giants","498","146","26","93","51","61",".293",".898","3.6","7","230"
"Michael Morse","Mariners","43","16","0","11","3","7",".372",".884","0.3","1","3035"
"Robinson Cano","Yankees","482","165","15","78","18","54",".342",".890","2.4","5","3269"
"Reed Johnson","Blue Jays","461","147","12","49","33","81",".319",".869","4.4","8","1702"
"Michael Barrett","Cubs","375","115","16","53","33","41",".307",".885","2.3","0","762"
"Alfonso Soriano","Nationals","647","179","46","95","67","160",".277",".911","5.4","41","847"
"Carlos Delgado","Mets","524","139","38","114","74","120",".265",".909","2.8","0","1297"
"Todd Helton","Rockies","546","165","15","81","91","64",".302",".880","1.9","3","432"
"James Loney","Dodgers","102","29","4","18","8","10",".284",".901","0.8","1","4556"
"Andruw Jones","Braves","565","148","41","129","82","127",".262",".894","6.0","4","96"
"Carlos Lee","- - -","624","187","37","116","58","65",".300",".895","1.9","19","243"
"Lyle Overbay","Blue Jays","581","181","22","92","55","96",".312",".880","1.8","5","1617"
"Bill Hall","Brewers","537","145","35","85","63","162",".270",".899","5.1","8","1605"
"Scott Rolen","Cardinals","521","154","22","95","56","69",".296",".887","5.5","7","970"
"Miguel Tejada","Orioles","648","214","24","100","46","79",".330",".878","4.9","6","941"
"Mark Teixeira","Rangers","628","177","33","110","89","128",".282",".886","3.5","2","1281"
"Jorge Posada","Yankees","465","129","23","93","64","97",".277",".867","4.3","3","841"
"Morgan Ensberg","Astros","387","91","23","58","101","96",".235",".858","3.8","1","556"
"Brandon Harper","Nationals","41","12","2","6","4","4",".293",".874","0.3","0","2387"
"Marcus Thames","Tigers","348","89","26","60","37","92",".256",".882","1.7","1","1523"
"Jeremy Brown","Athletics","10","3","0","0","1","1",".300",".864","0.0","0","4512"
"Mark Teahen","Royals","393","114","18","69","40","85",".290",".874","3.0","10","4511"
"Victor Martinez","Indians","572","181","16","93","71","78",".316",".856","2.8","0","393"
"Scott Spiezio","Cardinals","276","75","13","52","37","66",".272",".862","1.3","1","37"
"Gary Matthews Jr.","Rangers","620","194","19","79","58","99",".313",".866","3.9","10","153"
"Nick Swisher","Athletics","556","141","35","95","97","152",".254",".864","3.9","1","4599"
"Jeff Kent","Dodgers","407","119","14","68","55","69",".292",".861","1.7","1","1119"
"Duaner Sanchez","Mets","1","0","0","0","0","1",".000",".500","0.0","0","1518"
"Nomar Garciaparra","Dodgers","469","142","20","93","42","30",".303",".872","2.0","3","190"
"Michael Cuddyer","Twins","557","158","24","109","62","130",".284",".867","3.1","6","1534"
"Gabe Gross","Brewers","208","57","9","38","36","60",".274",".857","2.4","1","2184"
"Rich Aurilia","Reds","440","132","23","70","34","51",".300",".867","3.0","3","1106"
"Paul McAnulty","Padres","13","3","1","3","2","4",".231",".872","0.1","0","4409"
"Rocco Baldelli","Devil Rays","364","110","16","57","14","70",".302",".871","3.4","10","1656"
"Marlon Anderson","- - -","279","83","12","38","25","49",".297",".866","1.6","4","947"
"Troy Glaus","Blue Jays","540","136","38","104","86","134",".252",".868","3.4","3","15"
"Carlos Quentin","Diamondbacks","166","42","9","32","15","34",".253",".872","0.9","1","6274"
"Stephen Drew","Diamondbacks","209","66","5","23","14","50",".316",".874","1.0","2","4251"
"Adrian Gonzalez","Padres","570","173","24","82","52","113",".304",".862","2.9","0","1908"
"Freddy Sanchez","Pirates","582","200","6","85","31","52",".344",".851","4.6","3","1624"
"Alex Rios","Blue Jays","450","136","17","82","35","89",".302",".865","3.5","15","2090"
"Josh Willingham","Marlins","502","139","26","74","54","109",".277",".852","1.9","2","2103"
"Adam Dunn","Reds","561","131","40","92","112","194",".234",".855","1.5","7","319"
"Scott Hatteberg","Reds","456","132","13","51","74","41",".289",".826","2.1","2","916"
"Chris Gomez","Orioles","132","45","2","17","7","11",".341",".827","0.5","1","1208"
"Raul Ibanez","Mariners","626","181","33","123","65","115",".289",".869","3.4","2","607"
"Johnny Damon","Yankees","593","169","24","80","67","85",".285",".841","3.6","25","185"
"Derrek Lee","Cubs","175","50","8","30","25","41",".286",".842","0.7","8","525"
"Andre Ethier","Dodgers","396","122","11","55","34","77",".308",".842","2.2","5","6265"
"Eric Hinske","- - -","277","75","13","34","35","79",".271",".840","1.0","2","1305"
"Matt Diaz","Braves","297","97","7","32","11","49",".327",".839","1.8","5","1771"
"Mike Cameron","Padres","552","148","22","83","71","142",".268",".837","4.5","25","1070"
"Jeff Salazar","Rockies","53","15","1","8","11","16",".283",".824","-0.1","2","4507"
"Ryan Garko","Indians","185","54","7","45","14","37",".292",".829","0.3","0","6319"
"Hanley Ramirez","Marlins","633","185","17","59","56","128",".292",".833","4.4","51","8001"
"Freddy Guzman","Rangers","7","2","0","0","1","1",".286",".730","0.1","0","2162"
"Jose Reyes","Mets","647","194","19","81","53","81",".300",".841","5.7","64","1736"
"Austin Kearns","- - -","537","142","24","86","76","135",".264",".830","3.9","9","332"
"Mike Piazza","Padres","399","113","22","68","34","66",".283",".843","1.9","0","893"
"Frank Catalanotto","Blue Jays","437","131","7","56","52","37",".300",".816","2.6","1","1241"
"Edwin Encarnacion","Reds","406","112","15","72","41","78",".276",".831","1.9","6","2151"
"Milton Bradley","Athletics","351","97","14","52","51","65",".276",".818","2.6","10","369"
"Wily Mo Pena","Red Sox","276","83","11","42","20","90",".301",".838","1.0","0","344"
"Kevin Youkilis","Red Sox","569","159","13","72","91","120",".279",".810","2.7","5","1935"
"Robb Quinlan","Angels","234","75","9","32","7","28",".321",".836","1.0","2","1779"
"Mike Napoli","Angels","268","61","16","42","51","90",".228",".815","2.5","2","3057"
"Jeff DaVanon","Diamondbacks","221","64","5","35","31","42",".290",".819","0.8","10","1440"
"Richie Sexson","Mariners","591","156","34","107","64","154",".264",".842","2.4","1","709"
"Kevin Millar","Orioles","430","117","15","64","59","74",".272",".811","-0.1","1","529"
"Paul Hoover","Marlins","5","2","0","1","0","0",".400",".800","0.0","0","1212"
"Casey Blake","Indians","401","113","19","68","45","93",".282",".835","1.8","6","719"
"Mike Lamb","Astros","381","117","12","45","35","55",".307",".836","2.2","2","1258"
"Carl Crawford","Devil Rays","600","183","18","77","37","85",".305",".830","4.7","58","1201"
"Magglio Ordonez","Tigers","593","177","24","104","45","87",".298",".827","1.2","1","248"
"Rafael Furcal","Dodgers","654","196","15","63","73","98",".300",".814","3.8","37","88"
"Gregg Zaun","Blue Jays","290","79","12","40","41","42",".272",".825","1.5","0","580"
"Mark Redman","Royals","1","0","0","0","1","1",".000",".500","0.0","0","491"
"Shawn Estes","Padres","1","0","0","0","1","0",".000",".500","0.0","0","873"
"Roy Corcoran","Nationals","1","0","0","0","1","1",".000",".500","0.0","0","1780"
"Corey Koskie","Brewers","257","67","12","33","29","58",".261",".833","1.7","1","738"
"Pablo Ozuna","White Sox","189","62","2","17","7","16",".328",".809","-0.2","6","1469"
"Prince Fielder","Brewers","569","154","28","81","59","125",".271",".831","0.7","7","4613"
"Matt Murton","Cubs","455","135","13","62","45","62",".297",".809","2.8","5","6307"
"Todd Linden","Giants","77","21","2","5","9","20",".273",".811","0.9","1","1803"
"Tim Salmon","Angels","211","56","9","27","29","44",".265",".811","0.6","0","32"
"Mark DeRosa","Rangers","520","154","13","74","44","102",".296",".812","2.9","4","1392"
"Conor Jackson","Diamondbacks","485","141","15","79","54","73",".291",".809","0.4","1","5997"
"Ross Gload","White Sox","156","51","3","18","6","15",".327",".815","-0.4","6","1538"
"Michael Young","Rangers","691","217","14","103","48","96",".314",".814","3.4","7","1286"
"Jacque Jones","Cubs","533","152","27","81","35","116",".285",".833","1.4","9","735"
"Torii Hunter","Twins","557","155","31","98","45","108",".278",".826","2.3","12","731"
"Ramon Hernandez","Orioles","501","138","23","91","43","79",".275",".822","4.1","1","918"
"John Rodriguez","Cardinals","183","55","2","19","21","45",".301",".806","0.6","0","2338"
"Ryan Zimmerman","Nationals","614","176","20","110","61","120",".287",".822","3.8","11","4220"
"David DeJesus","Royals","491","145","8","56","43","70",".295",".810","4.2","6","1825"
"Emil Brown","Royals","527","151","15","81","59","95",".287",".815","3.3","6","1197"
"Ty Wigginton","Devil Rays","444","122","24","79","32","97",".275",".828","1.3","4","1491"
"Joe Crede","White Sox","544","154","30","94","28","58",".283",".828","3.9","0","227"
"Dan Uggla","Marlins","611","172","27","90","48","123",".282",".818","4.2","6","3442"
"Russell Branyan","- - -","241","55","18","36","34","89",".228",".825","1.4","2","370"
"Edgar Renteria","Braves","598","175","14","70","62","89",".293",".797","3.6","17","1178"
"Shin-Soo Choo","- - -","157","44","3","22","18","50",".280",".812","1.1","5","3174"
"Delmon Young","Devil Rays","126","40","3","10","1","24",".317",".812","1.0","2","2140"
"Jim Edmonds","Cardinals","350","90","19","70","53","101",".257",".822","1.7","4","1153"
"Orlando Hudson","Diamondbacks","579","166","15","67","61","78",".287",".809","1.9","9","1307"
"Humberto Quintero","Astros","21","7","0","2","1","3",".333",".792","0.3","0","1824"
"Chris Shelton","Tigers","373","102","16","47","34","107",".273",".806","1.1","1","1891"
"Chris Snelling","Mariners","96","24","3","8","13","38",".250",".787","0.5","2","1480"
"Jamey Carroll","Rockies","463","139","5","36","56","66",".300",".781","2.7","10","1591"
"Gary Sheffield","Yankees","151","45","6","25","13","16",".298",".806","0.3","5","114"
"Travis Ishikawa","Giants","24","7","0","4","1","6",".292",".820","-0.1","0","4793"
"Aubrey Huff","- - -","454","121","21","66","50","64",".267",".813","1.1","0","1213"
"Mike Lowell","Red Sox","573","163","20","80","47","61",".284",".814","2.5","2","527"
"Ben Broussard","- - -","432","125","21","63","26","103",".289",".815","0.5","2","312"
"Jimmy Rollins","Phillies","689","191","25","83","57","80",".277",".811","4.3","36","971"
"Jeff Cirillo","Brewers","263","84","3","23","21","33",".319",".784","1.4","1","1073"
"Nick Markakis","Orioles","491","143","16","62","43","72",".291",".799","2.0","2","5930"
"Ian Kinsler","Rangers","423","121","14","55","40","64",".286",".801","1.1","11","6195"
"Gerald Laird","Rangers","243","72","7","22","12","54",".296",".805","1.6","3","1698"
"Curtis Pride","Angels","27","6","1","2","6","8",".222",".771","0.4","0","1762"
"Jay Gibbons","Orioles","343","95","13","46","32","48",".277",".799","-0.1","0","141"
"Jose Valentin","Mets","384","104","18","62","37","71",".271",".820","3.0","6","256"
"Maicer Izturis","Angels","352","103","5","44","38","35",".293",".777","1.8","14","2437"
"Aaron Guiel","- - -","132","32","7","18","14","31",".242",".785","0.6","2","1503"
"Josh Rabe","Twins","49","14","3","7","2","11",".286",".804","-0.1","0","3007"
"Trot Nixon","Red Sox","381","102","8","52","60","56",".268",".767","1.7","0","204"
"Paul Lo Duca","Mets","512","163","5","49","24","38",".318",".783","2.5","3","662"
"Brian Giles","Padres","604","159","14","83","104","60",".263",".771","3.0","9","990"
"Mike Redmond","Twins","179","61","0","23","4","18",".341",".778","0.8","0","538"
"Geoff Jenkins","Brewers","484","131","17","70","56","129",".271",".791","1.3","4","690"
"Willy Aybar","- - -","243","68","4","30","28","36",".280",".767","0.7","1","2192"
"Chad Tracy","Diamondbacks","597","168","20","80","54","129",".281",".794","1.8","5","1888"
"Carlos Pena","Red Sox","33","9","1","3","4","10",".273",".776","0.1","0","934"
"Luis Gonzalez","Diamondbacks","586","159","15","73","69","58",".271",".795","0.9","0","55"
"Tadahito Iguchi","White Sox","555","156","18","67","59","110",".281",".774","1.8","11","8581"
"Ryan Freel","Reds","454","123","8","27","57","98",".271",".762","3.8","37","1207"
"Rickie Weeks Jr.","Brewers","359","100","8","34","30","92",".279",".766","0.9","19","1849"
"Eric Chavez","Athletics","485","117","22","72","84","100",".241",".786","3.4","3","906"
"Mike Jacobs","Marlins","469","123","20","77","45","105",".262",".798","0.3","3","2231"
"Russell Martin","Dodgers","415","117","10","65","45","57",".282",".792","2.4","10","4616"
"Corey Hart","Brewers","237","67","9","33","17","58",".283",".796","0.3","5","1945"
"Scott Moore","Cubs","38","10","2","5","2","10",".263",".791","0.0","0","4390"
"Ichiro Suzuki","Mariners","695","224","9","49","49","71",".322",".786","5.6","45","1101"
"Adrian Beltre","Mariners","620","166","25","89","47","118",".268",".792","4.6","11","639"
"Doug Mientkiewicz","Royals","314","89","4","43","35","50",".283",".770","0.9","3","741"
"Ryan Shealy","- - -","202","56","7","37","15","54",".277",".784","0.9","1","4443"
"Kenji Johjima","Mariners","506","147","18","76","20","46",".291",".783","2.8","3","5811"
"Xavier Nady","- - -","468","131","17","63","30","85",".280",".790","0.2","3","1658"
"Eric Byrnes","Diamondbacks","562","150","26","79","34","88",".267",".795","2.9","25","905"
"Rob Mackowiak","White Sox","255","74","5","23","28","59",".290",".769","0.4","5","995"
"Chris Burke","Astros","366","101","9","40","27","77",".276",".765","0.9","11","2164"
"Ken Griffey Jr.","Reds","428","108","27","72","39","78",".252",".802","-0.6","0","327"
"Jason Bartlett","Twins","333","103","2","32","22","46",".309",".760","3.1","10","8219"
"Kenny Lofton","Dodgers","469","141","3","41","45","42",".301",".763","1.0","32","246"
"Reggie Willits","Angels","45","12","0","2","11","10",".267",".700","0.4","4","5590"
"Endy Chavez","Mets","353","108","4","42","24","44",".306",".779","3.0","12","768"
"Mike Sweeney","Royals","217","56","8","33","28","48",".258",".787","0.3","2","634"
"Wilson Betemit","- - -","373","98","18","53","36","102",".263",".795","0.4","3","1861"
"Mike Rouse","Athletics","24","7","0","2","1","4",".292",".763","0.0","1","1893"
"Jerry Owens","White Sox","9","3","0","0","0","2",".333",".778","0.1","1","6002"
"Bengie Molina","Blue Jays","433","123","19","57","19","47",".284",".785","0.9","1","24"
"Shawn Green","- - -","530","147","15","66","45","82",".277",".776","-0.7","4","651"
"Mike Lieberthal","Phillies","209","57","9","36","8","19",".273",".784","1.1","0","959"
"David Murphy","Red Sox","22","5","1","2","4","4",".227",".755","-0.2","0","6035"
"Curtis Granderson","Tigers","596","155","19","68","66","174",".260",".773","4.0","8","4747"
"Shane Victorino","Phillies","415","119","6","46","24","54",".287",".760","2.7","4","1677"
"James Shields","Devil Rays","8","3","0","0","0","3",".375",".750","0.1","0","7059"
"Bobby Kielty","Athletics","270","73","8","36","22","49",".270",".770","0.2","2","736"
"Julio Lugo","- - -","435","121","12","37","39","76",".278",".762","1.7","24","565"
"Melky Cabrera","Yankees","460","129","7","50","56","59",".280",".752","1.6","12","4022"
"Todd Walker","- - -","442","123","9","53","55","38",".278",".754","1.0","2","359"
"Fernando Tatis","Orioles","56","14","2","8","6","17",".250",".813","0.1","0","798"
"Chris Iannetta","Rockies","77","20","2","10","13","17",".260",".759","0.1","0","8267"
"Ryan Spilborghs","Rockies","167","48","4","21","14","30",".287",".768","0.5","5","4521"
"Dave Roberts","Padres","499","146","2","44","51","61",".293",".752","3.1","49","670"
"Omar Vizquel","Giants","579","171","4","58","56","51",".295",".749","3.3","24","411"
"Brandon Inge","Tigers","542","137","27","83","43","128",".253",".776","4.2","7","470"
"Ronny Paulino","Pirates","442","137","6","55","34","79",".310",".754","1.9","0","2129"
"Tony Graffanino","- - -","456","125","7","59","45","68",".274",".751","2.5","5","235"
"A.J. Pierzynski","White Sox","509","150","16","64","22","72",".295",".769","2.0","1","746"
"Felipe Lopez","- - -","617","169","11","52","81","126",".274",".739","1.9","44","1311"
"Ivan Rodriguez","Tigers","547","164","13","69","26","86",".300",".769","2.9","8","1275"
"Dallas McPherson","Angels","115","30","7","13","6","40",".261",".776","0.4","1","2194"
"Eduardo Perez","- - -","186","47","9","33","18","33",".253",".775","-0.5","0","1409"
"Marco Scutaro","Athletics","365","97","5","41","50","66",".266",".747","0.3","5","1555"
"Brian Roberts","Orioles","563","161","10","55","55","66",".286",".757","3.1","36","166"
"Mike Vento","Nationals","18","5","0","1","4","5",".278",".742","0.4","0","2149"
"Jose Bautista","Pirates","400","94","16","51","46","110",".235",".755","-1.1","2","1887"
"Phil Nevin","- - -","397","95","22","68","48","106",".239",".761","0.3","0","1049"
"Chris Snyder","Diamondbacks","184","51","6","32","22","39",".277",".773","0.8","0","4606"
"Craig Monroe","Tigers","541","138","28","92","37","126",".255",".783","0.1","2","1464"
"Michael Tucker","Mets","56","11","1","6","16","14",".196",".700","0.4","2","635"
"Eli Marrero","- - -","93","19","6","15","15","31",".204",".765","0.2","5","1166"
"Bill Mueller","Dodgers","107","27","3","15","17","9",".252",".759","-0.2","1","295"
"Martin Prado","Braves","42","11","1","9","5","7",".262",".745","-0.5","0","3312"
"Bernie Williams","Yankees","420","118","12","61","33","53",".281",".768","-1.2","2","857"
"Freddie Bynum","Cubs","136","35","4","12","9","44",".257",".764","0.0","8","2099"
"Hector Luna","- - -","350","100","6","38","27","60",".286",".746","0.1","5","1874"
"Jose Vidro","Nationals","463","134","7","47","41","48",".289",".744","0.1","1","802"
"Jonny Gomes","Devil Rays","385","83","20","59","61","116",".216",".757","-0.2","1","1845"
"Ben Johnson","Padres","120","30","4","12","14","36",".250",".758","0.4","3","2731"
"Jose Cruz","Dodgers","223","52","5","17","43","54",".233",".734","0.6","5","1296"
"Shea Hillenbrand","- - -","530","147","21","68","21","80",".277",".764","-0.1","1","196"
"Johnny Estrada","Diamondbacks","414","125","11","71","13","40",".302",".772","0.7","0","955"
"Luis Castillo","Twins","584","173","3","49","56","58",".296",".728","2.2","25","513"
"Craig Wilson","- - -","359","90","17","49","28","122",".251",".760","-0.7","1","1015"
"Todd Greene","Giants","159","46","2","17","10","45",".289",".763","0.6","0","1450"
"Geoff Geary","Phillies","5","1","0","1","1","3",".200",".733","0.1","0","1813"
"Rob Bowen","Padres","94","23","3","13","13","26",".245",".733","0.5","0","1817"
"Matthew LeCroy","Nationals","67","16","2","9","11","17",".239",".723","-0.2","0","1456"
"Khalil Greene","Padres","412","101","15","55","39","87",".245",".747","2.3","5","1826"
"Jason Vargas","Marlins","16","5","0","1","1","2",".313",".728","0.2","0","8044"
"Matt Stairs","- - -","348","86","13","51","40","86",".247",".748","-0.2","0","1384"
"Melvin Mora","Orioles","624","171","16","83","54","99",".274",".733","1.2","11","157"
"Mike Rivera","Brewers","142","38","6","24","10","21",".268",".783","0.3","0","493"
"Damion Easley","Diamondbacks","189","44","9","28","21","30",".233",".741","-0.1","1","464"
"Marcus Giles","Braves","550","144","11","60","62","105",".262",".729","1.0","10","89"
"Brandon Phillips","Reds","536","148","17","75","35","88",".276",".751","1.4","25","791"
"Jason Smith","Rockies","99","26","5","13","7","29",".263",".748","0.3","3","1227"
"Aaron Rowand","Phillies","405","106","12","47","18","76",".262",".745","1.2","10","254"
"Aaron Hill","Blue Jays","546","159","6","50","42","66",".291",".735","2.5","5","6104"
"Orlando Cabrera","Angels","607","171","9","72","51","58",".282",".738","2.7","27","766"
"Juan Encarnacion","Cardinals","557","155","19","79","30","86",".278",".760","0.6","6","320"
"Chris Denorfia","Reds","106","30","1","7","11","21",".283",".724","0.9","1","4400"
"Corey Patterson","Orioles","463","128","16","53","21","94",".276",".757","3.8","45","300"
