Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
Mariners,0.26754953938710285,10.558375634517766,53.44463244970859,0.706485805602557,1.410039481105471
Cardinals,0.278329622193831,14.1929184157693,55.84267202044169,0.7757269574739919,2.676492060594999
Blue Jays,0.26888644289450736,9.708151700087184,51.29642545771578,0.7392199215344378,1.8927201394943336
Padres,0.2552506543185021,13.057580028186027,47.82504529897322,0.72564405073485,1.501369035635192
Royals,0.2687807314897413,9.566993755575378,49.3800178412132,0.7168062444246209,0.5541123996431756
Twins,0.2804997223764575,9.247825282250602,61.326115121228945,0.7537910420136962,1.7189524338330557
Brewers,0.25258524220803613,18.238452872699963,63.81881336838153,0.7566535861809986,2.124164476154713
Nationals,0.25149657605312303,8.00477277443453,36.78792280556132,0.7012622950819671,0.9539115999169951
Athletics,0.24236490588949608,9.550091074681239,43.20765027322405,0.6902133171422788,1.33157255616272
Phillies,0.25591534101298213,19.368440299872006,65.57743646004754,0.770105686597184,3.045968184311574
Braves,0.26969707551287647,9.316237450894805,50.788083806198166,0.7396030117852466,1.9083587952859014
Rockies,0.2645430595930233,11.737100290697674,50.17750726744186,0.7531444404069767,0.9537063953488377
Dodgers,0.2613770262157294,9.69541725035021,50.20452271362818,0.7128561136682011,1.3417650590354213
Pirates,0.2589381673702508,10.397814750434566,46.48149987583809,0.7029083685125406,1.220461882294512
Mets,0.2661930012497768,15.269773254775933,60.52990537404035,0.7598144974111763,2.8349937511158725
Tigers,0.2712439163498099,16.153231939163497,63.304562737642584,0.7895792775665401,1.5953422053231936
Rangers,0.2829810791871058,12.996496145760336,59.39576033637001,0.8158936580238261,2.039803784162579
Marlins,0.25481871775976417,18.535740604274135,59.28997789240973,0.759866985998526,1.970652173913044
Diamondbacks,0.25142550256208124,13.236302719747734,53.07784785179346,0.7395222703981079,1.1504335829720136
Yankees,0.2738205227492739,15.143465634075508,63.644143272023236,0.7734437560503387,1.8470667957405615
Rays,0.26169850402761796,11.785577291906407,53.06252397391638,0.761192750287687,2.5326428845416187
Indians,0.2614412908242614,13.994945567651634,58.25116640746501,0.7601199455676517,2.1928654743390354
Reds,0.2497155210643016,12.499556541019956,45.3860310421286,0.7083474501108649,1.0156762749445674
White Sox,0.26261377636736977,20.30147470599216,66.72111256300168,0.7812383796901251,1.570281874183312
Astros,0.2631664812754913,13.663329625509826,53.86132740081572,0.738567296996663,2.142417500926956
Cubs,0.28063018940118606,14.19093170078439,62.828008417830496,0.7957719533193036,2.593284867036541
Red Sox,0.27862046339963087,13.267377486159525,59.72729136764404,0.7957037112979288,2.9287266762353905
Angels,0.2634006835544833,10.671290711700845,49.58283071974266,0.7259219943707278,1.2151387213510254
Orioles,0.2691100221893491,15.649593195266272,65.3073224852071,0.7672205991124259,2.2698594674556216
Giants,0.2625108874281019,7.155299917830732,42.86955628594905,0.7012545193097783,1.0975760065735416
