"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Orlando Hudson","Blue Jays","474","127","9","57","39","87",".268",".723","1.4","5","1307"
"Mark Sweeney","Rockies","97","25","2","14","9","27",".258",".733","-0.1","0","1408"
"Alex Gonzalez","Marlins","528","135","18","77","33","106",".256",".756","2.7","0","520"
"Matt Williams","Diamondbacks","134","33","4","16","16","26",".246",".730","-0.1","0","77"
"Danny Bautista","Diamondbacks","284","78","4","36","21","50",".275",".724","-0.9","3","47"
"Ryan Ludwick","- - -","162","40","7","26","12","48",".247",".737","1.2","2","1260"
"Chone Figgins","Angels","240","71","0","27","20","38",".296",".711","1.7","13","1580"
"Lou Merloni","- - -","181","48","1","18","26","41",".265",".704","0.8","2","201"
"Todd Hollandsworth","Marlins","228","58","3","20","22","55",".254",".739","-0.5","2","433"
"Robert Machado","Orioles","49","13","1","3","6","12",".265",".692","0.5","0","289"
"Xavier Nady","Padres","371","99","9","39","24","74",".267",".712","1.4","6","1658"
"Casey Blake","Indians","557","143","17","67","38","109",".257",".723","2.0","7","719"
"Brian Roberts","Orioles","460","124","5","41","46","58",".270",".704","2.9","23","166"
"Paul Lo Duca","Dodgers","568","155","7","52","44","54",".273",".712","2.6","0","662"
"Craig Monroe","Tigers","425","102","23","70","27","89",".240",".736","0.6","4","1464"
"Tyler Houston","Phillies","97","27","2","14","6","19",".278",".722","0.0","0","689"
"Dustan Mohr","Twins","348","87","10","36","33","106",".250",".714","0.4","5","744"
"Juan Uribe","Rockies","316","80","10","33","17","60",".253",".724","0.2","7","454"
"Laynce Nix","Rangers","184","47","8","30","9","53",".255",".729","0.0","3","1766"
"Ty Wigginton","Mets","573","146","11","71","46","124",".255",".714","-0.2","12","1491"
"Pat Burrell","Phillies","522","109","21","64","72","142",".209",".713","0.2","0","949"
"Bo Hart","Cardinals","296","82","4","28","12","64",".277",".713","1.1","3","1743"
"Jaret Wright","- - -","4","1","0","0","0","2",".250",".750","0.1","0","415"
"Ken Harvey","Royals","485","129","13","64","29","94",".266",".721","-1.1","2","604"
"Dave Hansen","Padres","135","33","2","15","23","25",".244",".692","0.2","1","1403"
"Ramon Martinez","Cubs","293","83","3","34","24","50",".283",".709","-0.4","0","1120"
"Chris Woodward","Blue Jays","349","91","7","45","28","72",".261",".711","0.3","1","1329"
"Mike Kinkade","Dodgers","162","35","5","14","13","38",".216",".687","-0.1","1","660"
"Robb Quinlan","Angels","94","27","0","4","6","16",".287",".702","-0.3","1","1779"
"Adam Piatt","- - -","132","30","6","18","9","46",".227",".735","0.0","1","935"
"Chase Utley","Phillies","134","32","2","21","11","22",".239",".696","0.3","2","1679"
"Eddie Perez","Brewers","350","95","11","45","17","47",".271",".724","0.4","0","400"
"Karim Garcia","- - -","244","64","11","35","14","52",".262",".724","-0.9","0","1537"
"Raul Chavez","Astros","37","10","1","4","1","6",".270",".722","0.1","0","553"
"Jimmy Rollins","Phillies","628","165","8","62","54","113",".263",".707","2.3","20","971"
"Mark DeRosa","Braves","266","70","6","22","16","49",".263",".699","-0.2","1","1392"
"Cody Ross","Tigers","19","4","1","5","1","3",".211",".707","0.0","0","1760"
"Ramon Vazquez","Padres","422","110","3","30","52","88",".261",".684","1.6","10","1058"
"Johnny Estrada","Braves","36","11","0","2","0","3",".306",".665","0.0","0","955"
"Marlon Anderson","Devil Rays","482","130","6","67","41","60",".270",".703","2.2","19","947"
"Kevin Witt","Tigers","270","71","10","26","15","68",".263",".708","-0.2","1","362"
"Miguel Ojeda","Padres","141","33","4","22","18","26",".234",".693","0.4","1","1712"
"Victor Martinez","Indians","159","46","1","16","13","21",".289",".678","0.1","1","393"
"Ernie Young","Tigers","11","2","0","0","4","5",".182",".582","-0.1","0","79"
"Tom Goodwin","Cubs","171","49","1","12","11","33",".287",".690","0.3","19","1114"
"Tom Prince","- - -","48","10","2","6","5","7",".208",".684","0.2","1","747"
"Roger Cedeno","Mets","484","129","7","37","38","86",".267",".698","-0.4","14","869"
"Russ Ortiz","Braves","70","18","2","10","4","17",".257",".703","0.9","0","1124"
"Yorvit Torrealba","Giants","200","52","4","29","14","39",".260",".702","1.0","1","1135"
"Alex Gonzalez","Cubs","536","122","20","59","47","123",".228",".704","1.6","3","281"
"Cory Vance","Rockies","7","2","0","0","0","1",".286",".714","0.1","0","1647"
"Keith Osik","Brewers","241","60","2","21","31","44",".249",".665","0.6","0","1001"
"Adrian Beltre","Dodgers","559","134","23","80","37","103",".240",".714","3.2","2","639"
"Todd Sears","- - -","73","18","2","11","7","18",".247",".687","-0.2","0","1645"
"Desi Relaford","Royals","500","127","8","59","40","70",".254",".691","0.0","20","1096"
"Adam Everett","Astros","387","99","8","51","28","66",".256",".700","2.1","8","1430"
"Todd Zeile","- - -","299","68","11","42","34","54",".227",".693","-0.1","1","457"
"Fernando Vina","Cardinals","259","65","4","23","11","24",".251",".691","0.1","4","1189"
"Bobby Higginson","Tigers","469","110","14","52","59","73",".235",".689","-0.2","8","469"
"Roberto Alomar","- - -","516","133","5","39","59","77",".258",".682","0.3","12","860"
"John Mabry","Mariners","104","22","3","16","15","21",".212",".684","-0.2","0","1381"
"Mark Smith","Brewers","63","15","3","10","4","13",".238",".720","-0.5","0","540"
"Frank Menechino","Athletics","83","16","2","9","19","16",".193",".630","0.1","0","931"
"Mike DiFelice","Royals","189","48","3","25","9","30",".254",".696","0.4","1","1151"
"Warren Morris","Tigers","346","94","6","37","23","42",".272",".689","0.9","4","1424"
"Orlando Palmeiro","Cardinals","317","86","3","33","32","31",".271",".683","-0.3","3","28"
"Bobby Estalella","Rockies","140","28","7","21","19","55",".200",".694","0.3","2","428"
"Paul Konerko","White Sox","444","104","18","65","43","50",".234",".704","-1.0","0","242"
"Mark Bellhorn","- - -","249","55","2","26","50","78",".221",".646","-0.3","5","264"
"Luis Rivas","Twins","475","123","8","43","30","65",".259",".689","-0.4","17","753"
"Erick Almonte","Yankees","100","26","1","11","8","24",".260",".671","-0.5","1","808"
"Gary Matthews Jr.","- - -","468","116","6","42","43","95",".248",".675","1.6","12","153"
"Alex Sanchez","- - -","557","160","1","32","25","74",".287",".681","-0.6","52","708"
"Brian Schneider","Expos","335","77","9","46","37","75",".230",".703","0.6","0","795"
"Mark Ellis","Athletics","553","137","9","52","48","94",".248",".684","1.6","6","1443"
"Marco Scutaro","Mets","75","16","2","6","13","14",".213",".680","0.1","2","1555"
"Francisco Santos","Giants","15","3","1","1","0","3",".200",".733","-0.1","0","1742"
"Brook Fordyce","Orioles","348","95","6","31","19","44",".273",".682","0.4","2","138"
"Dave Berg","Blue Jays","161","41","4","18","11","34",".255",".679","-0.8","0","1288"
"Cristian Guzman","Twins","534","143","3","53","30","79",".268",".676","1.3","18","728"
"Adam Hyzdu","Pirates","63","13","1","8","10","21",".206",".653","0.1","0","1543"
"Aaron Sele","Angels","3","1","0","0","0","0",".333",".667","0.0","0","34"
"Kyle Lohse","Twins","3","1","0","0","0","1",".333",".667","0.1","0","739"
"Johan Santana","Twins","3","1","0","0","0","1",".333",".667","0.0","0","755"
"Matt Herges","- - -","3","1","0","0","0","1",".333",".667","0.0","0","780"
"Tim Hudson","Athletics","3","1","0","1","0","1",".333",".667","0.0","0","921"
"Cory Lidle","Blue Jays","6","2","0","0","0","0",".333",".667","0.1","0","926"
"Felix Heredia","- - -","3","1","0","0","0","0",".333",".667","0.0","0","1304"
"Rontrez Johnson","Royals","3","1","0","0","0","2",".333",".667","-0.1","0","1651"
"Omar Vizquel","Indians","250","61","2","19","29","20",".244",".657","1.0","8","411"
"Sandy Alomar Jr.","White Sox","194","52","5","26","4","17",".268",".689","0.3","0","221"
"David Dellucci","- - -","216","49","3","23","23","58",".227",".665","-0.1","12","1402"
"Damian Miller","Cubs","352","82","9","36","39","91",".233",".680","0.9","1","65"
"David Eckstein","Angels","452","114","3","31","36","45",".252",".651","1.2","16","10"
"Abraham Nunez","Pirates","311","77","4","35","26","53",".248",".667","0.0","9","1420"
"Gregg Zaun","- - -","166","38","4","21","19","21",".229",".658","-0.1","1","580"
"Woody Williams","Cardinals","70","17","1","7","5","26",".243",".670","0.9","0","1190"
"Juan Castro","Reds","320","81","9","33","18","58",".253",".678","0.8","2","315"
"Terrence Long","Athletics","486","119","14","61","31","67",".245",".678","-0.3","4","927"
"Tomas Perez","Phillies","298","79","5","33","23","54",".265",".698","-0.2","0","965"
"Geoff Blum","Astros","420","110","10","52","20","50",".262",".674","0.5","0","550"
"Jamey Carroll","Expos","227","59","1","10","19","39",".260",".649","-0.2","5","1591"
"Damian Rolls","Devil Rays","373","95","7","46","19","84",".255",".666","1.9","11","1222"
"Carl Crawford","Devil Rays","630","177","5","54","26","102",".281",".671","1.9","55","1201"
"Rene Reyes","Rockies","116","30","2","7","5","19",".259",".675","0.6","2","1774"
"Toby Hall","Devil Rays","463","117","12","47","23","40",".253",".675","1.3","0","1210"
"Dave Roberts","Dodgers","388","97","2","16","43","39",".250",".638","1.3","40","670"
"Raul Gonzalez","Mets","217","50","2","21","27","34",".230",".649","-0.1","3","1553"
"Vance Wilson","Mets","268","65","8","39","15","56",".243",".666","0.4","1","903"
"Jason Jones","Rangers","107","23","3","11","10","21",".215",".653","-0.4","0","1775"
"Rickey Henderson","Dodgers","72","15","2","5","11","16",".208",".627","0.1","3","194"
"Mo Vaughn","Mets","79","15","3","15","14","22",".190",".652","-0.6","0","899"
"Khalil Greene","Padres","65","14","2","6","4","19",".215",".671","-0.2","0","1826"
"Craig Counsell","Diamondbacks","303","71","3","21","41","32",".234",".631","0.3","11","52"
"Jeff Reboulet","Pirates","261","63","3","25","27","47",".241",".650","0.4","2","1389"
"Josh Bard","Indians","303","74","8","36","22","53",".244",".666","0.8","0","1578"
"Donaldo Mendez","Padres","84","19","2","9","7","32",".226",".667","0.0","1","1047"
"Terry Shumpert","Devil Rays","84","16","2","7","10","17",".190",".658","-0.3","1","449"
"Timo Perez","Mets","346","93","4","42","18","29",".269",".665","0.0","5","891"
"Ron Coomer","Dodgers","125","30","4","15","10","19",".240",".667","0.2","0","816"
"Mike Matheny","Cardinals","441","111","8","47","44","81",".252",".676","0.4","1","1169"
"Justin Morneau","Twins","106","24","4","16","9","30",".226",".664","-0.2","0","1737"
"Jack Wilson","Pirates","558","143","9","62","36","74",".256",".656","1.1","5","1017"
"Mark McLemore","Mariners","309","72","2","37","38","71",".233",".632","0.6","5","1088"
"Jayson Werth","Blue Jays","48","10","2","10","3","22",".208",".672","0.1","1","1327"
"Al Martin","Devil Rays","238","60","3","26","17","51",".252",".663","-0.7","2","1167"
"Coco Crisp","Indians","414","110","3","27","23","51",".266",".655","0.6","15","1572"
"Matt Franco","Braves","134","33","3","15","11","26",".246",".650","-0.4","0","1499"
"Miguel Cairo","Cardinals","261","64","5","32","13","30",".245",".665","0.0","4","1412"
"Josh Paul","- - -","23","6","0","4","3","6",".261",".607","0.2","0","251"
"Julius Matos","Royals","57","15","2","7","1","12",".263",".662","0.0","1","1509"
"Jeff Suppan","- - -","43","12","0","2","2","12",".279",".628","0.5","0","633"
"Brett Tomko","Cardinals","63","18","0","9","4","15",".286",".630","0.7","0","1056"
"Kelly Stinnett","- - -","186","44","3","19","14","52",".237",".657","-0.1","0","356"
"Darin Erstad","Angels","258","65","4","17","18","40",".252",".642","1.5","9","11"
"Todd Greene","Rangers","205","47","10","20","2","47",".229",".677","0.4","0","1450"
"Denny Hocking","Twins","188","45","3","22","15","37",".239",".653","0.3","0","730"
"Willie Bloomquist","Mariners","196","49","1","14","19","39",".250",".638","0.5","4","1066"
"Ben Davis","Mariners","246","58","6","42","18","61",".236",".666","1.0","0","1074"
"Tim Hummel","Reds","84","19","2","10","8","13",".226",".647","-0.6","0","238"
"Brent Mayne","Royals","372","91","6","36","32","59",".245",".651","0.4","0","614"
"Ron Calloway","Expos","340","81","9","52","20","80",".238",".656","-0.6","9","1649"
"Miguel Olivo","White Sox","317","75","6","27","19","80",".237",".646","0.9","6","1638"
"Darren Oliver","Rockies","67","17","1","8","3","17",".254",".639","0.6","0","206"
"Kevin Young","Pirates","84","17","2","7","12","25",".202",".624","-0.5","1","1018"
"Michael Barrett","Expos","226","47","10","30","21","37",".208",".678","0.3","0","762"
"Shawn Wooten","Angels","272","66","7","32","24","45",".243",".653","-0.9","0","43"
"Paul Bako","Cubs","188","43","0","17","22","47",".229",".641","0.4","0","676"
"Endy Chavez","Expos","483","121","5","47","31","59",".251",".648","-0.2","18","768"
"Angel Santos","Indians","76","17","3","6","3","18",".224",".661","-0.1","1","214"
"Orlando Merced","Astros","212","49","3","26","15","33",".231",".655","-0.9","3","1393"
"Danny Klassen","Tigers","73","18","1","7","4","26",".247",".642","0.1","0","1455"
"Ricky Gutierrez","Indians","50","13","0","3","3","5",".260",".629","-0.6","0","387"
"Tony Batista","Orioles","635","148","26","100","28","103",".233",".659","-0.3","4","124"
"Einar Diaz","Rangers","334","86","4","35","9","32",".257",".635","0.1","3","378"
"Jose Hernandez","- - -","519","117","13","57","46","177",".225",".634","-1.5","2","688"
"Tim Laker","Indians","162","39","3","21","9","38",".241",".645","0.2","2","1681"
"Felipe Lopez","Reds","197","42","2","13","28","59",".213",".612","-1.0","8","1311"
"Enrique Wilson","Yankees","135","31","3","15","7","14",".230",".639","-0.6","3","858"
"Juan Cruz","Cubs","12","3","0","1","0","5",".250",".667","0.1","0","273"
"Wily Mo Pena","Reds","165","36","5","16","12","53",".218",".641","-0.3","3","344"
"Deivi Cruz","Orioles","548","137","14","65","13","49",".250",".647","0.7","1","1025"
"Ben Petrick","- - -","122","27","4","12","8","31",".221",".638","0.4","0","1471"
"Chris Singleton","Athletics","306","75","1","36","26","55",".245",".641","-0.5","7","170"
"Jhonny Peralta","Indians","242","55","4","21","20","65",".227",".621","0.3","1","1738"
"Danny Garcia","Mets","56","12","2","6","2","11",".214",".631","0.0","0","1819"
"Geronimo Gil","Orioles","169","40","3","16","12","34",".237",".613","0.3","0","142"
"Jason Conti","Brewers","48","11","2","7","2","18",".229",".651","-0.2","0","1199"
"Mike Redmond","Marlins","125","30","0","11","7","16",".240",".614","-0.5","0","538"
"Carlos Rivera","Pirates","95","21","3","10","8","28",".221",".651","-0.7","0","1749"
"Royce Clayton","Brewers","483","110","11","39","49","92",".228",".634","-0.8","5","226"
"Doug Glanville","- - -","246","65","5","16","8","29",".264",".632","-0.2","4","956"
"Alberto T. Castillo","Giants","15","3","1","4","0","5",".200",".667","0.0","0","812"
"Jose Vizcaino","Astros","189","47","3","26","8","22",".249",".646","-0.4","0","577"
"Damian Jackson","Red Sox","161","42","1","13","8","28",".261",".617","-0.2","16","471"
"Alex Cora","Dodgers","477","119","4","34","16","59",".249",".625","-0.1","4","1386"
"Ruben Mateo","Reds","207","50","3","18","12","53",".242",".619","-0.9","0","340"
"Chris Gomez","Twins","175","44","1","15","7","13",".251",".633","-0.4","2","1208"
"Troy O'Leary","Cubs","174","38","5","28","14","31",".218",".631","-0.3","3","789"
"Neifi Perez","Giants","328","84","1","31","14","23",".256",".632","0.9","3","620"
"Carlos Zambrano","Cubs","75","18","2","6","1","26",".240",".637","0.7","0","305"
"Adam Eaton","Padres","56","11","2","3","4","25",".196",".619","0.6","0","1029"
"Eric Owens","Angels","241","65","1","20","10","24",".270",".607","-0.8","11","534"
"Alfredo Amezaga","Angels","105","22","2","7","9","23",".210",".612","-0.2","2","1"
"Jose Macias","Expos","272","65","4","22","11","45",".239",".626","-1.3","4","476"
"Humberto Cota","Pirates","16","4","0","1","1","5",".250",".607","0.0","0","1595"
"A.J. Hinch","Tigers","74","15","3","11","3","18",".203",".639","-0.2","0","606"
"Brad Ausmus","Astros","450","103","4","47","46","66",".229",".594","0.2","5","546"
"Reggie Taylor","Reds","180","39","5","19","11","68",".217",".616","-0.2","7","358"
"Mark Prior","Cubs","72","18","1","6","2","27",".250",".617","0.7","0","301"
"Eli Marrero","Cardinals","107","24","2","20","7","18",".224",".622","-0.1","0","1166"
"Joe McEwing","Mets","278","67","1","16","25","57",".241",".601","0.4","3","887"
"Shane Halter","Tigers","360","78","12","30","27","77",".217",".611","0.5","2","468"
"Dontrelle Willis","Marlins","58","14","1","4","3","8",".241",".606","0.6","0","1703"
"Cody Ransom","Giants","27","6","1","1","1","11",".222",".620","0.1","0","1126"
"Darren Bragg","Braves","162","39","0","9","13","38",".241",".589","-1.1","2","83"
"Dan Wilson","Mariners","316","76","4","43","15","52",".241",".611","0.0","0","1102"
"Gary Bennett","Padres","307","73","2","42","24","48",".238",".602","-0.1","3","420"
"Matt Cepicky","Expos","8","2","0","0","0","2",".250",".625","0.0","0","1562"
"Ruben Quevedo","Brewers","10","3","0","0","0","5",".300",".600","0.1","0","705"
"Mike Bynum","Padres","10","3","0","0","0","4",".300",".600","0.1","0","1022"
"Brandon Inge","Tigers","330","67","8","30","24","79",".203",".605","0.6","4","470"
"Dee Brown","Royals","132","30","2","14","8","37",".227",".605","-1.4","1","593"
"Eric Bruntlett","Astros","54","14","1","4","0","10",".259",".625","-0.2","0","1753"
"Jason Johnson","Orioles","5","1","0","0","1","3",".200",".533","0.1","0","147"
"Luis Ugueto","Mariners","5","1","0","1","1","0",".200",".533","0.1","2","1400"
"Henry Mateo","Expos","154","37","0","7","11","38",".240",".576","-0.3","11","1461"
"David Bell","Phillies","297","58","4","37","41","40",".195",".579","0.1","0","1108"
"Marcus Thames","Rangers","73","15","1","4","8","18",".205",".572","0.0","0","1523"
"Javier Valentin","Devil Rays","135","30","3","15","5","31",".222",".609","-0.2","0","759"
"Ramon Santiago","Tigers","444","100","2","29","33","66",".225",".576","-1.3","10","1417"
"Brandon Berger","Royals","32","7","0","3","5","4",".219",".543","-0.3","0","590"
"Jorge Velandia","Mets","58","11","0","8","10","15",".190",".580","0.0","0","900"
"Jose Leon","Orioles","54","13","0","0","3","18",".241",".564","-0.4","0","149"
"Barry Wesson","Angels","11","2","1","3","0","4",".182",".636","0.0","1","1552"
"Chris Widger","Cardinals","102","24","0","14","6","20",".235",".603","-0.2","0","1541"
"Brian Hunter","Astros","98","23","0","13","6","21",".235",".594","-0.1","0","562"
"Kerry Robinson","Cardinals","208","52","1","16","8","27",".250",".603","-0.5","6","1179"
"Mike Hampton","Braves","60","11","2","8","5","13",".183",".596","0.6","0","430"
"Carlos Febles","Royals","196","46","0","11","13","30",".235",".559","-1.3","8","598"
"Bubba Trammell","Yankees","55","11","0","5","6","10",".200",".570","-0.2","0","1057"
"Cesar Izturis","Dodgers","558","140","1","40","25","70",".251",".597","-0.2","10","656"
"Donnie Sadler","Rangers","131","26","1","5","13","34",".198",".567","0.0","4","627"
"Mark Grace","Diamondbacks","135","27","3","16","16","15",".200",".583","-1.0","0","56"
"A.J. Burnett","Marlins","7","1","0","0","2","3",".143",".476","0.1","0","512"
"Rickie Weeks Jr.","Brewers","12","2","0","0","1","6",".167",".536","-0.1","0","1849"
"Ruben Rivera","Giants","50","9","2","4","5","14",".180",".595","-0.1","1","1550"
"Jason Jennings","Rockies","54","12","0","3","5","16",".222",".561","0.3","0","434"
"Joe Roa","- - -","7","2","0","1","0","3",".286",".571","0.1","0","969"
"Jeff Cirillo","Mariners","258","53","2","23","24","32",".205",".555","-0.9","1","1073"
"Mike Mordecai","Marlins","89","19","2","8","8","21",".213",".601","-0.5","3","1385"
"T.J. Tucker","Expos","19","5","0","0","0","6",".263",".579","0.1","0","800"
"Wilson Delgado","- - -","127","29","0","7","11","18",".228",".545","-0.3","0","1150"
"Fernando Tatis","Expos","175","34","2","15","18","40",".194",".543","-1.0","2","798"
"Rey Sanchez","- - -","344","86","0","23","16","39",".250",".570","0.3","2","213"
"Jay Bell","Mets","116","21","0","3","22","38",".181",".509","-0.8","0","48"
"Ray Olmedo","Reds","230","55","0","17","13","46",".239",".554","-0.8","1","1718"
"Brent Butler","Rockies","90","19","1","4","7","13",".211",".576","-0.4","1","423"
"Lance Niekro","Giants","5","1","0","2","0","1",".200",".600","0.0","0","1832"
"Andres Torres","Tigers","168","37","1","9","10","35",".220",".560","-0.4","5","1488"
"Chad Allen","Marlins","24","5","0","0","0","5",".208",".573","-0.1","0","122"
"J.J. Davis","Pirates","35","7","1","4","3","13",".200",".549","-0.1","0","1597"
"Jimmy Haynes","Reds","23","6","0","3","0","4",".261",".565","0.2","0","329"
"Rod Barajas","Diamondbacks","220","48","3","28","14","43",".218",".592","-0.7","0","45"
"Brian Lawrence","Padres","67","15","1","5","3","18",".224",".556","0.5","0","1045"
"Zach Sorensen","Indians","37","5","1","2","7","13",".135",".516","-0.4","0","1728"
"Omar Infante","Tigers","221","49","0","8","18","37",".222",".536","-0.6","6","1609"
"Tony Womack","- - -","349","79","2","22","9","47",".226",".558","-1.5","13","78"
"George Lombard","Devil Rays","37","8","1","4","0","6",".216",".561","-0.3","1","101"
"Jeff Duncan","Mets","139","27","1","10","17","41",".194",".536","0.2","4","1715"
"Matt Ford","Brewers","7","1","0","1","1","3",".143",".536","0.0","0","1674"
"Andy Fox","Marlins","108","21","0","8","7","29",".194",".528","-1.1","1","1379"
"Gene Kingsale","Tigers","120","25","1","8","10","17",".208",".540","-0.7","1","1085"
"Nick Punto","Phillies","92","20","1","4","7","22",".217",".544","-0.2","2","1429"
"Brandon Phillips","Indians","370","77","6","33","14","77",".208",".553","-0.8","4","791"
"Quinton McCracken","Diamondbacks","203","46","0","18","15","34",".227",".547","-1.8","5","1377"
"Edwards Guzman","Expos","146","35","1","14","5","17",".240",".558","-1.1","0","1115"
"John McDonald","Indians","214","46","1","14","11","31",".215",".538","-1.0","3","395"
"Armando Rios","White Sox","104","22","2","11","5","13",".212",".544","-0.9","0","1006"
"Pokey Reese","Pirates","107","23","1","12","9","31",".215",".533","-0.8","6","1004"
"Randy Wolf","Phillies","70","14","0","11","5","22",".200",".536","0.5","0","976"
"Wiki Gonzalez","Padres","65","13","0","10","5","13",".200",".541","-0.4","0","1033"
"Todd Linden","Giants","38","8","1","6","1","8",".211",".547","-0.2","0","1803"
"Carlos Silva","Phillies","9","2","0","1","0","2",".222",".556","0.1","0","973"
"Ryan Langerhans","Braves","15","4","0","0","0","6",".267",".533","0.0","0","98"
"Pablo Ozuna","Rockies","40","8","0","2","2","6",".200",".498","0.0","3","1469"
"Ryan Christenson","Rangers","165","29","2","16","15","44",".176",".510","-0.8","2","1594"
"Jon Garland","White Sox","2","0","0","0","1","0",".000",".333","0.0","0","232"
"Gookie Dawkins","Royals","2","0","0","0","1","2",".000",".333","0.0","0","316"
"Billy Wagner","Astros","2","0","0","1","1","0",".000",".333","0.0","0","578"
"Jermaine Dye","Athletics","221","38","4","20","25","42",".172",".514","-2.2","1","911"
"Ramon Nivar","Rangers","90","19","0","7","4","10",".211",".519","-1.2","4","1781"
"Damian Moss","- - -","29","7","0","1","1","12",".241",".508","0.2","0","107"
"Freddy Sanchez","Red Sox","34","8","0","2","0","8",".235",".529","-0.1","0","1624"
"Henry Blanco","Braves","151","30","1","13","10","21",".199",".523","-0.6","0","81"
"Willie Harris","White Sox","137","28","0","5","10","28",".204",".499","-0.4","12","236"
"Wilkin Ruan","Dodgers","41","9","0","2","0","7",".220",".537","0.2","1","1622"
"Trent Durrington","Angels","14","2","0","1","3","0",".143",".437","-0.1","1","1805"
"Jeff Liefer","- - -","113","20","4","21","6","39",".177",".535","-1.0","0","245"
"Lenny Harris","- - -","145","28","1","8","16","21",".193",".506","-0.9","1","1394"
"Joe Borchard","White Sox","49","9","1","5","5","18",".184",".511","-0.4","0","224"
"Elmer Dessens","Diamondbacks","46","9","0","6","3","11",".196",".506","0.2","0","317"
"Felix Escalona","Devil Rays","27","5","0","2","2","6",".185",".501","0.0","1","1204"
"Garrett Stephenson","Cardinals","44","9","0","2","3","18",".205",".475","0.3","0","1185"
"Joe Thurston","Dodgers","10","2","0","0","1","1",".200",".473","-0.1","0","673"
"Charles Gipson","Yankees","10","2","0","2","1","2",".200",".473","0.0","2","1078"
"Glendon Rusch","Brewers","34","7","0","2","3","7",".206",".476","0.2","0","707"
"Matt Morris","Cardinals","52","10","1","3","2","16",".192",".511","0.3","0","1172"
"Mike Rivera","Padres","53","9","1","2","5","11",".170",".487","-0.5","0","493"
"Marvin Benard","Giants","71","14","0","4","4","9",".197",".504","-0.3","1","1382"
"Pat Mahomes","Pirates","4","1","0","0","0","2",".250",".500","0.0","0","291"
"Scott Randall","Reds","4","1","0","0","0","1",".250",".500","0.0","0","749"
"Joey Eischen","Expos","4","1","0","0","0","2",".250",".500","0.0","0","774"
"Brandon Claussen","Yankees","4","1","0","1","0","1",".250",".500","0.0","0","814"
"Ryan Franklin","Mariners","4","1","0","0","0","1",".250",".500","0.0","0","1076"
"Jason Smith","Devil Rays","4","1","0","0","0","0",".250",".500","-0.1","0","1227"
"Esteban German","Athletics","4","1","0","1","0","1",".250",".500","-0.2","0","1449"
"Kiko Calero","Cardinals","4","1","0","1","0","0",".250",".500","0.0","0","1676"
"David Cone","Mets","4","1","0","0","0","1",".250",".500","0.0","0","1680"
"Edgar Gonzalez","Diamondbacks","4","1","0","0","0","0",".250",".500","0.0","0","1727"
"Masao Kida","Dodgers","4","1","0","0","0","2",".250",".500","0.0","0","1800"
"Mitch Meluskey","Astros","9","1","0","2","2","2",".111",".472","-0.1","0","478"
"Tony Torcato","Giants","16","3","0","1","0","4",".188",".485","-0.2","0","1134"
"Larry Barnes","Dodgers","38","8","0","2","1","9",".211",".494","0.0","0","4"
"Tim Redding","Astros","50","10","0","2","2","19",".200",".491","0.2","0","573"
"Shawn Estes","Cubs","39","7","1","3","2","17",".179",".496","0.2","0","873"
"Stephen Smitherman","Reds","44","7","1","6","3","9",".159",".485","-0.3","1","1758"
"Jermaine Clark","- - -","48","8","0","7","6","5",".167",".458","-0.3","2","1664"
"Tsuyoshi Shinjo","Mets","114","22","1","7","6","12",".193",".483","-0.2","0","1132"
"Prentice Redman","Mets","24","3","1","2","1","9",".125",".484","-0.2","2","1811"
"Eric Valent","Reds","42","9","0","1","2","9",".214",".464","-0.2","0","1629"
"Shawn Chacon","Rockies","46","9","1","5","0","16",".196",".500","0.1","0","424"
"Kevin Jarvis","Padres","22","3","0","2","4","7",".136",".406","0.1","0","1037"
"Adrian Brown","Red Sox","15","3","0","1","1","4",".200",".450","-0.1","2","985"
"Morgan Burkhart","Royals","15","3","0","1","1","2",".200",".450","-0.1","0","1745"
"Kip Wells","Pirates","68","13","1","5","1","23",".191",".482","0.2","0","1012"
"Jimmy Anderson","Reds","9","1","0","0","2","4",".111",".384","0.0","0","977"
"Carlos Mendez","Orioles","45","10","0","5","0","12",".222",".484","-0.4","0","1716"
"Benji Gil","Angels","125","24","1","9","4","33",".192",".486","-1.0","5","14"
"David Wells","Yankees","6","1","0","0","0","1",".167",".500","0.0","0","855"
"Matt Watson","Mets","23","4","0","2","1","5",".174",".469","-0.1","0","1846"
"Jarrod Patterson","Royals","22","4","0","0","3","6",".182",".462","-0.4","0","486"
"Jeff D'Amico","Pirates","48","6","1","3","6","23",".125",".431","0.2","0","871"
"Randy Johnson","Diamondbacks","36","7","1","3","0","17",".194",".472","0.1","0","60"
"Chad Kreuter","Rangers","18","2","0","0","3","2",".111",".405","-0.2","0","661"
"Damion Easley","Devil Rays","107","20","1","7","2","18",".187",".464","-1.3","0","464"
"Brandon Duckworth","Phillies","27","5","0","2","2","5",".185",".427","0.1","0","954"
"Fernando Seguignol","Yankees","7","1","0","0","1","3",".143",".393","0.0","0","1836"
"Todd Ritchie","Brewers","9","2","0","0","0","2",".222",".444","0.0","0","253"
"John Riedling","Reds","18","4","0","2","0","10",".222",".444","0.0","0","1515"
"Chad Hermansen","Dodgers","25","4","0","2","2","9",".160",".422","-0.1","0","991"
