"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Frank Catalanotto","Blue Jays","249","73","1","26","17","33",".293",".734","0.0","1","1241"
"Benito Santiago","Royals","175","48","6","23","8","32",".274",".746","0.4","1","1130"
"Jacque Jones","Twins","555","141","24","80","40","117",".254",".742","0.1","13","735"
"David McCarty","Red Sox","151","39","4","17","14","40",".258",".731","-0.1","1","1462"
"Colin Porter","Cardinals","35","11","1","2","0","13",".314",".743","0.1","0","1725"
"Bret Boone","Mariners","593","149","24","83","56","135",".251",".740","0.9","10","1067"
"Danny Bautista","Diamondbacks","539","154","11","65","35","66",".286",".733","0.0","6","47"
"Melvin Upton Jr.","Devil Rays","159","41","4","12","15","46",".258",".733","0.2","4","5015"
"Dallas McPherson","Angels","40","9","3","6","3","17",".225",".754","0.3","1","2194"
"Justin Leone","Mariners","102","22","6","13","9","32",".216",".739","0.2","1","2157"
"Jose Valentin","White Sox","450","97","30","70","43","139",".216",".760","2.2","8","256"
"Rob Mackowiak","Pirates","491","121","17","75","50","114",".246",".739","1.2","13","995"
"Brian Roberts","Orioles","641","175","4","53","71","95",".273",".720","2.6","29","166"
"Wayne Franklin","Giants","3","1","0","2","1","0",".333",".733","0.1","0","557"
"Jose Flores","Dodgers","4","1","0","0","1","2",".250",".650","0.0","0","1602"
"Tony Clark","Yankees","253","56","16","49","26","92",".221",".755","0.4","0","182"
"Alex Rios","Blue Jays","426","122","1","28","31","84",".286",".720","1.9","15","2090"
"Humberto Cota","Pirates","66","15","5","8","3","20",".227",".771","0.3","0","1595"
"Dave Hansen","- - -","106","26","2","12","21","21",".245",".716","0.2","0","1403"
"Deivi Cruz","Giants","397","116","7","55","17","32",".292",".752","1.5","1","1025"
"Chris Aguila","Marlins","45","10","3","5","2","12",".222",".766","0.0","0","2143"
"Dave Roberts","- - -","319","81","4","35","38","48",".254",".716","1.0","38","670"
"Kaz Matsui","Mets","460","125","7","44","40","97",".272",".727","0.4","14","1854"
"Edgar Martinez","Mariners","486","128","12","63","58","107",".263",".727","-0.5","1","1086"
"Sean Burroughs","Padres","523","156","2","47","31","52",".298",".713","2.2","5","1021"
"Alex Sanchez","Tigers","332","107","2","26","7","50",".322",".721","-0.1","19","708"
"Lance Cormier","Diamondbacks","8","2","0","1","1","2",".250",".708","0.1","0","4346"
"Jeffrey Hammonds","Giants","95","20","3","6","15","22",".211",".694","0.2","1","687"
"A.J. Pierzynski","Giants","471","128","11","77","19","27",".272",".729","0.5","0","746"
"Felipe Lopez","Reds","264","64","7","31","25","81",".242",".719","0.4","1","1311"
"Ruben Sierra","Yankees","307","75","17","65","25","55",".244",".752","0.2","1","1099"
"Scott Hairston","Diamondbacks","339","84","13","29","21","88",".248",".735","-0.3","3","1926"
"Richard Hidalgo","- - -","523","125","25","82","44","129",".239",".745","1.0","4","561"
"Edgar Renteria","Cardinals","586","168","10","72","39","78",".287",".728","2.0","17","1178"
"John Flaherty","Yankees","127","32","6","16","5","25",".252",".750","0.1","0","1206"
"Bobby Hill","Pirates","233","62","2","27","20","39",".266",".692","-0.2","0","283"
"Roberto Alomar","- - -","171","45","4","24","14","31",".263",".713","-0.7","0","860"
"Quinton McCracken","- - -","176","48","2","13","15","27",".273",".709","0.0","3","1377"
"Eric Munson","Tigers","321","68","19","49","29","90",".212",".735","-0.2","1","481"
"Carl Everett","- - -","281","73","7","35","16","45",".260",".721","-0.5","1","1249"
"Orlando Palmeiro","Astros","133","32","3","12","18","19",".241",".690","-0.1","2","28"
"Robin Ventura","Dodgers","152","37","5","28","22","31",".243",".699","0.5","0","854"
"Xavier Nady","Padres","77","19","3","9","5","13",".247",".717","-0.1","0","1658"
"Cesar Izturis","Dodgers","670","193","4","62","43","70",".288",".710","3.6","25","656"
"Cody Ransom","Giants","68","17","1","11","6","20",".250",".702","-0.1","2","1126"
"Derek Lowe","Red Sox","4","1","0","1","0","1",".250",".750","0.1","0","199"
"Javier Vazquez","Yankees","4","1","0","0","0","0",".250",".750","0.1","0","801"
"Duaner Sanchez","Dodgers","4","1","0","2","0","1",".250",".750","0.1","0","1518"
"Bengie Molina","Angels","337","93","10","54","18","35",".276",".717","0.4","0","24"
"Joe Crede","White Sox","490","117","21","69","34","81",".239",".717","1.0","1","227"
"Brian Schneider","Expos","436","112","12","49","42","63",".257",".724","2.1","0","795"
"Mark McLemore","Athletics","250","62","2","21","41","33",".248",".683","-0.6","0","1088"
"Bobby Kielty","Athletics","238","51","7","31","35","47",".214",".691","0.0","1","736"
"Adam Everett","Astros","384","105","8","31","17","56",".273",".703","2.5","13","1430"
"Laynce Nix","Rangers","371","92","14","46","23","113",".248",".730","0.9","1","1766"
"Wes Helms","Brewers","274","72","4","28","24","60",".263",".692","-1.6","0","94"
"Preston Wilson","Rockies","202","50","6","29","17","49",".248",".706","-0.4","2","545"
"Miguel Olivo","- - -","301","70","13","40","20","84",".233",".725","0.9","7","1638"
"Aaron Miles","Rockies","522","153","6","47","29","53",".293",".697","-0.1","12","1844"
"Nook Logan","Tigers","133","37","0","10","13","24",".278",".686","0.6","8","2076"
"Reed Johnson","Blue Jays","537","145","10","61","28","98",".270",".699","0.5","6","1702"
"Roger Cedeno","Cardinals","200","53","3","23","19","41",".265",".702","-0.7","5","869"
"Rod Barajas","Rangers","358","89","15","58","13","63",".249",".728","0.7","0","45"
"Chris Gomez","Blue Jays","341","96","3","37","28","41",".282",".683","0.3","3","1208"
"Jay Payton","Padres","458","119","8","55","43","56",".260",".693","1.7","2","890"
"Brad Hawpe","Rockies","105","26","3","9","11","34",".248",".722","-0.5","1","1885"
"Bobby Estalella","- - -","27","5","2","4","3","11",".185",".698","-0.1","0","428"
"Gabe Kapler","Red Sox","290","79","6","33","15","49",".272",".700","0.0","5","1256"
"Jeff Keppinger","Mets","116","33","3","9","6","7",".284",".696","0.0","2","3856"
"Juan Encarnacion","- - -","484","114","16","62","38","86",".236",".704","1.2","5","320"
"Raul Mondesi","- - -","133","32","3","15","13","31",".241",".689","-0.6","0","1314"
"Jason Smith","Tigers","155","37","5","19","8","37",".239",".713","0.3","1","1227"
"Luis Rivas","Twins","336","86","10","34","13","53",".256",".715","1.1","15","753"
"Tony Batista","Expos","606","146","32","110","26","78",".241",".728","-0.3","14","124"
"Nick Green","Braves","264","72","3","26","12","63",".273",".698","0.2","1","1502"
"Angel Berroa","Royals","512","134","8","43","23","87",".262",".693","-0.3","14","591"
"Willie Harris","White Sox","409","107","2","27","51","79",".262",".665","1.0","19","236"
"Jolbert Cabrera","Mariners","359","97","6","47","16","70",".270",".696","1.2","10","373"
"David Eckstein","Angels","566","156","2","35","42","49",".276",".671","1.9","16","10"
"Endy Chavez","Expos","502","139","5","34","30","40",".277",".688","0.6","32","768"
"Curtis Granderson","Tigers","25","6","0","0","3","8",".240",".681","0.1","0","4747"
"Ruben Gotay","Royals","152","41","1","16","9","36",".270",".690","0.0","0","3417"
"Doug Mientkiewicz","- - -","391","93","6","35","48","56",".238",".676","-0.7","2","741"
"Nick Punto","Twins","91","23","2","12","12","19",".253",".658","0.7","6","1429"
"Yorvit Torrealba","Giants","172","39","6","23","17","31",".227",".709","0.3","2","1135"
"John Buck","Royals","238","56","12","30","15","79",".235",".704","0.3","1","2041"
"Eric Hinske","Blue Jays","570","140","15","69","54","109",".246",".688","0.2","12","1305"
"Tony Graffanino","Royals","278","73","3","26","27","38",".263",".667","0.4","10","235"
"Todd Zeile","Mets","348","81","9","35","44","83",".233",".675","-0.3","0","457"
"DeWayne Wise","Braves","162","37","6","17","9","28",".228",".716","0.3","6","1554"
"Craig Brazell","Mets","34","9","1","3","1","7",".265",".697","0.0","0","2081"
"Orlando Cabrera","- - -","618","163","10","62","39","54",".264",".689","0.0","16","766"
"Brooks Kieschnick","Brewers","63","17","1","7","5","16",".270",".689","-0.1","0","389"
"Cristian Guzman","Twins","576","158","8","46","30","64",".274",".693","1.8","10","728"
"Luis Terrero","Diamondbacks","229","56","4","14","20","78",".245",".677","-0.4","10","1765"
"Chris Magruder","Brewers","89","21","2","10","8","21",".236",".703","0.3","0","392"
"Scott Podsednik","Brewers","640","156","12","39","58","105",".244",".677","1.9","70","1095"
"Jay Gibbons","Orioles","346","85","10","47","29","64",".246",".682","-0.2","1","141"
"Josh Paul","Angels","70","17","2","10","7","17",".243",".679","0.1","2","251"
"Jason Grabowski","Dodgers","173","38","7","20","19","50",".220",".678","-0.5","0","1604"
"John Van Benschoten","Pirates","8","1","1","2","1","3",".125",".722","0.1","0","2228"
"Marco Scutaro","Athletics","455","124","7","43","16","58",".273",".690","0.0","0","1555"
"Herbert Perry","Rangers","134","30","5","17","14","19",".224",".673","-0.3","0","1270"
"Tike Redman","Pirates","546","153","8","51","23","52",".280",".684","1.0","18","1003"
"Geronimo Gil","Orioles","32","9","0","4","3","5",".281",".687","0.2","0","142"
"Yadier Molina","Cardinals","135","36","2","15","13","20",".267",".684","0.4","0","7007"
"Kerry Robinson","Padres","92","27","0","5","5","8",".293",".667","-0.3","11","1179"
"Eric Crozier","Blue Jays","33","5","2","4","6","19",".152",".676","0.0","0","3011"
"Alex Prieto","Twins","32","8","1","4","3","9",".250",".681","0.1","0","1778"
"Jon Lieber","Yankees","3","1","0","0","0","0",".333",".667","0.0","0","287"
"Jason Isringhausen","Cardinals","3","1","0","2","0","2",".333",".667","0.0","0","1158"
"Kelly Dransfeldt","White Sox","30","10","0","4","0","6",".333",".667","0.0","0","1248"
"Francis Beltran","- - -","3","1","0","0","0","0",".333",".667","0.0","0","1530"
"Cliff Lee","Indians","3","1","0","0","0","0",".333",".667","0.0","0","1636"
"Kazuhito Tadano","Indians","3","1","0","0","0","1",".333",".667","0.0","0","1917"
"Rich Aurilia","- - -","399","98","6","44","37","71",".246",".667","1.1","1","1106"
"Gerald Williams","Mets","129","30","4","11","8","26",".233",".696","-0.2","2","1395"
"Jose Vizcaino","Astros","358","98","3","33","20","39",".274",".685","0.4","1","577"
"Mike Redmond","Marlins","246","63","2","25","14","28",".256",".656","0.0","1","538"
"Hector Luna","Cardinals","173","43","3","22","13","37",".249",".668","0.1","6","1874"
"Jose Molina","Angels","203","53","3","25","10","52",".261",".670","1.1","4","25"
"Jacob Cruz","Reds","147","33","3","28","16","43",".224",".658","-0.7","0","463"
"Humberto Quintero","Padres","72","18","2","10","5","16",".250",".670","0.1","0","1824"
"Toby Hall","Devil Rays","404","103","8","60","24","41",".255",".666","0.3","0","1210"
"Jason Marquis","Cardinals","72","21","0","9","1","17",".292",".672","0.8","1","105"
"Jose Macias","Cubs","194","52","3","22","5","38",".268",".668","0.1","4","476"
"Kit Pellow","Rockies","121","29","2","10","8","43",".240",".655","-0.3","1","1576"
"Alex Cintron","Diamondbacks","564","148","4","49","31","59",".262",".665","-1.0","3","50"
"Chad Mottola","Orioles","14","2","1","3","2","3",".143",".679","-0.1","0","1315"
"Alan Zinter","Diamondbacks","34","7","1","6","5","15",".206",".653","-0.2","0","581"
"Brandon Larson","Reds","118","25","3","14","14","35",".212",".643","-0.5","1","336"
"Ramon Martinez","Cubs","260","64","3","30","26","40",".246",".659","-0.4","1","1120"
"Carlos Baerga","Diamondbacks","85","20","2","11","6","12",".235",".638","-0.3","0","175"
"Javier Valentin","Reds","202","47","6","20","17","36",".233",".674","-0.1","0","759"
"Josh Willingham","Marlins","25","5","1","1","4","8",".200",".630","0.0","0","2103"
"Alex Escobar","Indians","152","32","1","12","23","42",".211",".627","0.9","1","383"
"Ryan Ludwick","Indians","50","11","2","4","2","14",".220",".658","0.1","0","1260"
"Alex Gonzalez","Marlins","561","130","23","79","27","126",".232",".689","1.0","3","520"
"Matt Kata","Diamondbacks","162","40","2","13","13","29",".247",".665","0.0","4","1741"
"Craig Counsell","Brewers","473","114","2","23","59","88",".241",".645","1.3","17","52"
"Jose Castillo","Pirates","383","98","8","39","23","92",".256",".666","-1.0","3","1866"
"Alexis Gomez","Royals","29","8","0","4","2","8",".276",".633","-0.1","0","1501"
"Trent Durrington","Brewers","82","19","2","4","4","23",".232",".670","-0.1","4","1805"
"Robby Hammock","Diamondbacks","195","47","4","18","13","39",".241",".692","-0.4","3","1686"
"Gabe Gross","Blue Jays","129","27","3","16","19","31",".209",".621","-0.1","2","2184"
"Greg Myers","Blue Jays","18","4","0","1","2","4",".222",".633","-0.1","0","933"
"Dee Brown","Royals","195","49","4","24","11","50",".251",".642","-1.1","2","593"
"Howie Clark","Blue Jays","115","25","3","12","13","15",".217",".640","-0.5","0","1533"
"Adrian Gonzalez","Rangers","42","10","1","7","2","6",".238",".654","-0.1","0","1908"
"Tim Olson","Diamondbacks","97","18","2","5","16","18",".186",".620","-0.6","1","2087"
"Chris Shelton","Tigers","46","9","1","3","9","14",".196",".604","-0.2","0","1891"
"Juan Castro","Reds","299","73","5","26","14","51",".244",".655","-0.5","1","315"
"Bill Hall","Brewers","390","93","9","53","20","119",".238",".650","-0.1","12","1605"
"Tomas Perez","Phillies","176","38","6","21","9","44",".216",".671","-0.3","0","965"
"Tim Salmon","Angels","186","47","2","23","14","41",".253",".628","-0.4","1","32"
"Doug DeVore","Diamondbacks","107","24","3","13","7","31",".224",".646","0.3","1","1923"
"Eddie Perez","Braves","170","39","3","13","11","29",".229",".639","0.2","0","400"
"Eduardo Perez","Devil Rays","38","8","1","7","4","9",".211",".628","-0.6","0","1409"
"Jhonny Peralta","Indians","25","6","0","2","3","6",".240",".601","-0.3","0","1738"
"Karim Garcia","- - -","258","59","10","33","14","50",".229",".653","-1.3","3","1537"
"Scott Spiezio","Mariners","367","79","10","41","36","60",".215",".634","-0.1","4","37"
"Jose Reyes","Mets","220","56","2","14","5","31",".255",".644","0.5","19","1736"
"Tony Alvarez","Pirates","38","8","1","8","4","7",".211",".631","-0.1","0","1587"
"Marlon Anderson","Cardinals","253","60","8","28","12","38",".237",".649","-0.8","6","947"
"Matt Ginter","Mets","14","3","0","1","2","5",".214",".598","0.2","0","233"
"Abraham Nunez","- - -","285","61","6","34","34","69",".214",".616","-0.6","1","531"
"Jason Dubois","Cubs","23","5","1","5","1","7",".217",".675","0.0","0","1941"
"Dan Wilson","Mariners","319","80","2","33","26","57",".251",".615","0.0","0","1102"
"Neifi Perez","- - -","381","97","4","39","24","41",".255",".632","0.6","1","620"
"Dennis Tankersley","Padres","8","2","0","1","1","4",".250",".583","0.1","0","1054"
"Jason Phillips","Mets","362","79","7","34","35","42",".218",".624","-0.9","0","892"
"Chris Woodward","Blue Jays","213","50","1","24","14","46",".235",".630","0.0","1","1329"
"Jeff Liefer","Brewers","28","6","1","5","2","8",".214",".651","-0.2","0","245"
"Timo Perez","White Sox","293","72","5","40","15","29",".246",".623","-0.3","3","891"
"Mike Matheny","Cardinals","385","95","5","50","23","83",".247",".640","-0.2","0","1169"
"Gary Bennett","Brewers","219","49","3","20","22","32",".224",".626","-0.5","1","420"
"Koyie Hill","Diamondbacks","36","9","1","6","2","6",".250",".651","-0.1","1","1829"
"Tom Glavine","Mets","54","11","0","8","10","10",".204",".569","0.7","0","90"
"Alex Gonzalez","- - -","285","64","7","27","14","64",".225",".632","-0.9","2","281"
"Danny Ardoin","Rangers","8","1","0","1","3","2",".125",".489","-0.1","0","585"
"Brian Jordan","Rangers","212","47","5","23","16","35",".222",".638","-1.2","2","658"
"Tim Raines Jr.","Orioles","94","24","0","5","4","16",".255",".612","0.7","7","1807"
"Jose Lopez","Mariners","207","48","5","22","8","31",".232",".630","0.2","0","3114"
"Henry Blanco","Twins","315","65","10","37","21","56",".206",".628","0.4","0","81"
"Brad Ausmus","Astros","403","100","5","31","33","56",".248",".631","-0.5","2","546"
"Jon Knott","Padres","14","3","0","1","1","5",".214",".624","0.0","0","3942"
"Ruben Mateo","- - -","126","26","3","14","8","26",".206",".627","-0.6","1","340"
"Matt Treanor","Marlins","55","13","0","1","4","13",".236",".584","0.0","0","2265"
"Willie Bloomquist","Mariners","188","46","2","18","10","48",".245",".613","-0.8","13","1066"
"Marlon Byrd","Phillies","346","79","5","33","22","68",".228",".608","-1.5","2","950"
"Rey Sanchez","Devil Rays","285","70","2","26","12","28",".246",".617","1.0","0","213"
"Paul Phillips","Royals","5","1","0","0","0","1",".200",".533","0.0","0","2032"
"Choo Freeman","Rockies","90","17","1","11","14","21",".189",".598","-1.1","1","1872"
"Dave Krynzel","Brewers","41","9","0","3","3","15",".220",".563","0.2","0","8216"
"Dave Berg","Blue Jays","154","39","3","23","4","27",".253",".615","-1.4","0","1288"
"Desi Relaford","Royals","380","84","6","34","34","56",".221",".601","-1.0","5","1096"
"Mark DeRosa","Braves","309","74","3","31","23","53",".239",".614","-1.9","1","1392"
"Byron Gettis","Royals","39","7","0","1","8","14",".179",".583","-0.6","0","2220"
"Livan Hernandez","Expos","81","20","1","10","1","8",".247",".626","0.8","0","1116"
"Ramon Vazquez","Padres","115","27","1","13","11","24",".235",".619","-0.1","1","1058"
"Fernando Vina","Tigers","115","26","0","7","9","9",".226",".577","-0.1","2","1189"
"Esteban German","Athletics","60","15","0","7","4","13",".250",".597","-0.3","0","1449"
"Henry Mateo","Expos","44","12","0","0","1","9",".273",".607","-0.4","2","1461"
"Antonio Perez","Dodgers","13","3","0","0","0","5",".231",".593","-0.1","1","1708"
"Maicer Izturis","Expos","107","22","1","4","10","20",".206",".603","-0.2","4","2437"
"Adam Eaton","Padres","64","13","0","8","6","16",".203",".594","0.8","2","1029"
"Sandy Alomar Jr.","White Sox","146","35","2","14","11","13",".240",".606","-0.2","0","221"
"Geoff Blum","Devil Rays","339","73","8","35","24","58",".215",".614","-0.5","2","550"
"Darren Bragg","- - -","101","19","4","9","10","31",".188",".618","0.8","1","83"
"Luis Matos","Orioles","330","74","6","28","19","60",".224",".609","-1.0","12","152"
"Manny Alexander","Rangers","21","5","0","3","1","7",".238",".606","-0.1","0","1954"
"Joey Gathright","Devil Rays","52","13","0","1","2","14",".250",".566","-0.2","6","3913"
"Larry Sutton","Marlins","5","1","0","1","1","2",".200",".533","0.0","0","939"
"Calvin Murray","Cubs","5","1","0","1","1","0",".200",".533","0.1","0","1262"
"Mark Hendrickson","Devil Rays","5","1","0","0","1","4",".200",".533","0.1","0","1574"
"Val Pascucci","Expos","62","11","2","6","10","22",".177",".588","-0.4","1","1915"
"Ben Davis","- - -","193","40","6","18","12","49",".207",".603","-0.4","1","1074"
"Robert Fick","- - -","226","45","6","26","22","36",".199",".595","-1.0","0","466"
"Abraham Nunez","Pirates","182","43","2","13","10","36",".236",".593","-0.9","1","1420"
"Chad Allen","Rangers","58","14","0","6","2","13",".241",".607","-0.6","0","122"
"Wilson Valdez","White Sox","43","10","1","4","2","5",".233",".592","0.0","1","1863"
"Jason Jennings","Rockies","71","17","1","6","2","16",".239",".598","0.5","0","434"
"Curtis Pride","Angels","40","10","0","3","0","11",".250",".593","-0.3","1","1762"
"Shane Halter","Angels","114","23","4","13","7","30",".202",".599","-0.6","1","468"
"Joe McEwing","Mets","138","35","1","16","9","32",".254",".609","0.3","4","887"
"Einar Diaz","Expos","139","31","1","11","11","10",".223",".595","-0.6","2","378"
"Jesse Garcia","Braves","115","29","1","10","1","16",".252",".595","-0.2","1","1418"
"Scott Elarton","- - -","12","3","0","0","1","3",".250",".558","0.1","0","426"
"Gerald Laird","Rangers","147","33","1","16","12","35",".224",".572","-0.1","0","1698"
"Mike Mordecai","Marlins","84","19","1","5","6","18",".226",".575","-0.4","0","1385"
"Billy McMillon","Athletics","92","17","3","11","8","22",".185",".581","-0.6","0","834"
"Joe Borchard","White Sox","201","35","9","20","19","57",".174",".587","-1.2","1","224"
"Elmer Dessens","- - -","22","4","0","0","3","3",".182",".553","0.2","0","317"
"Aaron Guiel","Royals","135","21","5","13","17","42",".156",".559","-0.7","1","1503"
"Brian Buchanan","- - -","63","12","2","6","7","20",".190",".595","-0.7","0","720"
"Pokey Reese","Red Sox","244","54","3","29","17","60",".221",".574","0.2","6","1004"
"Paul Bako","Cubs","138","28","1","10","15","29",".203",".571","-0.1","1","676"
"Paul Byrd","Braves","30","6","0","4","5","7",".200",".514","0.3","0","594"
"Chad Moeller","Brewers","317","66","5","27","21","74",".208",".568","-1.1","0","66"
"Brent Mayne","- - -","190","42","0","15","27","41",".221",".577","-0.6","1","614"
"Enrique Wilson","Yankees","240","51","6","31","15","20",".213",".579","-1.2","1","858"
"Michael Ryan","Twins","71","17","0","7","4","16",".239",".576","-0.6","1","1643"
"John McDonald","Indians","93","19","2","7","4","11",".204",".581","0.1","0","395"
"Ellis Burks","Red Sox","33","6","1","1","3","8",".182",".543","-0.2","2","372"
"Fred McGriff","Devil Rays","72","13","2","7","9","19",".181",".577","-0.7","0","293"
"Pat Borders","- - -","95","22","1","10","1","22",".232",".574","0.0","3","1068"
"Tim Laker","Indians","117","25","3","17","7","28",".214",".570","-0.3","0","1681"
"Joel Pineiro","Mariners","5","1","0","0","0","1",".200",".600","0.0","0","1094"
"Rob Bell","Devil Rays","5","1","0","0","0","2",".200",".600","0.0","0","1492"
"Brandon Duckworth","Astros","9","2","0","1","1","2",".222",".522","0.1","0","954"
"Tim Hummel","Reds","110","24","1","7","8","17",".218",".563","-0.6","1","238"
"Casey Kotchman","Angels","116","26","0","15","7","11",".224",".565","-0.9","3","1930"
"Kevin Cash","Blue Jays","181","35","4","21","10","59",".193",".558","-0.1","0","1593"
"Chris Stynes","Pirates","162","35","1","16","9","23",".216",".562","-0.2","0","303"
"Jeff Cirillo","Padres","75","16","1","7","5","14",".213",".553","-0.3","0","1073"
"Ryan Vogelsong","Pirates","31","7","0","3","2","13",".226",".555","0.3","0","1011"
"Brook Fordyce","Devil Rays","151","31","2","9","9","34",".205",".544","-0.4","0","138"
"Greg Norton","Tigers","86","15","2","2","12","21",".174",".531","-1.3","0","1388"
"Adrian Brown","Royals","11","3","0","0","0","2",".273",".545","-0.2","0","985"
"Matt Cepicky","Expos","60","13","1","3","1","18",".217",".563","-0.1","1","1562"
"Greg Dobbs","Mariners","53","12","1","9","1","14",".226",".552","-0.1","0","2158"
"David Ross","Dodgers","165","28","5","15","15","62",".170",".544","-0.4","0","1551"
"Ricky Gutierrez","- - -","103","22","0","8","8","14",".214",".520","-0.9","1","387"
"Shawn Estes","Rockies","72","17","0","2","1","11",".236",".552","0.4","0","873"
"Carlos Zambrano","Cubs","70","16","1","5","3","29",".229",".542","0.5","0","305"
"Mark Mulder","Athletics","4","0","0","0","1","3",".000",".333","0.0","0","932"
"Wil Cordero","Marlins","66","13","1","6","3","19",".197",".538","-0.5","1","770"
"Cody McKay","Cardinals","74","17","0","6","2","14",".230",".526","-0.3","0","1615"
"Eric Karros","Athletics","103","20","2","11","7","16",".194",".554","-1.0","1","659"
"Dontrelle Willis","Marlins","74","15","1","3","4","17",".203",".541","0.6","0","1703"
"Todd Linden","Giants","32","5","0","1","5","7",".156",".477","-0.1","0","1803"
"Kip Wells","Pirates","43","8","0","0","3","20",".186",".541","0.3","0","1012"
"Tom Goodwin","Cubs","105","21","0","3","8","22",".200",".531","-0.5","5","1114"
"Juan Brito","Diamondbacks","171","35","3","12","9","41",".205",".544","-0.8","1","592"
"Brandon Phillips","Indians","22","4","0","1","2","5",".182",".523","-0.3","0","791"
"Tim Drew","Braves","2","0","0","0","1","1",".000",".333","0.0","0","380"
"Chris George","Royals","2","0","0","0","1","0",".000",".333","0.0","0","601"
"Brian Falkenborg","Dodgers","2","0","0","0","1","2",".000",".333","0.0","0","1859"
"Simon Pond","Blue Jays","49","8","1","6","5","12",".163",".515","-0.4","0","1898"
"Guillermo Quiroz","Blue Jays","52","11","0","6","2","8",".212",".513","-0.4","1","7989"
"Chris Capuano","Brewers","30","6","0","2","1","10",".200",".517","0.2","0","1701"
"Randall Simon","- - -","192","36","3","14","18","19",".188",".532","-2.2","0","497"
"Carl Pavano","Marlins","68","13","2","6","1","24",".191",".538","0.5","0","790"
"Andy Pettitte","Astros","23","4","0","2","3","5",".174",".487","0.2","0","840"
"Jose Bautista","- - -","88","18","0","2","7","40",".205",".502","-0.9","0","1887"
"Wade Miller","Astros","27","7","0","3","0","6",".259",".519","0.2","0","568"
"Lenny Harris","Marlins","95","20","1","17","3","8",".211",".527","-0.4","0","1394"
"Freddy Guzman","Padres","76","16","0","5","3","13",".211",".500","0.0","5","2162"
"Andy Green","Diamondbacks","109","22","1","4","5","17",".202",".507","-1.0","1","2991"
"Mike Hampton","Braves","64","11","2","7","3","23",".172",".521","0.4","0","430"
"Brad Hennessey","Giants","13","3","0","2","1","4",".231",".497","0.1","0","3720"
"Raul Chavez","Astros","162","34","0","23","10","38",".210",".515","-0.9","0","553"
"Jason Conti","Rangers","55","10","0","4","5","19",".182",".486","-0.2","0","1199"
"Doug Glanville","Phillies","162","34","2","14","8","21",".210",".510","-0.7","8","956"
"Ryan Church","Expos","63","11","1","6","7","16",".175",".495","-0.4","0","2106"
"Denny Hocking","Rockies","94","19","0","4","7","20",".202",".481","-1.4","0","730"
"Jon Garland","White Sox","4","1","0","0","0","0",".250",".500","0.0","0","232"
"CC Sabathia","Indians","4","1","0","0","0","2",".250",".500","0.0","0","404"
"Earl Snyder","Red Sox","4","1","0","0","0","1",".250",".500","-0.1","0","1481"
"Edwin Jackson","Dodgers","4","1","0","1","0","1",".250",".500","0.0","0","1841"
"Joe Horgan","Expos","4","1","0","1","0","1",".250",".500","0.0","0","2304"
"Ismael Valdez","- - -","52","10","0","5","3","13",".192",".501","0.3","0","1283"
"Brett Myers","Phillies","51","10","0","1","2","17",".196",".501","0.3","0","962"
"Brendan Harris","- - -","59","10","1","3","3","12",".169",".493","-0.7","0","2178"
"Ramon Santiago","Mariners","39","7","0","2","3","3",".179",".461","-0.2","0","1417"
"Andy Tracy","Rockies","16","3","0","1","1","8",".188",".485","-0.1","0","2024"
"Mark Little","Indians","20","4","0","2","0","7",".200",".461","-0.4","0","438"
"Jeff Weaver","Dodgers","70","15","0","2","1","26",".214",".497","0.4","0","503"
"Bubba Crosby","Yankees","53","8","2","7","2","13",".151",".498","-0.4","2","1722"
"Jose Leon","Orioles","66","12","2","8","2","19",".182",".506","-0.5","0","149"
"Ramon Castro","Marlins","96","13","3","8","11","30",".135",".492","-0.4","0","514"
"Adam Riggs","Angels","36","7","0","3","1","10",".194",".494","-0.2","1","492"
"Sun-Woo Kim","Expos","28","6","0","5","0","9",".214",".500","0.1","1","197"
"Wilton Guerrero","Royals","32","7","0","1","0","4",".219",".500","-0.4","1","1378"
"Peter Bergeron","Expos","42","9","0","1","2","16",".214",".464","-0.3","0","763"
"Rob Bowen","Twins","27","3","1","2","4","10",".111",".448","-0.3","0","1817"
"Luis Lopez","Orioles","88","16","1","8","3","20",".182",".483","-1.1","0","695"
"Shawn Wooten","Phillies","53","9","0","2","2","9",".170",".454","-0.6","0","43"
"Cory Lidle","- - -","62","9","1","6","5","36",".145",".467","0.3","0","926"
"Alfredo Amezaga","Angels","93","15","2","11","3","24",".161",".459","-0.3","3","1"
"Jason Alfaro","Astros","13","3","0","0","0","6",".231",".462","-0.1","0","2388"
"Joe Thurston","Dodgers","17","3","0","1","0","5",".176",".520","-0.1","0","673"
"Donnie Murphy","Royals","27","5","0","3","0","7",".185",".481","-0.1","1","4704"
"Damian Rolls","Devil Rays","117","19","0","9","10","36",".162",".436","-1.3","2","1222"
"Oliver Perez","Pirates","58","11","0","0","4","22",".190",".432","0.2","0","1514"
"Glendon Rusch","Cubs","39","6","2","3","0","11",".154",".487","0.1","0","707"
"John Vander Wal","Reds","51","6","2","4","4","20",".118",".456","-0.6","0","853"
"Jae Seo","Mets","32","5","0","1","2","9",".156",".416","0.1","1","895"
"Brandon Berger","Royals","35","7","0","2","0","7",".200",".457","-0.4","1","590"
"Rey Ordonez","Cubs","61","10","1","5","2","14",".164",".453","-0.7","0","889"
