"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Evan Longoria","Rays","483","118","31","99","80","93",".244",".850","6.3","3","9368"
"Kevin Youkilis","Red Sox","431","111","17","80","68","100",".258",".833","3.5","3","1935"
"Brent Lillibridge","White Sox","186","48","13","29","17","62",".258",".845","1.3","10","3501"
"Carlos Quentin","White Sox","421","107","24","77","34","84",".254",".838","2.5","1","6274"
"Ian Kinsler","Rangers","620","158","32","77","89","71",".255",".832","7.2","30","6195"
"Jim Thome","- - -","277","71","15","50","46","92",".256",".838","0.9","0","409"
"Jason Kipnis","Indians","136","37","7","19","11","34",".272",".841","0.8","5","9776"
"Ryan Doumit","Pirates","218","66","8","30","16","35",".303",".830","1.5","0","2113"
"Salvador Perez","Royals","148","49","3","21","7","20",".331",".834","1.2","0","7304"
"Alex Rodriguez","Yankees","373","103","16","62","47","80",".276",".823","4.0","4","1274"
"Mark Teixeira","Yankees","589","146","39","111","76","110",".248",".835","4.3","4","1281"
"Nick Swisher","Yankees","526","137","23","85","95","125",".260",".822","3.4","2","4599"
"Erik Kratz","Phillies","6","2","0","0","0","1",".333",".833","0.0","0","4403"
"Cristhian Martinez","Braves","6","2","0","2","0","1",".333",".833","0.1","0","5337"
"Doug Fister","- - -","6","2","0","1","0","1",".333",".833","0.1","0","9425"
"Andrew McCutchen","Pirates","572","148","23","89","89","126",".259",".820","5.5","23","9847"
"Ben Zobrist","Rays","588","158","20","91","77","128",".269",".822","6.3","19","7435"
"Burke Badenhop","Marlins","7","2","0","1","1","5",".286",".804","0.1","0","9736"
"Rickie Weeks Jr.","Brewers","453","122","20","49","50","107",".269",".818","3.3","9","1849"
"Nick Hundley","Padres","281","81","9","29","22","74",".288",".824","3.3","1","3376"
"Jhonny Peralta","Tigers","525","157","21","86","40","95",".299",".824","4.7","0","1738"
"Carlos Pena","Cubs","493","111","28","80","101","161",".225",".819","2.5","2","934"
"Reed Johnson","Cubs","246","76","5","28","5","63",".309",".816","1.1","2","1702"
"Ryan Howard","Phillies","557","141","33","116","75","172",".253",".835","1.6","1","2154"
"Drew Sutton","Red Sox","54","17","0","7","3","13",".315",".807","0.4","0","7430"
"Seth Smith","Rockies","476","135","15","59","46","93",".284",".830","1.2","10","7331"
"Desmond Jennings","Rays","247","64","10","25","31","59",".259",".805","2.4","20","1965"
"Travis Hafner","Indians","325","91","13","57","36","78",".280",".811","1.3","0","1573"
"Daniel Murphy","Mets","391","125","6","49","24","42",".320",".809","2.6","5","4316"
"Casey Kotchman","Rays","500","153","10","48","48","66",".306",".800","2.3","2","1930"
"Nelson Cruz","Rangers","475","125","29","87","33","116",".263",".821","1.3","9","2434"
"Zack Cozart","Reds","37","12","2","3","0","6",".324",".811","0.7","0","2616"
"Alex Liddi","Mariners","40","9","3","6","3","17",".225",".820","0.3","1","5411"
"Brandon Phillips","Reds","610","183","18","82","44","85",".300",".810","5.4","14","791"
"Yadier Molina","Cardinals","475","145","14","65","33","44",".305",".814","4.2","4","7007"
"Matt Joyce","Rays","462","128","19","75","49","106",".277",".825","3.6","13","3353"
"Miguel Montero","Diamondbacks","493","139","18","86","47","97",".282",".820","3.9","1","3364"
"Billy Butler","Royals","597","174","19","95","66","95",".291",".822","1.1","2","7399"
"Nick Punto","Cardinals","133","37","1","20","25","21",".278",".809","1.7","1","1429"
"Paul Goldschmidt","Diamondbacks","156","39","8","26","20","53",".250",".808","0.7","4","9218"
"A.J. Ellis","Dodgers","85","23","2","11","14","16",".271",".769","0.7","0","5677"
"Val Pascucci","Mets","11","3","1","2","0","3",".273",".818","0.0","0","1915"
"Michael Cuddyer","Twins","529","150","20","70","48","95",".284",".805","2.4","11","1534"
"Carlos Santana","Indians","552","132","27","79","97","133",".239",".808","3.3","5","2396"
"Brian Bogusevic","Astros","164","47","4","15","15","40",".287",".805","2.1","4","4719"
"Josh Willingham","Athletics","488","120","29","98","56","150",".246",".810","2.0","4","2103"
"Melky Cabrera","Royals","658","201","18","87","35","94",".305",".809","3.8","20","4022"
"Dexter Fowler","Rockies","481","128","5","45","68","130",".266",".796","2.1","12","4062"
"Mike Baxter","Mets","34","8","1","4","5","9",".235",".791","0.3","0","4464"
"Brian McCann","Braves","466","126","24","71","57","89",".270",".817","3.8","3","4810"
"Mark Reynolds","Orioles","534","118","37","86","75","196",".221",".806","0.1","6","7619"
"Jay Bruce","Reds","585","150","32","97","71","158",".256",".814","3.0","8","9892"
"Howie Kendrick","Angels","537","153","18","63","33","119",".285",".802","5.3","14","4229"
"Shelley Duncan","Indians","223","58","11","47","19","56",".260",".808","0.7","0","3620"
"David Freese","Cardinals","333","99","10","55","24","75",".297",".791","2.3","1","9549"
"Brennan Boesch","Tigers","428","121","16","54","35","83",".283",".799","1.6","5","914"
"Alex Presley","Pirates","215","64","4","20","13","40",".298",".804","1.1","9","5305"
"Ryan Zimmerman","Nationals","395","114","12","49","41","73",".289",".798","2.1","3","4220"
"Yunel Escobar","Blue Jays","513","149","11","48","61","70",".290",".782","3.5","3","4191"
"Chris Iannetta","Rockies","345","82","14","55","70","89",".238",".785","2.6","6","8267"
"Chipper Jones","Braves","455","125","18","70","51","80",".275",".814","1.9","2","97"
"Tommy Milone","Nationals","6","1","1","3","0","1",".167",".833","0.2","0","7608"
"Freddie Freeman","Braves","571","161","21","76","53","142",".282",".795","0.6","4","5361"
"Jeremy Affeldt","Giants","1","0","0","0","1","1",".000",".500","0.0","0","583"
"Jake Peavy","White Sox","1","0","0","0","1","0",".000",".500","0.0","0","1051"
"Brian Gordon","Yankees","1","0","0","0","1","1",".000",".500","0.0","0","2374"
"Cole Kimball","Nationals","1","0","0","0","1","1",".000",".500","0.0","0","9480"
"Jeff Francoeur","Royals","601","171","20","87","37","123",".285",".805","2.6","22","4792"
"Logan Morrison","Marlins","462","114","23","72","54","99",".247",".797","0.8","2","9205"
"Mike Carp","Mariners","290","80","12","46","19","81",".276",".791","0.5","0","7480"
"Chris Snyder","Pirates","96","26","3","17","17","23",".271",".772","0.5","0","4606"
"Andre Ethier","Dodgers","487","142","11","62","58","103",".292",".789","3.0","0","6265"
"Brandon Snyder","Orioles","13","3","0","1","3","4",".231",".719","0.0","0","9856"
"Marco Scutaro","Red Sox","395","118","7","54","38","36",".299",".781","2.7","4","1555"
"J.J. Hardy","Orioles","527","142","30","80","31","92",".269",".801","4.4","0","3797"
"Nyjer Morgan","Brewers","378","115","4","37","19","70",".304",".778","3.7","13","4885"
"Asdrubal Cabrera","Indians","604","165","25","92","44","119",".273",".792","3.6","17","4962"
"Edwin Encarnacion","Blue Jays","481","131","17","55","43","77",".272",".787","0.7","8","2151"
"Eric Hosmer","Royals","523","153","19","78","34","82",".293",".799","1.0","11","3516"
"Gaby Sanchez","Marlins","572","152","19","78","74","97",".266",".779","2.7","3","3361"
"Chris Heisey","Reds","279","71","18","50","19","78",".254",".797","1.5","6","3978"
"Carlos Lee","Astros","585","161","18","94","59","60",".275",".788","2.9","4","243"
"Wilson Betemit","- - -","323","92","8","46","31","105",".285",".795","0.9","4","1861"
"Ramon Hernandez","Reds","298","84","12","36","23","41",".282",".788","1.8","0","918"
"Jason Donald","Indians","132","42","1","8","7","35",".318",".765","0.5","3","9331"
"Nolan Reimold","Orioles","267","66","13","45","28","57",".247",".781","1.3","7","3441"
"Matt Wieters","Orioles","500","131","22","68","48","84",".262",".778","4.4","1","4298"
"Wade LeBlanc","Padres","22","8","0","1","1","4",".364",".755","0.4","0","5221"
"Chase Headley","Padres","381","110","4","44","52","92",".289",".773","2.4","13","4720"
"Pat Burrell","Giants","183","42","7","21","33","67",".230",".756","0.5","0","949"
"Ryan Roberts","Diamondbacks","482","120","19","65","66","98",".249",".768","3.6","18","5653"
"Josh Reddick","Red Sox","254","71","7","28","19","50",".280",".784","2.0","1","3892"
"Adam Jones","Orioles","567","159","25","83","29","113",".280",".785","2.4","12","6368"
"David Wright","Mets","389","99","14","61","52","97",".254",".771","1.8","13","3787"
"Jon Jay","Cardinals","455","135","10","37","28","81",".297",".768","2.3","6","5227"
"Starlin Castro","Cubs","674","207","10","66","35","96",".307",".773","2.8","22","4579"
"Chase Utley","Phillies","398","103","11","44","39","47",".259",".769","4.0","14","1679"
"Dustin Ackley","Mariners","333","91","6","36","40","79",".273",".766","3.0","6","10099"
"Torii Hunter","Angels","580","152","23","82","62","125",".262",".765","2.0","5","731"
"David Ross","Braves","152","40","6","23","16","51",".263",".761","1.4","0","1551"
"Derrek Lee","- - -","435","116","19","59","33","110",".267",".771","0.8","2","525"
"Jose Molina","Blue Jays","171","48","3","15","15","44",".281",".757","0.9","2","25"
"Wilson Ramos","Nationals","389","104","15","52","38","76",".267",".779","2.6","0","1433"
"Peter Bourjos","Angels","502","136","12","43","32","124",".271",".765","4.2","22","2578"
"Conor Gillaspie","Giants","19","5","1","2","2","1",".263",".754","0.1","0","9009"
"Buster Posey","Giants","162","46","4","21","18","30",".284",".756","1.6","3","9166"
"Jason Kubel","Twins","366","100","12","58","32","86",".273",".766","0.7","1","2161"
"George Kottaras","Brewers","111","28","5","17","10","26",".252",".771","0.7","0","5506"
"Emilio Bonifacio","Marlins","565","167","5","36","59","129",".296",".753","3.0","40","4054"
"Gerardo Parra","Diamondbacks","445","130","8","46","43","82",".292",".784","2.7","15","8553"
"Eric Thames","Blue Jays","362","95","12","37","23","88",".262",".769","0.6","2","3711"
"Ramon Castro","White Sox","68","16","4","10","7","23",".235",".763","0.4","0","514"
"Dan Uggla","Braves","600","140","36","82","62","156",".233",".764","2.3","1","3442"
"Jason Jaramillo","Pirates","43","14","0","6","2","12",".326",".751","0.0","1","8358"
"Melvin Upton Jr.","Rays","560","136","23","81","71","161",".243",".759","3.7","36","5015"
"Nick Markakis","Orioles","641","182","15","73","62","75",".284",".756","1.4","12","5930"
"Carlos Ruiz","Phillies","410","116","6","40","48","48",".283",".754","3.0","1","2579"
"Jemile Weeks","Athletics","406","123","2","36","21","62",".303",".761","1.8","22","2498"
"Scott Hairston","Mets","132","31","7","24","11","34",".235",".773","0.3","1","1926"
"Scott Sizemore","- - -","368","90","11","56","53","112",".245",".741","1.7","5","2881"
"Casper Wells","- - -","215","51","11","27","18","71",".237",".759","1.5","3","9700"
"Jake Fox","Orioles","61","15","2","6","4","8",".246",".756","-0.3","0","6267"
"Derek Jeter","Yankees","546","162","6","61","46","81",".297",".743","2.2","16","826"
"Bryan Petersen","Marlins","204","54","2","10","26","49",".265",".744","1.5","7","2567"
"Chris Young","Diamondbacks","567","134","20","71","80","139",".236",".751","4.7","22","3882"
"Garrett Jones","Pirates","423","103","16","58","48","104",".243",".753","1.0","6","2714"
"Nate Schierholtz","Giants","335","93","9","41","21","61",".278",".756","1.3","7","6201"
"Alberto Callaspo","Angels","475","137","6","46","58","48",".288",".740","3.5","8","3336"
"James Loney","Dodgers","531","153","12","65","42","67",".288",".755","2.1","4","4556"
"Mark Trumbo","Angels","539","137","29","87","25","120",".254",".768","1.8","9","6876"
"Johnny Damon","Rays","582","152","16","73","51","92",".261",".743","1.4","19","185"
"Miguel Cairo","Reds","245","65","8","33","18","36",".265",".742","1.7","3","1412"
"Endy Chavez","Rangers","256","77","5","27","10","30",".301",".749","1.4","10","768"
"Pedro Ciriaco","Pirates","33","10","0","6","1","6",".303",".748","0.2","2","5278"
"Alfonso Soriano","Cubs","475","116","26","88","27","113",".244",".759","1.1","2","847"
"Erick Aybar","Angels","556","155","10","59","31","68",".279",".743","3.8","30","4082"
"Jerry Hairston","- - -","337","91","5","31","33","46",".270",".727","0.9","3","144"
"Michael Bourn","- - -","656","193","2","50","53","140",".294",".734","3.8","61","6387"
"Jerry Sands","Dodgers","198","50","4","26","25","51",".253",".727","0.7","3","4016"
"Shin-Soo Choo","Indians","313","81","8","36","36","78",".259",".733","1.5","12","3174"
"Jimmy Rollins","Phillies","567","152","16","63","58","59",".268",".736","3.6","30","971"
"Russell Martin","Yankees","417","99","18","65","50","81",".237",".732","2.4","8","4616"
"Danny Espinosa","Nationals","573","135","21","66","57","166",".236",".737","3.3","17","9219"
"Ryan Lavarnway","Red Sox","39","9","2","8","4","10",".231",".738","0.2","0","8879"
"Neil Walker","Pirates","596","163","12","83","54","112",".273",".742","2.6","9","7539"
"Laynce Nix","Nationals","324","81","16","44","23","82",".250",".750","0.5","2","1766"
"Dane Sardinha","Phillies","32","7","0","1","10","13",".219",".669","0.2","0","353"
"Chris Valaika","Reds","25","7","0","0","2","3",".280",".733","0.3","0","1165"
"J.D. Martinez","Astros","208","57","6","35","13","48",".274",".742","1.1","0","6184"
"Jai Miller","Athletics","12","3","1","2","0","5",".250",".750","0.0","0","5715"
"Jose Constanza","Braves","109","33","2","10","6","14",".303",".724","0.7","7","6003"
"Alexei Ramirez","White Sox","614","165","15","70","51","84",".269",".727","4.1","7","5133"
"Domonic Brown","Phillies","184","45","5","19","25","35",".245",".725","-0.2","3","3154"
"Bobby Abreu","Angels","502","127","8","60","78","113",".253",".717","0.2","21","945"
"Ryan Hanigan","Reds","266","71","6","31","35","32",".267",".714","1.8","0","4952"
"Cody Ross","Giants","405","97","14","52","49","96",".240",".730","0.7","5","1760"
"Jack Hannahan","Indians","320","80","8","40","38","80",".250",".719","2.4","2","3692"
"Brett Gardner","Yankees","510","132","7","36","60","93",".259",".713","5.0","49","9927"
"Joe Mauer","Twins","296","85","3","30","32","38",".287",".729","1.2","0","1857"
"David Murphy","Rangers","404","111","11","46","33","61",".275",".729","0.6","11","6035"
"Jose Tabata","Pirates","334","89","4","21","40","61",".266",".711","0.5","16","2411"
"Ty Wigginton","Rockies","401","97","15","47","38","84",".242",".731","-0.2","8","1491"
"Vladimir Guerrero","Orioles","562","163","13","63","17","56",".290",".733","-0.6","2","778"
"Jarrod Saltalamacchia","Red Sox","358","84","16","56","24","119",".235",".737","1.6","1","5557"
"Mitch Moreland","Rangers","464","120","16","51","39","92",".259",".733","0.2","2","3086"
"Chris Denorfia","Padres","307","85","5","19","28","49",".277",".718","1.0","11","4400"
"Francisco Cervelli","Yankees","124","33","4","22","9","29",".266",".719","0.4","4","5275"
"Jayson Werth","Nationals","561","130","20","58","74","160",".232",".718","2.3","19","1327"
"Jonny Gomes","- - -","311","65","14","43","48","105",".209",".714","1.2","7","1845"
"Jason Varitek","Red Sox","222","49","11","36","21","67",".221",".723","0.5","0","217"
"Elvis Andrus","Rangers","587","164","5","60","56","74",".279",".708","4.0","37","8709"
"Casey Blake","Dodgers","202","51","4","26","26","50",".252",".713","1.0","1","719"
"Todd Frazier","Reds","112","26","6","15","7","27",".232",".727","0.7","1","785"
"Freddy Sanchez","Giants","239","69","3","24","13","35",".289",".730","1.1","0","1624"
"Maicer Izturis","Angels","449","124","5","38","33","65",".276",".722","1.8","9","2437"
"Juan Miranda","Diamondbacks","174","37","7","23","23","48",".213",".717","0.1","0","7783"
"Tyler Flowers","White Sox","110","23","5","16","14","38",".209",".719","0.7","0","9134"
"Hanley Ramirez","Marlins","338","82","10","45","44","66",".243",".712","0.9","20","8001"
"Lastings Milledge","White Sox","4","1","0","0","0","1",".250",".750","-0.2","0","6441"
"Kosuke Fukudome","- - -","530","139","8","35","61","110",".262",".712","-0.5","4","3263"
"Jamey Carroll","Dodgers","452","131","0","17","47","58",".290",".706","2.1","10","1591"
"Marlon Byrd","Cubs","446","123","9","35","25","78",".276",".719","1.8","3","950"
"Cedric Hunter","Padres","4","1","0","0","1","0",".250",".650","-0.1","0","2833"
"Russ Canzler","Rays","3","1","0","1","1","1",".333",".733","0.0","0","8265"
"Justin Smoak","Mariners","427","100","15","55","55","105",".234",".719","0.5","0","9054"
"Juan Francisco","Reds","93","24","3","15","4","24",".258",".740","0.1","1","6978"
"Geovany Soto","Cubs","421","96","17","54","45","124",".228",".721","2.0","0","3707"
"Ben Francisco","Phillies","250","61","6","34","33","42",".244",".704","-0.2","4","4677"
"Blake Davis","Orioles","59","15","1","6","6","13",".254",".713","0.0","1","5812"
"Brandon Belt","Giants","187","42","9","18","20","57",".225",".718","0.6","3","10264"
"Adam Lind","Blue Jays","499","125","26","87","32","107",".251",".734","0.2","1","8027"
"Ryan Raburn","Tigers","387","99","14","49","21","114",".256",".729","1.0","1","2218"
"Nick Evans","Mets","176","45","4","25","15","48",".256",".718","0.5","0","7595"
"Cameron Maybin","Padres","516","136","9","40","44","125",".264",".716","4.3","40","5223"
"A.J. Pierzynski","White Sox","464","133","8","48","23","33",".287",".728","1.0","0","746"
"Kelly Johnson","- - -","545","121","21","58","60","163",".222",".717","2.0","16","2234"
"Stephen Drew","Diamondbacks","321","81","5","45","30","74",".252",".713","1.6","4","4251"
"Eric Hinske","Braves","236","55","10","28","26","71",".233",".713","0.9","0","1305"
"Ruben Tejada","Mets","328","93","0","36","35","50",".284",".696","1.8","5","5519"
"Jimmy Paredes","Astros","168","48","2","18","9","47",".286",".713","0.4","5","5481"
"Jorge Posada","Yankees","344","81","14","44","39","76",".235",".714","-0.9","0","841"
"Blake DeWitt","Cubs","230","61","5","26","12","31",".265",".718","0.0","1","7485"
"Brooks Conrad","Braves","103","23","4","13","15","41",".223",".713","0.6","2","3664"
"Jason Heyward","Braves","396","90","14","42","51","93",".227",".708","1.9","9","4940"
"Jason Bay","Mets","444","109","12","57","56","109",".245",".703","0.4","11","1717"
"Craig Gentry","Rangers","133","36","1","13","10","27",".271",".693","1.6","18","9571"
"Barry Enright","Diamondbacks","12","2","1","2","2","2",".167",".702","0.2","0","2412"
"Geoff Blum","Diamondbacks","49","11","2","10","5","9",".224",".717","0.3","0","550"
"David DeJesus","Athletics","442","106","10","46","45","86",".240",".698","1.7","4","1825"
"Brett Wallace","Astros","336","87","5","29","36","91",".259",".703","-0.9","1","8434"
"Darren Ford","Giants","14","4","0","0","1","5",".286",".661","0.2","7","109"
"J.P. Arencibia","Blue Jays","443","97","23","78","36","133",".219",".720","0.6","1","697"
"Jonathan Lucroy","Brewers","430","114","12","59","29","99",".265",".703","1.5","2","7870"
"Kyle Blanks","Padres","170","39","7","26","16","51",".229",".706","1.0","2","49"
"Mitch Maier","Royals","95","22","0","7","16","32",".232",".682","0.6","1","5588"
"Darnell McDonald","Red Sox","157","37","6","24","14","33",".236",".704","0.0","2","1867"
"Justin Turner","Mets","435","113","4","51","39","59",".260",".690","0.4","7","5235"
"Matt LaPorta","Indians","352","87","11","53","23","87",".247",".711","-0.6","1","2280"
"Yorvit Torrealba","Rangers","396","108","7","37","20","65",".273",".705","0.7","0","1135"
"Chris Davis","- - -","199","53","5","19","11","63",".266",".707","-0.5","1","9272"
"Juan Rivera","- - -","466","120","11","74","43","76",".258",".701","0.3","5","843"
"Clint Barmes","Astros","446","109","12","39","38","88",".244",".698","2.8","3","1830"
"Luke Scott","Orioles","209","46","9","22","24","54",".220",".703","-0.1","1","3469"
"Mark Kotsay","Brewers","233","63","3","31","21","27",".270",".703","0.1","3","1042"
"Michael Brantley","Indians","451","120","7","46","34","76",".266",".702","1.3","13","4106"
"Fernando Martinez","Mets","22","5","1","2","1","7",".227",".715","0.0","0","9210"
"Rod Barajas","Dodgers","305","70","16","47","22","71",".230",".717","1.5","0","45"
"Jack Cust","Mariners","225","48","3","23","44","87",".213",".673","-0.1","0","1564"
"Trevor Plouffe","Twins","286","68","8","31","25","71",".238",".697","-0.9","3","7462"
"J.B. Shuck","Astros","81","22","0","3","11","7",".272",".680","0.2","2","6677"
"Drew Stubbs","Reds","604","147","15","44","63","205",".243",".686","2.2","40","9328"
"Andy Dirks","Tigers","219","55","7","28","11","36",".251",".703","0.2","5","6453"
