Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
BOS,0.2758526453055142,13.997950819672132,64.64642324888227,0.7976253725782415,3.2719262295081983
LAA,0.2661298047896961,14.858724089353995,58.511772992553844,0.7506763936405716,2.5122761118937404
Mets,0.23486973900775926,7.057136139195862,32.5918175405596,0.6601669409828357,1.38810251587115
LAD,0.2668323557237465,9.625165562913908,42.93415326395459,0.7324862819299904,2.120908230842006
CLE,0.25781290449107674,13.303000588350654,58.4438125122573,0.7407462247499509,1.846695430476564
MIN,0.2399088618227636,10.64972700545989,39.556488870222594,0.6926593868122638,0.8585258294834102
SEA,0.2438619962017303,14.448617851867482,45.74488288668496,0.7128134627558557,1.0848069212914118
TB,0.2566271407297096,13.173678332092333,53.3211094564408,0.7358345122859269,2.709679821295607
DET,0.28468823636034074,15.517310132318286,66.31285118723946,0.7846985680623528,2.4451513503715785
WAS,0.2553078470824949,13.851710261569414,52.05010060362173,0.7211140845070422,2.22066398390342
KC,0.2651681975913452,10.474178403755868,57.04082465809349,0.7046554398856909,2.128985507246377
CIN,0.2491076755183703,14.506911604219715,57.488359403419416,0.7139692615496542,2.49030556566024
CHW,0.24651762523191095,11.795299938157079,45.27107812822098,0.6772820037105751,0.5481344052772625
TEX,0.2624662542182227,14.070491188601425,56.92932133483315,0.73656767904012,1.9155605549306332
PHI,0.24786672570290025,9.51560770422847,37.64135488155856,0.6904903697144122,1.000376355988488
ATL,0.2492725535168195,15.074159021406727,52.14086391437309,0.7250905963302751,2.2073012232415907
NYY,0.24546201486374894,9.312551610239472,42.012386457473156,0.6867904624277459,1.2459950454170103
BAL,0.2610306306306307,19.591351351351356,66.4418018018018,0.7477455855855855,2.932468468468469
COL,0.2712556433408577,11.756395786305491,46.525771256583894,0.7454700902934538,1.5145410082769002
MIL,0.2536354604508979,10.42319449751624,41.171188383645394,0.7053400840657241,1.7078525028658769
ARI,0.2612907170650361,10.486010746711138,46.930331665740226,0.7204869371873264,2.1259773948489893
PIT,0.2439644444444444,13.287536231884058,46.21507246376812,0.7084954589371981,2.5153816425120765
TOR,0.254783654764178,14.772961619247663,48.670994844376544,0.7359599007065115,1.4548978422761127
OAK,0.2560015464913976,15.13976416006186,57.50086990141117,0.7504042141890584,2.6552870674656868
STL,0.26899010079193664,10.767818574514036,62.460943124550035,0.7319501439884808,2.2779877609791224
HOU,0.2407287917737789,10.844901456726651,42.31533847472151,0.6746870179948585,0.5637317909168812
CHC,0.24193534183082266,11.439165701042874,41.000695249130935,0.6942764774044035,1.2682734646581697
SD,0.2457881146762863,10.225935067400796,38.0408202012531,0.6898234288969052,1.6297892538446928
MIA,0.2315461438875532,5.695579803957832,28.19289809506196,0.6282448677640096,0.08157943406695017
SF,0.2614969896004378,9.289910600255427,46.905309250136845,0.7045123152709359,2.5154351395730705
