Team,WeightedBattingAverage,WeightedHomeRuns,WeightedRBIs,WeightedOPS,WeightedWAR
Astros,0.24814479430016095,6.142495977936107,33.53045276947828,0.6638710641231903,0.7849000229832223
Reds,0.25846223958333325,13.618861607142858,50.771205357142854,0.732909226190476,2.339453125
Cardinals,0.2772472047164058,13.221386460662737,53.17849156332588,0.770594633055499,2.330209392152877
Indians,0.2503159729341809,11.272913676440435,45.17531269222883,0.7203725651014967,1.3663522657371336
Nationals,0.24252915766738656,13.017671313567641,45.703907323777734,0.6916389161594346,1.5113292754761436
Orioles,0.2569705538221528,16.78198127925117,56.87597503900156,0.730443252730109,1.3544266770670828
Pirates,0.24388184229563536,8.134313961900169,41.00699300699301,0.6770243549553894,1.4550036170725826
Dodgers,0.25750897612941415,9.156243835075951,43.01380942986783,0.6987958177155257,2.0400868021305976
Giants,0.2398781129783358,7.300870621583316,30.50759263008706,0.6701016400080987,0.9337112775865559
Mets,0.2624801526717558,5.804198473282443,39.543320610687026,0.7132440839694657,1.3258587786259541
Red Sox,0.282763692984063,17.61531416010258,71.72265982780729,0.8168512548085731,3.7866642242168878
White Sox,0.25337881040892185,12.221747211895911,52.020260223048325,0.7087050185873606,0.7831412639405203
Rockies,0.25979640839386603,11.975988700564972,48.353914447134784,0.7507629136400321,1.4927966101694914
Diamondbacks,0.2550416034669556,12.748645720476706,50.39631635969664,0.7391746478873239,2.6000650054171177
Angels,0.2539390872285609,13.707397865292602,54.65218991534781,0.7148060360691941,2.179665071770335
Twins,0.24635068327974283,6.609525723472669,35.589630225080384,0.6589760852090032,0.3956390675241158
Rangers,0.28373223259152897,17.68413496051687,68.67605886575735,0.8014422110552765,3.0723977027997122
Braves,0.24181519793117168,15.780982693455341,50.877660632584046,0.7002353292222001,1.3074199323652278
Rays,0.24408746956358865,13.926952612848847,55.42910657426484,0.7256924517699944,2.6981082599737776
Blue Jays,0.25490202291006575,16.388496222276384,54.01462344625884,0.7624447964903729,1.7810626370948084
Tigers,0.2777173955677583,13.535202980976662,60.17787801529712,0.772235144145911,2.2986271818003527
Brewers,0.26181080561430503,16.641607383195538,60.54854835608537,0.7529465487406267,2.4125552778311867
Yankees,0.2630438564697353,19.339797027908663,71.34903950706777,0.7868118883653498,3.178180500181225
Cubs,0.2554592846270929,12.31031202435312,50.31240487062405,0.7119714611872147,1.5479642313546425
Royals,0.27850256208119833,12.753054789121009,62.85218762317698,0.7496060307449744,2.1411312573906187
Marlins,0.24839207305226335,12.177773460268117,47.75306003497183,0.7082842432484943,1.6113658441810765
Phillies,0.25037245754805,11.92088076133607,51.55831311811905,0.7083886919201344,1.6842881134540026
Padres,0.23704640928185639,4.553910782156431,29.179435887177437,0.6500682136427285,1.324024804960992
Mariners,0.2330635359116022,6.4528413575374906,33.73855564325178,0.639781767955801,0.49579715864246254
Athletics,0.2465758980301275,9.51911935110081,49.146465816917726,0.6852227114716106,1.1179606025492466
